        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              36505             11398.995716           1.553470             0.116264           16280.684830           1.224150             0.462927             0.000000             0.000000             0.000000           37770.182272           0.327295             0.075659      
        0.10               5.016308              36569             11097.035564           1.631337             0.099543           15173.497608           1.265694             0.599702             0.000000             0.000000             0.000000           39179.329645           0.323946             0.117857      
        0.20               5.016308              36898             11248.015640           1.677718             0.093831           15450.294414           1.222177             0.603796             0.000000             0.000000             0.000000           38751.552764           0.316013             0.124935      
        0.30               5.016308              37190             11726.119213           1.688453             0.079062           15299.314338           1.198681             0.585059             0.000000             0.000000             0.000000           38424.429267           0.308710             0.119164      
        0.40               5.016308              37490             11952.589327           1.673445             0.071934           16859.441787           1.115814             0.599048             0.000000             0.000000             0.000000           36637.831704           0.305313             0.121739      
        0.50               5.016308              37758             12581.672975           1.655185             0.071527           16884.605133           1.087677             0.582302             0.000000             0.000000             0.000000           35983.584710           0.300415             0.122567      
        0.60               5.016308              37986             13160.429932           1.634825             0.071058           18520.222620           0.992213             0.589822            276.796805            0.364889             0.104208           33492.413461           0.298814             0.118408      
        0.70               5.016308              38162             13764.350235           1.608721             0.081747           16934.931825           1.018309             0.558024           1560.127449            0.553160             0.524371           33190.453309           0.293729             0.121060      
        0.80               5.016308              38219             9838.868267            1.600794             0.076715           23074.788237           1.067355             0.561249            780.063724            0.379456             0.159550           31756.142590           0.293644             0.115575      
        0.90               5.016308              38303             10467.951916           1.584551             0.101286           16985.258517           1.073166             0.506674           5712.079531            1.020469             0.622082           32284.572855           0.289798             0.117476      
        1.00               5.016308              38426             7850.963937            1.580825             0.107987           25087.855913           1.119227             0.524728           1358.820681            0.291429             0.124266           31152.222287           0.292563             0.122221      
        1.10               5.016308              38565             6039.203028            1.588951             0.078142           26195.043135           1.167778             0.500955             0.000000             0.000000             0.000000           33215.616655           0.295463             0.124793      
        1.20               5.016308              38670             2566.661287            1.605977             0.076574           30170.851795           1.200894             0.490334             0.000000             0.000000             0.000000           32712.349736           0.294873             0.123735      
        1.30               5.016308              38767             2239.537790            1.619531             0.071805           30346.995217           1.202393             0.487677             0.000000             0.000000             0.000000           32863.329812           0.300761             0.141982      
        1.40               5.016308              38674             4101.625390            1.560357             0.220182           27201.576973           1.209562             0.470860             0.000000             0.000000             0.000000           34146.660455           0.313296             0.162078      
        1.50               5.016308              38527             1660.780833            1.639590             0.063521           29692.748222           1.210296             0.477569            855.553762            0.345975             0.123631           33240.780001           0.332243             0.197105      
        1.60               5.016308              38175             1207.840606            1.634322             0.075935           32963.983196           1.145705             0.501856             0.000000             0.000000             0.000000           31278.039017           0.327994             0.178485      
        1.70               5.016308              38163             2013.067676            1.638792             0.066571           29566.931492           1.179629             0.473822             0.000000             0.000000             0.000000           33869.863650           0.349071             0.202179      
        1.80               5.016308              37785             1233.003952            1.653685             0.054935           33114.963271           1.121215             0.503142             0.000000             0.000000             0.000000           31101.895595           0.348275             0.186045      
        1.90               5.016308              36327             1157.513914            1.650088             0.066673           31328.365709           1.125913             0.506080            654.246995            0.368362             0.169881           32309.736201           0.389233             0.243469      
        2.00               5.016308              35924             1434.310719            1.662122             0.069482           29290.134687           1.135946             0.502287            629.083649            0.351305             0.140697           34096.333763           0.414209             0.254645      
        2.10               5.016308              26503             1233.003952            1.667472             0.061649           31378.692401           1.090676             0.513609             0.000000             0.000000             0.000000           32838.166466           0.417807             0.235238      
        2.20               5.016308              24505             1409.147373            1.629354             0.056201           30372.158563           1.070816             0.513795            905.880454            1.092859             0.400428           32762.676428           0.433145             0.242587      
        2.30               5.016308              20530             1182.677260            1.630200             0.051515           30648.955368           1.058503             0.512188           1082.023876            1.060975             0.434281           32536.206314           0.445104             0.237583      
        2.40               5.016308              11795              754.900379            1.633328             0.069857           28057.130735           1.074807             0.518668           2642.151325            1.046874             0.433319           33995.680380           0.466089             0.246340      
        2.50               5.016308              11780              603.920303            1.635977             0.043935           31252.875671           1.053311             0.509802            629.083649            1.041197             0.382004           32963.983196           0.468329             0.244146      
        2.60               5.016308               8200              603.920303            1.657503             0.066379           29667.584876           1.070529             0.512806           1937.577638            0.961510             0.416556           33240.780001           0.462564             0.217267      
        2.70               5.016308               8169              603.920303            1.645913             0.074274           31152.222287           1.052798             0.517453            931.043800            0.920472             0.388333           32762.676428           0.468582             0.212030      
        2.80               5.016308               7823              553.593611            1.685352             0.030920           22647.011356           1.098600             0.515663           8756.844391            0.967015             0.465292           33492.413461           0.469330             0.213286      
        2.90               5.016308               7601              830.390416            1.643805             0.082331           16507.154944           1.076927             0.531528           14670.230689           1.000393             0.489392           33442.086769           0.483881             0.224336      
        3.00               5.016308               7475              855.553762            1.655068             0.068074           24559.425648           1.078120             0.513615           5787.569569            0.983833             0.457426           34247.313839           0.479220             0.223888      
