        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              28090             11197.688948           1.463070             0.122971           13613.370159           1.040668             0.444741             0.000000             0.000000             0.000000           40638.803711           0.478607             0.071138      
        0.10               5.016308              28567             11524.812445           1.481759             0.106212           13059.776548           1.024520             0.519584             0.000000             0.000000             0.000000           40865.273824           0.478230             0.140618      
        0.20               5.016308              29079             11826.772597           1.489925             0.099011           13688.860197           0.981893             0.531658            301.960151            0.539806             0.133252           39632.269873           0.473730             0.148719      
        0.30               5.016308              29520             12229.386132           1.495578             0.096721           13537.880122           0.966178             0.526651             0.000000             0.000000             0.000000           39682.596565           0.469475             0.151693      
        0.40               5.016308              30023             12883.633127           1.492048             0.094823           14091.473732           0.918002             0.520351             0.000000             0.000000             0.000000           38474.755959           0.463707             0.157849      
        0.50               5.016308              30337             12380.366208           1.491151             0.085826           14695.394035           0.950638             0.514764             0.000000             0.000000             0.000000           38374.102575           0.457835             0.151313      
        0.60               5.016308              30530             12330.039516           1.492128             0.091918           16557.481636           0.905754             0.512043            301.960151            0.377533             0.142826           36260.381515           0.454794             0.154705      
        0.70               5.016308              30914             12732.653051           1.490341             0.089081           14368.270538           0.963790             0.507067             0.000000             0.000000             0.000000           38348.939229           0.447887             0.151459      
        0.80               5.016308              31168             12506.182938           1.489823             0.092389           15425.131068           0.954935             0.502709             0.000000             0.000000             0.000000           37518.548813           0.443461             0.155599      
        0.90               5.016308              31339             12732.653051           1.489085             0.088087           15374.804376           0.952337             0.497831            301.960151            0.582858             0.163317           37040.445240           0.437954             0.153925      
        1.00               5.016308              31587             12455.856246           1.487493             0.085427           17136.238593           0.920914             0.505334            805.227070            0.479368             0.194671           35052.540910           0.436630             0.152741      
        1.10               5.016308              31776             12581.672975           1.487958             0.087633           15576.111144           0.977137             0.489488             0.000000             0.000000             0.000000           37292.078699           0.430628             0.158925      
        1.20               5.016308              31941             11952.589327           1.488464             0.094321           18344.079198           0.931418             0.503966            855.553762            0.468702             0.168267           34297.640531           0.429242             0.155933      
