        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              33368             11273.178986           1.511286             0.122813           15601.274490           1.152983             0.460758             0.000000             0.000000             0.000000           38575.409343           0.388201             0.071503      
        0.10               5.016308              33573             11474.485754           1.576803             0.093711           13487.553430           1.207335             0.580601             0.000000             0.000000             0.000000           40487.823635           0.385869             0.130232      
        0.20               5.016308              33963             11499.649100           1.615788             0.079105           14670.230689           1.127930             0.601139             0.000000             0.000000             0.000000           39279.983029           0.378615             0.136065      
        0.30               5.016308              34348             11700.955867           1.627388             0.073344           15978.724679           1.053776             0.603572             0.000000             0.000000             0.000000           37770.182272           0.373840             0.132946      
        0.40               5.016308              34679             12330.039516           1.620919             0.070724           15626.437835           1.047392             0.574416             0.000000             0.000000             0.000000           37493.385467           0.363984             0.138613      
        0.50               5.016308              35018             12833.306435           1.611120             0.072441           15072.844225           1.054678             0.552372             0.000000             0.000000             0.000000           37543.712159           0.357636             0.136192      
        0.60               5.016308              35205             13336.573354           1.596662             0.078828           14997.354187           1.034182             0.543128             0.000000             0.000000             0.000000           37115.935278           0.355535             0.137161      
        0.70               5.016308              35413             13537.880122           1.581045             0.076180           14921.864149           1.042095             0.524583            276.796805            0.368501             0.084881           36713.321742           0.352570             0.132099      
        0.80               5.016308              35624             13638.533505           1.565638             0.080568           16029.051371           1.000059             0.528895            956.207146            0.371258             0.101636           34826.070796           0.352093             0.142290      
        0.90               5.016308              35909             14217.290462           1.550225             0.084904           15777.417911           0.980389             0.524477             0.000000             0.000000             0.000000           35455.154445           0.352332             0.144968      
        1.00               5.016308              36046             14192.127116           1.538036             0.084235           15878.071295           0.980409             0.515845             0.000000             0.000000             0.000000           35379.664407           0.356278             0.165461      
        1.10               5.016308              36211             13990.820349           1.525786             0.089511           16507.154944           0.995932             0.506615            654.246995            0.351549             0.123570           34297.640531           0.349383             0.144877      
        1.20               5.016308              36279             10467.951916           1.525991             0.088343           22571.521318           0.996743             0.515949            654.246995            0.385176             0.147781           31756.142590           0.355081             0.174005      
        1.30               5.016308              36387             8001.944012            1.535377             0.074903           24685.242378           1.049412             0.507088            780.063724            0.360227             0.136152           31982.612704           0.360446             0.185251      
        1.40               5.016308              36435             7045.736866            1.525603             0.084455           24634.915686           1.091215             0.488618           1610.454141            0.375049             0.158320           32158.756125           0.365841             0.197813      
        1.50               5.016308              36426             5762.406223            1.528875             0.083255           24886.549145           1.093161             0.481127           2138.884406            0.787326             0.573904           32662.023044           0.376615             0.221852      
        1.60               5.016308              36545             4403.585541            1.547603             0.072934           26371.186557           1.161722             0.445285           2138.884406            0.338027             0.122620           32536.206314           0.363472             0.190929      
        1.70               5.016308              36534             4579.728963            1.546161             0.064499           25389.816064           1.136913             0.458713            452.940227            0.353247             0.143829           35027.377564           0.396633             0.258533      
