        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              43208             10845.402105           1.695096             0.050988           18872.509463           1.344972             0.549580             0.000000             0.000000             0.000000           35731.951250           0.174438             0.065416      
        0.10               5.016308              43433             8631.027661            2.080865             0.113243           16632.971674           1.550535             0.764041             0.000000             0.000000             0.000000           40185.863484           0.155527             0.088243      
        0.20               5.016308              43801             8555.537623            2.143524             0.077399           16859.441787           1.538189             0.747939             0.000000             0.000000             0.000000           40034.883408           0.143075             0.081878      
        0.30               5.016308              44159             8958.151159            2.104452             0.086414           17035.585209           1.518410             0.704107             0.000000             0.000000             0.000000           39456.126451           0.133845             0.077105      
        0.40               5.016308              44430             9939.521651            2.046477             0.107209           16960.095171           1.456242             0.691066             0.000000             0.000000             0.000000           38550.245997           0.128689             0.075490      
        0.50               5.016308              44598             10493.115262           1.998739             0.105066           17060.748555           1.420160             0.675261             0.000000             0.000000             0.000000           37895.999002           0.126610             0.073145      
        0.60               5.016308              44659             12380.366208           1.947277             0.107498           15123.170916           1.395475             0.631810             0.000000             0.000000             0.000000           37946.325694           0.126178             0.071223      
        0.70               5.016308              44667             13739.186889           1.900768             0.106661           14166.963770           1.346160             0.631556             0.000000             0.000000             0.000000           37543.712159           0.128224             0.077862      
        0.80               5.016308              44667             13839.840273           1.866857             0.102637           15248.987646           1.280085             0.647705             0.000000             0.000000             0.000000           36361.034899           0.127692             0.074559      
        0.90               5.016308              44505             14443.760576           1.837264             0.091939           14343.107192           1.299370             0.607405             0.000000             0.000000             0.000000           36662.995050           0.131631             0.077861      
        1.00               5.016308              44193             14317.943846           1.815275             0.085050           14997.354187           1.264090             0.633508            830.390416            0.178229             0.096911           35304.174369           0.138879             0.079216      
        1.10               5.016308              44007             15148.334262           1.798019             0.076471           14317.943846           1.219519             0.646809             0.000000             0.000000             0.000000           35983.584710           0.147345             0.082440      
        1.20               5.016308              43810             15173.497608           1.784757             0.076614           14015.983695           1.222105             0.627306            981.370492            0.501340             0.599567           35279.011023           0.150174             0.079929      
        1.30               5.016308              43564             14494.087268           1.771619             0.076820           15399.967722           1.217600             0.626539           1132.350568            0.150130             0.079872           34423.457261           0.156899             0.083720      
        1.40               5.016308              43245             14343.107192           1.756593             0.097568           14368.270538           1.302036             0.567691             0.000000             0.000000             0.000000           36738.485088           0.165957             0.085826      
        1.50               5.016308              42932             12204.222786           1.761112             0.092520           16431.664906           1.288610             0.587800           1182.677260            0.930939             0.742150           35631.297866           0.174902             0.092672      
        1.60               5.016308              42518             13185.593278           1.755704             0.098897           13940.493657           1.275349             0.566098           1509.800757            1.523380             0.396121           36813.975126           0.183925             0.094711      
        1.70               5.016308              42061             11625.465829           1.747973             0.109708           17614.342166           1.285316             0.583442             0.000000             0.000000             0.000000           36210.054823           0.194394             0.100457      
        1.80               5.016308              42033             9713.051537            1.750634             0.094246           21061.720561           1.249043             0.600838            780.063724            0.196138             0.102411           33895.026996           0.192831             0.096810      
        1.90               5.016308              41884             4881.689114            1.766806             0.083972           27428.047086           1.270160             0.617019             0.000000             0.000000             0.000000           33140.126617           0.197253             0.096118      
        2.00               5.016308              41650             3195.744936            1.806152             0.068689           27906.150660           1.333792             0.578063             0.000000             0.000000             0.000000           34347.967223           0.204000             0.104252      
        2.10               5.016308              41274             3246.071628            1.804335             0.086349           28560.397654           1.295465             0.584470             0.000000             0.000000             0.000000           33643.393536           0.212345             0.104706      
        2.20               5.016308              40858             2491.171249            1.788717             0.118952           29113.991265           1.304871             0.583787             0.000000             0.000000             0.000000           33844.700304           0.223196             0.102491      
        2.30               5.016308              39892             2365.354519            1.819178             0.085225           29013.337881           1.293371             0.582572             0.000000             0.000000             0.000000           34071.170417           0.239851             0.117498      
        2.40               5.016308              39606             2491.171249            1.848929             0.071969           27579.027162           1.319046             0.581036             0.000000             0.000000             0.000000           35379.664407           0.254836             0.114063      
        2.50               5.016308              33654             3145.418244            1.829327             0.084255           27503.537124           1.276381             0.605841             0.000000             0.000000             0.000000           34800.907450           0.262666             0.121254      
        2.60               5.016308              33736             1233.003952            1.842654             0.062549           31303.202363           1.239937             0.644196             0.000000             0.000000             0.000000           32913.656504           0.270830             0.119490      
        2.70               5.016308              33741             2818.294746            1.850410             0.066706           27327.393703           1.288304             0.598555             0.000000             0.000000             0.000000           35304.174369           0.271328             0.115145      
        2.80               5.016308              25974             2088.557714            1.857741             0.084548           30296.668525           1.224788             0.640056             0.000000             0.000000             0.000000           33064.636579           0.272587             0.116699      
        2.90               5.016308              25941             1836.924254            1.892294             0.060513           29692.748222           1.258018             0.634636             0.000000             0.000000             0.000000           33920.190342           0.270340             0.116465      
        3.00               5.016308              17900             2289.864482            1.876967             0.075924           25289.162681           1.236182             0.651371           4554.565617            1.200554             0.585792           33316.270039           0.269298             0.112370      
        3.10               5.016308              17711             2315.027827            1.891554             0.062851           18822.182771           1.278970             0.642196           10593.768645           1.178523             0.627535           33718.883574           0.268781             0.109007      
        3.20               5.016308              17916             3346.725011            1.880943             0.082806           17186.565284           1.292521             0.629645           9813.704921            1.246420             0.594371           35102.867601           0.263768             0.118370      
