        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              39980             10795.075413           1.614903             0.094333           18268.589160           1.282146             0.495319             0.000000             0.000000             0.000000           36386.198245           0.251304             0.074491      
        0.10               5.016308              39999             10316.971840           1.630129             0.128427           18520.222620           1.277846             0.520490            251.633460            1.355146             0.172722           36361.034899           0.252331             0.096727      
        0.20               5.016308              40007             9360.764694            1.608950             0.304311           20181.003453           1.273227             0.511883             0.000000             0.000000             0.000000           35908.094672           0.257435             0.120794      
        0.30               5.016308              40145             3069.928206            1.607855             0.314531           28887.521152           1.267814             0.542023             0.000000             0.000000             0.000000           33492.413461           0.251997             0.102110      
        0.40               5.016308              39953             1157.513914            1.745119             0.086840           32007.776049           1.241792             0.545752             0.000000             0.000000             0.000000           32284.572855           0.255013             0.109731      
        0.50               5.016308              39953             2138.884406            1.628419             0.324573           31504.509130           1.213001             0.564345             0.000000             0.000000             0.000000           31806.469282           0.261016             0.121372      
        0.60               5.016308              40298             3296.398320            1.632691             0.189989           31152.222287           1.162742             0.604648             0.000000             0.000000             0.000000           31001.242211           0.270828             0.145742      
        0.70               5.016308              30569             4403.585541            1.661146             0.115491           31605.162514           1.084601             0.608348             0.000000             0.000000             0.000000           29441.114763           0.285519             0.181274      
        0.80               5.016308              31138             3774.501893            1.622466             0.119639           33114.963271           1.065893             0.599200             0.000000             0.000000             0.000000           28560.397654           0.300381             0.193072      
        0.90               5.016308              19778             1635.617487            1.629965             0.103041           39330.309721           1.015781             0.597135             0.000000             0.000000             0.000000           24483.935610           0.301545             0.192219      
        1.00               5.016308              28642             2289.864482            1.647696             0.145307           38348.939229           0.994265             0.620036             0.000000             0.000000             0.000000           24811.059108           0.326387             0.216387      
        1.10               5.016308              33230             4277.768812            1.673536             0.199795           34196.987147           1.000644             0.626487             0.000000             0.000000             0.000000           26975.106859           0.319628             0.200532      
        1.20               5.016308              34258             2918.948130            1.723566             0.182153           35933.258018           1.013045             0.647311             0.000000             0.000000             0.000000           26597.656670           0.322096             0.223777      
        1.30               5.016308              35422             7121.226904            1.750401             0.128880           21690.804210           1.139653             0.579799           1107.187222            1.430652             0.424987           35530.644483           0.316093             0.244578      
        1.40               5.016308              36185             5410.119379            1.741921             0.165304           26824.126784           1.138527             0.601083           1987.904330            0.189144             0.094470           31227.712325           0.309341             0.239114      
        1.50               5.016308              37012             2969.274822            1.775518             0.105763           35832.604634           1.009779             0.662693             0.000000             0.000000             0.000000           26647.983362           0.320662             0.234831      
        1.60               5.016308              37448             3548.031779            1.784088             0.091128           39330.309721           0.915553             0.665522             0.000000             0.000000             0.000000           22571.521318           0.339410             0.246869      
        1.70               5.016308              38034             2164.047752            1.789240             0.081753           44362.978911           0.885829             0.679314             0.000000             0.000000             0.000000           18922.836155           0.360940             0.235031      
        1.80               5.016308              39281             3824.828585            1.771321             0.086324           38676.062726           0.935695             0.665745             0.000000             0.000000             0.000000           22948.971507           0.306593             0.210393      
        1.90               5.016308              40418             2239.537790            1.804390             0.071913           40965.927208           0.963386             0.679529             0.000000             0.000000             0.000000           22244.397821           0.291894             0.220965      
        2.00               5.016308              40858             3447.378395            1.814712             0.063023           28535.234308           1.250910             0.574198           1258.167298            0.115247             0.070308           32209.082817           0.245397             0.200103      
        2.10               5.016308              41211             3573.195125            1.819940             0.073903           27528.700470           1.314519             0.548479             0.000000             0.000000             0.000000           34347.967223           0.212822             0.173450      
        2.20               5.016308              41765             3170.581590            1.834364             0.069631           27906.150660           1.334114             0.552078             0.000000             0.000000             0.000000           34373.130569           0.202309             0.170969      
        2.30               5.016308              41588             3447.378395            1.834437             0.066400           28082.294081           1.317093             0.576023             0.000000             0.000000             0.000000           33920.190342           0.197198             0.166602      
        2.40               5.016308              42140             2969.274822            1.837822             0.063773           29743.074914           1.299563             0.579740             0.000000             0.000000             0.000000           32737.513082           0.179916             0.145327      
        2.50               5.016308              41986             3371.888357            1.824794             0.071197           27704.843892           1.352435             0.530510             0.000000             0.000000             0.000000           34373.130569           0.185552             0.149843      
        2.60               5.016308              41993             3019.601514            1.829712             0.051149           29189.481303           1.322360             0.542550           1258.167298            0.174063             0.087027           31982.612704           0.176877             0.140509      
        2.70               5.016308              42156             2516.334595            1.822095             0.050071           30774.772098           1.286508             0.577777            855.553762            0.189351             0.099261           31303.202363           0.180844             0.150662      
        2.80               5.016308              41746             3548.031779            1.817346             0.060219           29013.337881           1.287890             0.572257           1887.250946            0.218837             0.124555           31001.242211           0.186218             0.151882      
        2.90               5.016308              41711             6215.346450            1.790085             0.089132           22823.154777           1.369749             0.498195           1283.330643            0.201819             0.134673           35128.030947           0.209320             0.173724      
        3.00               5.016308              41880             5913.386298            1.799477             0.070208           23477.401772           1.344314             0.521896            427.776881            0.264156             0.106409           35631.297866           0.215681             0.175725      
        3.10               5.016308              41469             6643.123331            1.790874             0.066079           22672.174702           1.332162             0.504293             0.000000             0.000000             0.000000           36134.564785           0.218627             0.171190      
        3.20               5.016308              40944             4655.219001            1.793041             0.062759           31705.815898           1.136416             0.609793             0.000000             0.000000             0.000000           29088.827919           0.193270             0.144607      
        3.30               5.016308              40543             6416.653217            1.787225             0.064263           22496.031280           1.338769             0.490118            327.123497            0.418802             0.154792           36210.054823           0.228611             0.163219      
        3.40               5.016308              39924             4378.422195            1.807729             0.066244           25364.652718           1.327556             0.517317            578.756957            0.231531             0.087423           35128.030947           0.235652             0.164856      
        3.50               5.016308              39607             4554.565617            1.811808             0.078583           24131.648767           1.347939             0.490694            780.063724            0.233314             0.115418           35983.584710           0.251170             0.174758      
        3.60               5.016308              39234             3799.665239            1.816213             0.070971           28359.090887           1.215377             0.582432           2390.517865            0.244299             0.129188           30900.588828           0.260448             0.194123      
        3.70               5.016308              38603             3799.665239            1.817002             0.069084           33970.517034           1.056475             0.637281            629.083649            0.220956             0.088563           27050.596897           0.261288             0.183950      
        3.80               5.016308              37735             4781.035731            1.818016             0.071432           24030.995383           1.277766             0.537992           3246.071628            0.244603             0.131427           33391.760077           0.293725             0.198633      
        3.90               5.016308              37883             4579.728963            1.824125             0.067574           28157.784119           1.143414             0.603921           1887.250946            0.208239             0.127473           30825.098790           0.293819             0.187201      
        4.00               5.016308              37195             5410.119379            1.820108             0.072136           23905.178653           1.228730             0.554042             0.000000             0.000000             0.000000           36134.564785           0.298329             0.186035      
        4.10               5.016308              35066             4932.015806            1.830489             0.074199           24962.039183           1.208795             0.576598           3170.581590            0.335270             0.147212           32385.226239           0.300600             0.181037      
        4.20               5.016308              35051             5208.812612            1.825752             0.080212           24987.202529           1.186687             0.580542           3522.868433            0.296349             0.152764           31730.979244           0.308657             0.192850      
        4.30               5.016308              36710             5712.079531            1.804947             0.102198           22571.521318           1.218084             0.568746           3271.234974            0.460682             0.358162           33895.026996           0.315356             0.191822      
        4.40               5.016308              36538             5586.262801            1.812840             0.077782           24987.202529           1.169479             0.567176           2466.007903            0.244119             0.131804           32410.389585           0.310055             0.176979      
        4.50               5.016308              36570             4957.179152            1.817364             0.076013           28283.600849           1.086319             0.602310           1308.493989            0.181888             0.093312           30900.588828           0.324525             0.191020      
        4.60               5.016308              35518             5737.242877            1.825964             0.071176           20432.636912           1.292442             0.505694           1635.617487            0.443258             0.288871           37644.365542           0.329159             0.189548      
        4.70               5.016308              33691             5712.079531            1.831207             0.076926           25289.162681           1.088727             0.608472            251.633460            0.711352             0.154375           34196.987147           0.345878             0.202922      
        4.80               5.016308              33946             5485.609417            1.834801             0.080419           20633.943680           1.259478             0.544769           8354.230856            0.301404             0.212275           30976.078866           0.368962             0.192328      
        4.90               5.016308              33962             6089.529720            1.843164             0.079769           18671.202696           1.295042             0.529535           2415.681211            0.313369             0.133893           38273.449191           0.361582             0.189260      
        5.00               5.016308              33483             6441.816563            1.841561             0.067265           20633.943680           1.190611             0.572787             0.000000             0.000000             0.000000           38374.102575           0.353624             0.175447      
        5.10               5.016308              33838             6643.123331            1.841905             0.072553           18243.425814           1.273061             0.542444           2667.314671            0.329920             0.151786           37895.999002           0.360434             0.173743      
        5.20               5.016308              33731             6844.430099            1.844273             0.074101           17035.585209           1.315893             0.519431             0.000000             0.000000             0.000000           41569.847511           0.359876             0.171574      
        5.30               5.016308              33265             6970.246828            1.848858             0.072782           17513.688782           1.276316             0.543515           1459.474065            0.258312             0.112705           39506.453143           0.364067             0.170816      
        5.40               5.016308              32658             7649.657169            1.838122             0.073698           16381.338214           1.277734             0.546377             0.000000             0.000000             0.000000           41418.867435           0.362347             0.169611      
        5.50               5.016308              33135             7876.127283            1.826913             0.076000           15752.254565           1.299941             0.526958            754.900379            0.320572             0.137639           41066.580592           0.362631             0.171541      
        5.60               5.016308              33313             7272.206980            1.829843             0.066054           18042.119047           1.238158             0.556568           3371.888357            0.283817             0.129199           36763.648434           0.364409             0.185789      
        5.70               5.016308              33694             7599.330477            1.833977             0.062722           17236.891976           1.268674             0.532385            729.737033            0.282293             0.126682           39883.903332           0.350743             0.162243      
