        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              42631             10870.565451           1.685745             0.039886           18872.509463           1.321234             0.539336             0.000000             0.000000             0.000000           35706.787904           0.188760             0.069100      
        0.10               5.016308              42805             9285.274656            1.963755             0.118222           16859.441787           1.479171             0.730284             0.000000             0.000000             0.000000           39305.146375           0.173718             0.091102      
        0.20               5.016308              43141             9033.641196            2.041480             0.095143           17186.565284           1.467774             0.723413             0.000000             0.000000             0.000000           39229.656337           0.161409             0.087084      
        0.30               5.016308              43408             9411.091386            2.018682             0.099924           17362.708706           1.442056             0.694430             0.000000             0.000000             0.000000           38676.062726           0.154204             0.083663      
        0.40               5.016308              43629             10115.665072           1.971299             0.106186           17035.585209           1.426191             0.653067             0.000000             0.000000             0.000000           38298.612537           0.150475             0.080076      
        0.50               5.016308              43754             10946.055489           1.927909             0.099167           16683.298365           1.396427             0.625141             0.000000             0.000000             0.000000           37820.508964           0.148068             0.079659      
        0.60               5.016308              43811             11650.629175           1.884276             0.101097           16331.011522           1.374869             0.602244             0.000000             0.000000             0.000000           37468.222121           0.149300             0.080673      
        0.70               5.016308              43759             13160.429932           1.841885             0.092845           15475.457760           1.306714             0.602531             0.000000             0.000000             0.000000           36813.975126           0.150432             0.079254      
        0.80               5.016308              43749             14921.864149           1.801853             0.086742           14116.637078           1.239885             0.608095             0.000000             0.000000             0.000000           36411.361591           0.154073             0.079193      
        0.90               5.016308              43646             15324.477684           1.770501             0.078572           14468.923922           1.191243             0.613272            654.246995            0.181888             0.101721           35002.214218           0.157504             0.083365      
        1.00               5.016308              43562             15198.660954           1.743443             0.086897           14720.557381           1.213949             0.591335             0.000000             0.000000             0.000000           35530.644483           0.158511             0.079928      
        1.10               5.016308              43433             12405.529554           1.736242             0.085528           17689.832203           1.262420             0.570621            301.960151            1.523380             0.267736           35052.540910           0.161729             0.084368      
        1.20               5.016308              43243             9033.641196            1.732081             0.112190           20684.270372           1.282811             0.566731           1308.493989            1.633175             0.299350           34423.457261           0.165062             0.085713      
        1.30               5.016308              43123             4277.768812            1.787147             0.074463           25867.919637           1.400383             0.507959             0.000000             0.000000             0.000000           35304.174369           0.173634             0.091887      
        1.40               5.016308              42768             4252.605466            1.798427             0.079131           26270.533173           1.368568             0.524720             0.000000             0.000000             0.000000           34926.724180           0.183212             0.103376      
        1.50               5.016308              42360             8001.944012            1.768320             0.120536           22596.684664           1.284702             0.557214             0.000000             0.000000             0.000000           34851.234142           0.195689             0.110091      
        1.60               5.016308              41857             3497.705087            1.805184             0.088539           28862.357806           1.284060             0.581353             0.000000             0.000000             0.000000           33089.799925           0.200213             0.106804      
        1.70               5.016308              41331             3950.645314            1.806034             0.097694           28484.907616           1.250136             0.595165             0.000000             0.000000             0.000000           33014.309888           0.219753             0.119074      
        1.80               5.016308              40855             2717.641363            1.812233             0.089671           30045.035065           1.247561             0.614202             0.000000             0.000000             0.000000           32687.186390           0.232262             0.123063      
        1.90               5.016308              40894             1962.740984            1.814809             0.087869           32611.696352           1.204200             0.623087            855.553762            0.284027             0.129001           30019.871719           0.230647             0.112862      
        2.00               5.016308              40143             2440.844557            1.803064             0.091537           30170.851795           1.238911             0.592473             0.000000             0.000000             0.000000           32838.166466           0.250318             0.124244      
        2.10               5.016308              24238             3220.908282            1.794525             0.093521           29239.807995           1.222648             0.581938             0.000000             0.000000             0.000000           32989.146542           0.256751             0.117145      
        2.20               5.016308              15043             2566.661287            1.806627             0.075826           31680.652552           1.164843             0.602053             0.000000             0.000000             0.000000           31202.548979           0.271132             0.120944      
        2.30               5.016308              14786             3371.888357            1.793950             0.096389           23276.095005           1.244796             0.594004           4302.932158            1.139688             0.468436           34498.947299           0.291980             0.140320      
        2.40               5.016308              14623             1962.740984            1.823980             0.103315           24936.875837           1.244061             0.609071           3875.155276            1.191694             0.436862           34675.090720           0.310857             0.151162      
        2.50               5.016308              15551             1987.904330            1.819001             0.110057           26371.186557           1.202183             0.626468           3271.234974            1.190376             0.461974           33819.536958           0.318958             0.156022      
        2.60               5.016308              14485             1786.597563            1.853243             0.074344           10744.748721           1.188394             0.643067           19275.122998           1.218462             0.577436           33643.393536           0.310135             0.134235      
        2.70               5.016308              15850             1409.147373            1.879860             0.073554           16985.258517           1.162891             0.621541           14091.473732           1.222725             0.616899           32963.983196           0.314555             0.133357      
        2.80               5.016308              19153             1610.454141            1.875868             0.092450           16481.991598           1.196700             0.617418           14015.983695           1.211759             0.631472           33341.433385           0.308055             0.130706      
        2.90               5.016308              19554             2667.314671            1.853924             0.092806           15248.987646           1.251427             0.597322           12757.816397           1.230383             0.620777           34775.744104           0.295465             0.124957      
        3.00               5.016308              16923             2642.151325            1.839032             0.084346           16255.521484           1.222108             0.625649           12858.469781           1.225262             0.625771           33693.720228           0.282545             0.124258      
        3.10               5.016308              17316             2868.621438            1.838514             0.083899           16406.501560           1.217261             0.622136           13084.939894           1.208718             0.623815           33089.799925           0.270144             0.123677      
        3.20               5.016308              17437             2969.274822            1.834791             0.082343           15450.294414           1.259847             0.592896           12808.143089           1.229062             0.621519           34222.150493           0.273069             0.128107      
        3.30               5.016308              20302             4428.748887            1.816766             0.088447           13990.820349           1.280911             0.573671           11600.302483           1.245485             0.589373           35429.991099           0.270534             0.123231      
        3.40               5.016308              17363             3699.011855            1.829407             0.076226           14821.210765           1.290448             0.578157           11776.445905           1.232375             0.598808           35153.194293           0.272920             0.124905      
        3.50               5.016308              17234             3145.418244            1.841091             0.060692           28837.194460           1.200706             0.620465             0.000000             0.000000             0.000000           33467.250115           0.286370             0.136232      
        3.60               5.016308              17157             4227.442120            1.837518             0.070750           11046.708872           1.324829             0.556307           14041.147041           1.220199             0.610508           36134.564785           0.289584             0.128371      
        3.70               5.016308              17181             4151.952082            1.829260             0.064217           24207.138805           1.240708             0.616735           1987.904330            1.188689             0.521389           35102.867601           0.285105             0.121244      
        3.80               5.016308              17342             3875.155276            1.829604             0.067915           12581.672975           1.267161             0.600057           14393.433884           1.200617             0.618811           34599.600682           0.279945             0.120149      
        3.90               5.016308              17376             4353.258849            1.830353             0.073726           11625.465829           1.324334             0.563875           12606.836321           1.271691             0.575892           36864.301818           0.287650             0.124532      
        4.00               5.016308              17293             3849.991930            1.839484             0.063232           12732.653051           1.253627             0.612084           14619.903997           1.158763             0.632862           34247.313839           0.292432             0.127944      
        4.10               5.016308              17614             4202.278774            1.839716             0.074228           11851.935943           1.306791             0.575311           13311.410008           1.219105             0.601635           36084.238094           0.292455             0.130865      
        4.20               5.016308              18922             3699.011855            1.852387             0.065135           13890.166965           1.143327             0.650463           13487.553430           1.274508             0.594639           34373.130569           0.293165             0.125222      
        4.30               5.016308              19289             4353.258849            1.858608             0.066660           12455.856246           1.209070             0.635923           13034.613203           1.259339             0.605103           35606.134520           0.293039             0.120433      
        4.40               5.016308              19489             4705.545693            1.855470             0.065501           12556.509629           1.204953             0.643014           12304.876170           1.272910             0.608745           35882.931326           0.291949             0.126936      
        4.50               5.016308              19815             5460.446071            1.849849             0.072976           12782.979743           1.187360             0.636340           11625.465829           1.258186             0.621385           35580.971175           0.283691             0.121645      
        4.60               5.016308              20226             6014.039682            1.846346             0.068465           12254.549478           1.213998             0.634693           11248.015640           1.239330             0.627403           35933.258018           0.280492             0.120532      
        4.70               5.016308              20459             5963.712990            1.842979             0.072168           12657.163013           1.197820             0.634894           11122.198910           1.269084             0.616551           35706.787904           0.272581             0.120930      
        4.80               5.016308              20391             6215.346450            1.849454             0.060231           12153.896094           1.228660             0.636731           10895.728797           1.261962             0.625966           36184.891477           0.271439             0.118855      
        4.90               5.016308              20293             6341.163180            1.841303             0.060911           11650.629175           1.252808             0.630024           11222.852294           1.242732             0.640794           36235.218169           0.269931             0.116235      
        5.00               5.016308              19944             7775.473899            1.833843             0.055765           11172.525602           1.201161             0.646105           11172.525602           1.172967             0.656469           35329.337715           0.260860             0.117660      
        5.10               5.016308              20318             8178.087434            1.833803             0.064653           10694.422029           1.210725             0.635722           10568.605299           1.231478             0.634232           36008.748056           0.251050             0.115959      
        5.20               5.016308              20525             7725.147207            1.836470             0.066252           10996.382181           1.230041             0.636896           11197.688948           1.229986             0.640215           35530.644483           0.239624             0.104303      
        5.30               5.016308              20527             7775.473899            1.830885             0.064676           10694.422029           1.274403             0.621975           11373.832370           1.213575             0.651426           35606.134520           0.234005             0.102473      
        5.40               5.016308              20630             8404.557548            1.831387             0.072891           10291.808494           1.234380             0.644170           11248.015640           1.213103             0.662976           35505.481137           0.232612             0.103326      
        5.50               5.016308              20735             8278.740818            1.824070             0.070714           23376.748388           1.169795             0.669366             0.000000             0.000000             0.000000           33794.373612           0.223499             0.100979      
        5.60               5.016308              20760             8882.661121            1.820175             0.067092           10392.461878           1.225119             0.635649           11222.852294           1.208071             0.646430           34951.887526           0.215782             0.097766      
        5.70               5.016308              20829             8756.844391            1.814695             0.068225           10719.585375           1.224394             0.633993           10845.402105           1.251221             0.631716           35128.030947           0.211057             0.100348      
        5.80               5.016308              20860             9763.378229            1.816277             0.078162           10015.011688           1.216174             0.633167           9612.398153            1.294682             0.598663           36059.074748           0.211930             0.101110      
        5.90               5.016308              20789             9008.477850            1.810850             0.073359           9813.704921            1.304604             0.585804           10644.095337           1.241252             0.619017           35983.584710           0.213208             0.103606      
        6.00               5.016308              20622             8731.681045            1.810533             0.075773           10241.481802           1.283506             0.595871           10971.218835           1.219828             0.636524           35505.481137           0.215826             0.102300      
        6.10               5.016308              20376             8807.171083            1.811138             0.074000           10769.912067           1.228329             0.632218           9914.358305            1.291057             0.591943           35958.421364           0.223035             0.107730      
        6.20               5.016308              20481             8731.681045            1.811221             0.073925           10971.218835           1.206976             0.647485           10543.441953           1.242004             0.628737           35203.520985           0.222932             0.100003      
        6.30               5.016308              20497             8731.681045            1.806640             0.068342           11197.688948           1.206856             0.650576           10568.605299           1.226463             0.628990           34951.887526           0.221705             0.103077      
        6.40               5.016308              20603             8681.354353            1.806515             0.070561           10996.382181           1.223675             0.638302           10971.218835           1.199502             0.642739           34800.907450           0.221287             0.102014      
        6.50               5.016308              20684             8605.864315            1.810045             0.073716           11273.178986           1.206137             0.647111           10417.625224           1.259596             0.619015           35153.194293           0.219155             0.100109      
        6.60               5.016308              20781             9083.967888            1.814515             0.075155           10266.645148           1.252990             0.626399           9738.214883            1.280317             0.609030           36361.034899           0.225104             0.103103      
        6.70               5.016308              20755             8857.497775            1.818798             0.067546           10568.605299           1.240466             0.625028           10115.665072           1.252117             0.618451           35908.094672           0.225966             0.105680      
        6.80               5.016308              20849             7926.453975            1.831084             0.064047           11675.792521           1.233150             0.639032           10115.665072           1.286025             0.616129           35731.951250           0.226100             0.102541      
        6.90               5.016308              20908             8052.270704            1.833768             0.065277           11222.852294           1.267503             0.621494           10291.808494           1.252841             0.636592           35882.931326           0.226152             0.101655      
        7.00               5.016308              21008             8631.027661            1.830605             0.060334           10795.075413           1.286049             0.616399           9637.561499            1.258928             0.630621           36386.198245           0.224920             0.102463      
        7.10               5.016308              21232             8857.497775            1.826362             0.059473           11449.322408           1.214220             0.657414           9914.358305            1.220452             0.646892           35228.684331           0.222007             0.100713      
        7.20               5.016308              21169             8907.824467            1.820983             0.061355           11147.362256           1.250430             0.622760           9838.868267            1.229715             0.640525           35555.807829           0.217714             0.102351      
        7.30               5.016308              21227             9109.131234            1.819493             0.067397           10946.055489           1.260271             0.621393           9436.254732            1.247529             0.622286           35958.421364           0.218558             0.105176      
        7.40               5.016308              21403             8958.151159            1.815442             0.063507           11298.342332           1.226286             0.631218           9637.561499            1.268578             0.606095           35555.807829           0.215323             0.100817      
