    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         76658.283       12218.439        -61.496         -61.496        12471.549       12283.498       50923.724      95006532.580      3978.601        3978.601      95004147.746    95009318.764       755.1           87415     
     0.100         76638.083       322598.389       1410.107        1410.107       323881.457      324650.030      50427.566     127807383.035     183922.480      183922.480    128249889.343   128212558.669       892.1           88071     
     0.200         76418.411       334282.073       1348.002        1348.002       331485.573      334231.826      49331.726     133404911.578    -105408.520     -105408.520    133455571.647   133324833.093       1280.9          87404     
     0.300         77362.752       423662.443      -6101.191       -6101.191       421249.772      416354.917      47126.159     143826619.101     184520.097      184520.097    144036893.494   144116276.394       1597.8          85751     
     0.400         78356.330       554293.229      -9381.509       -9381.509       548519.082      542024.646      44943.317     152227678.142     132619.578      132619.578    152456023.865   152474470.582       1958.4          84239     
     0.500         79700.880       611238.496       1061.487        1061.487       624468.983      618915.226      44550.683     156429406.919    -480729.032     -480729.032    157489383.797   156478666.326       1671.9          83126     
     0.600         80450.798       664676.173      -3418.003       -3418.003       669726.365      663783.266      43887.877     160962854.449    -121574.543     -121574.543    162499855.020   161609780.192       1678.7          82534     
     0.700         81316.865       698301.617      14126.926       14126.926       699764.287      713159.879      43490.193     164352702.680     475345.869      475345.869    165107105.353   165205249.885       1558.4          81901     
     0.800         82006.183       721202.349      -2658.824       -2658.824       726762.937      721323.819      43225.071     168238288.613    -124197.994     -124197.994    167867708.351   167928800.488       1414.6          81439     
     0.900         82720.752       749558.516      -17537.925      -17537.925      756114.237      735298.451      42760.475     170891203.703    -510933.861     -510933.861    170047236.814   169958286.397       1350.6          80826     
     1.000         82990.924       778587.301       330.208         330.208        755662.724      767455.221      42550.902     173630930.171    -442184.843     -442184.843    171590993.895   172168777.190       1332.6          80634     
     1.100         83601.968       780606.154      -13878.652      -13878.652      783187.936      768018.393      42169.631     175674834.275     238707.391      238707.391    175285368.931   175718808.993       1274.2          80293     
     1.200         83928.953       781612.690      -8946.380       -8946.380       772777.772      768248.851      42058.532     179831104.805    -250401.507     -250401.507    178232498.342   178781400.067       1207.9          80165     
     1.300         84156.201       785945.299      10290.865       10290.865       781921.961      794224.496      41716.397     181558448.112     613338.584      613338.584    177966754.694   180375939.987       1243.8          79857     
     1.400         84461.723       803820.660       939.778         939.778        816074.025      810887.120      41615.398     180355806.147     683375.590      683375.590    180864001.285   181293279.305       1236.0          79609     
     1.500         84427.636       803283.265      -2796.892       -2796.892       810243.436      803966.459      41308.614     180416843.996     629474.918      629474.918    182147680.989   181911737.411       1355.1          79423     
     1.600         84745.783       858329.383      -6053.650       -6053.650       850450.466      848336.274      41157.115     181641862.639     759255.383      759255.383    182453190.954   182806782.179       1283.2          79061     
     1.700         84964.193       911982.573       3944.284        3944.284       894284.288      907077.715      40698.832     181724402.409     530148.876      530148.876    183419782.459   183102241.311       1384.3          78609     
     1.800         85532.313       938380.564       3432.370        3432.370       916398.265      930821.784      40611.720     184437377.185     661340.219      661340.219    187150523.326   186455290.474       1195.5          78261     
     1.900         85702.749       971653.142       6207.738        6207.738       955044.011      969556.314      39888.315     188806917.476     411488.074      411488.074    188072984.491   188851439.057       1394.4          77856     
     2.000         86203.957       978526.017       1206.712        1206.712      1015831.591      998385.516      40043.601     188561477.625    -391286.454     -391286.454    188410575.676   188094740.197       1186.5          77496     
     2.100         86178.707       979973.145       1121.871        1121.871       993320.685      987768.786      40081.475     187853434.078     196927.769      196927.769    189405110.501   188826200.058       1158.4          77519     
     2.200         86349.143       982101.482      13315.010       13315.010       993988.461     1001359.981      39727.979     188582176.470     328291.475      328291.475    189710574.701   189474667.060       1242.7          77137     
     2.300         86601.640      1000237.682       4882.111        4882.111      1029646.400     1019824.152      39489.368     189608417.534     104599.618      104599.618    190341993.705   190079805.238       1237.1          76841     
     2.400         86758.189      1005608.121      -6725.603       -6725.603      1007677.648      999917.282      39568.905     190073285.535    -259996.135     -259996.135    188248418.477   188900855.871       1168.5          76785     
     2.500         86606.690       991870.122      -3384.925       -3384.925       980154.484      982627.379      39547.443     187721197.823    -794193.956     -794193.956    186367589.342   186250199.626       1197.8          76764     
     2.600         86607.953      1003913.824      11005.354       11005.354      1008092.853     1017008.692      39594.155     188372756.603    -688400.441     -688400.441    184601561.558   185798758.639       1192.1          76751     
     2.700         87030.886      1039981.356       -190.306        -190.306      1040975.557     1040288.150      39454.019     189560950.849     709041.942      709041.942    185022684.329   188000859.531       1100.0          76503     
     2.800         86875.600      1034275.316      -7846.518       -7846.518      1007637.288     1013109.784      39509.568     187376571.288     279152.397      279152.397    183592360.111   185763618.097       1137.1          76570     
     2.900         87019.524      1016430.312      12769.560       12769.560      1030559.616     1036264.524      39504.518     186929191.140    1733605.880     1733605.880    183791254.809   187093828.854       1092.1          76419     
     3.000         86743.039      1010061.047       -728.462        -728.462       996510.591     1002557.357      39518.406     184749952.306     737805.621      737805.621    183642666.168   184934114.857       1176.4          76617     
     3.100         86830.151      1026052.078       1784.861        1784.861      1025211.422     1027416.612      39472.956     183036069.565    -364461.111     -364461.111    181209916.266   181758531.805       1153.9          76389     
     3.200         86860.450      1004309.890       5600.903        5600.903       986636.905     1001074.300      39512.093     181777992.197    -207015.382     -207015.382    180080314.031   180722137.732       1159.6          76388     
     3.300         86597.853       967288.876       5232.306        5232.306       981752.838      979753.163      39734.291     179251030.165     823292.096      823292.096    178940929.524   179919271.941       1162.9          76510     
     3.400         86871.813      1039612.025      -10870.864      -10870.864     1052114.615     1034992.456      39499.468     179094877.423     643380.550      643380.550    179975465.117   180178551.820       1142.7          76189     
     3.500         86687.489      1047188.259      -13813.836      -13813.836     1051900.369     1035730.478      39399.732     179147432.663    -109937.731     -109937.731    180163624.254   179545590.727       1233.7          76205     
     3.600         86802.376      1027031.515       6663.863        6663.863      1021002.665     1030680.953      39390.894     178948106.254    -302461.567     -302461.567    179651131.056   178997157.088       1204.5          76107     
     3.700         86827.626      1041697.437      -3298.184       -3298.184      1080930.482     1058015.775      39413.619     179988842.477     328183.719      328183.719    179209412.973   179927311.443       1167.4          76028     
     3.800         86755.664      1050355.872       5403.132        5403.132      1022566.438     1041864.287      39283.583     179273070.690     -96335.730      -96335.730    179002111.928   179041255.579       1241.6          76013     
     3.900         86879.388      1023456.085       5502.890        5502.890      1018664.741     1026563.303      39412.357     177277371.825     781118.725      781118.725    178143514.937   178491562.106       1155.1          75921     
     4.000         86965.237      1099863.740       -548.922        -548.922      1106343.762     1102554.829      39125.772     178335168.265    -475995.918     -475995.918    179137909.677   178260543.053       1250.6          75697     
     4.100         86866.763      1050808.261       1881.174        1881.174      1050525.699     1052548.153      38998.260     179420717.272    -683263.195     -683263.195    180900091.660   179477141.271       1266.3          75584     
     4.200         87208.897      1100452.747      -1177.232       -1177.232      1109768.622     1103933.452      38639.714     181034346.889    -1614116.276    -1614116.276   181712309.139   179759211.737       1289.9          75143     
     4.300         87838.879      1187193.222      -2519.467       -2519.467      1169486.681     1175820.485      38432.666     181224340.434    -1288712.355    -1288712.355   181850989.214   180248952.469       1185.4          74556     
     4.400         88302.212      1233985.242       2218.615        2218.615      1228839.017     1233630.744      38095.581     183151943.042    -1140794.971    -1140794.971   183518074.688   182194213.895       1119.1          74148     
     4.500         87938.615      1221910.240       2136.118        2136.118      1215993.508     1221087.992      38105.681     183736275.523    -813789.590     -813789.590    185098589.920   183603643.131       1255.1          74260     
     4.600         88178.488      1249745.988      -4247.076       -4247.076      1237581.264     1239416.550      38041.294     183745539.409    1382985.352     1382985.352    185975287.887   186243399.000       1205.6          74058     
     4.700         88303.474      1233453.849      -6740.521       -6740.521      1222846.766     1221409.787      38008.470     185135021.174     855995.807      855995.807    185730315.707   186288664.247       1142.7          74053     
     4.800         88520.622      1214093.942      10505.950       10505.950      1231980.974     1233543.408      37853.184     186220025.369     99902.214       99902.214     185467642.492   185943736.145       1147.2          73848     
     4.900         88410.786      1198491.156      -1522.928       -1522.928      1243373.123     1219409.211      37875.908     184822978.880    1231559.331     1231559.331    184988719.506   186137408.524       1160.7          73838     
     5.000         88501.685      1205688.864      14707.914       14707.914      1226474.035     1230789.363      37790.059     186025134.271    1253580.290     1253580.290    184165637.446   186348966.148       1173.0          73787     
     5.100         88501.685      1220805.189      -15691.612      -15691.612     1225064.873     1207243.419      38003.420     185430963.882    -109223.605     -109223.605    183623358.179   184417937.426       1106.8          73958     
     5.200         88331.249      1204934.260      10323.075       10323.075      1207945.202     1216762.806      38170.068     186131414.641      7736.240        7736.240     181773756.668   183960321.894       1121.4          74174     
     5.300         88241.612      1193415.736       -464.253        -464.253      1186829.265     1189658.247      38234.455     186703820.838    -219542.455     -219542.455    182200368.186   184232552.057       1118.0          74300     
