    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         86235.519       142396.908       507.900         507.900        144446.019      143929.363      41586.361      27332707.946      3589.803        3589.803      27326633.247    27333260.399       701.1           62673     
     0.100         86138.307      1442957.935      -9792.439       -9792.439      1449257.583     1436315.320      41450.012      32659598.380     -14182.363      -14182.363     32550142.843    32590688.249       752.8           63254     
     0.200         85375.764      1375298.892      -9249.447       -9249.447      1375031.802     1365915.900      41784.572      34087683.956     73381.107       73381.107      34135733.438    34185089.804       901.1           63967     
     0.300         85114.429      1327443.065      -9947.320       -9947.320      1308767.282     1308157.854      42151.956      34965407.196     -23976.958      -23976.958     34812191.265    34864822.272       853.9           64438     
     0.400         84571.559      1307367.729      -1248.918       -1248.918      1316313.960     1310591.926      42477.678      35413686.254    -122033.052     -122033.052     35411172.705    35290396.427       914.6           64927     
     0.500         84007.227      1281305.013       928.563         928.563       1282345.588     1282753.864      42818.550      35424146.752     -92889.666      -92889.666     35457276.609    35347822.015       1005.6          65403     
     0.600         83699.180      1278647.067       1595.093        1595.093      1281530.062     1281683.658      42906.924      35587726.746     50330.090       50330.090      35543912.917    35616149.922       1057.3          65669     
     0.700         83646.155      1251474.949      -1610.985       -1610.985      1252747.997     1250500.488      42837.487      35700244.987     95898.161       95898.161      35898497.729    35895269.519       1071.9          65662     
     0.800         83444.157      1229737.322       2471.446        2471.446      1213999.789     1224340.001      42754.163      35689583.358     52292.165       52292.165      36021386.325    35907777.006       1180.9          65782     
     0.900         83298.971      1231198.856      12658.427       12658.427      1209962.405     1233239.058      42877.887      35856284.896     78716.559       78716.559      35601681.844    35807699.930       1160.7          65808     
     1.000         83052.786      1200958.721       3907.482        3907.482      1201269.511     1205021.598      42733.963      35673736.995     -23924.405      -23924.405     35437444.787    35531666.486       1310.1          65871     
     1.100         82925.275      1234928.917       5974.541        5974.541      1208627.992     1227752.996      42718.813      35208539.698     25718.854       25718.854      35429013.936    35344495.672       1368.6          65843     
     1.200         83200.497      1228911.215      -13903.938      -13903.938     1247857.782     1224480.561      42639.276      35266737.313     -44101.988      -44101.988     35336649.562    35257591.449       1279.8          65625     
     1.300         82735.901      1236240.227      -7464.844       -7464.844      1219989.532     1220650.036      42549.640      35100940.157     -19525.204      -19525.204     35321834.573    35191862.161       1482.0          65807     
     1.400         83048.999      1215704.181       2730.699        2730.699      1229929.327     1225547.454      42462.528      35348495.142     -45739.671      -45739.671     35055779.154    35156397.477       1358.4          65573     
     1.500         83112.123      1241691.700      10133.211       10133.211      1251849.963     1256904.042      42371.629      35392315.011     -26804.042      -26804.042     35380736.251    35359721.589       1418.0          65482     
     1.600         83194.185      1261275.933       3717.392        3717.392      1267058.229     1267884.473      42278.205      35602392.548    -128371.309     -128371.309     35482820.510    35414235.220       1368.6          65323     
     1.700         83480.769      1262918.318       -610.691        -610.691      1269346.901     1265521.919      42133.019      35793713.155    -161723.895     -161723.895     35530233.980    35500249.673       1348.3          65140     
     1.800         83648.680      1290411.805      -13811.752      -13811.752     1272505.427     1267646.864      42035.807      35640604.342    -144216.874     -144216.874     35718618.448    35535394.521       1343.8          65094     
     1.900         83312.859      1226569.391       5457.736        5457.736      1247329.675     1242407.269      41994.145      35854119.526     81149.609       81149.609      35960758.416    35988588.580       1427.0          65246     
     2.000         83341.896      1274565.229       5913.783        5913.783      1272757.129     1279574.962      41816.134      35936679.653     -49888.935      -49888.935     36123170.594    35980036.189       1489.9          65174     
     2.100         83149.998      1240066.124       1097.057        1097.057      1242120.088     1242190.162      41765.635      36200818.572     -19113.237      -19113.237     35983368.508    36072980.303       1553.9          65249     
     2.200         83624.693      1253993.477       3164.734        3164.734      1272302.952     1266312.948      41461.375      36507688.476     100158.406      100158.406     36314276.856    36511141.071       1493.3          64927     
