    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         76654.496       13546.595        240.735         240.735        13882.226       13955.146       50945.186      95036463.716      8662.417        8662.417      95022914.965    95038351.758       745.0           87418     
     0.100         76789.582       302630.183      -5320.761       -5320.761       287201.376      289595.018      50481.853     123636048.008     412714.158      412714.158    123578072.762   124019774.543       821.4           88304     
     0.200         76266.912       278768.607       -339.123        -339.123       285702.638      281896.500      50350.554     126502761.837     130330.123      130330.123    126256893.376   126510157.730       1025.9          88238     
     0.300         76492.897       322149.133       3341.779        3341.779       322363.238      325597.964      49200.427     131880618.985     969511.680      969511.680    130109686.774   131964664.560       1260.7          87492     
     0.400         77120.354       399356.616      -3517.059       -3517.059       384323.028      388322.763      47833.153     136985855.806    -130806.947     -130806.947    137520096.481   137122169.197       1438.2          86533     
     0.500         78019.246       440887.212      -4336.454       -4336.454       436172.236      434193.269      46233.580     146000236.733     289407.382      289407.382    145102638.481   145840844.989       1653.9          85430     
     0.600         78779.263       478807.016       7417.517        7417.517       473090.509      483366.279      45410.438     150520247.163     372422.731      372422.731    149911850.782   150588471.703       1657.3          84684     
     0.700         79407.983       507144.420       2901.590        2901.590       510162.007      511554.804      44913.018     154410561.746     814230.700      814230.700    152418557.596   154228790.371       1584.3          84138     
     0.800         79751.379       526723.200       5823.636        5823.636       512635.225      525502.848      44620.120     155134545.442     900201.765      900201.765    154378839.177   155656894.074       1550.6          83799     
     0.900         80099.826       552615.161      -1632.767       -1632.767       546356.478      547853.052      44381.510     154983944.377     -54090.265      -54090.265    153977237.604   154426500.725       1556.2          83449     
     1.000         80469.735       563984.650      -4749.872       -4749.872       570532.167      562508.537      44024.226     156643296.756     455894.051      455894.051    155866220.863   156710652.861       1542.7          83115     
     1.100         80675.521       567482.070      -2144.816       -2144.816       574567.185      568879.812      43900.502     158378718.336     579263.647      579263.647    157279213.949   158408229.790       1568.6          82947     
     1.200         81368.627       611195.304       7277.829        7277.829       597282.105      611516.533      43659.367     159312182.385     338613.669      338613.669    157598514.727   158793962.225       1415.7          82294     
     1.300         81693.086       614332.980      -3511.565       -3511.565       640499.528      623904.689      43409.394     160563432.177     95724.300       95724.300     159711367.981   160233124.379       1404.5          82013     
     1.400         81936.746       643553.352       758.120         758.120        631510.222      638289.906      43486.406     161957702.105     -66425.600      -66425.600    160587412.425   161206131.665       1292.1          82001     
     1.500         82161.469       638403.748       8800.616        8800.616       641290.519      648647.749      43305.870     164223597.102     229024.333      229024.333    163295152.794   163988399.281       1321.4          81891     
     1.600         82232.169       619182.140      13116.001       13116.001       592872.575      619143.358      43425.806     164697395.584    -558474.130     -558474.130    165520404.184   164550425.754       1250.6          82107     
