    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         76782.007       16251.086         16.953          16.953        16060.163       16172.577       50832.825      86000553.726     10815.338       10815.338      85981123.181    86001653.792       739.3           86162     
     0.100         76688.583       353238.817       847.545         847.545        355136.467      355035.187      49988.220     118495175.883     66137.981       66137.981     119299107.222   118963279.534       1020.2          86500     
     0.200         76265.649       403894.388      -1641.297       -1641.297       385564.903      393088.349      48271.236     126315450.241    -369481.593     -369481.593    126941157.602   126258822.328       1627.0          85846     
     0.300         76568.647       463820.791       3382.246        3382.246       488513.327      479549.305      46334.579     133037686.166    -547342.635     -547342.635    133890433.258   132916717.077       2118.0          84671     
     0.400         77807.148       625111.130      -10112.371      -10112.371      617020.883      610953.635      44611.283     140473617.246    -236559.789     -236559.789    141366930.431   140683714.050       2245.0          82977     
     0.500         78469.954       671687.854       4771.176        4771.176       682357.996      681794.101      43459.894     144068277.950    1026515.623     1026515.623    144306795.766   145214052.481       2352.8          81745     
     0.600         79236.284       776535.422      -7135.397       -7135.397       785810.233      774037.431      42066.107     145157932.259    1018059.279     1018059.279    146599571.039   146896810.928       2658.4          80412     
     0.700         79645.330       821668.520       4969.520        4969.520       801757.751      816682.656      41972.683     147138476.140     854116.435      854116.435    147363672.358   148105190.684       2565.2          79978     
     0.800         80325.811       866277.120      -3065.433       -3065.433       871727.518      865936.886      41391.938     148011247.428     219640.441      219640.441    149417882.577   148934205.443       2530.4          79292     
     0.900         80176.838       922002.128      -5875.698       -5875.698       943998.072      927124.402      40801.094     151035157.666     89435.085       89435.085     150393958.106   150803992.971       2714.6          78746     
     1.000         81424.176      1020560.530      -11188.076      -11188.076     1013083.208     1005633.792      39935.027     153577756.583    -307167.410     -307167.410    153454778.536   153209100.150       2593.3          77707     
     1.100         82052.895      1035999.150       -661.935        -661.935      1015699.433     1025187.356      39806.253     153318329.055     39959.923       39959.923     154512373.808   153955311.355       2407.9          77074     
     1.200         81672.886      1093844.427      -9735.398       -9735.398      1114810.327     1094591.979      39614.355     150599491.714    -486769.018     -486769.018    150291332.432   149958643.055       2567.4          76811     
     1.300         82155.157      1114823.587      -8349.278       -8349.278      1101201.475     1099663.252      39664.854     150763062.492     916859.800      916859.800    148650915.303   150623848.697       2454.0          76331     
     1.400         82820.488      1189348.353      -2829.180       -2829.180      1184949.048     1184319.520      39151.021     152166687.223     605289.389      605289.389    150714383.501   152045824.751       2404.5          75851     
     1.500         83167.672      1225146.638      -4724.635       -4724.635      1220082.445     1217889.906      39118.197     151547518.743     375776.042      375776.042    152211249.755   152255160.291       2354.0          75412     
     1.600         84966.718      1326127.845       4679.532        4679.532      1325750.465     1330618.687      38880.849     154883130.846     162486.702      162486.702    154072867.323   154640485.787       1904.5          74412     
     1.700         85166.191      1312039.632      11680.406       11680.406      1316677.131     1326038.788      38514.727     157217402.852    1071022.881     1071022.881    156400164.507   157879806.560       1930.4          74397     
     1.800         84709.170      1255442.028      11708.036       11708.036      1227358.954     1253108.527      38279.905     158959094.311     367338.406      367338.406    159352068.194   159522919.658       2127.0          74509     
     1.900         85650.987      1332680.791       -511.967        -511.967      1353712.350     1342684.603      37663.810     163567112.719      7001.733        7001.733     163535671.147   163558393.665       2088.8          73654     
     2.000         86370.605      1415772.136      -5408.192       -5408.192      1405426.959     1405191.356      37100.741     168062381.115     283743.881      283743.881    168138130.974   168383999.925       2077.5          72969     
     2.100         86955.137      1453328.616       863.743         863.743       1430297.547     1442676.824      36728.307     172969726.800     633862.868      633862.868    172602631.469   173420042.003       1957.3          72680     
     2.200         87545.981      1458366.964      14312.303       14312.303      1450639.612     1468815.591      36427.834     178336704.268     562516.722      562516.722    176600660.343   178031199.027       1893.3          72301     
