    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.900         125449.665     40534205.828     28701.851       28701.851      40189024.379    40390316.955      1734.659      5274701.526      -68064.672      -68064.672     5221143.058     5179857.620        1037.1           5413     
     1.100         117369.740     38550065.424    -118161.854     -118161.854     38857906.341    38585824.029      7093.921      31568617.385    -254106.024     -254106.024     31606640.756    31333523.047       1737.1           6337     
     1.200         118271.157     45751317.384     -76209.864      -76209.864     45433532.992    45516215.324      8343.784      43374232.844     14363.247       14363.247      42796610.750    43099785.044       1084.3           6554     
     1.300         108966.619     18601457.307     140417.936      140417.936     18467173.980    18674733.579     14731.975      89687749.446     330499.822      330499.822     89267962.997    89808356.043       1810.1          13878     
     1.400         106788.827     17254387.562    -198806.936     -198806.936     17455761.400    17156267.546     17467.787     114926946.717     430827.939      430827.939    113957053.941   114872828.268       1650.6          15529     
     1.500         104190.626     16667419.125     -40995.685      -40995.685     16631980.512    16608704.133     20158.149     145354219.160    1087047.741     1087047.741    147007682.413   147267998.528       1595.5          17531     
     1.600         96750.783      5926350.112       5777.323        5777.323      5942977.046     5940440.902      25400.000     187199782.316     705138.258      705138.258    185816627.985   187213343.409       2133.7          19496     
     1.700         94310.393      4514794.947       9513.922        9513.922      4520323.384     4527073.087      28169.899     218087800.726    -903947.732     -903947.732    215719740.100   215999822.680       2012.4          21269     
     1.800         91742.492      2997679.462      -8399.831       -8399.831      2995332.186     2988105.993      30499.190     245036814.578    -205629.380     -205629.380    246710498.238   245668027.028       2079.8          23010     
     1.900         94047.796      15469680.145    -112631.361     -112631.361     15607861.321    15426139.371     30016.919     256651539.606     -72715.617      -72715.617    254895472.861   255700790.616       1607.9          24404     
     2.000         91856.116      14061001.872    -202724.054     -202724.054     14199034.190    13927293.977     32120.225     271045624.705     488507.652      488507.652    268182553.679   270102596.844       1625.9          25662     
     2.100         90144.182      12134181.597      3783.553        3783.553      12091728.972    12116738.838     33859.933     277260239.423    1251192.556     1251192.556    271653384.266   275708004.401       1611.2          26711     
     2.200         88585.009      10355854.391     -9423.806       -9423.806      10617448.836    10477227.808     35295.382     277349292.085    -673727.141     -673727.141    274675277.440   275338557.622       1646.1          27554     
     2.300         87384.383      9629913.791      27507.499       27507.499      9866350.690     9775639.740      36555.346     274387013.730     935884.300      935884.300    273478086.772   274868434.551       1631.5          28245     
     2.400         86365.555      8065829.725     -115794.682     -115794.682     8001767.660     7918004.010      37185.327     271439665.199    -538280.409     -538280.409    271304923.232   270834013.806       1722.5          28585     
     2.500         85816.373      4681373.860      12427.632       12427.632      4694107.766     4700168.445      38028.669     269272722.738    -155374.681     -155374.681    267497811.659   268229892.517       1632.6          28917     
     2.600         84880.869      3060850.007      -2163.628       -2163.628      2955856.630     3006189.691      38637.189     266267604.061     -70331.392      -70331.392    269907428.258   268017184.767       1738.2          29229     
     2.700         84519.797      2366288.816      24658.942       24658.942      2466846.072     2441226.386      39071.485     265801817.992    1128983.921     1128983.921    269749583.091   268904684.462       1704.5          29591     
