    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         76953.706       20326.214        -623.482        -623.482       19773.851       19426.550       50639.664      76835400.080      9741.465        9741.465      76848731.248    76851807.129       745.0           84671     
     0.100         76986.530       417139.415      -1719.487       -1719.487       407758.339      410729.390      50024.832     105100282.599    -223946.516     -223946.516    105369332.539   105010861.053       905.6           85189     
     0.200         76609.046       435777.524       1474.987        1474.987       431653.703      435190.601      49136.041     110648036.205    -438842.901     -438842.901    111545613.930   110657982.166       1295.5          84943     
     0.300         76933.506       476901.649      -13841.543      -13841.543      467457.910      458338.236      47954.352     116810325.434     23218.978       23218.978     117377189.010   117116976.200       1540.5          84196     
     0.400         77386.739       532395.523      -2356.956       -2356.956       519501.901      523591.755      46339.629     123959463.173    -455868.500     -455868.500    123362824.785   123205275.479       1914.6          83449     
     0.500         77858.910       544962.768      -2624.054       -2624.054       566214.413      552964.537      45265.252     127336082.410    -814733.239     -814733.239    127879837.284   126793226.608       2061.8          82630     
     0.600         78343.705       629095.877      -3728.968       -3728.968       634024.550      627831.246      44315.861     128190062.376    -162291.611     -162291.611    127929481.229   127897480.192       2243.8          81646     
     0.700         78882.787       713956.863      -4755.276       -4755.276       733783.038      719114.675      43161.946     130273391.955     232043.153      232043.153    132049303.603   131393390.932       2415.8          80562     
     0.800         80468.473       852379.372      -13130.665      -13130.665      851140.903      838629.472      42410.766     134535228.686    -488887.790     -488887.790    133678546.331   133617999.718       2120.2          79172     
     0.900         80777.782       864965.873      -10694.834      -10694.834      840514.212      842045.208      42025.707     135286032.771    -103632.650     -103632.650    135155759.773   135117263.622       2211.3          78794     
     1.000         81525.175       938205.485       456.738         456.738        930587.552      934853.256      41749.222     135561630.004     71717.594       71717.594     135221576.746   135463320.970       2056.2          78031     
     1.100         81337.065       940542.028       1038.329        1038.329       949364.854      945991.770      41042.229     137851996.593     581438.480      581438.480    137990210.426   138502541.990       2318.0          77829     
     1.200         82008.708       962195.536      -1040.735       -1040.735       942626.655      951370.361      40943.755     140390372.957     125071.068      125071.068    139170223.223   139905369.159       2112.4          77405     
     1.300         82681.614       987490.980       4928.920        4928.920       994387.291      995868.056      40566.271     142902466.118     369559.977      369559.977    141718283.107   142679934.590       2100.0          76837     
