    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.000         76900.681       20446.023        -166.661        -166.661       20579.584       20346.142       50673.751      76854668.991      6730.519        6730.519      76850372.507    76859251.268       736.0           84677     
     0.100         77259.228       378599.165       4462.377        4462.377       375920.218      381722.068      50163.706      98506424.844     -19637.702      -19637.702     97838837.055    98152993.247       795.5           85496     
     0.200         76465.123       351395.762       4349.253        4349.253       346508.142      353301.205      50651.026     100198159.205     527153.077      527153.077    100528492.263   100890478.812       878.7           86160     
     0.300         76400.736       349038.627       2571.255        2571.255       359812.511      356996.824      50244.505     103008350.086     -45268.222      -45268.222    101781591.898   102349702.770       997.8           86122     
     0.400         76429.773       359262.178       1076.183        1076.183       360982.884      361198.714      49630.936     105407251.389     468997.768      468997.768    105305888.610   105825567.767       1159.6          85821     
     0.500         76994.105       380415.474      -5013.472       -5013.472       378880.440      374634.486      48974.442     108703232.506     362295.297      362295.297    108763343.134   109095583.117       1147.2          85256     
     0.600         77491.525       410477.091      -2662.562       -2662.562       409538.720      407345.344      48252.299     111653937.880     550660.996      550660.996    111395974.583   112075617.228       1215.7          84769     
     0.700         77804.623       433405.750      -6786.632       -6786.632       439547.755      429690.121      47604.642     113886970.118     380019.802      380019.802    112851679.034   113749344.378       1302.3          84319     
     0.800         78230.081       457728.869      -17639.067      -17639.067      467842.861      445146.798      47031.473     116401628.860     523118.527      523118.527    116204714.529   116826290.221       1332.6          83887     
     0.900         78832.288       469031.050       9901.142        9901.142       458708.570      473770.952      46559.302     118137432.726     49222.476       49222.476     117992123.057   118114000.368       1316.9          83466     
     1.000         79207.247       475450.118        32.464          32.464        486666.987      481091.016      46522.690     118917602.358    -155589.165     -155589.165    118984055.190   118795239.609       1224.7          83214     
     1.100         79150.435       470701.832      -8572.039       -8572.039       480888.905      467223.330      46378.766     118310786.580    -604279.679     -604279.679    119583094.375   118342660.799       1289.9          83115     
     1.200         79358.746       500688.652       2412.004        2412.004       498923.655      502218.158      46253.780     117944980.800     60221.318       60221.318     119190273.711   118627848.573       1251.7          82893     
     1.300         79582.206       499015.508       1327.622        1327.622       504934.465      503302.609      46125.006     119350303.359     334723.834      334723.834    119663094.131   119841422.580       1234.8          82757     
     1.400         79743.804       517723.641       5592.772        5592.772       500598.294      514753.739      46018.957     119340145.363     155659.122      155659.122    120917111.189   120284287.398       1209.0          82652     
     1.500         79998.827       534997.749       3583.455        3583.455       542638.260      542401.460      45875.034     119735491.568     732637.422      732637.422    120811165.215   121005965.813       1194.4          82405     
     1.600         79947.065       511461.586       -619.643        -619.643       533066.569      521644.435      45911.646     119915935.662    -313075.526     -313075.526    120597273.157   119943528.884       1188.8          82432     
     1.700         80050.589       524013.881       310.946         310.946        536468.935      530552.354      45867.459     121341402.041    -309716.823     -309716.823    121361457.853   121041713.124       1167.4          82406     
     1.800         79960.952       527166.779      -5927.383       -5927.383       515810.866      515561.439      45748.785     120666025.429    -175359.224     -175359.224    121443703.115   120879505.048       1222.5          82418     
     1.900         80165.475       528352.576       5402.918        5402.918       534295.459      536726.935      45801.809     120621373.124     194244.217      194244.217    120839061.643   120924461.600       1166.3          82278     
     2.000         80104.876       500570.737      -4989.407       -4989.407       505731.618      498161.770      45916.696     120536147.223     206871.578      206871.578    120833351.100   120891620.740       1159.6          82341     
     2.100         80251.325       531601.582      -13381.492      -13381.492      534116.740      519477.669      45871.246     119792738.536     505417.001      505417.001    120638259.260   120720915.899       1128.1          82187     
     2.200         80258.900       548176.625      -3517.192       -3517.192       537382.899      539262.570      45705.860     120737420.879    -303011.365     -303011.365    119681394.782   119906396.465       1158.4          82058     
     2.300         80298.037       534538.636       4124.276        4124.276       546521.149      544654.169      45704.598     120036512.447     73437.645       73437.645     119805263.370   119994325.554       1157.3          82013     
     2.400         80409.136       547477.411       2884.571        2884.571       533439.586      543343.070      45690.710     119747391.207     58383.893       58383.893     119503778.667   119683968.830       1130.3          81980     
     2.500         80513.922       540229.554       3614.202        3614.202       553791.323      550624.641      45777.822     120331222.182     273199.078      273199.078    119075700.681   119976660.509       1078.7          82000     
     2.600         80383.886       515329.564       3135.802        3135.802       531622.423      526611.796      45881.346     119237629.480     372694.695      372694.695    119059849.606   119521434.237       1073.0          82049     
     2.700         80108.664       537073.865      -1919.419       -1919.419       534371.236      533803.131      45893.971     118571826.178     155322.788      155322.788    118849040.170   118865755.962       1161.8          82123     
     2.800         80301.824       536743.698       3547.056        3547.056       546468.551      545153.180      45747.522     119307297.754     642505.085      642505.085    119965516.938   120278912.431       1159.6          82037     
     2.900         80569.472       542630.456       3996.487        3996.487       536855.125      543739.278      45596.024     120878022.720     999882.637      999882.637    121192899.831   122035343.913       1129.2          81877     
     3.000         80654.058       551414.834      -1271.009       -1271.009       543862.244      546367.530      45572.036     121622450.048     359796.564      359796.564    120964921.589   121653482.382       1105.6          81800     
     3.100         80518.972       549693.105       -541.650        -541.650       545923.192      547266.499      45465.987     121593949.574     41394.145       41394.145     121064814.931   121370776.398       1195.5          81827     
     3.200         80805.557       549522.058      -2602.743       -2602.743       550561.924      547439.248      45386.451     121696368.709     635873.721      635873.721    121351828.341   122159972.246       1111.2          81585     
     3.300         80796.720       568001.569       -556.389        -556.389       565693.658      566291.225      45406.650     120848554.915     302416.493      302416.493    121690613.244   121572000.572       1131.5          81637     
     3.400         80699.508       560213.772       2370.606        2370.606       557575.782      561265.383      45496.287     120083409.760     465740.913      465740.913    121139649.108   121077270.347       1120.2          81655     
     3.500         80757.582       554096.055      -1149.869       -1149.869       570301.000      561048.658      45411.700     120993385.882     676461.917      676461.917    121538002.540   121942156.128       1141.6          81573     
     3.600         81039.117       584483.621      -3584.072       -3584.072       573459.365      575387.421      45221.065     122393853.987     728033.896      728033.896    121860145.973   122855033.876       1114.6          81395     
     3.700         81309.290       565877.353       7762.408        7762.408       572251.026      576826.597      45123.853     123401955.618     28279.446       28279.446     123505980.245   123482247.377       1059.6          81294     
     3.800         81345.902       589768.776      -11967.557      -11967.557      575968.230      570900.945      45140.265     124004670.802     622992.636      622992.636    124178428.562   124714542.318       1046.1          81313     
     3.900         81189.353       564832.483        51.887          51.887        567764.365      566350.311      45165.515     123319726.341     408461.994      408461.994    123626047.989   123881349.159       1057.3          81400     
     4.000         81113.604       585459.570      -4423.367       -4423.367       570085.227      573349.031      45304.389     122564459.754     -5959.932       -5959.932     122804826.616   122678683.254       1048.3          81487     
     4.100         81268.890       572578.510      -2616.424       -2616.424       580351.522      573848.593      45224.852     121204524.819     371226.318      371226.318    122832360.518   122389668.987       1037.1          81265     
     4.200         81180.516       580356.510      -5384.032       -5384.032       571353.032      570470.739      45448.313     121357875.981     219561.420      219561.420    122180850.679   121988924.750       1012.4          81526     
     4.300         81135.066       548158.838      -1298.334       -1298.334       546639.784      546100.977      45496.287     121148081.096     288737.577      288737.577    121983684.485   121854620.367       1027.0          81571     
     4.400         80893.931       551990.910       3600.804        3600.804       571100.730      565146.624      45545.524     121000825.863     186332.318      186332.318    121857641.007   121615565.753       1069.7          81707     
     4.500         80974.730       586141.736       2882.204        2882.204       576037.274      583971.709      45570.774     119564561.803     468745.000      468745.000    119908996.936   120205524.369       1033.7          81568     
     4.600         80787.882       561731.348      -8953.110       -8953.110       557915.149      550870.139      45791.709     117929666.057     173293.012      173293.012    118194845.014   118235548.547       1018.0          81594     
     4.700         80714.658       556017.130       -580.849        -580.849       553638.823      554247.128      45776.559     116404206.113     152272.949      152272.949    117607362.381   117158057.196       1045.0          81551     
     4.800         80862.369       568514.961       6075.540        6075.540       558530.689      569598.365      45774.035     117576808.740     536771.396      536771.396    117521327.723   118085839.627       1014.6          81504     
     4.900         80929.281       591465.213      -2312.693       -2312.693       585960.256      586400.042      45574.561     119768650.049     -32476.968      -32476.968    119503317.138   119603506.626       1058.4          81407     
