    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.300         123737.731     21061648.006      8586.636        8586.636      21061123.313    21069972.296      1286.475       794026.931       2437.861        2437.861       803105.901      801004.277        1605.6           5623     
     1.100         126178.120     37045126.276     -21190.677      -21190.677     37115812.357    37059278.639      2509.827      8892911.569      -50791.470      -50791.470     8667523.326     8729425.977        565.2            5803     
     1.300         127214.623     57178905.302     -23999.015      -23999.015     56388942.884    56759925.078      2618.401      12432887.949    -169668.587     -169668.587     12118099.441    12105825.108       261.8            5540     
     1.400         118608.241     50237000.629     22988.390       22988.390      49428374.634    49855676.022      7975.138      30328998.030    -149129.393     -149129.393     30944167.035    30487453.140       1065.2           6331     
     1.500         118694.090     54141671.067    -317110.095     -317110.095     54381896.852    53944673.865      8539.470      37640828.490    -316993.348     -316993.348     38023012.500    37514927.147       894.4            7056     
     1.600         114007.734     50201828.290     -94453.534      -94453.534     50739792.654    50376356.938     11916.626      53801405.740    -395140.890     -395140.890     54758816.397    53884970.178       1236.0           7807     
     1.700         106377.255     37628393.735    -341983.951     -341983.951     38160449.920    37552437.877     17530.911      77930134.602    -631066.756     -631066.756     77857558.278    77262779.684       1686.5          10628     
     1.800         101670.699     28955509.919    -161251.172     -161251.172     29225005.792    28929006.684     21461.037      96790886.174    -190715.078     -190715.078     97950967.957    97180211.988       1871.9          11326     
     1.900         99672.181      30192433.011    -114376.241     -114376.241     30287931.142    30125805.835     23280.282     106027959.938     484881.466      484881.466    108789624.103   107893673.486       1893.3          12124     
     2.000         90357.543      11951525.472     -31802.444      -31802.444     12003676.522    11945798.553     30400.716     132779356.195     891949.841      891949.841    135908852.843   135236054.360       2430.4          12786     
     2.100         88670.858      12059654.070     192734.265      192734.265     12269006.226    12357064.413     31958.626     141976771.208     233982.468      233982.468    142522636.525   142483686.334       2443.8          13383     
     2.200         87366.708      12344021.167     216568.363      216568.363     12264712.586    12520935.239     33147.890     146229782.863    -234496.755     -234496.755    148319014.983   147039902.168       2461.8          13833     
     2.300         86486.754      12631551.210     53157.707       53157.707      12606821.777    12672344.201     34053.094     148379375.547     865982.508      865982.508    149500259.962   149805800.262       2464.1          14076     
     2.400         85874.447      12095262.316     82577.901       82577.901      12178335.342    12219376.730     35006.273     151304446.140    1027521.195     1027521.195    151289866.774   152324677.652       2341.6          21329     
     2.500         88381.749      21689480.317     116740.016      116740.016     21470092.307    21696526.328     33651.623     143629166.735     813166.779      813166.779    143698022.704   144476761.498       2060.7          21882     
     2.600         87553.556      21467267.541    -227093.094     -227093.094     20585434.541    20799257.948     34473.503     145453243.140    1006189.977     1006189.977    144025306.474   145745464.785       2062.9          22542     
     2.700         86970.287      20492134.940     61565.975       61565.975      19654454.240    20134860.565     34989.860     144645858.505     861218.472      861218.472    145574123.011   145971209.230       2061.8          22954     
     2.800         82966.937      9860585.687      32726.610       32726.610      9886180.789     9906109.848      37801.422     152558578.621    -292927.090     -292927.090    152002297.350   151987510.896       2371.9          23178     
     2.900         86001.958      16688579.274     160786.156      160786.156     16355688.284    16682919.935     35960.714     143470606.937    -174684.345     -174684.345    144890788.102   144006013.174       2096.6          23516     
     3.000         85710.324      15238947.705     49833.070       49833.070      15031999.498    15185306.671     36223.311     144331143.811    -909286.077     -909286.077    144224963.732   143368767.694       2087.7          23777     
     3.100         83724.430      11718593.723     55450.016       55450.016      11163528.267    11496511.011     37504.737     147726284.714    -1032100.316    -1032100.316   147887140.170   146774612.126       2271.9          24206     
     3.200         83392.395      10730178.834     21713.644       21713.644      10549566.893    10661586.508     38041.294     146731277.649    -827700.618     -827700.618    145207893.779   145141885.096       2209.0          24520     
