    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.800         124812.108     20295784.693     -26983.896      -26983.896     20312222.788    20277019.845      1742.234      1192668.507      12020.357       12020.357      1203405.917     1210057.569        1152.8           5119     
     0.900         124492.699     20753998.327     -18885.810      -18885.810     20887040.656    20801633.682      2234.604      2351962.362      -30489.874      -30489.874     2391134.599     2341058.607        1093.3           5893     
     1.300         117992.147     25065526.735     -38834.952      -38834.952     25080446.285    25034151.558      6306.129      10615874.615     -68294.547      -68294.547     10564946.939    10522116.231       1728.1           8688     
     1.400         112672.022     22277525.633     72705.950       72705.950      22443716.665    22433327.100      9841.095      17788378.340    -181604.849     -181604.849     17797669.777    17611419.209       2118.0           8974     
     1.500         121724.062     33411657.181     -86255.765      -86255.765     33790542.519    33514844.085      5921.070      12477600.442    -158892.890     -158892.890     12904684.630    12532249.646       816.9            6654     
     1.600         121095.343     37627777.017     -61642.475      -61642.475     37513861.323    37509176.695      6397.028      14832243.875    -246171.348     -246171.348     14952190.981    14646046.080       851.7            7281     
     1.700         115565.644     36158191.734     60564.290       60564.290      36042461.025    36160890.670      9921.895      22060661.768     -48977.068      -48977.068     22291718.707    22127213.169       1334.8           7831     
     1.800         114861.176     39307638.119     240036.179      240036.179     39472637.181    39630173.829     10796.799      25661711.143     163272.063      163272.063     25702098.009    25845176.638       1305.6           8492     
     1.900         108769.671     35733439.732     322448.993      322448.993     35820156.946    36099247.332     15037.497      35446335.681     368076.387      368076.387     35384512.924    35783500.689       1743.8           8971     
     2.000         107851.842     38707056.011     168068.163      168068.163     39090012.007    39066602.172     15883.364      38384349.214     -36818.455      -36818.455     37973793.035    38142252.670       1741.6           9412     
     2.100         98073.871      26610969.686     501550.991      501550.991     26004398.525    26809235.097     23305.532      56253878.001     60532.777       60532.777      55852874.398    56113908.976       2266.3          10037     
     2.200         102858.701     37272512.218    -138250.110     -138250.110     36389667.596    36692839.797     20544.470      50719195.542     89794.395       89794.395      50604901.870    50751843.101       1803.4          10567     
     2.300         89770.486      18563564.955    -111999.239     -111999.239     18404170.041    18371868.259     29783.359      71002956.624     233954.310      233954.310     70445179.606    70958022.426       2715.8          11036     
     2.400         88880.431      18484789.522    -105185.354     -105185.354     17961716.613    18118067.714     30721.388      72475021.383     495278.517      495278.517     72505547.133    72985562.775       2700.0          11360     
     2.500         85979.234      14011741.589     -90052.790      -90052.790     14189179.350    14010407.679     33168.090      77927207.880     454237.795      454237.795     77266973.254    78051328.362       2803.4          14029     
     2.600         85385.864      13751182.600     28643.377       28643.377      13854194.526    13831331.940     33784.184      78107895.084     457378.903      457378.903     78076913.825    78549783.357       2756.2          14241     
     2.700         84399.861      13504879.206     75739.746       75739.746      13656494.757    13656426.728     34609.851      78158541.009     256933.225      256933.225     78068369.445    78370388.452       2806.8          14522     
     2.800         85098.017      13845892.000     -65593.706      -65593.706     13970432.179    13842568.384     34496.227      77349580.709     205011.258      205011.258     77816158.966    77787881.095       2685.4          14665     
     2.900         84724.320      12907387.349     86520.711       86520.711      13017499.516    13048964.144     34794.175      77522608.642     39875.848       39875.848      77295219.867    77448790.102       2692.2          14750     
     3.000         87394.483      16752225.374     48732.476       48732.476      16538602.389    16694146.358     32937.055      74402878.862     148537.712      148537.712     74572560.747    74636257.516       2546.1          14933     
     3.100         87162.185      15921690.831     -95928.011      -95928.011     16081063.481    15905449.145     33204.702      75075695.297     -58920.455      -58920.455     73948657.817    74453256.102       2497.8          14956     
     3.200         86914.737      15526587.709     43308.621       43308.621      15548558.517    15580881.734     33469.825      74939343.432     -16050.899      -16050.899     75020525.828    74963883.732       2474.2          14900     
     3.300         83261.097      11275783.528    -127591.970     -127591.970     11253820.863    11137210.225     35963.239      79900915.833    -322422.342     -322422.342     79764510.325    79510290.736       2755.1          15151     
     3.400         85456.564      14815659.846     89000.631       89000.631      14946999.985    14970330.547     34656.563      79178270.862    -314406.171     -314406.171     79188497.528    78868978.024       2569.7          14887     
     3.500         88172.176      18507251.722     91234.675       91234.675      18456907.664    18573314.369     32926.955      76037547.015    -245162.522     -245162.522     76359326.319    75953274.145       2324.7          13774     
     3.600         85101.804      14102008.698     58176.120       58176.120      14268608.230    14243484.584     35233.521      80274771.791     26707.875       26707.875      80280620.927    80304404.233       2523.6          14914     
     3.700         84537.472      13988794.950     99149.325       99149.325      13989814.793    14088454.196     35723.366      81110763.536     -35325.860      -35325.860     80928882.734    80984497.275       2513.5          14991     
     3.800         84339.261      14009510.525     132333.122      132333.122     13735288.593    14004732.681     36215.736      81719203.227    -315516.853     -315516.853     81531913.784    81310041.652       2440.5          14911     
     3.900         83970.615      13746699.636     -2671.371       -2671.371      13456456.859    13598906.876     36383.647      82028871.246     382652.044      382652.044     82221516.507    82507845.920       2497.8          15045     
     4.000         83921.378      13450303.407     88824.068       88824.068      13130785.920    13379368.731     36543.983      83178195.864    -558602.211     -558602.211     82585135.250    82323063.346       2439.3          15122     
     4.100         83939.053      13308270.640     -13063.057      -13063.057     12893153.062    13087648.794     36660.132      83360050.697    -222393.366     -222393.366     83941977.995    83428620.980       2423.6          15181     
     4.200         83807.754      13317858.032     166454.963      166454.963     13003158.912    13326963.435     36844.456      83427147.758    -159178.980     -159178.980     84213688.199    83661238.999       2430.4          15232     
     4.300         80542.959      9419140.959      157225.250      157225.250     9402556.469     9568073.963      39138.397      87513429.248     -2121.940       -2121.940      87014088.005    87261636.686       2650.6          18408     
     4.400         80763.895      9208087.394      116334.643      116334.643     9254484.810     9347620.745      39276.008      86716001.785     -2725.950       -2725.950      86758396.900    86734473.392       2557.3          18494     
     4.500         80494.985      9059908.474      -9532.401       -9532.401      9050326.597     9045585.135      39240.658      86440570.664    -193501.952     -193501.952     86759313.442    86406440.101       2669.7          18592     
     4.600         80237.437      8721533.628      92260.343       92260.343      8780213.184     8843133.749      39373.219      86188891.492     57816.240       57816.240      86418899.476    86361711.724       2698.9          18733     
     4.700         80614.921      8908075.916      151485.551      151485.551     8667737.772     8939392.396      39219.196      85519269.666    -340730.228     -340730.228     86979771.200    85908790.205       2615.8          18603     
     4.800         81020.180      8837163.582      39745.000       39745.000      8879343.783     8897998.682      38993.210      85603861.637     33781.686       33781.686      85700762.632    85686093.821       2558.4          18437     
     4.900         80670.471      8608317.081      108075.359      108075.359     8521832.817     8673150.308      39061.385      84795409.923     184008.686      184008.686     85043115.396    85103271.345       2651.7          18630     
     5.000         80704.558      8409734.490      78955.694       78955.694      8477730.865     8522688.372      39115.672      85418829.848     25687.940       25687.940      85745749.758    85607977.743       2647.2          18640     
     5.100         80973.468      8094587.581      -7573.574       -7573.574      8275821.709     8177631.071      39061.385      86482967.382     107647.088      107647.088     86528467.119    86613364.339       2551.7          18499     
     5.200         83285.084      10782025.673     40906.035       40906.035      10720296.380    10792067.062     37476.962      84612271.705     215129.324      215129.324     83936143.777    84489337.065       2410.1          15655     
     5.300         83296.446      10877217.001     66665.614       66665.614      10894914.951    10952731.591     37526.199      85951832.230    -200400.441     -200400.441     85172498.660    85361765.004       2367.4          15800     
     5.400         83320.433      10437688.868     -85104.205      -85104.205     10445234.836    10356357.647     37546.399      86292081.259    -211325.814     -211325.814     86566803.415    86218116.523       2377.5          15839     
     5.500         82983.349      9980615.672      -75286.582      -75286.582     10025793.652    9927918.080      37903.683      86752134.286     -97954.452      -97954.452     86714219.553    86635222.468       2345.0          15919     
