    Timestep        gasArea         gasSigXX        gasSigXY        gasSigYX        gasSigYY        gasTrace        bulkArea       bulkSigXX       bulkSigXY       bulkSigYX       bulkSigYY       bulkTrace         Length          NDense    
     0.300         123547.095     22391568.766     -32470.485      -32470.485     22391268.506    22358948.151      824.405        546190.428      -6237.767       -6237.767       525320.025      529517.459        1837.1           5343     
     0.700         123385.496     24840847.096      8116.297        8116.297      24844001.448    24850540.570      1489.736      1282472.021       7417.403        7417.403      1297176.723     1297241.775        1734.8           6041     
     0.800         123149.411     25877682.194     66565.938       66565.938      25816468.418    25913641.244      1417.774      1121219.959       831.030         831.030       1109077.095     1115979.556        1767.4           6111     
     1.400         126633.879     49662285.879     485642.935      485642.935     50325275.921    50479423.835      2590.626      11165026.379     -67898.962      -67898.962     10998600.585    11013914.520       443.8            5721     
     1.500         122684.815     48496235.257     87561.724       87561.724      48265055.326    48468207.015      5464.049      25982284.706     -4273.185       -4273.185      25033748.718    25503743.528       703.4            6458     
     1.600         114703.365     34383147.940     217722.466      217722.466     34810028.916    34814310.894     10948.298      55949572.927     288527.222      288527.222     54750840.357    55638733.864       1318.0           7160     
     1.700         104834.495     15877048.005     196226.255      196226.255     15584205.096    15926852.806     17730.384      91110610.090     -43069.524      -43069.524     92161324.687    91592897.865       2095.5           7980     
     1.800         99879.229      7746291.453       3735.235        3735.235      7668408.667     7711085.295      21637.785     116140775.629    -320616.527     -320616.527    117522852.197   116511197.386       2324.7          12557     
     1.900         97681.237      6386903.189      -14592.616      -14592.616     6406209.721     6381963.839      24088.275     130068891.253     613523.731      613523.731    133365492.111   132330715.413       2276.4          14880     
     2.000         96026.115      5241226.520      22095.133       22095.133      5200163.079     5242789.933      26534.977     151019138.970    -623880.161     -623880.161    153633940.628   151702659.639       2023.6          15985     
     2.100         93704.399      3909581.349      10818.221       10818.221      3919666.779     3925442.285      28789.781     169727536.572     -75974.160      -75974.160    171890127.131   170732857.692       2023.6          17171     
     2.200         91849.804      2934773.319       5961.016        5961.016      2935188.921     2940942.135      30874.149     181719112.634    -596434.126     -596434.126    186482880.867   183504562.625       1930.4          18262     
     2.300         89750.286      2205436.492      22025.117       22025.117      2216827.430     2233157.078      33011.541     190738253.843    -2687800.623    -2687800.623   193778553.356   189570602.976       1911.3          19227     
     2.400         87543.456      1738761.170      13402.659       13402.659      1730221.358     1747893.923      34661.613     198705887.144    -2039098.099    -2039098.099   197424738.166   196026214.556       2079.8          20204     
     2.500         86452.667      1434624.204      -16797.253      -16797.253     1462983.373     1432006.536      36001.113     199533028.778    -718763.318     -718763.318    199511975.576   198803738.860       1978.7          22221     
     2.600         85081.605      1187808.755       -39.684         -39.684       1183779.250     1185754.318      37406.263     202801880.607    -252431.520     -252431.520    201020932.701   201658975.134       1964.1          21504     
     2.700         83801.441      1008597.196      10595.667       10595.667       988483.579     1009136.054      38637.189     200995052.736    -386915.973     -386915.973    199856734.007   200038977.398       2002.3          22111     
     2.800         82834.376       876390.782       -469.774        -469.774       846617.006      861034.120      39609.305     196423594.119    -247007.295     -247007.295    197174681.558   196552130.544       1977.5          23574     
     2.900         81948.109       729376.647       8146.772        8146.772       729568.877      737619.534      40421.085     193749475.219     197679.447      197679.447    195631191.169   194888012.641       1979.8          23949     
     3.000         81296.665       703569.096       5809.138        5809.138       691764.050      703475.711      40956.380     190959915.802    1044141.929     1044141.929    193041794.032   193044996.846       2040.5          24138     
     3.100         80895.194       679558.946      -5236.489       -5236.489       681209.546      675147.756      41283.364     187469977.723    -554503.940     -554503.940    189854390.996   188107680.420       2061.8          24241     
     3.200         81126.229       670267.196      -11322.218      -11322.218      651190.980      649406.870      41285.889     184815561.154     -1337.465       -1337.465     187967655.932   186390271.078       1997.8          24019     
     3.300         80989.880       709180.284      -2279.841       -2279.841       692472.813      698546.708      41415.925     180789237.340     386236.440      386236.440    183463826.698   182512768.459       1982.0          23839     
     3.400         80766.420       672398.314      -1274.397       -1274.397       660370.343      665109.931      41564.899     179680945.214    1326579.002     1326579.002    181223595.198   181778849.208       2019.1          23830     
     3.500         80921.706       682904.413      15400.845       15400.845       688909.800      701307.951      41515.662     181307697.855    1465618.756     1465618.756    182724456.064   183481695.715       1983.2          23746     
     3.600         80803.032       700761.962      -1959.123       -1959.123       698505.536      697674.626      41436.125     182433539.373     493742.347      493742.347    182860949.853   183140986.960       2056.2          23787     
     3.700         80809.344       684238.636      14048.583       14048.583       676832.209      694584.005      41515.662     182898834.536     136993.347      136993.347    182485193.937   182829007.583       2031.5          23859     
     3.800         81075.729       702584.563      -2543.878       -2543.878       691754.458      694625.632      41327.551     184340811.331     196892.233      196892.233    185689461.327   185212028.562       1995.5          23751     
     3.900         80936.856       659937.862       9497.533        9497.533       654937.995      666935.462      41447.487     187989511.646     -94329.585      -94329.585    188688798.387   188244825.432       2027.0          23907     
     4.000         81198.191       694470.488       2736.218        2736.218       682416.948      691179.936      41371.738     186221885.886     -45300.008      -45300.008    187569653.119   186850469.495       1960.7          23979     
     4.100         80868.681       660373.679       6274.267        6274.267       663018.743      667970.478      41467.687     185616792.789     93336.903       93336.903     186963705.803   186383586.199       2041.6          24219     
     4.200         80829.544       671743.482      -7116.974       -7116.974       664722.397      661115.965      41490.412     184738817.355    -511507.972     -511507.972    185640897.674   184678349.543       2016.9          24296     
     4.300         80916.656       690457.463       2874.244        2874.244       659192.325      677699.138      41626.761     184468639.793    -599790.855     -599790.855    182993508.030   183131283.057       1933.7          24336     
     4.400         80972.205       645455.566      12155.134       12155.134       664822.079      667293.957      41716.397     182687487.412    -1086264.863    -1086264.863   182968405.112   181741681.399       1911.3          24497     
