        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              40328             7850.963937            1.618018             0.088851           21212.700637           1.339575             0.464768             0.000000             0.000000             0.000000           36386.198245           0.244076             0.071875      
        0.10               5.016308              40440             6869.593445            2.011036             0.131326           17941.465663           1.508907             0.722525             0.000000             0.000000             0.000000           40638.803711           0.224244             0.104199      
        0.20               5.016308              40858             6567.633293            2.122378             0.107981           18646.039350           1.482835             0.747689             0.000000             0.000000             0.000000           40236.190175           0.209066             0.098183      
        0.30               5.016308              41374             6869.593445            2.093283             0.121313           19526.756458           1.426248             0.737665             0.000000             0.000000             0.000000           39053.512916           0.198958             0.094973      
        0.40               5.016308              41676             7272.206980            2.039958             0.126453           19451.266420           1.429161             0.692159             0.000000             0.000000             0.000000           38726.389418           0.190206             0.090565      
        0.50               5.016308              42095             8379.394202            1.985466             0.128404           18444.732582           1.423225             0.656373             0.000000             0.000000             0.000000           38625.736035           0.184126             0.088825      
        0.60               5.016308              42483             10971.218835           1.938800             0.124645           16809.115095           1.311193             0.659084             0.000000             0.000000             0.000000           37669.528888           0.177571             0.088337      
        0.70               5.016308              42787             12304.876170           1.893233             0.123003           15701.927873           1.290542             0.633652             0.000000             0.000000             0.000000           37443.058775           0.171994             0.086366      
        0.80               5.016308              42916             13437.226738           1.856112             0.116319           14972.190841           1.251387             0.622392           1509.800757            0.154325             0.088593           35530.644483           0.171401             0.085994      
        0.90               5.016308              43027             14217.290462           1.819686             0.110039           14393.433884           1.241747             0.603787             0.000000             0.000000             0.000000           36839.138472           0.169819             0.086604      
        1.00               5.016308              43050             14343.107192           1.792638             0.097957           15576.111144           1.176096             0.631766             0.000000             0.000000             0.000000           35530.644483           0.167996             0.087390      
        1.10               5.016308              43115             15274.150992           1.764222             0.088155           14569.577306           1.167982             0.619303             0.000000             0.000000             0.000000           35606.134520           0.169521             0.089220      
        1.20               5.016308              43124             15626.437835           1.743136             0.077691           16381.338214           1.042833             0.656171             0.000000             0.000000             0.000000           33442.086769           0.169786             0.083913      
        1.30               5.016308              43029             15500.621106           1.727673             0.072666           15223.824300           1.134603             0.616929             0.000000             0.000000             0.000000           34725.417412           0.171258             0.090337      
        1.40               5.016308              42920             15878.071295           1.710409             0.069718           14368.270538           1.160891             0.596083            578.756957            0.174512             0.094290           34624.764028           0.175048             0.088406      
        1.50               5.016308              42773             16079.378063           1.698511             0.062586           13789.513581           1.181913             0.577774            679.410341            0.186927             0.088410           34901.560834           0.179476             0.090747      
        1.60               5.016308              42596             15878.071295           1.692523             0.064703           14519.250614           1.145789             0.597086             0.000000             0.000000             0.000000           35052.540910           0.185151             0.092120      
        1.70               5.016308              42338             15701.927873           1.688073             0.063947           14015.983695           1.186503             0.577334            427.776881            0.275845             0.096837           35304.174369           0.191082             0.096725      
        1.80               5.016308              42133             15576.111144           1.687263             0.066237           14443.760576           1.165624             0.584403            528.430265            0.200594             0.093784           34901.560834           0.194175             0.089545      
        1.90               5.016308              42016             16356.174868           1.681200             0.064035           13386.900046           1.152470             0.582626             0.000000             0.000000             0.000000           35706.787904           0.198114             0.091962      
        2.00               5.016308              41994             16003.888025           1.683216             0.064583           14041.147041           1.142214             0.582224             0.000000             0.000000             0.000000           35404.827753           0.198391             0.094790      
        2.10               5.016308              41914             15928.397987           1.683408             0.063100           13789.513581           1.160665             0.578318             0.000000             0.000000             0.000000           35731.951250           0.200969             0.096162      
        2.20               5.016308              41851             15576.111144           1.684952             0.060158           14242.453808           1.162721             0.583049             0.000000             0.000000             0.000000           35631.297866           0.201929             0.098933      
        2.30               5.016308              41821             14670.230689           1.689817             0.059148           14821.210765           1.205974             0.561128            931.043800            0.231998             0.114849           35027.377564           0.203270             0.094718      
        2.40               5.016308              41567             14720.557381           1.691512             0.061912           14645.067343           1.197400             0.568251            780.063724            0.211521             0.078440           35304.174369           0.209579             0.102035      
        2.50               5.016308              41210             14846.374111           1.691659             0.065255           13965.657003           1.219491             0.555770             0.000000             0.000000             0.000000           36637.831704           0.214369             0.099087      
        2.60               5.016308              41090             15098.007571           1.690024             0.059336           13437.226738           1.218704             0.567107             0.000000             0.000000             0.000000           36914.628510           0.219642             0.103329      
        2.70               5.016308              41015             14871.537457           1.689334             0.061071           14393.433884           1.171367             0.597513             0.000000             0.000000             0.000000           36184.891477           0.221557             0.102741      
        2.80               5.016308              41062             15349.641030           1.690333             0.063303           13437.226738           1.180675             0.588289             0.000000             0.000000             0.000000           36662.995050           0.223359             0.102291      
        2.90               5.016308              41022             14619.903997           1.692556             0.062575           16255.521484           1.081971             0.629328             0.000000             0.000000             0.000000           34574.437336           0.221753             0.099103      
        3.00               5.016308              41016             14821.210765           1.693519             0.060686           15173.497608           1.124592             0.609696             0.000000             0.000000             0.000000           35455.154445           0.221012             0.098437      
        3.10               5.016308              41040             15072.844225           1.693509             0.063470           14770.884073           1.127218             0.604373             0.000000             0.000000             0.000000           35606.134520           0.219737             0.103579      
        3.20               5.016308              41197             15047.680879           1.692487             0.061600           14116.637078           1.176484             0.583194             0.000000             0.000000             0.000000           36285.544861           0.218379             0.101012      
        3.30               5.016308              41068             14947.027495           1.692979             0.061411           14921.864149           1.129618             0.613038             0.000000             0.000000             0.000000           35580.971175           0.220314             0.095985      
        3.40               5.016308              41010             15022.517533           1.690329             0.060432           15072.844225           1.116909             0.609812             0.000000             0.000000             0.000000           35354.501061           0.219831             0.095935      
        3.50               5.016308              40965             15425.131068           1.687506             0.063729           13739.186889           1.157055             0.586773             0.000000             0.000000             0.000000           36285.544861           0.222485             0.098443      
        3.60               5.016308              41086             15198.660954           1.681793             0.060618           15173.497608           1.102712             0.614534            478.103573            0.232167             0.125844           34599.600682           0.219540             0.098662      
        3.70               5.016308              41057             14745.720727           1.682386             0.062349           16507.154944           1.067658             0.633057             0.000000             0.000000             0.000000           34196.987147           0.221306             0.101294      
        3.80               5.016308              41108             14720.557381           1.685058             0.063818           15550.947798           1.126748             0.603728             0.000000             0.000000             0.000000           35178.357639           0.218117             0.098126      
        3.90               5.016308              41053             15324.477684           1.685473             0.065404           13135.266586           1.216724             0.559357             0.000000             0.000000             0.000000           36990.118548           0.221383             0.099581      
        4.00               5.016308              41069             14972.190841           1.691670             0.063559           14670.230689           1.145176             0.599559             0.000000             0.000000             0.000000           35807.441288           0.219843             0.099532      
        4.10               5.016308              41125             14921.864149           1.694627             0.063755           14745.720727           1.149011             0.593842             0.000000             0.000000             0.000000           35782.277942           0.217147             0.097706      
        4.20               5.016308              41156             14393.433884           1.697580             0.066799           15601.274490           1.144201             0.603153             0.000000             0.000000             0.000000           35455.154445           0.217599             0.100924      
        4.30               5.016308              40992             14343.107192           1.701863             0.062158           14645.067343           1.199517             0.573180             0.000000             0.000000             0.000000           36461.688283           0.220039             0.097725      
        4.40               5.016308              40884             14544.413960           1.704984             0.068565           14720.557381           1.167075             0.589770             0.000000             0.000000             0.000000           36184.891477           0.221695             0.098781      
        4.50               5.016308              40851             14393.433884           1.708835             0.063621           14645.067343           1.179032             0.584477            452.940227            0.236234             0.106364           35958.421364           0.223313             0.101113      
        4.60               5.016308              40742             14091.473732           1.710325             0.061525           15198.660954           1.172669             0.591842             0.000000             0.000000             0.000000           36159.728131           0.223342             0.097041      
        4.70               5.016308              40655             14619.903997           1.709519             0.064444           13990.820349           1.192997             0.576131            402.613535            0.270731             0.146837           36436.524937           0.225241             0.097126      
        4.80               5.016308              40687             14770.884073           1.707481             0.068956           14217.290462           1.160699             0.593722             0.000000             0.000000             0.000000           36461.688283           0.227005             0.098750      
        4.90               5.016308              40857             14997.354187           1.703834             0.066434           14166.963770           1.151764             0.600547             0.000000             0.000000             0.000000           36285.544861           0.224056             0.100744      
        5.00               5.016308              41029             14871.537457           1.700564             0.061890           14896.700803           1.131459             0.605134             0.000000             0.000000             0.000000           35681.624558           0.220141             0.101116      
        5.10               5.016308              41149             15123.170916           1.696734             0.063309           15148.334262           1.101441             0.618517            478.103573            0.230076             0.122032           34700.254066           0.217434             0.098662      
        5.20               5.016308              41190             15349.641030           1.695740             0.060990           15349.641030           1.068755             0.628416             0.000000             0.000000             0.000000           34750.580758           0.217723             0.099036      
        5.30               5.016308              41173             15072.844225           1.691585             0.065980           14594.740652           1.148427             0.597412             0.000000             0.000000             0.000000           35782.277942           0.216364             0.095623      
        5.40               5.016308              41249             15047.680879           1.690958             0.063856           15701.927873           1.087064             0.626552            377.450189            0.272884             0.138326           34322.803877           0.215105             0.097085      
        5.50               5.016308              41336             15550.947798           1.689993             0.061459           14041.147041           1.144921             0.591276             0.000000             0.000000             0.000000           35857.767980           0.213148             0.097547      
        5.60               5.016308              41408             15475.457760           1.686864             0.057735           14594.740652           1.121363             0.600934            729.737033            0.212405             0.102932           34649.927374           0.212814             0.099680      
        5.70               5.016308              41409             15852.907949           1.682278             0.065696           12908.796473           1.197710             0.564994             0.000000             0.000000             0.000000           36688.158396           0.214511             0.097562      
        5.80               5.016308              41382             15852.907949           1.682594             0.060855           13638.533505           1.147997             0.586054             0.000000             0.000000             0.000000           35958.421364           0.213274             0.097479      
        5.90               5.016308              41411             14972.190841           1.684055             0.059050           14619.903997           1.176889             0.580152             0.000000             0.000000             0.000000           35857.767980           0.211391             0.098395      
        6.00               5.016308              41366             14695.394035           1.687059             0.064840           14594.740652           1.199953             0.571481             0.000000             0.000000             0.000000           36159.728131           0.212806             0.101343      
        6.10               5.016308              41279             14041.147041           1.694448             0.066551           16054.214717           1.160318             0.601552            427.776881            0.257143             0.084156           34926.724180           0.213876             0.094831      
