        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              36760             7020.573520            1.554431             0.118012           20784.923755           1.296036             0.435610             0.000000             0.000000             0.000000           37644.365542           0.322731             0.073095      
        0.10               5.016308              36766             6416.653217            1.855640             0.127192           17815.648933           1.426723             0.662340             0.000000             0.000000             0.000000           41217.560668           0.307515             0.123326      
        0.20               5.016308              37198             6165.019758            1.997236             0.128530           17966.629009           1.426645             0.691524             0.000000             0.000000             0.000000           41318.214051           0.291760             0.126141      
        0.30               5.016308              37577             6416.653217            1.990290             0.125751           18822.182771           1.373539             0.690387             0.000000             0.000000             0.000000           40211.026829           0.282907             0.123061      
        0.40               5.016308              38033             7020.573520            1.948416             0.122794           18495.059274           1.371772             0.648715             0.000000             0.000000             0.000000           39934.230024           0.274201             0.118468      
        0.50               5.016308              38392             7599.330477            1.906221             0.122971           19803.553263           1.277650             0.661003             0.000000             0.000000             0.000000           38046.979078           0.268405             0.111771      
        0.60               5.016308              38758             8882.661121            1.859690             0.125551           17438.198744           1.330011             0.594730            276.796805            0.386565             0.140851           38852.206148           0.262044             0.110976      
        0.70               5.016308              39045             10568.605299           1.819635             0.118527           17236.891976           1.219593             0.614565             0.000000             0.000000             0.000000           37644.365542           0.258923             0.112354      
        0.80               5.016308              39345             12128.732748           1.784853             0.106295           16859.441787           1.131058             0.617918             0.000000             0.000000             0.000000           36461.688283           0.254596             0.106751      
        0.90               5.016308              39518             13084.939894           1.751403             0.093531           14871.537457           1.188915             0.573747            402.613535            0.258312             0.123291           37090.771932           0.250682             0.104459      
        1.00               5.016308              39732             13537.880122           1.729961             0.080069           16280.684830           1.084475             0.607398             0.000000             0.000000             0.000000           35631.297866           0.250454             0.108323      
        1.10               5.016308              39766             14418.597230           1.704951             0.067733           14947.027495           1.099483             0.579826             0.000000             0.000000             0.000000           36084.238094           0.248945             0.107959      
        1.20               5.016308              39841             14695.394035           1.687876             0.059555           15374.804376           1.072209             0.581079            402.613535            0.285634             0.100554           34977.050872           0.245761             0.105665      
        1.30               5.016308              39851             14871.537457           1.674474             0.060355           14015.983695           1.138700             0.551333             0.000000             0.000000             0.000000           36562.341667           0.249929             0.114949      
        1.40               5.016308              39802             14745.720727           1.665568             0.064410           14519.250614           1.128295             0.554155            478.103573            0.280274             0.154439           35706.787904           0.249924             0.107522      
        1.50               5.016308              39820             15299.314338           1.656218             0.069903           13462.390084           1.143333             0.537717             0.000000             0.000000             0.000000           36688.158396           0.252643             0.108783      
        1.60               5.016308              39656             14821.210765           1.650675             0.065876           14947.027495           1.105772             0.553345             0.000000             0.000000             0.000000           35681.624558           0.252427             0.107849      
        1.70               5.016308              39574             14418.597230           1.647386             0.064684           15374.804376           1.118258             0.548531            780.063724            0.264081             0.114890           34876.397488           0.253696             0.109797      
        1.80               5.016308              39512             14242.453808           1.648241             0.067835           15274.150992           1.135382             0.539317           1233.003952            0.260340             0.108926           34700.254066           0.255387             0.108648      
        1.90               5.016308              39429             14997.354187           1.647024             0.059302           13487.553430           1.163369             0.514569             0.000000             0.000000             0.000000           36964.955202           0.259922             0.112579      
        2.00               5.016308              39344             14217.290462           1.644476             0.063205           15601.274490           1.110358             0.556325             0.000000             0.000000             0.000000           35631.297866           0.260922             0.106659      
        2.10               5.016308              39198             14343.107192           1.642322             0.064667           15198.660954           1.122730             0.544608           1056.860530            0.265882             0.111559           34851.234142           0.261081             0.112552      
        2.20               5.016308              39236             14343.107192           1.640161             0.063359           14871.537457           1.142115             0.540608           1509.800757            0.275533             0.120072           34725.417412           0.261307             0.110881      
        2.30               5.016308              39313             14317.943846           1.640529             0.063111           14796.047419           1.150510             0.534555             0.000000             0.000000             0.000000           36335.871553           0.261119             0.112441      
        2.40               5.016308              39233             14317.943846           1.641297             0.064987           15374.804376           1.114030             0.551224             0.000000             0.000000             0.000000           35757.114596           0.262102             0.108551      
        2.50               5.016308              39253             14645.067343           1.639665             0.061939           14494.087268           1.134325             0.534910             0.000000             0.000000             0.000000           36310.708207           0.262898             0.109700      
        2.60               5.016308              39124             14217.290462           1.635825             0.063861           15047.680879           1.136122             0.542329            478.103573            0.240534             0.114217           35706.787904           0.266952             0.111287      
        2.70               5.016308              39158             14418.597230           1.634556             0.067909           14871.537457           1.130952             0.548901            377.450189            0.267585             0.105110           35782.277942           0.265830             0.108217      
        2.80               5.016308              39176             14418.597230           1.636220             0.067964           14770.884073           1.136560             0.543639             0.000000             0.000000             0.000000           36260.381515           0.265303             0.109116      
        2.90               5.016308              39074             14343.107192           1.635908             0.058909           14821.210765           1.135872             0.545063             0.000000             0.000000             0.000000           36285.544861           0.267352             0.113604      
        3.00               5.016308              39021             14066.310387           1.639023             0.064157           16356.174868           1.072867             0.569081             0.000000             0.000000             0.000000           35027.377564           0.268276             0.110152      
        3.10               5.016308              39079             14217.290462           1.638076             0.061900           15525.784452           1.102038             0.550638           1132.350568            0.292312             0.118529           34574.437336           0.268117             0.112187      
        3.20               5.016308              38993             13990.820349           1.636430             0.064955           16003.888025           1.098358             0.552205            855.553762            0.295715             0.135348           34599.600682           0.268038             0.111198      
        3.30               5.016308              38918             13965.657003           1.637732             0.057955           16507.154944           1.068143             0.574319            427.776881            0.254806             0.106511           34549.273991           0.271699             0.112533      
        3.40               5.016308              38911             14292.780500           1.634741             0.063682           14695.394035           1.137159             0.537372             0.000000             0.000000             0.000000           36461.688283           0.272176             0.110139      
        3.50               5.016308              38816             14267.617154           1.636012             0.062023           14947.027495           1.119085             0.541583             0.000000             0.000000             0.000000           36235.218169           0.274070             0.114076      
        3.60               5.016308              38891             13714.023543           1.637448             0.063975           16758.788403           1.075436             0.559312             0.000000             0.000000             0.000000           34977.050872           0.272207             0.112804      
        3.70               5.016308              38673             13940.493657           1.639540             0.060302           14947.027495           1.145244             0.516347             0.000000             0.000000             0.000000           36562.341667           0.274217             0.113301      
        3.80               5.016308              38543             14343.107192           1.639185             0.058759           13588.206813           1.172193             0.509284             0.000000             0.000000             0.000000           37518.548813           0.281487             0.117893      
        3.90               5.016308              38526             13563.043468           1.638275             0.060370           14695.394035           1.168393             0.519189            956.207146            0.290732             0.140090           36235.218169           0.285137             0.125171      
        4.00               5.016308              38242             13563.043468           1.632893             0.059782           15173.497608           1.140080             0.534207            452.940227            0.271559             0.111028           36260.381515           0.287669             0.115556      
        4.10               5.016308              37979             13135.266586           1.627984             0.060539           15550.947798           1.153242             0.526613           1383.984027            0.264454             0.116718           35379.664407           0.291580             0.120748      
        4.20               5.016308              37758             13361.736700           1.627109             0.063231           14770.884073           1.168447             0.516526           2315.027827            0.313603             0.132123           35002.214218           0.293524             0.116839      
        4.30               5.016308              37684             13865.003619           1.627335             0.068865           14141.800424           1.148369             0.527551            754.900379            0.355014             0.134153           36688.158396           0.297889             0.120524      
        4.40               5.016308              37575             13764.350235           1.627683             0.071326           14519.250614           1.132841             0.535928            805.227070            0.298053             0.116287           36361.034899           0.299991             0.118719      
        4.50               5.016308              37601             13361.736700           1.631375             0.068499           15676.764527           1.103098             0.542959             0.000000             0.000000             0.000000           36411.361591           0.299604             0.118553      
        4.60               5.016308              37595             13714.023543           1.627969             0.069530           15550.947798           1.087908             0.546360             0.000000             0.000000             0.000000           36184.891477           0.297251             0.121786      
        4.70               5.016308              37745             13437.226738           1.628238             0.063434           16205.194792           1.079716             0.554096            578.756957            0.290277             0.129138           35228.684331           0.296804             0.120157      
        4.80               5.016308              37770             13537.880122           1.630388             0.066172           15525.784452           1.105902             0.543386            805.227070            0.305504             0.121451           35580.971175           0.295439             0.118306      
        4.90               5.016308              37739             12959.123165           1.633058             0.064426           18419.569236           1.021957             0.575080           1283.330643            0.310131             0.125921           32787.839774           0.293249             0.113319      
        5.00               5.016308              37754             13487.553430           1.631875             0.063299           15324.477684           1.117754             0.539692             0.000000             0.000000             0.000000           36637.831704           0.296442             0.114977      
        5.10               5.016308              37639             13663.696851           1.632574             0.065530           14997.354187           1.119131             0.530743             0.000000             0.000000             0.000000           36788.811780           0.296530             0.116338      
        5.20               5.016308              37656             13537.880122           1.631939             0.061934           15500.621106           1.099633             0.545001             0.000000             0.000000             0.000000           36411.361591           0.298313             0.117732      
        5.30               5.016308              37645             13135.266586           1.633846             0.060862           15299.314338           1.141293             0.530464             0.000000             0.000000             0.000000           37015.281894           0.299282             0.118695      
        5.40               5.016308              37444             13286.246662           1.635977             0.062149           15651.601181           1.106979             0.545169            553.593611            0.267344             0.114417           35958.421364           0.300069             0.120368      
        5.50               5.016308              37474             13235.919970           1.637589             0.061419           16129.704755           1.085451             0.563117             0.000000             0.000000             0.000000           36084.238094           0.299771             0.118051      
        5.60               5.016308              37722             13160.429932           1.639992             0.065954           16205.194792           1.092921             0.558549             0.000000             0.000000             0.000000           36084.238094           0.296695             0.115347      
        5.70               5.016308              37771             13915.330311           1.639343             0.061353           14192.127116           1.137039             0.532474             0.000000             0.000000             0.000000           37342.405391           0.295937             0.117824      
        5.80               5.016308              37762             13663.696851           1.635794             0.058923           15324.477684           1.106139             0.542298            629.083649            0.298847             0.098710           35832.604634           0.293308             0.118726      
        5.90               5.016308              37690             13588.206813           1.632887             0.062829           14947.027495           1.128184             0.529473             0.000000             0.000000             0.000000           36914.628510           0.296603             0.119220      
        6.00               5.016308              37629             13286.246662           1.631311             0.063042           15374.804376           1.129640             0.538501             0.000000             0.000000             0.000000           36788.811780           0.297862             0.117098      
        6.10               5.016308              37521             12984.286511           1.633744             0.063914           15349.641030           1.153577             0.531477            327.123497            0.354606             0.153883           36788.811780           0.298025             0.115285      
        6.20               5.016308              37574             13286.246662           1.632365             0.065833           15248.987646           1.130632             0.544423             0.000000             0.000000             0.000000           36914.628510           0.299908             0.116428      
        6.30               5.016308              37678             13361.736700           1.631599             0.066666           15752.254565           1.105239             0.557822             0.000000             0.000000             0.000000           36335.871553           0.296924             0.116323      
        6.40               5.016308              37698             14066.310387           1.629638             0.069951           13990.820349           1.146680             0.529203             0.000000             0.000000             0.000000           37392.732083           0.295084             0.117385      
        6.50               5.016308              37870             13940.493657           1.624620             0.068295           16154.868100           1.052067             0.565852             0.000000             0.000000             0.000000           35354.501061           0.292919             0.114610      
        6.60               5.016308              38050             13688.860197           1.618762             0.060152           16632.971674           1.058019             0.567372             0.000000             0.000000             0.000000           35128.030947           0.291590             0.114902      
        6.70               5.016308              37988             13235.919970           1.620968             0.069948           16280.684830           1.108860             0.547972             0.000000             0.000000             0.000000           35933.258018           0.291986             0.116498      
        6.80               5.016308              37964             13739.186889           1.620838             0.062255           15098.007571           1.123261             0.537830            478.103573            0.286549             0.117167           36134.564785           0.294317             0.122148      
        6.90               5.016308              37919             13487.553430           1.620976             0.064619           16255.521484           1.087077             0.553947            905.880454            0.324546             0.137186           34800.907450           0.292291             0.118055      
        7.00               5.016308              37840             13688.860197           1.623948             0.060862           16079.378063           1.074855             0.556002             0.000000             0.000000             0.000000           35681.624558           0.293905             0.116466      
        7.10               5.016308              37884             13336.573354           1.628829             0.057690           15475.457760           1.129789             0.541954             0.000000             0.000000             0.000000           36637.831704           0.294586             0.113330      
