        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              33691             6341.163180            1.508714             0.120650           20030.023377           1.271791             0.410720             0.000000             0.000000             0.000000           39078.676262           0.382792             0.073033      
        0.10               5.016308              33341             5737.242877            1.761822             0.118132           17815.648933           1.365597             0.621281             0.000000             0.000000             0.000000           41896.971008           0.371459             0.132916      
        0.20               5.016308              33810             5334.629342            1.919346             0.118289           17941.465663           1.375975             0.650157             0.000000             0.000000             0.000000           42173.767814           0.357426             0.132865      
        0.30               5.016308              34312             5259.139304            1.929403             0.119054           18495.059274           1.367771             0.641686             0.000000             0.000000             0.000000           41695.664241           0.349101             0.131032      
        0.40               5.016308              34682             5611.426147            1.899695             0.124177           18897.672809           1.339477             0.625966             0.000000             0.000000             0.000000           40940.763862           0.342617             0.131131      
        0.50               5.016308              35037             5938.549644            1.863081             0.116343           20004.860031           1.281689             0.621700             0.000000             0.000000             0.000000           39506.453143           0.336553             0.122685      
        0.60               5.016308              35364             7045.736866            1.826353             0.112690           18444.732582           1.298257             0.578014            327.123497            0.418802             0.174005           39632.269873           0.329252             0.123898      
        0.70               5.016308              35537             8178.087434            1.790027             0.110339           17991.792355           1.250626             0.571642             0.000000             0.000000             0.000000           39279.983029           0.327393             0.120043      
        0.80               5.016308              35845             9838.868267            1.753250             0.087709           17488.525436           1.165965             0.581292             0.000000             0.000000             0.000000           38122.469116           0.324192             0.121954      
        0.90               5.016308              36078             10769.912067           1.729633             0.076083           16683.298365           1.150012             0.560971             0.000000             0.000000             0.000000           37996.652386           0.320712             0.119696      
        1.00               5.016308              36075             11625.465829           1.708921             0.068209           14947.027495           1.185520             0.522843            402.613535            0.270731             0.109933           38474.755959           0.319794             0.121604      
        1.10               5.016308              36038             12380.366208           1.691065             0.066692           15349.641030           1.108821             0.535460            251.633460            0.405351             0.145256           37468.222121           0.318723             0.121784      
        1.20               5.016308              36247             12380.366208           1.677252             0.055113           15072.844225           1.132699             0.521563            377.450189            0.357663             0.169227           37619.202197           0.319704             0.125181      
        1.30               5.016308              36113             12153.896094           1.665310             0.057966           15223.824300           1.151813             0.512945           1585.290795            0.294583             0.114968           36486.851629           0.322253             0.121101      
