        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              38874             8303.904164            1.588048             0.104789           20457.800258           1.302144             0.465421             0.000000             0.000000             0.000000           36688.158396           0.277310             0.074422      
        0.10               5.016308              38939             6794.103407            1.934913             0.134089           17790.485587           1.474496             0.690629             0.000000             0.000000             0.000000           40865.273824           0.259927             0.113004      
        0.20               5.016308              39328             6240.509796            2.068100             0.131067           18444.732582           1.469146             0.712701             0.000000             0.000000             0.000000           40764.620440           0.245213             0.111824      
        0.30               5.016308              39770             6768.940061            2.042565             0.129545           18872.509463           1.418677             0.703138             0.000000             0.000000             0.000000           39808.413294           0.236131             0.108602      
        0.40               5.016308              40157             7171.553596            1.994965             0.130973           19728.063225           1.365719             0.689931             0.000000             0.000000             0.000000           38550.245997           0.226977             0.104841      
        0.50               5.016308              40624             8228.414126            1.944968             0.125975           19098.979577           1.341119             0.665020             0.000000             0.000000             0.000000           38122.469116           0.219870             0.102980      
        0.60               5.016308              41005             9360.764694            1.900165             0.128381           17941.465663           1.342588             0.627085             0.000000             0.000000             0.000000           38147.632462           0.212988             0.098952      
        0.70               5.016308              41224             11424.159062           1.855279             0.119250           16809.115095           1.250690             0.628934             0.000000             0.000000             0.000000           37216.588661           0.209100             0.098053      
        0.80               5.016308              41494             13059.776548           1.819174             0.114123           15098.007571           1.229831             0.597737             0.000000             0.000000             0.000000           37292.078699           0.205781             0.097851      
        0.90               5.016308              41594             13839.840273           1.789833             0.108717           14569.577306           1.212595             0.589664             0.000000             0.000000             0.000000           37040.445240           0.204155             0.095846      
        1.00               5.016308              41658             14267.617154           1.763083             0.099542           15425.131068           1.139504             0.620853             0.000000             0.000000             0.000000           35757.114596           0.203260             0.094871      
        1.10               5.016308              41779             14871.537457           1.741716             0.086073           14896.700803           1.135755             0.606127             0.000000             0.000000             0.000000           35681.624558           0.201196             0.095001      
        1.20               5.016308              41725             15450.294414           1.720032             0.075638           14166.963770           1.140188             0.592814             0.000000             0.000000             0.000000           35832.604634           0.202944             0.093364      
        1.30               5.016308              41738             15374.804376           1.703436             0.070771           15727.091219           1.070700             0.617323             0.000000             0.000000             0.000000           34347.967223           0.202952             0.092782      
        1.40               5.016308              41742             15525.784452           1.687000             0.068529           14141.800424           1.163642             0.578331            528.430265            0.225195             0.111956           35253.847677           0.205169             0.092333      
        1.50               5.016308              41719             16054.214717           1.671524             0.070126           13739.186889           1.151305             0.576539             0.000000             0.000000             0.000000           35656.461212           0.206050             0.094199      
        1.60               5.016308              41761             15903.234641           1.663247             0.060841           15651.601181           1.059892             0.604185            528.430265            0.225195             0.110604           33366.596731           0.205025             0.094231      
        1.70               5.016308              41755             15852.907949           1.654460             0.064403           15173.497608           1.096781             0.594755           2164.047752            0.204709             0.082767           32259.409509           0.207288             0.100158      
        1.80               5.016308              41650             15852.907949           1.651684             0.061872           15248.987646           1.093056             0.592284             0.000000             0.000000             0.000000           34347.967223           0.208105             0.100101      
        1.90               5.016308              41441             16154.868100           1.646129             0.064260           14192.127116           1.124285             0.571877            905.880454            0.221884             0.106129           34196.987147           0.212007             0.098487      
        2.00               5.016308              41518             15903.234641           1.644508             0.065733           15500.621106           1.069635             0.598821             0.000000             0.000000             0.000000           34046.007072           0.213446             0.099242      
        2.10               5.016308              41538             16003.888025           1.642788             0.072629           13764.350235           1.170778             0.541565             0.000000             0.000000             0.000000           35681.624558           0.212827             0.100744      
        2.20               5.016308              41395             15274.150992           1.643234             0.071556           14972.190841           1.155409             0.561027             0.000000             0.000000             0.000000           35203.520985           0.215944             0.100514      
        2.30               5.016308              41296             15475.457760           1.646995             0.064614           14217.290462           1.172727             0.546412             0.000000             0.000000             0.000000           35757.114596           0.219229             0.103866      
        2.40               5.016308              41010             14947.027495           1.651231             0.062026           16431.664906           1.082605             0.592419             0.000000             0.000000             0.000000           34071.170417           0.221008             0.098116      
        2.50               5.016308              40890             14468.923922           1.652991             0.065512           18016.955701           1.038744             0.607612           1233.003952            0.223844             0.102093           31730.979244           0.223504             0.098341      
        2.60               5.016308              40589             14871.537457           1.657461             0.060293           14619.903997           1.161020             0.555573            503.266919            0.256325             0.108452           35455.154445           0.232632             0.106050      
        2.70               5.016308              40423             14846.374111           1.662763             0.058968           13915.330311           1.197384             0.540975             0.000000             0.000000             0.000000           36688.158396           0.235825             0.108408      
        2.80               5.016308              40496             14972.190841           1.666490             0.062218           14519.250614           1.137249             0.575142             0.000000             0.000000             0.000000           35958.421364           0.237413             0.111752      
        2.90               5.016308              40412             15248.987646           1.666143             0.063014           13663.696851           1.166522             0.554983             0.000000             0.000000             0.000000           36537.178321           0.236855             0.103620      
        3.00               5.016308              40471             14972.190841           1.665755             0.063052           15349.641030           1.095270             0.585616             0.000000             0.000000             0.000000           35128.030947           0.234798             0.105316      
        3.10               5.016308              40515             15198.660954           1.659488             0.064249           14972.190841           1.105917             0.579775            478.103573            0.238442             0.169096           34800.907450           0.232925             0.103382      
        3.20               5.016308              40524             14871.537457           1.656924             0.058612           15601.274490           1.101448             0.589561             0.000000             0.000000             0.000000           34977.050872           0.233725             0.102458      
        3.30               5.016308              40552             15374.804376           1.656021             0.059003           14066.310387           1.145005             0.569953             0.000000             0.000000             0.000000           36008.748056           0.234193             0.100482      
        3.40               5.016308              40549             15022.517533           1.653651             0.063115           14997.354187           1.124132             0.580790            528.430265            0.223303             0.116009           34901.560834           0.234402             0.102454      
        3.50               5.016308              40501             15550.947798           1.651089             0.061022           14091.473732           1.128413             0.577071            603.920303            0.210293             0.081507           35203.520985           0.235658             0.105155      
        3.60               5.016308              40550             15173.497608           1.648664             0.062692           15022.517533           1.110200             0.590573             0.000000             0.000000             0.000000           35253.847677           0.235605             0.101986      
