        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              44587             9411.091386            1.741031             0.090871           20508.126950           1.394910             0.552401             0.000000             0.000000             0.000000           35530.644483           0.140949             0.060642      
        0.10               5.016308              44767             6643.123331            2.355368             0.130708           17337.545360           1.697068             0.834919             0.000000             0.000000             0.000000           41469.194127           0.118883             0.072968      
        0.20               5.016308              45243             6894.756791            2.339459             0.126294           17589.178820           1.681716             0.783785             0.000000             0.000000             0.000000           40965.927208           0.104721             0.067962      
        0.30               5.016308              45519             7221.880288            2.271569             0.083684           17538.852128           1.683919             0.720626             0.000000             0.000000             0.000000           40689.130403           0.099806             0.064956      
        0.40               5.016308              45595             7850.963937            2.206481             0.057177           17614.342166           1.631398             0.701337             0.000000             0.000000             0.000000           39984.556716           0.098563             0.063104      
        0.50               5.016308              45506             8731.681045            2.142199             0.097340           17085.911901           1.595525             0.672627             0.000000             0.000000             0.000000           39632.269873           0.101786             0.066391      
        0.60               5.016308              45328             9587.234807            2.088506             0.109036           16884.605133           1.530151             0.674674             0.000000             0.000000             0.000000           38978.022878           0.106239             0.068474      
        0.70               5.016308              45068             11248.015640           2.038226             0.114270           15299.314338           1.482550             0.651067             0.000000             0.000000             0.000000           38902.532840           0.112898             0.071588      
        0.80               5.016308              44831             12833.306435           1.993251             0.115279           14242.453808           1.393721             0.664944             0.000000             0.000000             0.000000           38374.102575           0.119091             0.071634      
        0.90               5.016308              44691             13437.226738           1.956803             0.108946           14192.127116           1.340180             0.680930             0.000000             0.000000             0.000000           37820.508964           0.123901             0.071814      
        1.00               5.016308              44395             14594.740652           1.924734             0.105819           12380.366208           1.362076             0.637207             0.000000             0.000000             0.000000           38474.755959           0.131151             0.074761      
        1.10               5.016308              44078             14317.943846           1.903835             0.099711           12883.633127           1.349309             0.646804             0.000000             0.000000             0.000000           38248.285845           0.140059             0.079409      
        1.20               5.016308              43830             14468.923922           1.881481             0.098853           13537.880122           1.283657             0.677116             0.000000             0.000000             0.000000           37443.058775           0.144192             0.076705      
        1.30               5.016308              43571             14317.943846           1.871707             0.094309           13059.776548           1.333177             0.652498             0.000000             0.000000             0.000000           38072.142424           0.152080             0.083719      
        1.40               5.016308              43389             14494.087268           1.868003             0.092387           13034.613203           1.302225             0.671172             0.000000             0.000000             0.000000           37921.162348           0.156931             0.082452      
        1.50               5.016308              43200             14192.127116           1.869910             0.092844           13009.449857           1.328419             0.656603           1459.474065            0.185683             0.101019           36788.811780           0.160619             0.085911      
        1.60               5.016308              43210             14443.760576           1.867935             0.096549           13412.063392           1.263639             0.687630             0.000000             0.000000             0.000000           37594.038851           0.161515             0.084382      
        1.70               5.016308              43136             14015.983695           1.869009             0.098249           13613.370159           1.299899             0.662779             0.000000             0.000000             0.000000           37820.508964           0.161500             0.082515      
        1.80               5.016308              43062             14041.147041           1.876200             0.094047           13412.063392           1.299502             0.667047             0.000000             0.000000             0.000000           37996.652386           0.163883             0.084592      
        1.90               5.016308              42942             13764.350235           1.883126             0.090098           13537.880122           1.309215             0.664542             0.000000             0.000000             0.000000           38147.632462           0.166616             0.089013      
        2.00               5.016308              42998             13537.880122           1.889587             0.095690           13915.330311           1.304820             0.677274             0.000000             0.000000             0.000000           37996.652386           0.164804             0.088054      
        2.10               5.016308              43018             13714.023543           1.894411             0.093557           13286.246662           1.331000             0.664376             0.000000             0.000000             0.000000           38449.592613           0.164787             0.086380      
        2.20               5.016308              43081             13336.573354           1.906562             0.095842           14116.637078           1.300593             0.679678             0.000000             0.000000             0.000000           37996.652386           0.163514             0.085864      
        2.30               5.016308              42892             13084.939894           1.909065             0.087053           14015.983695           1.334476             0.665890             0.000000             0.000000             0.000000           38348.939229           0.164698             0.086608      
        2.40               5.016308              42937             13638.533505           1.907976             0.083659           14921.864149           1.199448             0.723582             0.000000             0.000000             0.000000           36889.465164           0.164817             0.086217      
        2.50               5.016308              43046             14066.310387           1.898934             0.086963           13286.246662           1.282078             0.692106             0.000000             0.000000             0.000000           38097.305770           0.164185             0.083618      
        2.60               5.016308              43297             14343.107192           1.898264             0.085298           12833.306435           1.301457             0.675764             0.000000             0.000000             0.000000           38273.449191           0.158622             0.083761      
        2.70               5.016308              43449             13990.820349           1.901818             0.088806           13890.166965           1.267011             0.703321             0.000000             0.000000             0.000000           37568.875505           0.154197             0.079743      
        2.80               5.016308              43747             14494.087268           1.900223             0.094724           13412.063392           1.259911             0.698394             0.000000             0.000000             0.000000           37543.712159           0.148094             0.079948      
        2.90               5.016308              43883             14619.903997           1.892352             0.089566           13110.103240           1.287175             0.679529             0.000000             0.000000             0.000000           37719.855580           0.144725             0.078215      
        3.00               5.016308              43870             15173.497608           1.879659             0.090313           12782.979743           1.256593             0.683227             0.000000             0.000000             0.000000           37493.385467           0.144452             0.080022      
        3.10               5.016308              43897             14745.720727           1.878647             0.090817           12833.306435           1.308314             0.661643             0.000000             0.000000             0.000000           37870.835656           0.145442             0.080828      
        3.20               5.016308              43845             14770.884073           1.876326             0.087611           13286.246662           1.261530             0.685816             0.000000             0.000000             0.000000           37392.732083           0.147729             0.080657      
        3.30               5.016308              43688             14846.374111           1.871568             0.085620           12380.366208           1.327344             0.646713             0.000000             0.000000             0.000000           38223.122499           0.151244             0.083011      
        3.40               5.016308              43697             14569.577306           1.869169             0.082995           12883.633127           1.318650             0.649643             0.000000             0.000000             0.000000           37996.652386           0.152066             0.084212      
        3.50               5.016308              43379             13940.493657           1.873104             0.087604           14343.107192           1.265207             0.672383             0.000000             0.000000             0.000000           37166.261969           0.154468             0.080776      
        3.60               5.016308              43094             13462.390084           1.879755             0.086668           14192.127116           1.308613             0.655049             0.000000             0.000000             0.000000           37795.345618           0.161978             0.083653      
        3.70               5.016308              42841             12833.306435           1.890082             0.093376           14343.107192           1.347128             0.647440             0.000000             0.000000             0.000000           38273.449191           0.167793             0.086253      
        3.80               5.016308              42690             13412.063392           1.899186             0.088486           13487.553430           1.325222             0.655566             0.000000             0.000000             0.000000           38550.245997           0.172606             0.088847      
        3.90               5.016308              42586             12908.796473           1.905058             0.085454           14267.617154           1.313113             0.670695             0.000000             0.000000             0.000000           38273.449191           0.174351             0.085818      
        4.00               5.016308              42333             13135.266586           1.913322             0.082450           13462.390084           1.330447             0.660345             0.000000             0.000000             0.000000           38852.206148           0.179063             0.091112      
        4.10               5.016308              42434             12707.489705           1.917294             0.083875           14796.047419           1.280950             0.699496             0.000000             0.000000             0.000000           37946.325694           0.176117             0.086654      
        4.20               5.016308              42690             13084.939894           1.918312             0.087428           14317.943846           1.284612             0.695776             0.000000             0.000000             0.000000           38046.979078           0.170999             0.086632      
        4.30               5.016308              42865             13412.063392           1.917304             0.088156           13437.226738           1.322520             0.673945             0.000000             0.000000             0.000000           38600.572689           0.168754             0.085562      
        4.40               5.016308              43032             13059.776548           1.915806             0.086687           13764.350235           1.354514             0.654202             0.000000             0.000000             0.000000           38625.736035           0.164036             0.089035      
        4.50               5.016308              42929             13537.880122           1.909679             0.088654           13663.696851           1.304698             0.669152             0.000000             0.000000             0.000000           38248.285845           0.165236             0.086577      
        4.60               5.016308              42901             13311.410008           1.908513             0.088081           14166.963770           1.290891             0.695024             0.000000             0.000000             0.000000           37971.489040           0.166098             0.085141      
        4.70               5.016308              43078             13940.493657           1.907608             0.084336           13412.063392           1.282502             0.688468             0.000000             0.000000             0.000000           38097.305770           0.162899             0.084117      
        4.80               5.016308              43369             13839.840273           1.903129             0.084493           14166.963770           1.255668             0.700798             0.000000             0.000000             0.000000           37443.058775           0.156825             0.082621      
        4.90               5.016308              43293             14443.760576           1.898398             0.076187           12657.163013           1.308666             0.668967             0.000000             0.000000             0.000000           38348.939229           0.156875             0.081970      
        5.00               5.016308              43453             14242.453808           1.899813             0.083531           13261.083316           1.286396             0.686764             0.000000             0.000000             0.000000           37946.325694           0.155035             0.081022      
        5.10               5.016308              43515             14292.780500           1.894173             0.083153           13235.919970           1.293072             0.680057             0.000000             0.000000             0.000000           37921.162348           0.153265             0.081505      
        5.20               5.016308              43456             14066.310387           1.888342             0.081022           13613.370159           1.294977             0.673444             0.000000             0.000000             0.000000           37770.182272           0.153799             0.080739      
        5.30               5.016308              43421             14141.800424           1.881939             0.086243           13235.919970           1.320195             0.658988             0.000000             0.000000             0.000000           38072.142424           0.155284             0.080570      
        5.40               5.016308              43371             14418.597230           1.880696             0.083400           13210.756624           1.282364             0.679462             0.000000             0.000000             0.000000           37820.508964           0.157111             0.082940      
        5.50               5.016308              43373             14317.943846           1.876876             0.082804           13588.206813           1.269189             0.684932             0.000000             0.000000             0.000000           37543.712159           0.156644             0.083291      
        5.60               5.016308              43290             14317.943846           1.876317             0.093769           12782.979743           1.336230             0.649030             0.000000             0.000000             0.000000           38348.939229           0.157866             0.084123      
        5.70               5.016308              43259             14116.637078           1.880689             0.089963           13512.716776           1.289304             0.680996             0.000000             0.000000             0.000000           37820.508964           0.159411             0.081445      
        5.80               5.016308              43169             14015.983695           1.884420             0.086477           13034.613203           1.336365             0.652428             0.000000             0.000000             0.000000           38399.265921           0.160654             0.082736      
        5.90               5.016308              43203             13764.350235           1.889955             0.084907           14192.127116           1.263024             0.697055             0.000000             0.000000             0.000000           37493.385467           0.161655             0.086689      
        6.00               5.016308              43118             13940.493657           1.896059             0.087403           13135.266586           1.320948             0.661894             0.000000             0.000000             0.000000           38374.102575           0.162010             0.084164      
        6.10               5.016308              43192             13563.043468           1.899869             0.083541           13613.370159           1.328400             0.662856             0.000000             0.000000             0.000000           38273.449191           0.160634             0.084553      
        6.20               5.016308              43156             13764.350235           1.896493             0.083481           13865.003619           1.286188             0.676435             0.000000             0.000000             0.000000           37820.508964           0.160310             0.085119      
        6.30               5.016308              43095             13789.513581           1.894918             0.081958           13588.206813           1.301275             0.678762             0.000000             0.000000             0.000000           38072.142424           0.162534             0.087958      
        6.40               5.016308              43084             13764.350235           1.890100             0.085072           14443.760576           1.238182             0.709393             0.000000             0.000000             0.000000           37241.752007           0.163795             0.086477      
        6.50               5.016308              43069             13714.023543           1.885078             0.083671           13940.493657           1.287401             0.689722             0.000000             0.000000             0.000000           37795.345618           0.164068             0.088662      
        6.60               5.016308              43156             14091.473732           1.888802             0.083047           13336.573354           1.294111             0.681449             0.000000             0.000000             0.000000           38021.815732           0.161092             0.083862      
        6.70               5.016308              43266             14066.310387           1.892607             0.091865           13160.429932           1.308164             0.678219             0.000000             0.000000             0.000000           38223.122499           0.161211             0.084448      
        6.80               5.016308              43216             14116.637078           1.889118             0.090128           12833.306435           1.338938             0.648257             0.000000             0.000000             0.000000           38499.919305           0.159715             0.084702      
        6.90               5.016308              43252             13990.820349           1.885808             0.083315           13839.840273           1.274364             0.689120             0.000000             0.000000             0.000000           37619.202197           0.158935             0.084173      
        7.00               5.016308              43212             13588.206813           1.888697             0.088675           13739.186889           1.326134             0.662209            528.430265            0.208164             0.128572           37594.038851           0.159759             0.082582      
        7.10               5.016308              43079             13714.023543           1.891422             0.092291           13739.186889           1.299058             0.673792             0.000000             0.000000             0.000000           37996.652386           0.163514             0.084600      
        7.20               5.016308              43022             13714.023543           1.887411             0.087336           14091.473732           1.274884             0.683870            553.593611            0.186057             0.079829           37090.771932           0.163059             0.087491      
        7.30               5.016308              42898             13789.513581           1.884475             0.090046           13915.330311           1.273775             0.684761             0.000000             0.000000             0.000000           37745.018926           0.166618             0.086151      
        7.40               5.016308              42822             13588.206813           1.885458             0.090385           13814.676927           1.303324             0.675241             0.000000             0.000000             0.000000           38046.979078           0.167556             0.085619      
        7.50               5.016308              43044             13537.880122           1.891507             0.092002           14619.903997           1.249119             0.708976             0.000000             0.000000             0.000000           37292.078699           0.164405             0.084480      
        7.60               5.016308              43087             13915.330311           1.886481             0.091845           13714.023543           1.284889             0.689725             0.000000             0.000000             0.000000           37820.508964           0.162028             0.085303      
        7.70               5.016308              43117             13613.370159           1.891964             0.091163           13537.880122           1.331080             0.677141             0.000000             0.000000             0.000000           38298.612537           0.162512             0.087021      
        7.80               5.016308              43169             14141.800424           1.885403             0.090967           13412.063392           1.287125             0.687144             0.000000             0.000000             0.000000           37895.999002           0.160281             0.083899      
        7.90               5.016308              43172             14317.943846           1.874850             0.086071           13563.043468           1.258198             0.701902             0.000000             0.000000             0.000000           37568.875505           0.162129             0.085381      
        8.00               5.016308              43332             14569.577306           1.863609             0.084513           13537.880122           1.247980             0.700216             0.000000             0.000000             0.000000           37342.405391           0.159417             0.085573      
        8.10               5.016308              43346             14443.760576           1.861080             0.083607           13512.716776           1.271247             0.679391             0.000000             0.000000             0.000000           37493.385467           0.158455             0.084288      
        8.20               5.016308              43265             14343.107192           1.865635             0.079643           13361.736700           1.288380             0.671019             0.000000             0.000000             0.000000           37745.018926           0.159650             0.085082      
        8.30               5.016308              43258             14368.270538           1.865569             0.079901           13110.103240           1.305482             0.659114             0.000000             0.000000             0.000000           37971.489040           0.160120             0.081437      
        8.40               5.016308              43078             13940.493657           1.863636             0.082817           13739.186889           1.297821             0.673182             0.000000             0.000000             0.000000           37770.182272           0.163859             0.085404      
        8.50               5.016308              43105             13965.657003           1.861065             0.087231           14242.453808           1.260808             0.685782             0.000000             0.000000             0.000000           37241.752007           0.162506             0.084075      
        8.60               5.016308              42955             13990.820349           1.862293             0.085479           13915.330311           1.272841             0.686357             0.000000             0.000000             0.000000           37543.712159           0.166020             0.086005      
        8.70               5.016308              43010             13688.860197           1.866335             0.084702           14041.147041           1.293840             0.676469             0.000000             0.000000             0.000000           37719.855580           0.166623             0.088078      
        8.80               5.016308              42888             13764.350235           1.875061             0.083549           13990.820349           1.280125             0.673794             0.000000             0.000000             0.000000           37694.692234           0.166628             0.086183      
        8.90               5.016308              42893             13336.573354           1.885567             0.087323           14519.250614           1.280094             0.674684             0.000000             0.000000             0.000000           37594.038851           0.166702             0.084536      
        9.00               5.016308              42658             12959.123165           1.892643             0.083299           14091.473732           1.337404             0.655081             0.000000             0.000000             0.000000           38399.265921           0.172581             0.084784      
        9.10               5.016308              42598             13286.246662           1.896623             0.082784           13663.696851           1.324824             0.660105             0.000000             0.000000             0.000000           38499.919305           0.174000             0.087692      
        9.20               5.016308              42574             12883.633127           1.903966             0.080251           14217.290462           1.321208             0.662880             0.000000             0.000000             0.000000           38348.939229           0.174346             0.087886      
        9.30               5.016308              42491             12782.979743           1.904798             0.081843           14393.433884           1.312126             0.674489             0.000000             0.000000             0.000000           38273.449191           0.176754             0.089451      
        9.40               5.016308              42499             12330.039516           1.908185             0.087655           15399.967722           1.290392             0.688953             0.000000             0.000000             0.000000           37719.855580           0.174974             0.088396      
        9.50               5.016308              42375             12833.306435           1.905900             0.087848           14418.597230           1.298809             0.683187             0.000000             0.000000             0.000000           38197.959153           0.178386             0.091942      
        9.60               5.016308              42484             13135.266586           1.903121             0.088240           14041.147041           1.299894             0.681884             0.000000             0.000000             0.000000           38273.449191           0.176362             0.089719      
        9.70               5.016308              42523             12933.959819           1.909005             0.090613           14770.884073           1.265395             0.701529             0.000000             0.000000             0.000000           37745.018926           0.175334             0.089790      
        9.80               5.016308              42621             13210.756624           1.913214             0.090127           14494.087268           1.256443             0.703893             0.000000             0.000000             0.000000           37745.018926           0.172579             0.087572      
        9.90               5.016308              42794             12657.163013           1.915753             0.093904           14947.027495           1.295776             0.687623             0.000000             0.000000             0.000000           37845.672310           0.168685             0.088329      
       10.00               5.016308              42899             13311.410008           1.910992             0.085837           13789.513581           1.312737             0.679468             0.000000             0.000000             0.000000           38348.939229           0.168453             0.086744      
       10.10               5.016308              42890             13361.736700           1.904318             0.089770           13638.533505           1.331082             0.665328             0.000000             0.000000             0.000000           38449.592613           0.166478             0.085967      
       10.20               5.016308              42881             13261.083316           1.898035             0.093382           14317.943846           1.294041             0.686053             0.000000             0.000000             0.000000           37870.835656           0.166408             0.083857      
       10.30               5.016308              42946             13512.716776           1.902578             0.090170           13839.840273           1.299076             0.674045             0.000000             0.000000             0.000000           38097.305770           0.165681             0.086716      
       10.40               5.016308              42934             13688.860197           1.898989             0.083399           13890.166965           1.276227             0.674123             0.000000             0.000000             0.000000           37870.835656           0.165774             0.089420      
       10.50               5.016308              42998             13009.449857           1.895930             0.083727           14896.700803           1.285050             0.688672             0.000000             0.000000             0.000000           37543.712159           0.164928             0.088123      
       10.60               5.016308              42865             13462.390084           1.903228             0.087603           13185.593278           1.356025             0.635073             0.000000             0.000000             0.000000           38801.879456           0.167466             0.090333      
       10.70               5.016308              42673             13512.716776           1.910053             0.082812           13235.919970           1.332057             0.650936             0.000000             0.000000             0.000000           38701.226072           0.169478             0.086670      
       10.80               5.016308              42730             13311.410008           1.912645             0.086552           13940.493657           1.289337             0.695797             0.000000             0.000000             0.000000           38197.959153           0.171894             0.089138      
       10.90               5.016308              42860             13487.553430           1.908797             0.083819           13764.350235           1.295303             0.685410             0.000000             0.000000             0.000000           38197.959153           0.168229             0.085639      
       11.00               5.016308              42960             13739.186889           1.900404             0.086494           14343.107192           1.235088             0.704451             0.000000             0.000000             0.000000           37367.568737           0.165250             0.087029      
       11.10               5.016308              42975             13965.657003           1.892500             0.085359           13764.350235           1.260721             0.690211             0.000000             0.000000             0.000000           37719.855580           0.164820             0.085462      
       11.20               5.016308              42987             13965.657003           1.888561             0.089428           12757.816397           1.348663             0.638524             0.000000             0.000000             0.000000           38726.389418           0.165753             0.084391      
       11.30               5.016308              42933             13789.513581           1.885418             0.088915           12959.123165           1.351480             0.646198             0.000000             0.000000             0.000000           38701.226072           0.167617             0.084612      
       11.40               5.016308              43027             13286.246662           1.888043             0.083874           15173.497608           1.240452             0.711069             0.000000             0.000000             0.000000           36990.118548           0.164720             0.085297      
       11.50               5.016308              43008             13386.900046           1.893194             0.081631           13865.003619           1.323476             0.667471             0.000000             0.000000             0.000000           38197.959153           0.165087             0.085715      
       11.60               5.016308              43097             13235.919970           1.895297             0.082885           14770.884073           1.273993             0.698200             0.000000             0.000000             0.000000           37443.058775           0.162807             0.084353      
       11.70               5.016308              43070             13588.206813           1.890610             0.078705           14116.637078           1.285504             0.680899             0.000000             0.000000             0.000000           37745.018926           0.163280             0.086517      
