        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              41497             8782.007737            1.638122             0.067606           20759.760409           1.340141             0.492068             0.000000             0.000000             0.000000           35908.094672           0.217026             0.071324      
        0.10               5.016308              41552             7070.900212            2.081913             0.119214           17714.995549           1.541745             0.739620             0.000000             0.000000             0.000000           40663.967057           0.195923             0.098467      
        0.20               5.016308              41990             6592.796639            2.168124             0.070930           18268.589160           1.550530             0.740932             0.000000             0.000000             0.000000           40588.477019           0.181825             0.094920      
        0.30               5.016308              42336             6919.920136            2.119389             0.094618           19073.816231           1.494038             0.734651             0.000000             0.000000             0.000000           39456.126451           0.173281             0.088768      
        0.40               5.016308              42564             7549.003785            2.071797             0.114414           18394.405890           1.504534             0.674007             0.000000             0.000000             0.000000           39506.453143           0.169213             0.084917      
        0.50               5.016308              42630             7876.127283            2.022949             0.118927           18696.366041           1.473655             0.655554             0.000000             0.000000             0.000000           38877.369494           0.167578             0.086243      
        0.60               5.016308              42597             9914.358305            1.972493             0.121805           16733.625057           1.424258             0.634724             0.000000             0.000000             0.000000           38801.879456           0.170378             0.086785      
        0.70               5.016308              42543             10694.422029           1.936804             0.114701           16154.868100           1.402983             0.607440            528.430265            0.191132             0.108049           38072.142424           0.171280             0.087636      
        0.80               5.016308              42360             11625.465829           1.902031             0.112724           15676.764527           1.350853             0.610193             0.000000             0.000000             0.000000           38147.632462           0.175922             0.090043      
        0.90               5.016308              42111             12581.672975           1.869545             0.110804           15752.254565           1.249408             0.651616             0.000000             0.000000             0.000000           37115.935278           0.183129             0.094358      
        1.00               5.016308              41986             13185.593278           1.846409             0.108142           15123.170916           1.237703             0.632893           1233.003952            0.188969             0.091023           35908.094672           0.186671             0.094594      
        1.10               5.016308              41774             13261.083316           1.829413             0.099797           14619.903997           1.268750             0.600161             0.000000             0.000000             0.000000           37568.875505           0.191408             0.095820      
        1.20               5.016308              41651             13185.593278           1.815997             0.098157           15550.947798           1.209315             0.635680             0.000000             0.000000             0.000000           36713.321742           0.197449             0.093825      
        1.30               5.016308              41313             13311.410008           1.806120             0.095748           16708.461711           1.123742             0.657623             0.000000             0.000000             0.000000           35429.991099           0.202710             0.099473      
        1.40               5.016308              40982             13714.023543           1.798816             0.096115           14443.760576           1.209242             0.615857            427.776881            0.247793             0.082384           36864.301818           0.210475             0.101174      
        1.50               5.016308              40862             13588.206813           1.790965             0.095884           15274.150992           1.164124             0.629343            553.593611            0.260119             0.106989           36033.911402           0.214770             0.102600      
        1.60               5.016308              40506             13688.860197           1.788315             0.096143           13663.696851           1.245710             0.585580           1534.964103            0.229973             0.120434           36562.341667           0.222798             0.104354      
        1.70               5.016308              40283             13185.593278           1.788164             0.090808           14267.617154           1.245197             0.592842             0.000000             0.000000             0.000000           37996.652386           0.227810             0.107318      
        1.80               5.016308              40066             13135.266586           1.790295             0.093486           13915.330311           1.264433             0.580571           1534.964103            0.291212             0.120564           36864.301818           0.229002             0.100436      
        1.90               5.016308              39947             13210.756624           1.789905             0.093275           13613.370159           1.264345             0.582288             0.000000             0.000000             0.000000           38625.736035           0.236682             0.104869      
        2.00               5.016308              39824             12757.816397           1.795840             0.094417           15123.170916           1.200542             0.615372            603.920303            0.230163             0.101952           36964.955202           0.237901             0.106417      
        2.10               5.016308              39736             12732.653051           1.794677             0.088863           14141.800424           1.265893             0.576268             0.000000             0.000000             0.000000           38575.409343           0.239712             0.106266      
        2.20               5.016308              39418             12833.306435           1.802030             0.091324           13537.880122           1.278634             0.562560            402.613535            0.250861             0.119815           38676.062726           0.244673             0.108530      
        2.30               5.016308              39223             12631.999667           1.808106             0.092870           13890.166965           1.262332             0.578092             0.000000             0.000000             0.000000           38927.696186           0.247279             0.108236      
        2.40               5.016308              39244             12229.386132           1.812356             0.089484           14972.190841           1.221999             0.603822             0.000000             0.000000             0.000000           38248.285845           0.249423             0.107999      
