      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         36760             1               1             13448           13490         90.905307        1.999981       585.767299      349.157410      40.461596        5.633537          826      
      0.10          5.016308         36766             1               1             12603           12815         84.585579        1.194112       545.318272      318.564059      36.204716        2.546981          708      
      0.20          5.016308         37198             1               1             12666           12966         84.189624        2.121583       562.328536      305.840423      36.879962        3.460732          714      
      0.30          5.016308         37577             1               1             12716           13137         86.151941        3.738472       584.904788      316.235234      37.688785        4.961929          748      
      0.40          5.016308         38033             1               1             12439           12932         86.955901        3.778864       616.856971      329.181316      36.529866        4.955829          735      
      0.50          5.016308         38392             1               1             12366           12936         90.229211        4.768410       642.510775      344.369780      37.759861        6.745729          787      
      0.60          5.016308         38758             3               3             11250           11943         88.119101        2.042709       589.249870      381.791021      31.459421        5.046533          693      
      0.60          5.016308         38758             3               2               56              51           4.379701        1.603920       41.501094        0.000000        4.379701        1.603920           11      
      0.70          5.016308         39045             2               2             10143           10879         90.111619        3.842824       616.464246      400.659830      28.924300        6.173450          685      
      0.80          5.016308         39345             2               2              9135            9934         92.998046        6.502136       667.198345      443.002159      27.408940        9.366809          670      
      0.90          5.016308         39518             3               3              8392            9289         91.141387        3.243168       616.562644      449.198044      23.069641        5.242518          591      
      0.90          5.016308         39518             3               6               52              52           7.972789        3.118210       73.168595        0.000000        7.972789        3.118210           16      
      1.00          5.016308         39732             3               3              8408            9248         94.143205        4.629378       660.932163      452.280643      25.318868        6.776078          647      
      1.10          5.016308         39766             3               3              7704            8730         93.283960        3.963827       652.117328      465.612215      22.287057        5.922618          594      
      1.20          5.016308         39841             2               2              7760            8725         94.490129        3.725000       673.779854      470.702444      22.905992        5.861751          611      
      1.20          5.016308         39841             2               1               65              50           4.883859        1.839694       37.480159        0.000000        4.883859        1.839694           16      
      1.30          5.016308         39851             1               1              7481            8479         92.577515        5.078145       649.495030      473.613589      20.567186        7.044767          557      
      1.40          5.016308         39802             3               3              7705            8677         93.205064        3.241455       619.294936      472.153772      21.387991        5.562361          577      
      1.40          5.016308         39802             3               5               80              54           9.046709        3.302876       69.986639        0.000000        9.046709        3.302876           19      
      1.50          5.016308         39820             1               1              7159            8233         92.308724        3.681880       617.779620      481.058466      19.252665        5.645193          535      
      1.60          5.016308         39656             2               2              7800            8728         94.507767        5.785710       686.452401      481.518312      22.434123        8.627677          594      
      1.70          5.016308         39574             3               3              8101            9092         93.941403        3.180594       641.180081      479.106101      22.861162        6.524332          611      
      1.70          5.016308         39574             3               2              106             100          12.282151        1.427290       79.741558        0.000000       12.282151        1.427290           31      
      1.80          5.016308         39512             3               3              8228            9114         93.579476        3.929922       632.744960      483.149650      22.803551        7.375263          607      
      1.80          5.016308         39512             3               6              112              82           7.511769        3.195904       56.779746        0.000000        7.511769        3.195904           31      
      1.80          5.016308         39512             3               2               79              48           8.282067        1.463943       60.176230        0.000000        8.282067        1.463943           18      
      1.90          5.016308         39429             1               1              7373            8318         91.882105        3.063203       614.718236      479.785529      19.486635        5.825823          536      
      2.00          5.016308         39344             4               4              8243            9080         94.823984        7.115742       676.288919      473.082839      24.277680       10.362273          620      
      2.10          5.016308         39198             4               4              8102            8962         91.171293        9.915374       321.169932      478.610128      20.187175       12.823994          604      
