      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         45227             1               1             16119           16087         97.983119       25.685723       611.149183      100.856918      85.119610       27.086168          892      
      0.00          5.016308         45227             1               2              271             285           5.320230        2.531354       47.908099        0.000000        0.000000        0.000000           13      
      0.00          5.016308         45227             1               3              261             250           5.218965        1.359245       39.652396        0.000000        0.000000        0.000000           12      
      0.10          5.016308         45523             1               1             14592           14716         83.673965        1.368313       543.487456      323.135183      33.913683        1.872402          673      
      0.20          5.016308         45967             1               1             14467           14745         84.269347        1.522492       548.243322      329.401561      33.232733        1.733525          672      
      0.30          5.016308         46232             1               1             14393           14713         85.380667        1.191858       553.359374      335.325904      33.085153        2.127186          677      
      0.40          5.016308         46215             1               1             14182           14550         86.664432        1.712741       567.977743      351.958866      32.876149        2.289319          691      
      0.50          5.016308         46014             1               1             13345           13706         86.799977        2.019056       567.327238      373.166834      30.285849        2.698132          659      
      0.60          5.016308         45887             1               1             11779           12143         87.851869        1.850653       578.103185      419.122591      26.288770        3.208543          616      
      0.70          5.016308         45657             1               1             10704           11022         88.666058        1.822345       590.774069      436.512965      23.857611        3.422777          587      
      0.80          5.016308         45363             1               1              9387            9761         90.828600        5.916154       637.394964      454.003434      22.463893        6.937918          564      
      0.90          5.016308         45062             2               2              8225            8801         88.861385        2.277506       584.046566      460.667261      17.910122        2.559398          487      
      1.00          5.016308         44856             3               3              8473            8995         89.920831        2.953163       606.085767      463.105835      19.228478        2.713433          518      
      1.10          5.016308         44767             2               2              8527            9105         91.343110        4.753612       619.851817      468.020825      20.256918        4.792345          582      
      1.20          5.016308         44233             1               1              8025            8512         89.314254        2.783536       595.561459      475.746718      17.389056        2.536884          486      
      1.30          5.016308         43886             2               2              8460            8896         88.973060        3.100529       589.684429      469.817671      18.432097        3.487574          506      
      1.40          5.016308         43558             2               2              8212            8751         88.863150        3.272897       593.549026      471.138480      18.130172        3.518134          498      
      1.50          5.016308         43386             2               2              8113            8640         89.180701        3.670047       601.344140      482.720490      18.127640        2.943169          502      
      1.60          5.016308         43222             1               1              8685            9254         89.718226        3.537316       610.034459      468.830424      20.409540        4.474532          541      
      1.70          5.016308         43028             2               2              8483            9120         88.889806        3.572610       594.880490      470.254281      19.631924        2.806293          523      
      1.80          5.016308         43006             3               3              8904            9539         90.174151        4.999651       623.155124      475.238584      21.786422        5.967583          563      
      1.90          5.016308         42975             1               1              8396            9069         89.174270        3.870003       608.684105      478.823174      19.669366        5.301284          529      
      2.00          5.016308         42823             1               1              8561            9294         87.675322        3.229410       598.899308      474.133776      19.150808        5.547991          519      
      2.10          5.016308         42907             1               1              8382            9080         87.971573        3.513530       582.830503      466.475304      19.210912        3.406713          511      
      2.20          5.016308         43034             1               1              8674            9379         88.615577        3.857640       613.090533      463.538739      20.309484        4.171637          532      
      2.30          5.016308         43162             1               1              8684            9397         88.385070        4.309592       605.185971      464.722245      19.880133        2.797693          528      
      2.40          5.016308         43145             1               1              8668            9407         89.454601        5.285077       614.259354      459.470475      21.035473        4.183082          546      
      2.50          5.016308         43398             1               1              8120            8858         88.846980        4.023175       604.121201      478.738067      18.649585        2.272707          508      
      2.60          5.016308         43696             1               1              7998            8779         88.925488        3.729575       600.858986      483.870344      18.187258        2.838398          503      
      2.70          5.016308         43927             1               1              8381            9134         89.713473        4.205389       609.151711      490.470148      19.377696        2.678137          528      
      2.80          5.016308         44011             2               2              8320            9080         89.019138        4.619790       601.142172      482.700803      18.530016        3.399075          506      
      2.90          5.016308         44023             1               1              8705            9425         90.048751        5.187839       614.317093      470.049657      20.546119        4.871169          543      
      3.00          5.016308         43906             2               2              8333            9079         89.485151        4.254052       601.010733      471.191801      19.295340        4.299525          519      
      3.10          5.016308         43777             1               1              8498            9177         88.819514        4.253859       603.598316      468.394066      19.135292        2.735766          513      
      3.20          5.016308         43712             2               2              8906            9553         89.246657        3.750428       609.626757      467.664669      20.697677        2.937806          543      
      3.30          5.016308         43389             1               1              8408            9017         88.739868        3.374042       602.116848      471.988978      19.280687        3.681386          516      
      3.40          5.016308         43330             3               3              8442            9059         88.532898        3.615536       597.659542      479.657397      18.971473        3.589448          516      
      3.50          5.016308         43464             1               1              8652            9242         77.997610       21.614376       458.208923      474.973797      22.294084        9.882709          538      
      3.60          5.016308         43553             2               2              8586            9186         89.609069        4.820363       609.482342      482.591996      20.052327        3.924460          537      
      3.70          5.016308         43635             1               1              8644            9379         90.074068        4.331431       606.942467      481.165180      20.588263        3.016442          549      
      3.80          5.016308         43679             1               1              8607            9338         89.859435        4.516719       616.616431      484.829644      20.156071        4.078197          541      
      3.90          5.016308         43599             1               1              8726            9400         89.015127        3.697190       599.272655      473.529774      19.874191        2.839869          532      
      4.00          5.016308         43343             1               1              8792            9436         88.595705        4.030250       611.200369      472.994406      20.026450        2.823226          539      
      4.10          5.016308         43312             1               1              8826            9399         88.882628        4.168588       596.542182      474.284681      20.401386        2.862659          535      
      4.20          5.016308         43225             2               2              8971            9597         88.594432        4.362749       598.815002      477.433453      20.533894        6.310870          540      
      4.30          5.016308         43198             1               1              9017            9628         89.557613        3.721542       607.504404      471.302932      21.622607        2.875978          564      
      4.40          5.016308         43261             1               1              8996            9617         88.027139        3.676636       587.116343      465.877214      20.532533        2.113630          531      
      4.50          5.016308         43339             1               1              8555            9258         88.236946        4.482286       590.582468      473.354195      19.575712        3.188952          520      
      4.60          5.016308         43544             1               1              8559            9274         88.738070        4.235022       602.641874      488.578942      19.706906        6.974116          522      
      4.70          5.016308         43426             1               1              8980            9677         88.756085        4.139641       596.345895      480.064498      20.583894        3.602540          541      
      4.80          5.016308         43215             1               1              9071            9603         88.622222        3.879994       593.829443      478.981415      20.790174        3.130612          541      
      4.90          5.016308         43026             1               1              8843            9455         89.009308        4.581562       603.341226      460.202978      21.061063        3.688815          545      
      5.00          5.016308         43028             1               1              8811            9332         88.455066        3.802611       595.601694      479.100168      20.153120        4.406005          539      
      5.10          5.016308         43044             1               1              8768            9267         88.210190        3.740462       594.129848      467.564537      19.891505        4.146448          525      
      5.20          5.016308         42967             2               2              8850            9404         89.097298        3.973173       613.064184      466.274697      21.009004        6.117048          548      
