      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         40303             1               1             14314           14284         93.185887        1.535778       602.964673      348.432725      40.292013        5.487027          854      
      0.10          5.016308         39657             1               1             13513           14110         87.677815        1.705693       583.387937      322.106953      38.082956        2.805464          769      
      0.20          5.016308         40642             1               1             13445           14470         86.131565        1.962223       564.818472      313.346236      37.809335        3.764303          741      
      0.30          5.016308         41152             1               1             13337           14683         87.614613        2.441284       582.963009      323.444156      37.995878        4.083974          766      
      0.40          5.016308         41463             1               1             12990           14430         87.145583        2.336693       576.641917      336.776451      35.748619        4.289139          733      
      0.50          5.016308         41513             1               1             12581           14161         87.589177        1.979931       574.794381      347.004282      34.517332        3.840028          722      
      0.60          5.016308         41404             2               2             11749           13314         88.338349        2.149674       584.722991      379.696330      31.696756        5.755821          698      
      0.70          5.016308         41300             2               2             10242           11980         87.346927        2.753228       581.829509      418.716609      26.564443        6.226057          616      
      0.80          5.016308         41044             2               2              9530           11381         87.482557        2.319816       591.169089      424.564180      24.723590        5.330072          593      
      0.90          5.016308         40943             2               2              9001           10817         91.791111        9.385886       245.592745      436.447966      27.191435       11.920218          601      
      1.00          5.016308         40429             3               3              8820           10519         90.639005        5.603451       670.423053      442.398380      25.016296        8.512049          610      
      1.00          5.016308         40429             3               6               74              50          10.451751        1.615005       72.303556        0.000000       10.451751        1.615005           25      
      1.00          5.016308         40429             3               5               77              42          10.226988        1.359146       67.237711        0.000000       10.226988        1.359146           23      
      1.10          5.016308         40267             4               4              8286            9951         90.851977        6.180826       655.803549      443.452458      23.861334        9.164226          576      
      1.10          5.016308         40267             4               2               70              52           6.927619        3.129800       64.109851        0.000000        6.927619        3.129800           20      
      1.20          5.016308         39881             2               2              8683           10291         92.175666        6.789749       709.514091      443.071731      25.888690        9.940895          639      
      1.30          5.016308         39594             4               4              7779            9549         87.566427        2.614804       603.263357      445.931312      20.330394        5.431903          528      
      1.30          5.016308         39594             4               6              143             111          14.974999        4.937619       118.386552       0.000000       14.974999        4.937619           40      
      1.40          5.016308         39100             2               2              8315            9974         92.678272        9.904362       721.278419      444.335559      25.966114       13.256265          628      
      1.40          5.016308         39100             2               1              253             206          75.617746       36.649422       709.973383       0.000000       75.617746       36.649422           80      
      1.50          5.016308         38673             2               2              8462           10121         92.595797       10.340626       711.886732      448.750660      26.198036       13.799168          658      
      1.50          5.016308         38673             2               5              128              86          10.622192        3.467922       95.955619        0.000000       10.622192        3.467922           30      
      1.50          5.016308         38673             2               3               94              70           8.805460        2.436153       66.469774        0.000000        8.805460        2.436153           29      
      1.50          5.016308         38673             2               6               68              54           9.742382        2.780558       69.651783        0.000000        9.742382        2.780558           23      
      1.60          5.016308         38605             4               4              8177            9991         92.582645        9.469418       745.086126      441.935407      26.338402       12.622088          626      
      1.70          5.016308         38127             4               4              8146           10127         88.223780        3.006931       595.882713      444.735837      23.044128        6.179948          574      
      1.70          5.016308         38127             4               3              116             120          12.530358        2.856440       94.790406        0.000000       12.530358        2.856440           40      
      1.70          5.016308         38127             4               1               87              71           8.566895        3.007060       64.607047        0.000000        8.566895        3.007060           22      
      1.70          5.016308         38127             4               8               74              80          10.774788        2.690409       76.689357        0.000000       10.774788        2.690409           26      
      1.70          5.016308         38127             4               7               58              45          30.181758       11.455167       226.909753       0.000000       30.181758       11.455167           14      
      1.80          5.016308         37899             3               3              8286           10211         88.138590        3.635269       599.118612      442.205879      23.650410        7.855507          590      
      1.80          5.016308         37899             3               4               59              42           6.233655        2.536276       46.395289        0.000000        6.233655        2.536276           15      
      1.90          5.016308         37444             3               3              8988           10687         114.149803      10.773277       100.632922      430.436775      51.063222       15.088485          690      
      1.90          5.016308         37444             3               2              214             200          20.305491        6.229351       165.482674       0.000000       20.305491        6.229351           68      
      2.00          5.016308         37436             5               5              8822           10819         87.605330        5.110131       599.821451      418.484567      25.787905        9.020572          620      
      2.00          5.016308         37436             5               7              114              89           6.778929        1.101899       43.729247        0.000000        6.778929        1.101899           27      
      2.00          5.016308         37436             5               8               83              44           8.191439        1.329160       57.459869        0.000000        8.191439        1.329160           18      
      2.00          5.016308         37436             5               9               55              47          73.107220       41.850367       572.828915       0.000000       73.107220       41.850367           17      
      2.00          5.016308         37436             5               10              57              45           6.827198        1.664898       50.062905        0.000000        6.827198        1.664898           15      
      2.10          5.016308         37152             3               3              9219           11009         93.768232       10.108445       809.801885      423.293027      31.513801       13.894740          738      
      2.10          5.016308         37152             3               6               85              83          10.817182        2.529813       73.598045        0.000000       10.817182        2.529813           28      
      2.20          5.016308         36648             4               4              8396           10605         87.217425        2.990394       589.420327      419.410883      25.188364        6.996755          598      
      2.20          5.016308         36648             4               1              103              70           9.848138        3.163042       74.924066        0.000000        9.848138        3.163042           23      
      2.20          5.016308         36648             4               3               76              41           7.298506        3.142019       71.891023        0.000000        7.298506        3.142019           17      
