      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         44565             1               1             14239           14439         94.501245        1.335141       610.947302      373.310802      36.685058        2.184682          819      
      0.10          5.016308         44774             1               1             14370           14695         83.961050        1.189934       544.700482      323.093262      34.274607        1.787995          680      
      0.20          5.016308         45244             1               1             14712           15202         85.100444        1.610515       556.593484      325.763036      35.485228        2.900593          706      
      0.30          5.016308         45498             2               2             14601           15195         85.713743        1.413417       557.226744      330.329859      34.969724        1.951121          705      
      0.40          5.016308         45479             1               1             14027           14539         86.207331        1.826999       564.695802      346.111837      32.834397        2.098278          688      
      0.50          5.016308         45437             2               2             13085           13655         86.858004        1.650266       567.538861      370.615250      30.281653        2.542952          661      
      0.60          5.016308         45314             1               1             11636           12270         87.251831        2.064151       575.906935      416.508167      26.103323        2.588849          610      
      0.70          5.016308         45076             1               1             11060           11708         89.087416        2.905512       584.751748      457.768783      25.885124        3.842514          620      
      0.80          5.016308         44911             1               1              9025            9680         88.390723        2.423033       586.758255      447.070451      19.956132        3.337861          527      
      0.90          5.016308         44658             2               2              9736           10341         89.415240        2.452058       601.244896      442.694380      22.362407        3.338390          570      
      1.00          5.016308         44310             4               4              9141            9779         90.622779        3.045052       621.414746      457.219466      21.944316        3.078729          571      
      1.10          5.016308         44060             2               2              8835            9510         89.983082        3.133377       613.640092      457.084425      20.530843        3.951938          546      
      1.20          5.016308         43821             1               1              8087            8836         87.664172        9.067227       623.476241      469.615666      17.709156        6.366159          512      
      1.30          5.016308         43704             2               2              8419            9266         90.663570        2.303461       597.663204      467.494704      20.082127        3.198166          544      
      1.40          5.016308         43631             1               1              7740            8548         89.513278        2.719650       597.792073      487.527727      17.258914        2.939153          486      
      1.50          5.016308         43526             2               2              8548            9386         91.876867        4.022895       624.126165      476.347780      21.444271        3.369338          573      
      1.50          5.016308         43526             2               1               61              44           9.048816        2.209923       61.331798        0.000000        0.000000        0.000000           24      
      1.60          5.016308         43379             1               1              7792            8721         89.681157        3.103730       598.639296      486.392752      17.958561        4.946954          499      
      1.70          5.016308         43150             2               2              8258            9262         89.869008        3.262231       600.758277      470.246449      19.622514        4.238120          530      
      1.80          5.016308         42825             2               2              8234            9240         89.215923        4.185642       617.605776      467.368118      19.586717        2.903055          521      
      1.90          5.016308         42610             4               4              8761            9759         89.918089        5.425693       622.271359      472.545742      21.820727        5.910582          560      
      2.00          5.016308         42299             1               1              8600            9586         88.646128        3.588926       593.024404      458.860844      20.771394        2.913146          540      
      2.10          5.016308         42039             2               2              8475            9435         88.292028        3.818730       584.584785      454.629693      20.617640        3.475710          531      
      2.20          5.016308         41854             1               1              8852            9862         89.372359        4.258733       598.292542      447.174477      22.782483        4.651564          574      
      2.30          5.016308         41999             2               2              8255            9295         88.562678        3.820911       588.667512      456.280598      20.696313        2.444831          533      
      2.40          5.016308         42196             1               1              8213            9364         89.327236        3.811929       613.396765      460.408516      21.123226        3.792922          551      
      2.50          5.016308         42326             2               2              8169            9416         88.773580        3.530987       589.119045      457.505885      20.475609        3.022512          536      
      2.60          5.016308         42266             1               1              8391            9686         86.880703        8.296741       300.336972      454.653843      19.099619       10.557168          560      
      2.70          5.016308         42407             2               2              7984            9343         88.865822        3.313419       595.641841      458.442652      20.156626        2.628236          529      
      2.80          5.016308         42396             1               1              8244            9629         89.083710        3.462458       602.995827      452.985277      21.093164        3.153907          547      
      2.90          5.016308         42530             1               1              8143            9578         88.986300        3.299987       606.694380      448.525270      20.818183        4.191886          539      
      3.00          5.016308         42599             2               2              8149            9605         89.140193        3.759107       598.475882      454.402544      20.783864        2.831386          538      
      3.10          5.016308         42622             2               2              8190            9583         89.104805        3.906497       604.214727      456.196337      20.675538        3.057440          534      
      3.20          5.016308         42443             1               1              8432            9727         89.338459        3.132207       601.091452      455.982889      21.500762        3.861485          554      
      3.30          5.016308         42388             1               1              8041            9348         88.803570        3.196515       593.205294      464.526412      19.921859        2.908276          525      
      3.40          5.016308         42330             1               1              8188            9532         89.317547        3.664279       599.090443      465.832000      20.696733        6.696185          543      
      3.50          5.016308         42303             1               1              7980            9341         90.146640        4.831659       629.916034      467.829456      21.106203        7.720770          542      
      3.60          5.016308         42525             3               3              8330            9753         90.219921        3.814684       613.221285      471.850717      21.884716        3.660334          565      
      3.70          5.016308         42500             3               3              8569            9917         90.085653        4.966786       609.370070      465.630465      22.305583        8.520226          567      
      3.80          5.016308         42444             1               1              8296            9589         88.531131        3.797558       587.465101      463.204536      20.358737        3.978692          529      
      3.90          5.016308         42260             1               1              8841           10199         89.805265        5.490079       619.471782      458.908339      23.134281        3.982374          583      
      4.00          5.016308         42285             2               2              8568            9913         90.168137        4.464635       598.696409      460.098656      22.620785        3.182522          580      
      4.10          5.016308         42329             1               1              7827            9130         88.786054        4.571541       597.623578      473.447255      19.401076        4.112601          517      
      4.20          5.016308         42226             1               1              8443            9731         89.264662        4.593194       611.372979      477.528220      21.354186        5.190254          557      
      4.30          5.016308         42176             3               3              8729            9975         89.504682        4.528930       608.807272      459.923979      22.411219        5.343052          571      
      4.40          5.016308         42172             1               1              8545            9839         89.392632        5.142481       615.454097      458.225915      22.021705        3.763013          562      
      4.50          5.016308         42159             1               1              8476            9854         89.079754        3.816665       599.204253      454.984375      21.829015        5.248642          553      
      4.60          5.016308         41955             1               1              8275            9645         88.402758        4.081747       589.181220      452.540917      20.858395        6.148321          534      
      4.70          5.016308         41838             1               1              7800            9124         87.608645        3.902863       581.042431      460.432421      19.046730        2.771517          503      
      4.80          5.016308         41835             1               1              8278            9649         88.452925        3.652461       596.955381      453.052541      21.080679        2.608663          539      
      4.90          5.016308         41961             1               1              8018            9415         88.805931        3.757274       604.538710      454.945334      20.653319        5.489979          535      
      5.00          5.016308         42010             1               1              7871            9426         88.733318        3.513831       595.969374      465.482197      20.259345        2.680814          529      
      5.10          5.016308         42099             1               1              8021            9551         88.845547        3.227340       598.402456      463.759160      20.703409        3.765957          538      
      5.20          5.016308         42084             1               1              8026            9466         88.360186        3.700092       587.969333      467.389546      19.899926        3.172873          527      
      5.30          5.016308         42143             3               3              7988            9392         89.709578        4.350869       600.412502      461.638060      20.897964        3.365408          547      
      5.40          5.016308         42362             1               1              7925            9340         89.818526        3.132794       602.857393      458.780277      20.552354        3.842114          547      
      5.50          5.016308         42484             2               2              8165            9557         90.381549        3.508683       618.354206      460.314905      21.399863        3.132324          566      
      5.60          5.016308         42596             2               2              8399            9837         90.583314        3.194319       604.276863      455.160696      22.170899        3.973318          581      
      5.70          5.016308         42505             2               2              8141            9477         89.114647        3.743622       602.872193      464.646724      20.106527        5.568873          530      
      5.80          5.016308         42436             1               1              8136            9368         89.674499        4.227715       601.537775      470.223667      20.484604        3.620637          542      
      5.90          5.016308         42381             1               1              8095            9353         89.485566        3.355009       604.294675      465.119288      20.407976        3.916718          538      
      6.00          5.016308         42432             1               1              8114            9372         88.955053        3.499593       591.284770      462.564560      20.102064        3.398321          527      
      6.10          5.016308         42361             1               1              8285            9544         89.063404        3.070908       593.064548      451.296117      20.848836        3.142979          543      
      6.20          5.016308         42275             1               1              8430            9663         89.267271        3.080200       592.101178      452.807605      21.495722        3.320965          551      
