      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         28399             1               1             11547           11743         82.952626        2.227777       542.115059      273.157887      41.391932        4.278098          746      
      0.10          5.016308         28324             1               1             10753           10943         77.524140        1.435956       517.986095      260.537061      37.093902        2.350966          644      
      0.20          5.016308         28619             1               1             10861           11027         77.038992        1.749855       511.196604      255.417772      37.607276        2.842587          647      
      0.30          5.016308         29031             1               1             11064           11245         78.645601        2.785630       532.293574      255.478850      38.996767        3.933782          676      
      0.40          5.016308         29437             1               1             11312           11533         80.751391        3.083743       546.115987      263.054172      40.384355        5.230320          715      
      0.50          5.016308         29791             1               1             11758           11900         87.016010        7.005887       691.578270      277.281944      44.997850        9.220446          811      
      0.60          5.016308         30132             1               1             11096           11179         86.543551        5.672021       655.328774      311.287369      40.367743        8.343926          785      
      0.70          5.016308         30374             2               2              9613            9617         85.937313        6.503166       617.176782      393.167173      33.155632       11.117323          689      
      0.70          5.016308         30374             2               1               59              53           5.379826        2.348449       48.089939        0.000000        5.379826        2.348449           10      
      0.80          5.016308         30692             2               2              9109            9033         86.638736        4.659915       614.149232      403.820117      30.410218        8.109404          667      
      0.80          5.016308         30692             2               3              102             103           8.294734        2.758281       63.837047        0.000000        8.294734        2.758281           18      
      0.80          5.016308         30692             2               1               75              75           5.297966        1.208494       35.444272        0.000000        5.297966        1.208494           10      
      0.80          5.016308         30692             2               7               59              63           5.785366        0.872160       37.665785        0.000000        5.785366        0.872160           11      
      0.80          5.016308         30692             2               4               66              51           4.247255        1.692833       33.717583        0.000000        4.247255        1.692833           10      
      0.90          5.016308         30918             3               3              8749            8619         92.913069       10.540602       787.335121      401.344398      33.123258       13.623555          718      
      1.00          5.016308         31229             1               1              8804            8700         99.764212       18.233304       893.126306      402.650002      38.854060       20.550920          750      
      1.00          5.016308         31229             1               2              130             153          10.627240        3.328078       76.760262        0.000000       10.627240        3.328078           24      
      1.10          5.016308         31514             5               5              7616            7482         89.599163        5.310055       654.939448      422.595028      25.666650        7.172302          608      
      1.20          5.016308         31855             1               1              7448            7375         89.505056        4.777918       655.122072      426.081617      24.568400        6.851795          597      
      1.30          5.016308         32059             1               1              7261            7219         104.260065       2.452825       21.594236       439.585533      38.062456        4.667707          582      
      1.30          5.016308         32059             1               3               61              60           3.834225        1.030642       37.554435        0.000000        3.834225        1.030642           10      
      1.40          5.016308         32208             3               3              7399            7362         89.976710        5.806153       647.671994      446.214685      23.823704        7.990137          588      
      1.50          5.016308         32414             1               1              6686            6642         87.869253        3.725774       603.475440      446.815563      19.666188        5.630519          513      
      1.60          5.016308         32684             3               3              7653            7612         92.034610        4.286380       631.160211      439.425331      24.914926        6.741567          645      
      1.60          5.016308         32684             3               4              108              72           7.697751        1.484137       57.983680        0.000000        7.697751        1.484137           17      
      1.70          5.016308         32801             1               1              7625            7608         82.891353       26.792339       584.758301      443.536216      15.345717       28.842999          634      
      1.80          5.016308         32935             1               1              7319            7263         90.239203        3.849401       624.920498      444.803817      22.325292        6.217820          569      
      1.90          5.016308         32990             3               3              8222            8237         95.087304        9.178356       722.274711      445.392728      27.995797       12.269134          705      
      1.90          5.016308         32990             3               4               96              83           8.121613        3.359268       81.156654        0.000000        8.121613        3.359268           19      
      2.00          5.016308         33084             4               4              8332            8362         90.508970       16.249016       431.889610      449.795884      23.795691       19.863129          698      
      2.00          5.016308         33084             4               2              259             241          11.960673        2.712411       84.516632        0.000000       11.960673        2.712411           49      
      2.00          5.016308         33084             4               6              222             200          60.192395       26.913638       470.742840       0.000000       60.192395       26.913638           43      
      2.00          5.016308         33084             4               3              106             103          60.754168       28.200995       441.178102       0.000000       60.754168       28.200995           20      
      2.00          5.016308         33084             4               5               96              88           0.000000        0.000000        0.000000        0.000000        0.000000        0.000000           15      
      2.10          5.016308         33197             4               4              7930            7999         92.115492        4.373462       642.807094      462.503306      24.849138        8.027153          639      
      2.10          5.016308         33197             4               1              338             336          15.964576        8.453584       125.511724       0.000000       15.964576        8.453584           60      
      2.10          5.016308         33197             4               2               93             105          66.263182       32.749039       899.255520       0.000000       66.263182       32.749039           16      
      2.10          5.016308         33197             4               6              100              83           8.220951        2.225700       71.108672        0.000000        8.220951        2.225700           20      
      2.20          5.016308         33386             1               1              7577            7673         80.770880       27.036079       599.027992      460.255124      12.105253       29.923137          605      
      2.20          5.016308         33386             1               5               97             108           6.815878        0.941184       45.740420        0.000000        6.815878        0.941184           20      
      2.30          5.016308         33444             3               3              7661            7717         91.662496        4.442262       655.208862      453.026610      23.522497        6.925807          605      
      2.30          5.016308         33444             3               2               78              63           5.687521        1.575514       38.740910        0.000000        5.687521        1.575514           11      
      2.40          5.016308         33503             2               2              7396            7470         91.076081        5.874538       639.833944      477.439416      22.150263        9.703104          568      
      2.40          5.016308         33503             2               1               66              82           8.872773        1.265948       58.097469        0.000000        8.872773        1.265948           19      
      2.50          5.016308         33562             2               2              7352            7434         92.220824        7.619340       686.730681      476.560348      22.804103       10.839942          581      
      2.60          5.016308         33634             3               3              7311            7321         90.758829       28.322421       504.328107      402.371086      36.629751       44.609413          566      
      2.70          5.016308         33611             1               1              7512            7525         91.473482        5.819968       644.246907      479.899073      22.480669        9.977847          580      
      2.80          5.016308         33724             2               2              7664            7696         91.891155        5.055399       628.934633      461.975183      23.148255        8.657573          599      
      2.90          5.016308         33966             4               4              8346            8312         92.911406        4.764454       638.803773      466.784750      25.154790        8.960579          672      
      2.90          5.016308         33966             4               5              387             438           9.429455        1.829177       71.558582        0.000000        9.429455        1.829177           22      
      2.90          5.016308         33966             4               6              101              94           8.335932        2.402467       63.989226        0.000000        8.335932        2.402467           19      
      3.00          5.016308         33955             2               2              8117            8092         93.766559        7.221256       670.639541      480.654811      24.879903       12.038678          638      
      3.00          5.016308         33955             2               3              154             152           8.074014        1.846121       57.406623        0.000000        8.074014        1.846121           31      
      3.00          5.016308         33955             2               1              111              89           7.716853        3.236199       70.638179        0.000000        7.716853        3.236199           19      
      3.00          5.016308         33955             2               5               85              83           6.220497        1.382749       48.512163        0.000000        6.220497        1.382749           16      
      3.00          5.016308         33955             2               6               86              77          10.551859        4.441233       115.232672       0.000000       10.551859        4.441233           21      
      3.10          5.016308         34178             3               3              8300            8316         90.283741       18.738995       496.512433      454.700731      21.913000       22.060363          681      
      3.10          5.016308         34178             3               4               64              63           6.002332        3.200602       49.752954        0.000000        6.002332        3.200602           14      
      3.10          5.016308         34178             3               2               59              50           4.229638        0.489383       26.988190        0.000000        4.229638        0.489383           11      
      3.20          5.016308         34337             2               2              7087            7158         91.114614        4.565061       619.915908      483.685588      19.883315        8.389513          541      
      3.20          5.016308         34337             2               3               47              55           5.658555        1.634313       38.862175        0.000000        5.658555        1.634313           11      
      3.30          5.016308         34372             4               4              7986            8049         93.074779        5.194743       645.808450      463.679797      24.155976        8.741419          621      
      3.30          5.016308         34372             4               5               95              93           7.573476        3.426659       79.235097        0.000000        7.573476        3.426659           21      
      3.30          5.016308         34372             4               1               52              66           5.405831        1.444667       41.036678        0.000000        5.405831        1.444667           11      
      3.30          5.016308         34372             4               6               55              56           6.735804        1.381393       45.070787        0.000000        6.735804        1.381393           13      
      3.40          5.016308         34384             3               3              8730            8745         95.831940        8.832061       735.812592      522.118945      28.977408       18.287054          703      
      3.40          5.016308         34384             3               5               86              76           7.841420        1.911528       53.233763        0.000000        7.841420        1.911528           17      
      3.50          5.016308         34513             4               4              9085            9058         98.355281        8.700349       757.963577      515.005578      31.370552       16.680333          758      
