      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         43640             1               1             13984           14055         94.505127        1.313983       610.999267      377.119855      36.280475        1.829687          814      
      0.10          5.016308         43802             1               1             13728           14140         84.717327        1.169273       549.703952      329.471603      33.682045        1.612771          679      
      0.20          5.016308         44243             1               1             13909           14582         85.789239        1.904921       570.609689      329.485303      34.903681        2.144746          706      
      0.30          5.016308         44594             1               1             13916           14764         85.981140        1.792246       564.507777      334.263846      34.222284        2.213740          700      
      0.40          5.016308         44605             3               3             13623           14473         87.220983        2.014419       577.255269      347.993587      33.781848        2.999546          708      
      0.50          5.016308         44383             1               1             13433           14288         88.297401        2.145230       578.020522      358.126669      33.665033        2.868171          719      
      0.60          5.016308         44320             1               1             11639           12433         87.920401        2.301570       583.558767      400.594361      27.678944        2.717957          638      
      0.70          5.016308         44105             1               1             10973           11804         88.114768        1.820644       574.575881      416.343686      25.983335        3.120364          611      
      0.80          5.016308         43763             1               1             10338           11073         92.944790        7.684151       754.134315      427.594252      28.384752        7.962607          674      
      0.90          5.016308         43350             3               3              9217           10001         89.723359        3.090240       608.766267      449.898874      22.439404        3.503545          569      
      1.00          5.016308         43124             4               4              8968            9839         89.500304        3.373925       628.529440      444.644620      21.843057        4.123641          552      
      1.10          5.016308         42808             1               1              8693            9639         89.093559        2.493336       594.127914      451.037281      20.738361        3.673687          563      
      1.20          5.016308         42461             2               2              8440            9380         88.995860        2.982511       594.326682      452.345735      20.294202        3.534209          541      
      1.30          5.016308         42152             2               2              8336            9403         89.698903        2.480647       593.793786      458.670329      20.904403        3.312580          547      
      1.40          5.016308         42069             3               3              8114            9273         89.363770        2.286732       597.517259      454.948301      20.275379        3.919435          532      
      1.50          5.016308         41808             4               4              8713            9886         93.021108        6.519224       738.313388      452.630703      25.140805        6.901212          617      
      1.50          5.016308         41808             4               2               66              37           7.123841        3.125665       56.881088        0.000000        0.000000        0.000000           16      
      1.60          5.016308         41430             3               3              8264            9582         88.486299        2.794885       589.208419      463.017077      20.638861        3.984728          536      
      1.70          5.016308         41187             3               3              8212            9543         88.752926        3.093797       592.160717      456.751878      21.202398        3.251979          544      
