      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         42334             1               1             14797           14666         93.987931        1.379584       611.270553      354.964771      40.087655        6.118499          860      
      0.10          5.016308         42450             1               1             13883           13841         85.200339        1.530368       557.461489      322.742337      34.801725        2.468568          698      
      0.20          5.016308         42943             1               1             14084           14054         85.395668        1.462660       560.536057      322.952898      35.239097        2.500027          711      
      0.30          5.016308         43421             1               1             14174           14153         86.822410        2.773968       581.060100      335.750814      35.468137        4.205862          722      
      0.40          5.016308         43754             1               1             14063           14057         88.518476        2.069055       589.208785      347.443590      35.302472        3.946651          747      
      0.50          5.016308         44097             2               2             13454           13500         89.735300        1.911691       594.639625      369.543732      33.631129        4.201859          735      
      0.60          5.016308         44262             1               1             10903           11014         89.644062        2.073096       591.332490      434.744431      25.593230        5.973646          623      
      0.70          5.016308         44354             1               1             11621           11690         91.406307        2.578267       602.558095      449.615419      28.239695        7.233980          675      
      0.80          5.016308         44333             4               4             10758           10895         92.628549        3.683680       627.390873      468.992490      26.706174        8.384466          663      
      0.90          5.016308         44177             2               2              9421            9558         91.421158        2.242421       609.586673      476.543528      21.963505        5.794890          573      
      1.00          5.016308         44059             1               1              8362            8502         91.916303        2.566938       615.702553      477.674151      19.183484        4.383040          530      
      1.10          5.016308         43978             2               2              7937            8093         91.463059        2.282789       611.221230      486.334982      17.636089        4.564050          506      
      1.20          5.016308         43846             1               1              8590            8736         94.064473        4.582709       670.226120      475.856064      21.108399        6.848255          600      
      1.30          5.016308         43700             3               3              8478            8580         93.867573        3.455285       638.701142      489.157194      20.457162        6.306147          577      
      1.30          5.016308         43700             3               2              154             162          20.990781        8.446351       193.069012       0.000000       20.990781        8.446351           88      
      1.30          5.016308         43700             3               1               59              84          71.993838       40.508856       590.250741       0.000000       71.993838       40.508856           35      
      1.40          5.016308         43483             2               2              8032            8159         93.349772        3.430207       631.222963      488.825733      18.964718        5.852508          536      
      1.50          5.016308         43258             2               2              7680            7648         91.570456        2.484557       612.363233      502.394748      16.383286        5.719813          481      
      1.60          5.016308         43100             2               2              7878            7865         92.309651        2.403087       603.933307      495.073565      17.532108        5.271928          502      
      1.70          5.016308         42970             3               3              8219            8326         93.518807        3.711903       639.402495      497.217586      19.483098        7.078770          551      
      1.70          5.016308         42970             3               5               69              75          12.214820        4.268987       91.905877        0.000000       12.214820        4.268987           29      
      1.80          5.016308         42836             1               1              8110            8269         92.595009        3.244871       620.090271      498.159093      18.778889        6.412875          532      
      1.90          5.016308         42609             1               1              8398            8573         92.683013        3.199783       625.018684      494.965704      19.734139        6.555932          547      
      1.90          5.016308         42609             1               2               54              60          11.698610        3.323048       101.534945       0.000000       11.698610        3.323048           29      
      2.00          5.016308         42468             2               2              8704            8815         86.867221       24.026611       637.325141      483.754599      14.498418       26.922617          640      
      2.10          5.016308         42402             2               2              8702            8862         94.157659        3.608610       640.794195      481.513149      22.269439        6.858262          601      
      2.20          5.016308         42308             1               1              8652            8750         92.911360        4.961274       672.614035      489.926552      21.166856        8.630891          572      
