      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         41494             1               1             13820           13770         93.531236        1.426067       607.277054      367.233786      37.157638        2.833299          816      
      0.10          5.016308         41667             1               1             13623           13690         85.088272        1.069765       552.319483      324.047168      34.602251        2.025227          694      
      0.20          5.016308         42075             1               1             13875           14020         85.278610        1.632708       560.934762      323.120396      35.650267        2.966749          710      
      0.30          5.016308         42463             1               1             14066           14304         88.806186        5.432315       615.868827      328.261467      38.317505        6.952304          768      
      0.40          5.016308         42897             1               1             13488           13795         87.534341        1.650854       583.598072      347.005536      34.315462        3.355320          719      
      0.50          5.016308         43139             1               1             12627           12886         88.280778        2.113977       585.825442      376.601903      31.363211        4.740713          690      
      0.60          5.016308         43393             1               1             12164           12536         90.652541        3.589608       598.966640      405.587244      31.070839        6.665652          710      
      0.70          5.016308         43447             1               1             10670           11026         91.232894        2.703413       606.744317      436.934915      26.840257        6.067632          647      
      0.80          5.016308         43508             2               2              9276            9666         91.393960        2.068680       597.814990      471.385763      22.596827        5.043986          585      
      0.90          5.016308         43455             4               4              9564            9988         92.227748        8.050084       658.338937      473.774365      23.486464       11.144331          620      
      1.00          5.016308         43315             1               1              8973            9423         92.758430        3.371146       634.940124      472.380290      22.238360        6.243596          589      
      1.10          5.016308         43137             2               2              9064            9443         93.513576        2.757167       628.532797      467.274127      22.855232        5.707547          606      
      1.20          5.016308         43074             5               5              8585            9008         97.374789        9.995491       742.751895      482.583267      25.185580       12.975789          613      
      1.20          5.016308         43074             5               1               74              70          13.261059        3.322057       125.027618       0.000000       13.261059        3.322057           38      
      1.30          5.016308         43009             1               1              8230            8628         92.548417        2.636042       620.473685      478.316218      19.670669        5.356728          546      
      1.40          5.016308         42862             3               3              8294            8704         118.026253       1.281597       11.058410       488.448412      45.271319        4.700793          551      
      1.50          5.016308         42692             2               2              8186            8676         95.148098        6.814623       687.701351      486.343836      21.967420        9.506862          578      
      1.60          5.016308         42621             2               2              8096            8504         93.816291        4.071917       649.299111      489.266738      20.277409        6.281286          558      
      1.70          5.016308         42421             2               2              8485            8863         94.421138        5.787809       702.227734      482.453586      22.022195        8.584893          589      
      1.80          5.016308         42112             3               3              7966            8338         92.297330        3.412648       619.709734      502.471624      19.101567        7.042649          534      
      1.90          5.016308         41966             1               1              8132            8528         92.530583        2.776032       619.046484      490.647710      19.640017        5.562818          546      
      2.00          5.016308         41843             1               1              7965            8362         91.960568        3.115323       614.013367      483.281529      19.160766        6.284832          530      
      2.10          5.016308         41875             1               1              7874            8323         91.756729        3.428541       616.376963      493.736907      18.747954        6.792630          524      
      2.20          5.016308         41809             2               2              8227            8656         92.809900        4.058250       650.468870      485.526395      20.584501        7.623354          560      
      2.30          5.016308         41781             2               2              7859            8361         90.991078        2.948722       597.995896      489.679488      18.336873        6.489314          512      
      2.40          5.016308         41680             1               1              8058            8551         91.428263        3.273998       621.431716      493.874131      19.076152        6.781979          535      
      2.50          5.016308         41691             1               1              8187            8668         92.298917        3.055234       616.610292      489.755045      20.270785        6.351716          555      
      2.60          5.016308         41565             1               1              8050            8488         92.461295        3.762402       624.807365      490.554284      20.181412        6.897012          556      
      2.70          5.016308         41571             3               3              8685            9053         93.111242        4.109052       645.286226      476.082653      22.414094        7.750999          596      
      2.70          5.016308         41571             3               5               65              56           8.094705        2.419025       66.764815        0.000000        8.094705        2.419025           19      
      2.80          5.016308         41515             1               1              7917            8311         91.617402        2.577671       616.495729      479.014833      19.333325        5.846674          530      
      2.90          5.016308         41550             2               2              8202            8577         93.144282        4.120145       644.580813      476.588656      21.286699        7.212792          571      
      3.00          5.016308         41428             4               4              8413            8754         93.497166        3.611004       641.552374      480.280248      21.845197        6.948851          589      
      3.10          5.016308         41409             1               1              7809            8261         91.533641        3.508943       617.538568      491.071111      18.738617        6.814753          524      
      3.20          5.016308         41391             1               1              8164            8585         92.986168        3.981735       641.019795      486.820697      20.981759        7.531668          568      
      3.30          5.016308         41288             1               1              7977            8393         92.667984        4.183840       645.723706      490.381445      20.193167        7.474606          559      
      3.40          5.016308         41298             2               2              8295            8697         93.569203        4.228149       639.657638      485.383113      21.840388        7.821400          589      
      3.40          5.016308         41298             2               5               62              52           9.118214        0.857890       59.085304        0.000000        9.118214        0.857890           22      
      3.40          5.016308         41298             2               3               40              61           6.052352        2.269401       63.709901        0.000000        6.052352        2.269401           16      
      3.50          5.016308         41238             2               2              8330            8793         91.627026        2.994270       607.912124      487.432430      20.359410        6.525057          557      
      3.60          5.016308         41114             1               1              8417            8829         91.553045        3.650872       644.430666      471.271919      20.902961        6.910942          553      
      3.70          5.016308         41069             1               1              8273            8717         92.682678        3.860630       624.722590      472.519416      21.567753        6.904967          578      
      3.80          5.016308         41022             1               1              8076            8570         92.298349        4.238323       643.964841      479.666894      20.753321        7.444209          560      
      3.90          5.016308         41085             2               2              8291            8758         91.706893        3.266408       626.353422      475.008042      20.834187        6.876121          560      
      4.00          5.016308         41151             1               1              7942            8453         91.915141        2.855785       629.878071      484.732167      20.068090        6.451545          551      
      4.10          5.016308         41274             1               1              7637            8148         92.268659        2.565543       623.703524      484.391482      19.356636        6.033310          540      
      4.20          5.016308         41488             1               1              7698            8272         91.963287        3.137028       631.897546      487.337797      19.239630        6.351019          533      
      4.30          5.016308         41584             1               1              8086            8637         93.836197        4.739554       674.662382      489.176270      21.500121        8.502327          594      
      4.30          5.016308         41584             1               2               58              52           7.252751        3.779359       61.007884        0.000000        7.252751        3.779359           20      
      4.40          5.016308         41609             1               1              7962            8494         93.037346        3.369771       635.454568      486.687449      20.474501        7.097291          562      
      4.50          5.016308         41693             1               1              8022            8536         93.818282        3.640038       637.950039      485.991725      21.091654        7.519084          582      
      4.60          5.016308         41730             2               2              8334            8808         94.366129        3.743467       640.986854      487.751643      22.114935        7.714836          603      
      4.70          5.016308         41702             1               1              8344            8785         93.326072        4.403962       647.554579      487.323741      21.427003        8.525465          577      
      4.80          5.016308         41601             1               1              8031            8433         92.947125        3.829766       633.852913      494.206835      20.175122        8.011818          560      
      4.90          5.016308         41749             2               2              8069            8520         92.152202        3.415661       610.455496      483.227371      19.797781        7.169038          540      
      5.00          5.016308         41727             1               1              8081            8488         92.407509        3.622137       617.539268      479.420861      20.045740        7.157348          548      
      5.10          5.016308         41705             1               1              7872            8293         91.693406        3.044141       618.191195      484.654137      18.913471        6.699283          528      
      5.20          5.016308         41768             1               1              8051            8462         93.091229        3.035764       627.448449      486.250084      20.482322        6.604507          563      
      5.30          5.016308         41896             2               2              8021            8487         94.473011        4.648108       674.442156      488.733162      21.389098        8.619055          583      
      5.40          5.016308         41946             1               1              7999            8432         93.587184        3.576282       628.830851      495.954279      20.315885        7.828617          569      
      5.50          5.016308         41941             2               2              8250            8718         94.346916        3.829534       657.286707      492.454761      21.583262        8.372965          587      
      5.60          5.016308         42045             1               1              7321            7783         92.687765        3.349055       622.843425      501.352160      17.627578        7.801990          513      
      5.70          5.016308         42116             2               2              8065            8546         96.366352        5.745026       681.148006      495.928848      22.643985        9.845984          614      
      5.80          5.016308         42279             1               1              8115            8590         93.749705        3.905140       635.278334      494.649859      20.319404        7.897773          564      
      5.90          5.016308         42171             2               2              8340            8884         94.342651        3.546021       648.368797      485.454321      21.705956        7.554924          599      
      6.00          5.016308         42134             4               4              8497            8996         94.387443        4.042488       644.877104      485.641133      22.142535        7.921626          601      
      6.10          5.016308         42032             1               1              8657            9202         95.464384        4.921974       664.774935      481.412261      23.950669        8.541998          620      
      6.20          5.016308         42082             3               3              8326            8852         93.509751        3.895902       633.113726      486.533457      21.208177        7.615616          585      
      6.30          5.016308         41991             5               5              8056            8514         93.295556        4.126277       634.497355      490.620267      20.301680        7.797078          559      
      6.40          5.016308         42029             2               2              8478            8902         92.949704        9.034789       644.542848      485.461177      20.904678       12.630064          608      
      6.50          5.016308         41932             1               1              7779            8273         92.436909        3.003955       621.078639      492.645749      18.863811        6.895506          532      
      6.60          5.016308         41892             1               1              8399            8828         93.345454        3.506554       638.650817      492.631627      21.127501        8.035071          577      
      6.70          5.016308         41721             1               1              8211            8625         93.661513        5.387705       654.308350      490.898133      20.973715        9.944891          574      
      6.80          5.016308         41759             2               2              8202            8627         94.566530        5.794039       687.262347      487.306648      21.914600       10.288713          597      
      6.90          5.016308         41773             1               1              8401            8892         92.541153        4.167064       626.899741      483.268723      20.983066        8.555457          567      
      7.00          5.016308         41666             2               2              8417            8928         88.162683        9.470356       320.648404      480.146636      16.789267       13.998732          589      
      7.10          5.016308         41634             2               2              8585            8971         92.887504        4.092350       625.986407      476.562954      21.855977        8.006167          584      
      7.10          5.016308         41634             2               1               81              64           6.642886        1.428241       45.494828        0.000000        6.642886        1.428241           24      
      7.20          5.016308         41665             3               3              8377            8840         93.606118        4.578373       651.677052      490.875491      21.718703        9.027465          588      
      7.20          5.016308         41665             3               2               87              78          10.857057        5.639955       92.135343        0.000000       10.857057        5.639955           28      
      7.30          5.016308         41668             2               2              8070            8597         93.614085        6.299471       656.613229      482.181079      21.245315       10.711413          565      
      7.40          5.016308         41611             1               1              8416            8959         92.709143        4.375616       619.202989      486.714955      21.274895        9.161304          573      
      7.40          5.016308         41611             1               2               64              54           7.990315        1.954602       62.209842        0.000000        7.990315        1.954602           19      
      7.50          5.016308         41559             3               3              8581            9209         92.744772        4.136869       629.886545      489.185980      21.978817        9.262682          585      
      7.50          5.016308         41559             3               1               59              42           3.776963        0.739233       24.638471        0.000000        3.776963        0.739233           20      
      7.60          5.016308         41405             1               1              8253            8773         92.212878        4.331096       634.462519      480.690736      20.705895        9.639641          560      
      7.70          5.016308         41500             1               1              8053            8563         95.429823        3.060475       98.930195       489.873553      23.156923        8.303925          556      
      7.80          5.016308         41483             1               1              7867            8363         84.104309       21.968192       498.083020      496.671943      11.051109       27.667465          555      
      7.90          5.016308         41467             1               1              7631            8075         92.685759        4.752998       645.492234      503.324677      19.016260       10.411362          535      
      8.00          5.016308         41510             1               1              8276            8753         93.412129        4.680379       635.866522      490.451201      21.022872       10.448519          579      
      8.10          5.016308         41494             2               2              8288            8833         94.428441        5.690417       664.870089      493.859428      22.205885       11.254123          598      
      8.20          5.016308         41535             1               1              8114            8690         93.513189        5.420370       638.972674      496.041682      21.013260       11.035637          577      
      8.30          5.016308         41666             3               3              8623            9116         94.477850        5.642608       646.782068      483.676529      23.026425       10.869645          626      
      8.30          5.016308         41666             3               2               76              61          72.145116       40.732122       583.196841       0.000000       72.145116       40.732122           25      
      8.40          5.016308         41666             1               1              7596            8121         92.239657        5.149533       621.625523      499.013327      18.929172       10.835918          522      
      8.50          5.016308         41611             1               1              8157            8710         93.605227        4.825327       640.217344      484.599584      21.347868        9.893605          582      
      8.60          5.016308         41634             1               1              8102            8664         92.849225        5.067850       630.664692      484.227723      20.452853       10.115139          563      
      8.70          5.016308         41557             1               1              8268            8835         95.507319        8.935105       697.861579      481.888350      23.415230       13.934245          596      
      8.80          5.016308         41455             1               1              8516            9069         83.489126       24.472441       506.513799      485.940438      11.951431       29.861085          623      
      8.80          5.016308         41455             1               2               72              59          11.525351        2.890327       85.224188        0.000000       11.525351        2.890327           29      
      8.90          5.016308         41366             2               2              8762            9326         92.384215        5.136569       624.905393      472.394249      22.074738       10.163382          595      
      9.00          5.016308         41307             1               1              8964            9459         93.917945        5.912459       648.878906      473.976145      23.947714       11.347780          627      
      9.00          5.016308         41307             1               2              123             102          15.802420        4.571811       131.413522       0.000000       15.802420        4.571811           45      
      9.10          5.016308         41327             1               1              8495            8986         92.432185        4.731728       630.539832      478.441472      21.652066        9.666110          579      
      9.10          5.016308         41327             1               2               52              51           5.744070        0.545941       37.397261        0.000000        5.744070        0.545941           15      
      9.20          5.016308         41244             2               2              8612            9128         91.659231        4.574634       630.122660      472.142699      21.496283        9.183117          573      
      9.30          5.016308         41248             1               1              8629            9051         92.033530        5.498475       644.888192      467.326035      21.930079        9.965769          578      
      9.40          5.016308         41306             1               1              8623            9088         92.676998        4.046182       631.334268      475.810809      22.255235        8.870018          596      
      9.50          5.016308         41452             1               1              8212            8709         93.497971        5.648467       640.244194      485.925523      21.905558       11.034637          583      
      9.60          5.016308         41499             2               2              7975            8484         92.335238        4.937986       625.816244      480.042664      19.984260        9.548428          549      
      9.70          5.016308         41554             2               2              8218            8770         95.283309        6.729072       687.059953      486.406285      22.997157       11.739899          609      
      9.80          5.016308         41762             2               2              8185            8698         93.150624        4.659882       642.575604      488.632871      20.675753       10.079833          575      
      9.90          5.016308         41813             1               1              8007            8540         92.993337        4.631863       634.994606      492.642606      20.028122       10.051465          560      
     10.00          5.016308         41904             1               1              8123            8721         93.320300        5.319990       642.671844      493.961026      20.588153       11.106537          573      
     10.10          5.016308         41778             4               4              8236            8809         93.916711        5.572494       644.245978      497.476747      21.180926       11.077678          591      
     10.20          5.016308         41852             1               1              8132            8603         94.222217        5.607360       651.546338      498.374166      21.070535       10.959763          587      
     10.30          5.016308         41762             3               3              8228            8704         93.898039        5.404474       664.372570      502.504963      21.042934       11.181175          583      
     10.40          5.016308         41734             2               2              8104            8510         92.910805        6.290100       661.268468      499.666579      19.972451       11.729320          552      
     10.50          5.016308         41640             1               1              8130            8583         91.585544        5.317886       622.336089      498.557766      19.200010       10.777691          534      
     10.60          5.016308         41303             1               1              8379            8954         92.237110        4.684406       631.133933      492.768677      20.810369       10.520642          566      
     10.60          5.016308         41303             1               2               56              48           7.634756        1.916183       54.824196        0.000000        7.634756        1.916183           17      
