      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         33680             1               1             12800           12963         88.590065        1.507686       577.640584      319.186132      41.259445        3.840357          810      
      0.10          5.016308         33665             1               1             11998           12274         82.903096        1.905906       554.594768      295.395617      36.990993        2.869332          702      
      0.20          5.016308         34127             1               1             12175           12604         82.774072        2.750107       555.887751      288.131015      38.468325        3.706593          720      
      0.30          5.016308         34483             1               1             12715           13198         86.073445        3.838402       601.809147      286.811765      42.205351        5.244084          797      
      0.40          5.016308         34899             1               1             12845           13380         82.547396       20.153714       470.687546      291.937506      37.693554       21.403143          834      
      0.50          5.016308         35286             1               1             12204           12757         85.916962        3.059774       596.149721      310.808186      38.266083        4.745358          754      
      0.60          5.016308         35643             1               1             11164           11807         89.773204        7.088506       623.881602      381.044768      35.921051       10.419923          765      
      0.70          5.016308         35952             1               1              9901           10560         88.105299        3.797289       599.439905      417.565522      29.632404        8.498078          673      
      0.80          5.016308         36216             1               1              9000            9737         89.496130        5.972467       644.423047      438.205744      27.402105       11.248095          641      
      0.80          5.016308         36216             1               4               78              54           6.091923        2.512499       59.420026        0.000000        6.091923        2.512499           15      
      0.90          5.016308         36381             2               2              7920            8620         89.899194        4.546072       626.520479      440.080483      23.738278        6.929418          590      
      1.00          5.016308         36523             4               4              8320            9117         91.962261        5.384998       649.478121      445.478340      26.025683        8.552824          639      
      1.00          5.016308         36523             4               7               98              90           9.880016        4.163138       98.552521        0.000000        9.880016        4.163138           24      
      1.00          5.016308         36523             4               6               66              58           5.746055        1.611595       46.694674        0.000000        5.746055        1.611595           13      
      1.00          5.016308         36523             4               1               58              46           7.354116        3.666429       58.638184        0.000000        7.354116        3.666429           12      
      1.10          5.016308         36782             1               1              8147            8986         94.462959        7.884129       687.773345      446.076738      27.131586       10.629393          657      
      1.20          5.016308         36951             2               2              7959            8797         93.998901        6.925143       658.228839      448.990942      25.712836        9.467281          635      
      1.30          5.016308         37168             1               1              7079            7935         91.275079        2.675884       615.248636      462.321287      20.415647        5.007643          546      
      1.30          5.016308         37168             1               2               82              63           7.592330        1.931343       55.729398        0.000000        7.592330        1.931343           15      
      1.40          5.016308         37257             1               1              7472            8293         93.784769        5.931233       656.017016      465.175329      23.071610        7.765401          599      
      1.50          5.016308         37354             4               4              7636            8470         94.719185        5.658194       658.221290      462.304645      23.893713        7.122268          626      
      1.50          5.016308         37354             4               6               65              78           6.613705        0.846739       42.916702        0.000000        6.613705        0.846739           16      
      1.60          5.016308         37475             3               3              7766            8582         93.619810        3.806454       680.433553      466.361261      23.203494        5.529587          609      
      1.70          5.016308         37502             3               3              7840            8636         93.161612        3.500221       643.372915      463.343206      22.851913        5.367249          602      
      1.70          5.016308         37502             3               2               75              92           9.897268        1.960387       70.978086        0.000000        9.897268        1.960387           24      
      1.70          5.016308         37502             3               8               79              62           8.565489        2.177436       73.532152        0.000000        8.565489        2.177436           20      
      1.80          5.016308         37465             4               4              7708            8465         81.244059       28.044160       547.129424      468.346297      10.154299       29.972810          611      
      1.80          5.016308         37465             4               7              130              98          10.681343        3.860647       87.068678        0.000000       10.681343        3.860647           25      
      1.80          5.016308         37465             4               6               63              58           6.696119        1.134352       49.392550        0.000000        6.696119        1.134352           15      
      1.80          5.016308         37465             4               1               52              54           5.293600        1.967980       42.084008        0.000000        5.293600        1.967980           13      
      1.90          5.016308         37653             3               3              7806            8637         94.000634        3.950566       635.753930      469.968072      22.998578        5.835774          620      
      2.00          5.016308         37624             3               3              8238            9106         96.701549        6.739642       717.546766      461.119868      26.632312        8.838474          680      
      2.00          5.016308         37624             3               4              186             142          14.983573        6.866911       132.266965       0.000000       14.983573        6.866911           43      
      2.00          5.016308         37624             3               1               74              51           5.824996        2.275405       43.455588        0.000000        5.824996        2.275405           19      
      2.00          5.016308         37624             3               2               69              54           4.754799        2.609153       44.013781        0.000000        4.754799        2.609153           15      
      2.10          5.016308         37683             2               2              7700            8569         94.679832        2.845747       639.539819      473.342668      23.141195        4.936166          624      
      2.20          5.016308         37774             1               1              7175            8106         92.339748        2.831609       627.634738      480.048357      20.024694        5.316519          551      
      2.20          5.016308         37774             1               2               58              47           6.634061        0.645546       42.807080        0.000000        6.634061        0.645546           13      
      2.30          5.016308         37921             2               2              7512            8325         92.802164        3.598679       637.237502      476.106878      20.925770        6.193344          569      
      2.40          5.016308         37834             1               1              7421            8224         86.148813       21.594642       506.879250      495.887931      13.709212       24.709331          586      
      2.50          5.016308         37818             3               3              7867            8718         96.344207        7.086734       720.918879      474.626342      24.916151       10.029886          648      
      2.60          5.016308         37954             2               2              7914            8741         95.575086        6.002098       668.241715      475.129587      24.241215        9.203720          638      
      2.70          5.016308         37942             3               3              8238            9061         96.871401        6.575181       729.392452      483.231826      26.009627       10.229649          672      
      2.80          5.016308         37964             3               3              7805            8680         96.236970        7.255996       705.198151      491.176136      24.390522       10.819043          633      
      2.80          5.016308         37964             3               1               62              52           6.041402        3.402202       49.356971        0.000000        6.041402        3.402202           17      
      2.90          5.016308         37896             3               3              8388            9268         97.375958        6.188248       718.801111      483.757197      26.524855        9.523827          689      
