      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         41497             1               1             13939           13882         93.692799        1.469533       609.926523      370.694107      37.688577        3.241293          825      
      0.10          5.016308         41552             1               1             13477           13835         85.463642        1.380376       558.004961      325.431848      34.899197        2.332040          704      
      0.20          5.016308         41990             1               1             13879           14447         85.701873        1.708184       562.956087      319.427853      36.737795        3.291851          726      
      0.30          5.016308         42336             1               1             13854           14643         87.750150        3.205381       588.447725      327.362556      37.578169        4.761996          758      
      0.40          5.016308         42564             1               1             13348           14327         87.322327        1.961913       578.329323      336.873891      35.262344        3.544987          731      
      0.50          5.016308         42630             1               1             13241           14311         88.570836        2.171815       582.664741      351.553255      35.053377        4.152669          743      
      0.60          5.016308         42597             1               1             11370           12463         88.841511        2.773442       591.568862      398.540506      29.167948        5.671335          665      
      0.70          5.016308         42543             3               3             10738           11927         89.209377        2.333059       585.723569      426.394085      27.495940        6.038773          642      
      0.70          5.016308         42543             3               2               57              44           8.789527        1.853268       62.037313        0.000000        8.789527        1.853268           21      
      0.80          5.016308         42360             2               2              9974           11203         89.960801        3.421751       621.455918      433.771930      25.842850        6.700348          623      
      0.90          5.016308         42111             3               3              9250           10431         91.522193        5.775984       688.756779      458.438345      24.822709        8.892239          626      
      1.00          5.016308         41986             4               4              8753            9965         91.777647        4.354212       647.503284      458.212601      23.628335        6.892287          601      
      1.00          5.016308         41986             4               1               75              56          10.069039        1.249750       66.307486        0.000000       10.069039        1.249750           26      
      1.00          5.016308         41986             4               3               53              49           3.812823        1.971427       29.999757        0.000000        3.812823        1.971427           23      
      1.10          5.016308         41774             3               3              8656            9893         90.558929        2.561593       609.140346      451.533500      22.376929        4.862273          581      
      1.20          5.016308         41651             2               2              8784           10022         92.017007        4.817856       640.077646      457.806504      23.914634        7.458688          618      
      1.30          5.016308         41313             2               2              8794            9982         82.290406       29.850767       572.834065      460.452937      13.888017       32.467888          664      
      1.40          5.016308         40982             2               2              8075            9391         91.774979        5.900359       653.023255      456.218239      22.478021        7.929964          574      
      1.40          5.016308         40982             2               1               56              50           7.982352        1.021013       52.138285        0.000000        7.982352        1.021013           17      
      1.50          5.016308         40862             2               2              8235            9546         93.541183        7.393072       765.781627      454.641651      24.547139        9.970054          607      
      1.50          5.016308         40862             2               7               86              58           8.520127        1.754063       57.509993        0.000000        8.520127        1.754063           22      
      1.60          5.016308         40506             4               4              7798            9223         89.982512        3.504727       623.587003      453.772905      20.745969        5.643793          543      
      1.60          5.016308         40506             4               1              126             106          14.557229        5.715852       123.376875       0.000000       14.557229        5.715852           43      
      1.60          5.016308         40506             4               5               67              54           8.561656        1.738108       57.010388        0.000000        8.561656        1.738108           18      
      1.70          5.016308         40283             2               2              8178            9588         90.009847        2.451845       597.605184      452.792491      21.842673        5.083832          567      
      1.80          5.016308         40066             3               3              8005            9590         89.482477        2.390867       593.658359      457.428978      21.501761        5.577181          553      
      1.80          5.016308         40066             3               4              184             122           3.106038        0.290898       19.616343        0.000000        3.106038        0.290898           41      
      1.80          5.016308         40066             3               5               89              52           6.868502        1.338815       45.231329        0.000000        6.868502        1.338815           20      
      1.90          5.016308         39947             1               1              7818            9394         88.494872        2.903042       592.713211      454.754766      20.376712        6.423096          541      
      2.00          5.016308         39824             2               2              8263            9893         90.234986        4.029416       612.552727      467.220305      23.329362        8.624598          601      
