      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         43096             1               1             13976           13923         94.459166        0.992142       611.071620      370.791241      36.846473        2.356081          820      
      0.10          5.016308         43275             1               1             13943           14083         85.040377        1.664806       555.683034      326.874761      34.478530        2.692661          693      
      0.20          5.016308         43712             1               1             14120           14413         85.233677        1.533072       557.649682      324.180983      34.989035        2.706042          701      
      0.30          5.016308         44134             1               1             14163           14656         86.387381        1.634376       568.012923      331.732611      35.184747        3.106339          717      
      0.40          5.016308         44354             1               1             13863           14334         87.377085        1.903534       568.674143      345.396275      34.109049        3.380230          718      
      0.50          5.016308         44451             1               1             13249           13713         88.787883        1.754004       578.893717      372.071313      32.636280        4.534405          712      
      0.60          5.016308         44525             2               2             12083           12525         88.841794        2.046200       587.459677      410.047369      28.666806        4.977795          660      
      0.70          5.016308         44488             2               2             10413           10982         89.753722        3.553884       591.464651      451.166296      24.468318        8.207787          606      
      0.80          5.016308         44418             3               3              9655           10218         91.852418        3.790331       628.446457      453.103657      23.999656        6.548390          609      
      0.90          5.016308         44262             2               2              8468            9138         90.666237        2.970574       610.231430      467.705266      19.730698        5.405047          533      
      1.00          5.016308         44027             3               3              8656            9172         91.627371        2.701189       608.176804      464.267070      20.589698        4.866015          552      
      1.10          5.016308         43744             2               2              7951            8560         90.558140        3.087851       608.436764      475.527369      17.842795        5.664653          500      
      1.20          5.016308         43521             4               4              8544            9041         91.763025        2.695662       611.053612      477.211032      20.106577        5.508441          548      
      1.20          5.016308         43521             4               5               85              70          14.046737        4.040361       107.846307       0.000000       14.046737        4.040361           40      
      1.20          5.016308         43521             4               1               55              55           8.456157        3.442581       72.488756        0.000000        8.456157        3.442581           26      
      1.30          5.016308         43221             4               4              8486            9031         91.364628        2.704455       614.211430      477.295271      19.843802        5.854900          544      
      1.30          5.016308         43221             4               1               52              59           4.832368        0.903474       32.316205        0.000000        4.832368        0.903474           34      
      1.40          5.016308         43096             1               1              8213            8844         92.975760        6.339886       195.884233      479.716376      20.819714        9.455026          539      
      1.50          5.016308         42833             3               3              8339            9069         91.077519        2.943089       619.781909      476.556540      19.991225        5.963442          539      
      1.60          5.016308         42661             1               1              8346            9132         91.343572        3.338336       613.747955      471.466824      20.506808        6.543089          549      
      1.70          5.016308         42424             2               2              8258            9083         90.974779        3.116106       609.061486      473.716844      20.165872        6.335638          543      
      1.80          5.016308         42303             2               2              8578            9414         95.627293       11.085259       697.658186      467.333456      25.628541       14.715954          590      
      1.80          5.016308         42303             2               1              147             106          17.370367        9.011855       152.050598       0.000000       17.370367        9.011855           51      
      1.80          5.016308         42303             2               4               61              52           8.535972        1.547176       58.176168        0.000000        8.535972        1.547176           23      
      1.90          5.016308         41997             2               2              8174            9008         89.896704        3.792581       600.640594      473.972274      19.541538        7.572028          525      
      2.00          5.016308         41917             1               1              8295            9182         90.240383        3.554825       615.121893      467.155911      20.449933        7.316836          545      
      2.10          5.016308         41802             1               1              8305            9258         90.698303        3.715961       617.884871      468.671015      21.122250        7.300688          558      
      2.20          5.016308         41882             1               1              8457            9447         90.825947        3.669546       616.990141      476.448440      21.603561        8.286542          570      
      2.30          5.016308         41700             1               1              8187            9186         89.425882        2.750699       592.310037      468.489346      20.034835        6.588804          531      
      2.40          5.016308         41658             4               4              8857            9834         90.360406        4.565177       622.934777      457.551070      22.756717        8.625890          578      
      2.50          5.016308         41556             2               2              8471            9397         90.336559        3.428239       599.810223      467.819605      21.636606        8.153931          564      
      2.60          5.016308         41552             1               1              8332            9301         90.993256        4.075527       619.249725      464.637840      21.858466        8.573118          575      
      2.70          5.016308         41723             2               2              8188            9157         90.022726        3.783347       604.732590      469.000938      20.486720        8.194526          542      
      2.80          5.016308         41918             3               3              8272            9345         92.404175        3.666091       638.523369      467.276406      22.718193        7.866685          597      
      2.90          5.016308         42147             1               1              7821            8985         90.291398        4.130267       599.799217      473.444102      19.503212        8.936579          530      
