      tauB          sizeBin        clust_size        int_id          bub_id            Na              Nb            radius        radius_err        sa_ext          sa_int        edge_width    edge_width_err       NBin     
      0.00          5.016308         36746             1               1             13352           13516         90.673982        1.953759       583.418776      347.826680      40.141416        5.501657          821      
      0.10          5.016308         36315             1               1             12601           13233         85.178261        1.491394       559.590522      312.380845      37.366375        2.892507          729      
      0.20          5.016308         37016             1               1             12527           13508         84.693328        1.772452       570.273627      304.780608      37.989486        3.122500          728      
      0.30          5.016308         37506             1               1             12152           13309         84.871704        1.793767       555.789558      318.404797      36.082785        3.063558          712      
      0.40          5.016308         37964             1               1             12011           13454         86.495609        2.063489       575.478833      329.767145      36.254173        3.392549          735      
      0.50          5.016308         38328             1               1             12056           13632         88.770602        3.500877       642.981478      346.021434      37.157870        5.771269          770      
      0.60          5.016308         38514             1               1             11422           13140         88.971855        2.625455       607.732760      365.067403      34.643289        5.310477          739      
      0.70          5.016308         38558             2               2             10125           11906         89.237963        3.446526       598.023697      398.094644      30.131517        6.367402          688      
      0.80          5.016308         38595             3               3              9485           11316         88.967192        3.479215       591.236547      428.724620      27.723979        6.638819          645      
      0.80          5.016308         38595             3               1               90              42          53.309194       27.874462       404.893459       0.000000       53.309194       27.874462           20      
      0.80          5.016308         38595             3               4               50              54           4.976017        2.509634       56.459542        0.000000        4.976017        2.509634           13      
      0.90          5.016308         38666             3               3              8786           10633         89.642673        3.721456       607.391233      445.569706      26.088037        8.367212          620      
      0.90          5.016308         38666             3               4               56              47           5.200067        2.213831       50.734441        0.000000        5.200067        2.213831           13      
      1.00          5.016308         38528             3               3              8152           10044         90.737107        3.359404       632.960037      436.043961      24.584518        5.304981          607      
      1.10          5.016308         38572             3               3              8507           10438         91.256796        4.050250       641.440881      440.223712      25.773117        6.570678          630      
      1.10          5.016308         38572             3               8              137              87          13.700971        5.851744       142.262945       0.000000       13.700971        5.851744           35      
      1.10          5.016308         38572             3               4               68              46           5.019042        0.406485       32.157907        0.000000        5.019042        0.406485           18      
      1.20          5.016308         38501             4               4              8026            9979         90.133686        3.203786       611.488727      447.395236      23.096800        5.600443          619      
      1.20          5.016308         38501             4               6               86              52          10.242419        4.212689       76.993376        0.000000       10.242419        4.212689           21      
