        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              36494                  1               5820.687701            0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              36898                  1               4926.234939            0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              37707                  1               3954.604955            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              38516                  1               3456.681787            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              39314                  1               2941.340450            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              40077                  1               2602.826725            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              40724                  1               2260.013154            0.000000             0.000000             0.000000             0.000000      
        0.70               5.016308              41231                  1               1994.555564            0.000000             0.000000             0.000000             0.000000      
        0.80               5.016308              41619                  1               1698.933328            0.000000             0.000000             0.000000             0.000000      
        0.90               5.016308              42056                  1               1587.277105            0.000000             0.000000             0.000000             0.000000      
        1.00               5.016308              42495                  2               1573.054834            0.000000             0.000000             0.000000             0.000000      
        1.10               5.016308              42871                  2               1497.227047            0.000000             0.000000             0.000000             0.000000      
        1.20               5.016308              43317                  1               1424.427168            0.000000             0.000000             0.000000             0.000000      
        1.30               5.016308              43414                  2               1367.598687            0.000000             0.000000             0.000000             0.000000      
        1.40               5.016308              43515                  4               1371.861721           35.022907             0.000000             0.000000             0.000000      
        1.50               5.016308              43508                  2               1305.084080            0.000000             0.000000             0.000000             0.000000      
        1.60               5.016308              43552                  2               1410.039027           -50.342744            0.000000             0.000000             0.000000      
        1.70               5.016308              43314                  2               1335.404557            0.000000             0.000000             0.000000             0.000000      
        1.80               5.016308              43233                  2                63.654257             0.000000             0.000000             0.000000             0.000000      
        1.90               5.016308              43063                  1               1307.330804            0.000000             0.000000             0.000000             0.000000      
        2.00               5.016308              43146                  1               1250.054595            0.000000             0.000000             0.000000             0.000000      
        2.10               5.016308              42993                  2               1359.060295            0.000000             0.000000             0.000000             0.000000      
        2.20               5.016308              42993                  1               1349.041064            0.000000             0.000000             0.000000             0.000000      
        2.30               5.016308              42716                  3               1343.112058            0.000000             0.000000             0.000000             0.000000      
        2.40               5.016308              42651                  1               1347.161640            0.000000             0.000000             0.000000             0.000000      
        2.50               5.016308              42566                  1               1441.204109            0.000000             0.000000             0.000000             0.000000      
        2.60               5.016308              42556                  1               1473.719684            0.000000             0.000000             0.000000             0.000000      
        2.70               5.016308              42659                  2               1374.341928            0.000000             0.000000             0.000000             0.000000      
        2.80               5.016308              42579                  1               1423.991221            0.000000             0.000000             0.000000             0.000000      
        2.90               5.016308              42541                  2               1396.915569            0.000000             0.000000             0.000000             0.000000      
        3.00               5.016308              42436                  1                564.359877            0.000000             0.000000             0.000000             0.000000      
        3.10               5.016308              42410                  1               1473.425718            0.000000             0.000000             0.000000             0.000000      
        3.20               5.016308              42585                  1               1328.870321            0.000000             0.000000             0.000000             0.000000      
