        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              42649                  1               12701.815328           0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              43001                  1               11177.362212           0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              43697                  1               8614.494748            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              44290                  2               6913.103776            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              44602                  1               5262.172652            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              44796                  1               4249.315984            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              44851                  1               3489.280894            0.000000             0.000000             0.000000             0.000000      
        0.70               5.016308              44850                  1               2869.226006            0.000000             0.000000             0.000000             0.000000      
        0.80               5.016308              44771                  3               2526.393175            0.000000             0.000000             0.000000             0.000000      
        0.90               5.016308              44735                  1               2279.004292            0.000000             0.000000             0.000000             0.000000      
        1.00               5.016308              44489                  1               -1207.852228           0.000000             0.000000             0.000000             0.000000      
        1.10               5.016308              44183                  2               2242.284859            0.000000             0.000000             0.000000             0.000000      
        1.20               5.016308              44144                  1               -1017.297346           0.000000             0.000000             0.000000             0.000000      
        1.30               5.016308              44039                  1               2132.032380            0.000000             0.000000             0.000000             0.000000      
        1.40               5.016308              43789                  1               2186.001831            0.000000             0.000000             0.000000             0.000000      
        1.50               5.016308              43486                  3               2157.747646            0.000000             0.000000             0.000000             0.000000      
        1.60               5.016308              43252                  1               2365.772917            0.000000             0.000000             0.000000             0.000000      
        1.70               5.016308              43322                  2               2266.869284            0.000000             0.000000             0.000000             0.000000      
        1.80               5.016308              43312                  1               2238.836382            0.000000             0.000000             0.000000             0.000000      
        1.90               5.016308              43364                  1               2263.524645            0.000000             0.000000             0.000000             0.000000      
        2.00               5.016308              43305                  2               2259.612557            0.000000             0.000000             0.000000             0.000000      
        2.10               5.016308              43555                  3               2264.421686            0.000000             0.000000             0.000000             0.000000      
        2.20               5.016308              43640                  2               2208.248954            0.000000             0.000000             0.000000             0.000000      
        2.30               5.016308              43622                  1               2242.800754            0.000000             0.000000             0.000000             0.000000      
        2.40               5.016308              43555                  1               2222.761639            0.000000             0.000000             0.000000             0.000000      
        2.50               5.016308              43356                  2               2249.143830            0.000000             0.000000             0.000000             0.000000      
        2.60               5.016308              43327                  2               2384.283381            0.000000             0.000000             0.000000             0.000000      
        2.70               5.016308              43329                  2               2329.564629            0.000000             0.000000             0.000000             0.000000      
        2.80               5.016308              43344                  1               2292.315650            0.000000             0.000000             0.000000             0.000000      
        2.90               5.016308              43349                  2               2157.204565            0.000000             0.000000             0.000000             0.000000      
        3.00               5.016308              43191                  1               2295.843835            0.000000             0.000000             0.000000             0.000000      
        3.10               5.016308              43352                  2               2295.694144            0.000000             0.000000             0.000000             0.000000      
        3.20               5.016308              43485                  1               2217.252258            0.000000             0.000000             0.000000             0.000000      
        3.30               5.016308              43596                  1               2141.255580            0.000000             0.000000             0.000000             0.000000      
        3.40               5.016308              43621                  1               2244.176018            0.000000             0.000000             0.000000             0.000000      
        3.50               5.016308              43534                  1               2145.156201            0.000000             0.000000             0.000000             0.000000      
        3.60               5.016308              43498                  2               2145.001186            0.000000             0.000000             0.000000             0.000000      
        3.70               5.016308              43348                  1               2231.416786            0.000000             0.000000             0.000000             0.000000      
        3.80               5.016308              43358                  2               2203.266628            0.000000             0.000000             0.000000             0.000000      
        3.90               5.016308              43319                  1               2284.340178            0.000000             0.000000             0.000000             0.000000      
