        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              41911                  1               12135.181293           0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              42340                  1               10600.644748           0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              43112                  1               8387.521869            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              43799                  1               6937.518391            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              44260                  1               5422.610472            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              44518                  2               4330.799421            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              44768                  1               3449.894556            0.000000             0.000000             0.000000             0.000000      
        0.70               5.016308              44864                  1               2927.853788            0.000000             0.000000             0.000000             0.000000      
        0.80               5.016308              44717                  1               2591.067237            0.000000             0.000000             0.000000             0.000000      
        0.90               5.016308              44632                  2               2494.741046            0.000000             0.000000             0.000000             0.000000      
        1.00               5.016308              44446                  2               2293.536658            0.000000             0.000000             0.000000             0.000000      
        1.10               5.016308              44217                  1               2234.554494            0.000000             0.000000             0.000000             0.000000      
        1.20               5.016308              44084                  1               2083.316201            0.000000             0.000000             0.000000             0.000000      
        1.30               5.016308              43818                  1               2251.226412            0.000000             0.000000             0.000000             0.000000      
        1.40               5.016308              43654                  1               2243.756868            0.000000             0.000000             0.000000             0.000000      
        1.50               5.016308              43579                  2               2164.907239            0.000000             0.000000             0.000000             0.000000      
        1.60               5.016308              43539                  2               2181.331313            0.000000             0.000000             0.000000             0.000000      
        1.70               5.016308              43451                  2               2256.955860            0.000000             0.000000             0.000000             0.000000      
        1.80               5.016308              43383                  1               2415.501304            0.000000             0.000000             0.000000             0.000000      
        1.90               5.016308              43350                  1               2299.263277            0.000000             0.000000             0.000000             0.000000      
        2.00               5.016308              43560                  1               2201.089276            0.000000             0.000000             0.000000             0.000000      
        2.10               5.016308              43433                  2               2486.770626            0.000000             0.000000             0.000000             0.000000      
        2.20               5.016308              43376                  1               2465.177004            0.000000             0.000000             0.000000             0.000000      
        2.30               5.016308              43490                  1               2379.265569            0.000000             0.000000             0.000000             0.000000      
        2.40               5.016308              43538                  1               2240.855588            0.000000             0.000000             0.000000             0.000000      
        2.50               5.016308              43650                  3               2229.711516            0.000000             0.000000             0.000000             0.000000      
        2.60               5.016308              43750                  1               2188.971960            0.000000             0.000000             0.000000             0.000000      
        2.70               5.016308              43833                  1               2215.555896            0.000000             0.000000             0.000000             0.000000      
        2.80               5.016308              43854                  2               2147.639302            0.000000             0.000000             0.000000             0.000000      
        2.90               5.016308              43848                  4               2068.372328            0.000000             0.000000             0.000000             0.000000      
        3.00               5.016308              43845                  2               2192.911653            0.000000             0.000000             0.000000             0.000000      
        3.10               5.016308              43648                  1               2213.279405            0.000000             0.000000             0.000000             0.000000      
        3.20               5.016308              43535                  1               2222.983089            0.000000             0.000000             0.000000             0.000000      
        3.30               5.016308              43482                  1               2150.393875            0.000000             0.000000             0.000000             0.000000      
        3.40               5.016308              43457                  1               2271.768876            0.000000             0.000000             0.000000             0.000000      
        3.50               5.016308              43410                  1               2076.238060            0.000000             0.000000             0.000000             0.000000      
        3.60               5.016308              43571                  2               2110.152300            0.000000             0.000000             0.000000             0.000000      
        3.70               5.016308              43515                  1               2120.079655            0.000000             0.000000             0.000000             0.000000      
        3.80               5.016308              43300                  2               2125.502308            0.000000             0.000000             0.000000             0.000000      
        3.90               5.016308              43185                  1               2204.761086            0.000000             0.000000             0.000000             0.000000      
