        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              28099                  2               1164.800788            0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              28929                  1               1313.341885            0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              29941                  1               1415.126597            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              30913                  1               1350.763241            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              31789                  1               1359.574643            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              32509                  1               1322.765691            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              33296                  1               1317.592692            0.000000             0.000000             0.000000             0.000000      
        0.70               5.016308              34144                  2               1342.159564            0.000000             0.000000             0.000000             0.000000      
        0.80               5.016308              35027                  1               1319.484357            0.000000             0.000000             0.000000             0.000000      
        0.90               5.016308              35638                  1               1382.807683            0.000000             0.000000             0.000000             0.000000      
        1.00               5.016308              36326                  2               1271.321413            3.016084             0.000000             0.000000             0.000000      
        1.10               5.016308              36988                  1               1255.480305            0.000000             0.000000             0.000000             0.000000      
        1.20               5.016308              37689                  1               1251.026843            0.000000             0.000000             0.000000             0.000000      
        1.30               5.016308              38309                  2               1246.329969            0.000000             0.000000             0.000000             0.000000      
        1.40               5.016308              38758                  1               1252.618352            0.000000             0.000000             0.000000             0.000000      
        1.50               5.016308              39053                  1               1186.490948            0.000000             0.000000             0.000000             0.000000      
        1.60               5.016308              39602                  2               1193.955750            0.000000             0.000000             0.000000             0.000000      
        1.70               5.016308              40039                  1               1171.287072            0.000000             0.000000             0.000000             0.000000      
        1.80               5.016308              40235                  2               1151.652610            0.000000             0.000000             0.000000             0.000000      
        1.90               5.016308              40661                  1               1123.779836            0.000000             0.000000             0.000000             0.000000      
        2.00               5.016308              41016                  2                817.238326            0.000000             0.000000             0.000000             0.000000      
        2.10               5.016308              41246                  2               1144.525447            0.000000             0.000000             0.000000             0.000000      
        2.20               5.016308              41429                  1               1106.627241            0.000000             0.000000             0.000000             0.000000      
        2.30               5.016308              41603                  2               1062.431624            0.000000             0.000000             0.000000             0.000000      
        2.40               5.016308              41779                  1               1068.879525            0.000000             0.000000             0.000000             0.000000      
        2.50               5.016308              41833                  1               1118.535025            0.000000             0.000000             0.000000             0.000000      
        2.60               5.016308              41985                  1               1059.739135            0.000000             0.000000             0.000000             0.000000      
        2.70               5.016308              42005                  1               1045.323066            0.000000             0.000000             0.000000             0.000000      
        2.80               5.016308              41975                  2                228.110801            0.000000             0.000000             0.000000             0.000000      
        2.90               5.016308              41982                  1               1026.456518            0.000000             0.000000             0.000000             0.000000      
        3.00               5.016308              41974                  2                937.269191            3.563308             0.000000             0.000000             0.000000      
        3.10               5.016308              41988                  1                990.356754            0.000000             0.000000             0.000000             0.000000      
        3.20               5.016308              41877                  2                917.355190            0.000000             0.000000             0.000000             0.000000      
        3.30               5.016308              41818                  3                967.671797           90.152081            49.209387             0.000000             0.000000      
        3.40               5.016308              41600                  2                278.569236           80.840537             0.000000             0.000000             0.000000      
        3.50               5.016308              41449                  2               1039.832402            0.000000             0.000000             0.000000             0.000000      
        3.60               5.016308              41370                  1               1068.104297            0.000000             0.000000             0.000000             0.000000      
        3.70               5.016308              41413                  1                761.704406           -62.128165            0.000000             0.000000             0.000000      
        3.80               5.016308              41468                  2               1054.667186            0.000000             0.000000             0.000000             0.000000      
        3.90               5.016308              41425                  2                990.282495            0.000000             0.000000             0.000000             0.000000      
        4.00               5.016308              41365                  2                994.534843            0.000000             0.000000             0.000000             0.000000      
