        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              38509                  1               6860.476908            0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              38856                  1               5789.220448            0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              39527                  1               4604.463589            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              40355                  1               3936.409611            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              41044                  1               3119.059560            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              41736                  1               2748.932898            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              42209                  1               2273.682176            0.000000             0.000000             0.000000             0.000000      
        0.70               5.016308              42584                  1               2005.474280            0.000000             0.000000             0.000000             0.000000      
        0.80               5.016308              42928                  1               1699.930499            0.000000             0.000000             0.000000             0.000000      
        0.90               5.016308              43224                  3               1534.799503            0.000000             0.000000             0.000000             0.000000      
        1.00               5.016308              43391                  2               1413.376660            0.000000             0.000000             0.000000             0.000000      
        1.10               5.016308              43478                  2               1462.453597            0.000000             0.000000             0.000000             0.000000      
        1.20               5.016308              43482                  2               1335.417366            0.000000             0.000000             0.000000             0.000000      
        1.30               5.016308              43454                  1               1377.583561            0.000000             0.000000             0.000000             0.000000      
        1.40               5.016308              43458                  1                888.891111            0.000000             0.000000             0.000000             0.000000      
        1.50               5.016308              43364                  2               1272.838479            0.000000             0.000000             0.000000             0.000000      
        1.60               5.016308              43145                  1               1484.912403            0.000000             0.000000             0.000000             0.000000      
        1.70               5.016308              43017                  2               1478.099925            0.000000             0.000000             0.000000             0.000000      
        1.80               5.016308              42871                  2               1436.639337            0.000000             0.000000             0.000000             0.000000      
        1.90               5.016308              42591                  2               1371.929193            7.082841             0.000000             0.000000             0.000000      
        2.00               5.016308              42614                  1               1453.965043            0.000000             0.000000             0.000000             0.000000      
        2.10               5.016308              42682                  1               1404.058987            0.000000             0.000000             0.000000             0.000000      
        2.20               5.016308              42644                  1               1324.703746            0.000000             0.000000             0.000000             0.000000      
        2.30               5.016308              42687                  2               1354.593336            0.000000             0.000000             0.000000             0.000000      
        2.40               5.016308              42631                  2               1251.897100            0.000000             0.000000             0.000000             0.000000      
        2.50               5.016308              42571                  3               1281.811642            0.000000             0.000000             0.000000             0.000000      
