        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              36508                  1               4607.822927            0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              36833                  1               3853.605093            0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              37471                  1               3094.148909            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              38086                  1               2576.910280            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              38696                  1               2117.536815           51.164248             0.000000             0.000000             0.000000      
        0.50               5.016308              39245                  1               1832.965534            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              39819                  2               1577.952299            0.000000             0.000000             0.000000             0.000000      
        0.70               5.016308              40389                  2               1391.995150            0.000000             0.000000             0.000000             0.000000      
        0.80               5.016308              40662                  2               1226.894486            0.960449             0.000000             0.000000             0.000000      
        0.90               5.016308              41014                  3                458.185221           -22.439446            0.000000             0.000000             0.000000      
        1.00               5.016308              41326                  3               1095.121742            0.000000             0.000000             0.000000             0.000000      
        1.10               5.016308              41525                  2               1055.623284           81.753993             0.000000             0.000000             0.000000      
        1.20               5.016308              41701                  2               1028.235632            0.000000             0.000000             0.000000             0.000000      
        1.30               5.016308              41812                  1                993.371808            0.000000             0.000000             0.000000             0.000000      
        1.40               5.016308              41932                  2               1028.893705            0.000000             0.000000             0.000000             0.000000      
        1.50               5.016308              41950                  2                987.057026           16.441356             0.000000             0.000000             0.000000      
        1.60               5.016308              41995                  1               1077.609149            0.000000             0.000000             0.000000             0.000000      
        1.70               5.016308              41936                  1               1008.686133            0.000000             0.000000             0.000000             0.000000      
        1.80               5.016308              41994                  1                477.452457            0.000000             0.000000             0.000000             0.000000      
        1.90               5.016308              41965                  7                971.813376            0.000000             0.000000             0.000000             0.000000      
        2.00               5.016308              41861                  2                966.998252            0.000000             0.000000             0.000000             0.000000      
        2.10               5.016308              41728                  1               1024.470985            0.000000             0.000000             0.000000             0.000000      
        2.20               5.016308              41685                  3               1003.856367            0.000000             0.000000             0.000000             0.000000      
        2.30               5.016308              41748                  2                977.168202            0.000000             0.000000             0.000000             0.000000      
        2.40               5.016308              41775                  2                955.843812            0.000000             0.000000             0.000000             0.000000      
        2.50               5.016308              41834                  1                996.781533            0.000000             0.000000             0.000000             0.000000      
        2.60               5.016308              41759                  3                941.774482            0.000000             0.000000             0.000000             0.000000      
        2.70               5.016308              41832                  1                982.778992            0.000000             0.000000             0.000000             0.000000      
        2.80               5.016308              41781                  2               1041.255071            0.000000             0.000000             0.000000             0.000000      
        2.90               5.016308              41762                  2                720.283567            0.000000             0.000000             0.000000             0.000000      
        3.00               5.016308              41795                  1               1030.176243            0.000000             0.000000             0.000000             0.000000      
        3.10               5.016308              41872                  2               1024.271549            0.000000             0.000000             0.000000             0.000000      
        3.20               5.016308              41792                  4                961.239825            0.000000             0.000000             0.000000             0.000000      
        3.30               5.016308              41859                  3                969.413226            0.000000             0.000000             0.000000             0.000000      
        3.40               5.016308              41779                  2                957.809427            0.000000             0.000000             0.000000             0.000000      
        3.50               5.016308              41703                  2                352.742323           -4.031934             0.000000             0.000000             0.000000      
        3.60               5.016308              41629                  2                970.659939            0.000000             0.000000             0.000000             0.000000      
        3.70               5.016308              41530                  2                996.930008            0.000000             0.000000             0.000000             0.000000      
        3.80               5.016308              41452                  1                960.653299            0.000000             0.000000             0.000000             0.000000      
