        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              43221                  1               16932.974248           0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              43682                  1               15433.242925           0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              44505                  1               11872.685722           0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              45089                  1               9627.634520            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              45372                  1               7555.165882            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              45553                  1               5963.142473            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              45552                  1               4760.837578            0.000000             0.000000             0.000000             0.000000      
        0.70               5.016308              45342                  1               4002.785312            0.000000             0.000000             0.000000             0.000000      
        0.80               5.016308              45080                  2               3497.265605            0.000000             0.000000             0.000000             0.000000      
        0.90               5.016308              44876                  1               3301.263772            0.000000             0.000000             0.000000             0.000000      
        1.00               5.016308              44598                  1               2998.314227            0.000000             0.000000             0.000000             0.000000      
        1.10               5.016308              44381                  3               2999.437166            0.000000             0.000000             0.000000             0.000000      
        1.20               5.016308              44349                  1               2985.968909            0.000000             0.000000             0.000000             0.000000      
        1.30               5.016308              44204                  1               3148.408191            0.000000             0.000000             0.000000             0.000000      
        1.40               5.016308              43992                  3               3120.072780            0.000000             0.000000             0.000000             0.000000      
        1.50               5.016308              43954                  1               -937.785370            0.000000             0.000000             0.000000             0.000000      
        1.60               5.016308              43998                  1               3293.405994            0.000000             0.000000             0.000000             0.000000      
        1.70               5.016308              44114                  3               3091.337347            0.000000             0.000000             0.000000             0.000000      
        1.80               5.016308              44048                  1               3091.863129            0.000000             0.000000             0.000000             0.000000      
        1.90               5.016308              44031                  1               3168.469986            0.000000             0.000000             0.000000             0.000000      
        2.00               5.016308              44031                  1               3168.167034            0.000000             0.000000             0.000000             0.000000      
        2.10               5.016308              44050                  1               3253.080026            0.000000             0.000000             0.000000             0.000000      
        2.20               5.016308              44022                  2               3135.373066            0.000000             0.000000             0.000000             0.000000      
        2.30               5.016308              44039                  1               3116.330222            0.000000             0.000000             0.000000             0.000000      
        2.40               5.016308              44102                  1               3213.210678            0.000000             0.000000             0.000000             0.000000      
        2.50               5.016308              43967                  1               3155.052104            0.000000             0.000000             0.000000             0.000000      
        2.60               5.016308              43598                  1               3244.340050            0.000000             0.000000             0.000000             0.000000      
        2.70               5.016308              43665                  2               3052.809322            0.000000             0.000000             0.000000             0.000000      
        2.80               5.016308              43608                  1               3252.442077            0.000000             0.000000             0.000000             0.000000      
        2.90               5.016308              43651                  1               3330.525186            0.000000             0.000000             0.000000             0.000000      
        3.00               5.016308              43572                  2               3206.438795            0.000000             0.000000             0.000000             0.000000      
        3.10               5.016308              43445                  1               3452.707427            0.000000             0.000000             0.000000             0.000000      
        3.20               5.016308              43290                  3               3395.999509            0.000000             0.000000             0.000000             0.000000      
        3.30               5.016308              43356                  1               3306.826068            0.000000             0.000000             0.000000             0.000000      
        3.40               5.016308              43668                  2               3228.986631            0.000000             0.000000             0.000000             0.000000      
        3.50               5.016308              43815                  1               3101.649927            0.000000             0.000000             0.000000             0.000000      
        3.60               5.016308              43909                  1               3311.675399            0.000000             0.000000             0.000000             0.000000      
        3.70               5.016308              43851                  1               3230.684226            0.000000             0.000000             0.000000             0.000000      
        3.80               5.016308              43978                  1               3197.525157            0.000000             0.000000             0.000000             0.000000      
        3.90               5.016308              44182                  1               3130.265921            0.000000             0.000000             0.000000             0.000000      
        4.00               5.016308              44385                  1               3127.698204            0.000000             0.000000             0.000000             0.000000      
        4.10               5.016308              44319                  1               3173.189267          -262.099684            0.000000             0.000000             0.000000      
        4.20               5.016308              44339                  2               3045.463275            0.000000             0.000000             0.000000             0.000000      
        4.30               5.016308              44342                  1               3171.482310            0.000000             0.000000             0.000000             0.000000      
        4.40               5.016308              44205                  1               2977.026694            0.000000             0.000000             0.000000             0.000000      
        4.50               5.016308              44042                  2               2871.518986            0.000000             0.000000             0.000000             0.000000      
        4.60               5.016308              43925                  1               2649.928568            0.000000             0.000000             0.000000             0.000000      
        4.70               5.016308              43875                  1               3045.023594            0.000000             0.000000             0.000000             0.000000      
        4.80               5.016308              43717                  2               3038.162088            0.000000             0.000000             0.000000             0.000000      
        4.90               5.016308              43561                  1               3125.147032            0.000000             0.000000             0.000000             0.000000      
        5.00               5.016308              43398                  3               3013.377566            0.000000             0.000000             0.000000             0.000000      
        5.10               5.016308              43190                  1               3419.277467            0.000000             0.000000             0.000000             0.000000      
        5.20               5.016308              43281                  1               3300.245645            0.000000             0.000000             0.000000             0.000000      
        5.30               5.016308              43190                  1               3350.393996            0.000000             0.000000             0.000000             0.000000      
        5.40               5.016308              43190                  1               3528.014754            0.000000             0.000000             0.000000             0.000000      
        5.50               5.016308              43350                  2               3509.685453            0.000000             0.000000             0.000000             0.000000      
        5.60               5.016308              43553                  1               3488.380579            0.000000             0.000000             0.000000             0.000000      
        5.70               5.016308              43639                  1               3413.389516            0.000000             0.000000             0.000000             0.000000      
        5.80               5.016308              43787                  1               3429.394267            0.000000             0.000000             0.000000             0.000000      
        5.90               5.016308              43967                  1               3351.117424            0.000000             0.000000             0.000000             0.000000      
        6.00               5.016308              44046                  1               3265.663518            0.000000             0.000000             0.000000             0.000000      
        6.10               5.016308              44173                  1               3310.500895            0.000000             0.000000             0.000000             0.000000      
        6.20               5.016308              44290                  2               3277.050768            0.000000             0.000000             0.000000             0.000000      
        6.30               5.016308              44217                  1               3201.569978            0.000000             0.000000             0.000000             0.000000      
        6.40               5.016308              44060                  1               3089.091250            0.000000             0.000000             0.000000             0.000000      
        6.50               5.016308              43919                  1               3062.139262            0.000000             0.000000             0.000000             0.000000      
        6.60               5.016308              43752                  3               3015.775497           -13.659217            0.000000             0.000000             0.000000      
        6.70               5.016308              43667                  1               3127.890460            0.000000             0.000000             0.000000             0.000000      
        6.80               5.016308              43580                  1               3180.414887            0.000000             0.000000             0.000000             0.000000      
        6.90               5.016308              43551                  1               3254.057688            0.000000             0.000000             0.000000             0.000000      
        7.00               5.016308              43517                  1               3313.257573            0.000000             0.000000             0.000000             0.000000      
        7.10               5.016308              43492                  1               3324.997435            0.000000             0.000000             0.000000             0.000000      
        7.20               5.016308              43462                  1               3386.221780            0.000000             0.000000             0.000000             0.000000      
        7.30               5.016308              43649                  1               3433.839155            0.000000             0.000000             0.000000             0.000000      
        7.40               5.016308              43703                  2               3314.725807            0.000000             0.000000             0.000000             0.000000      
        7.50               5.016308              43894                  1               3271.224286            0.000000             0.000000             0.000000             0.000000      
        7.60               5.016308              44057                  1               3130.044211            0.000000             0.000000             0.000000             0.000000      
        7.70               5.016308              44120                  1               2984.879628            0.000000             0.000000             0.000000             0.000000      
        7.80               5.016308              43985                  2               2983.099743            0.000000             0.000000             0.000000             0.000000      
        7.90               5.016308              43925                  1               3070.660498            0.000000             0.000000             0.000000             0.000000      
        8.00               5.016308              44002                  1               3054.004091            0.000000             0.000000             0.000000             0.000000      
        8.10               5.016308              43929                  1               2926.746619            0.000000             0.000000             0.000000             0.000000      
        8.20               5.016308              43892                  2               3128.547711            0.000000             0.000000             0.000000             0.000000      
        8.30               5.016308              43683                  1               3029.973882            0.000000             0.000000             0.000000             0.000000      
        8.40               5.016308              43728                  1               3070.121832            0.000000             0.000000             0.000000             0.000000      
        8.50               5.016308              43980                  1               3108.533789            0.000000             0.000000             0.000000             0.000000      
        8.60               5.016308              43999                  1               3034.509693            0.000000             0.000000             0.000000             0.000000      
        8.70               5.016308              44057                  1               2996.564583            0.000000             0.000000             0.000000             0.000000      
        8.80               5.016308              44178                  1               2921.828525            0.000000             0.000000             0.000000             0.000000      
        8.90               5.016308              44204                  1               2980.058046            0.000000             0.000000             0.000000             0.000000      
        9.00               5.016308              44212                  2               3074.421779            0.000000             0.000000             0.000000             0.000000      
        9.10               5.016308              44082                  3               3073.413777            0.000000             0.000000             0.000000             0.000000      
        9.20               5.016308              44137                  1               3144.625027            0.000000             0.000000             0.000000             0.000000      
        9.30               5.016308              44113                  2               3117.369538            0.000000             0.000000             0.000000             0.000000      
        9.40               5.016308              43985                  1               2912.493846            0.000000             0.000000             0.000000             0.000000      
        9.50               5.016308              43611                  3               3113.234169            0.000000             0.000000             0.000000             0.000000      
        9.60               5.016308              43452                  1               3096.944958            0.000000             0.000000             0.000000             0.000000      
