        tauB               sizeBin             clust_size          interface_id       press_align_bub1     press_align_bub2     press_align_bub3     press_align_bub4     press_align_bub5  
        0.00               5.016308              39989                  1               7455.287651            0.000000             0.000000             0.000000             0.000000      
        0.10               5.016308              40305                  1               6527.387732            0.000000             0.000000             0.000000             0.000000      
        0.20               5.016308              40932                  1               5019.628509            0.000000             0.000000             0.000000             0.000000      
        0.30               5.016308              41597                  1               4191.202975            0.000000             0.000000             0.000000             0.000000      
        0.40               5.016308              42136                  1               3330.072929            0.000000             0.000000             0.000000             0.000000      
        0.50               5.016308              42612                  1               2757.688513            0.000000             0.000000             0.000000             0.000000      
        0.60               5.016308              42922                  1               2214.017217            0.000000             0.000000             0.000000             0.000000      
        0.70               5.016308              43094                  1               1865.356746            0.000000             0.000000             0.000000             0.000000      
        0.80               5.016308              43330                  1               1633.853014            0.000000             0.000000             0.000000             0.000000      
        0.90               5.016308              43519                  2               1529.004563            0.000000             0.000000             0.000000             0.000000      
        1.00               5.016308              43493                  2                417.616522            0.000000             0.000000             0.000000             0.000000      
        1.10               5.016308              43484                  1               1429.050141            0.000000             0.000000             0.000000             0.000000      
        1.20               5.016308              43365                  4               1333.300714           -8.264905             0.000000             0.000000             0.000000      
        1.30               5.016308              43226                  2               1352.561197            0.000000             0.000000             0.000000             0.000000      
        1.40               5.016308              43229                  3                815.587993            0.000000             0.000000             0.000000             0.000000      
        1.50               5.016308              43165                  2               1259.184065            0.000000             0.000000             0.000000             0.000000      
        1.60               5.016308              43029                  2               1377.992256           25.003113             0.000000             0.000000             0.000000      
        1.70               5.016308              42964                  1               1343.689446            0.000000             0.000000             0.000000             0.000000      
        1.80               5.016308              42871                  1               1352.062402            0.000000             0.000000             0.000000             0.000000      
        1.90               5.016308              42743                  3               1356.935989            0.000000             0.000000             0.000000             0.000000      
        2.00               5.016308              42695                  2               1381.913737            0.000000             0.000000             0.000000             0.000000      
        2.10               5.016308              42654                  2               1368.250426            0.000000             0.000000             0.000000             0.000000      
        2.20               5.016308              42517                  1               1329.311467            0.000000             0.000000             0.000000             0.000000      
        2.30               5.016308              42330                  1               1383.460975            0.000000             0.000000             0.000000             0.000000      
        2.40               5.016308              42338                  1               1345.996909            0.000000             0.000000             0.000000             0.000000      
        2.50               5.016308              42258                  2               1386.172268           25.224632             0.000000             0.000000             0.000000      
        2.60               5.016308              42265                  1               1371.823013            0.000000             0.000000             0.000000             0.000000      
        2.70               5.016308              42109                  1                555.828812            0.000000             0.000000             0.000000             0.000000      
        2.80               5.016308              42193                  3               1344.197700            0.000000             0.000000             0.000000             0.000000      
        2.90               5.016308              42073                  2               1358.358769            0.000000             0.000000             0.000000             0.000000      
        3.00               5.016308              41954                  4               1323.033926            0.000000             0.000000             0.000000             0.000000      
        3.10               5.016308              42026                  1               1353.033399            0.000000             0.000000             0.000000             0.000000      
        3.20               5.016308              42065                  1               1327.587175            0.000000             0.000000             0.000000             0.000000      
        3.30               5.016308              41957                  2               1333.379523            0.000000             0.000000             0.000000             0.000000      
        3.40               5.016308              41965                  1               1406.225801            0.000000             0.000000             0.000000             0.000000      
        3.50               5.016308              41957                  1               1378.703221            0.000000             0.000000             0.000000             0.000000      
        3.60               5.016308              41888                  1               1413.242264            0.000000             0.000000             0.000000             0.000000      
        3.70               5.016308              41900                  1               1329.032356            0.000000             0.000000             0.000000             0.000000      
        3.80               5.016308              41923                  2               1337.150194            0.000000             0.000000             0.000000             0.000000      
        3.90               5.016308              41997                  1               1367.695529            0.000000             0.000000             0.000000             0.000000      
        4.00               5.016308              42184                  1               1425.490585            0.000000             0.000000             0.000000             0.000000      
        4.10               5.016308              42269                  1               1345.052690            0.000000             0.000000             0.000000             0.000000      
        4.20               5.016308              42531                  1               1356.783413            0.000000             0.000000             0.000000             0.000000      
        4.30               5.016308              42570                  2               1299.976059            0.000000             0.000000             0.000000             0.000000      
        4.40               5.016308              42549                  2               1395.436298            0.000000             0.000000             0.000000             0.000000      
        4.50               5.016308              42507                  3               1456.547013            0.000000             0.000000             0.000000             0.000000      
        4.60               5.016308              42476                  2               1393.160026            0.000000             0.000000             0.000000             0.000000      
        4.70               5.016308              42483                  3                893.680149            0.000000             0.000000             0.000000             0.000000      
        4.80               5.016308              42349                  2                367.873125            0.000000             0.000000             0.000000             0.000000      
        4.90               5.016308              42255                  2               1441.782439            9.786039             0.000000             0.000000             0.000000      
        5.00               5.016308              42412                  1               1363.531798            0.000000             0.000000             0.000000             0.000000      
        5.10               5.016308              42363                  2               1355.215626            0.000000             0.000000             0.000000             0.000000      
        5.20               5.016308              42312                  3               1405.077669            0.000000             0.000000             0.000000             0.000000      
        5.30               5.016308              42335                  1               1513.986095            0.000000             0.000000             0.000000             0.000000      
        5.40               5.016308              42324                  3               1456.579314            0.000000             0.000000             0.000000             0.000000      
        5.50               5.016308              42330                  2               1385.166832            0.000000             0.000000             0.000000             0.000000      
        5.60               5.016308              42263                  4               1366.986210            0.000000             0.000000             0.000000             0.000000      
        5.70               5.016308              42299                  4               1480.452802            0.000000             0.000000             0.000000             0.000000      
        5.80               5.016308              42306                  1               1419.104736            0.000000             0.000000             0.000000             0.000000      
        5.90               5.016308              42242                  2               1343.616505            0.000000             0.000000             0.000000             0.000000      
        6.00               5.016308              42144                  2               1355.276544            0.000000             0.000000             0.000000             0.000000      
        6.10               5.016308              42112                  1               1484.865471            0.000000             0.000000             0.000000             0.000000      
        6.20               5.016308              42007                  3               1536.069156            0.000000             0.000000             0.000000             0.000000      
        6.30               5.016308              42058                  1               1492.324388            0.000000             0.000000             0.000000             0.000000      
        6.40               5.016308              42257                  1                588.686892            0.000000             0.000000             0.000000             0.000000      
        6.50               5.016308              42387                  1               1417.615442            0.000000             0.000000             0.000000             0.000000      
        6.60               5.016308              42514                  1               1353.839376            0.000000             0.000000             0.000000             0.000000      
        6.70               5.016308              42592                  2               1330.327240           116.104078            0.000000             0.000000             0.000000      
        6.80               5.016308              42666                  1               1389.060855            0.000000             0.000000             0.000000             0.000000      
        6.90               5.016308              42684                  3               1391.607249           55.546522             0.000000             0.000000             0.000000      
        7.00               5.016308              42545                  2               1334.609689            0.000000             0.000000             0.000000             0.000000      
        7.10               5.016308              42508                  1               1422.238815            0.000000             0.000000             0.000000             0.000000      
        7.20               5.016308              42447                  1               1398.426678            0.000000             0.000000             0.000000             0.000000      
        7.30               5.016308              42364                  1               1515.577314            0.000000             0.000000             0.000000             0.000000      
        7.40               5.016308              42374                  2               1381.451444            0.000000             0.000000             0.000000             0.000000      
        7.50               5.016308              42468                  2               1337.549650           -72.517686            0.000000             0.000000             0.000000      
        7.60               5.016308              42459                  1               1304.187236            0.000000             0.000000             0.000000             0.000000      
        7.70               5.016308              42466                  2               1418.483042            0.000000             0.000000             0.000000             0.000000      
        7.80               5.016308              42450                  1                841.096719            0.000000             0.000000             0.000000             0.000000      
        7.90               5.016308              42482                  1               1389.275764            0.000000             0.000000             0.000000             0.000000      
        8.00               5.016308              42554                  1               1343.884796            0.000000             0.000000             0.000000             0.000000      
        8.10               5.016308              42630                  2               1351.321420            0.000000             0.000000             0.000000             0.000000      
        8.20               5.016308              42761                  1               1346.679369            0.000000             0.000000             0.000000             0.000000      
        8.30               5.016308              42777                  2               1379.233480            0.000000             0.000000             0.000000             0.000000      
        8.40               5.016308              42818                  2               1351.586905            0.000000             0.000000             0.000000             0.000000      
        8.50               5.016308              42755                  1               1385.030115            0.000000             0.000000             0.000000             0.000000      
        8.60               5.016308              42749                  1               1397.628345            0.000000             0.000000             0.000000             0.000000      
        8.70               5.016308              42715                  1               1385.346769            0.000000             0.000000             0.000000             0.000000      
        8.80               5.016308              42505                  1                920.083162            0.000000             0.000000             0.000000             0.000000      
        8.90               5.016308              42563                  1               1448.494676            0.000000             0.000000             0.000000             0.000000      
        9.00               5.016308              42471                  2               1378.751737            0.000000             0.000000             0.000000             0.000000      
        9.10               5.016308              42433                  3               1406.691948            0.000000             0.000000             0.000000             0.000000      
        9.20               5.016308              42363                  1               1392.702309            0.000000             0.000000             0.000000             0.000000      
        9.30               5.016308              42318                  3               1447.798062            0.000000             0.000000             0.000000             0.000000      
