        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              42318             8480.047585            1.670863             0.033838           21313.354020           1.353424             0.498840             0.000000             0.000000             0.000000           35656.461212           0.195897             0.070306      
        0.10               5.016308              42521             7146.390250            2.152975             0.100137           17413.035398           1.579564             0.760189             0.000000             0.000000             0.000000           40890.437170           0.173855             0.089764      
        0.20               5.016308              43027             6894.756791            2.209795             0.048460           18545.385966           1.531486             0.783945             0.000000             0.000000             0.000000           40009.720062           0.159011             0.087533      
        0.30               5.016308              43460             7448.350401            2.150006             0.091026           17891.138971           1.563400             0.709523             0.000000             0.000000             0.000000           40110.373446           0.149961             0.082678      
        0.40               5.016308              43807             8228.414126            2.091168             0.109904           17966.629009           1.513250             0.686163             0.000000             0.000000             0.000000           39254.819683           0.142785             0.078780      
        0.50               5.016308              44035             8807.171083            2.037998             0.118366           18042.119047           1.481256             0.659239             0.000000             0.000000             0.000000           38600.572689           0.137977             0.075169      
        0.60               5.016308              44095             9587.234807            1.988895             0.118596           18016.955701           1.427433             0.650831             0.000000             0.000000             0.000000           37845.672310           0.137770             0.073654      
        0.70               5.016308              44137             11801.609251           1.938464             0.114318           15752.254565           1.387293             0.623193             0.000000             0.000000             0.000000           37895.999002           0.139065             0.074443      
        0.80               5.016308              44050             13613.370159           1.897693             0.113781           14519.250614           1.299998             0.641012             0.000000             0.000000             0.000000           37317.242045           0.141784             0.080835      
        0.90               5.016308              44049             14393.433884           1.865087             0.111296           14015.983695           1.274402             0.631715             0.000000             0.000000             0.000000           37040.445240           0.142898             0.077792      
        1.00               5.016308              43971             14846.374111           1.839439             0.109148           13663.696851           1.268690             0.620534            956.207146            0.161053             0.090230           35983.584710           0.144566             0.082323      
        1.10               5.016308              43798             14770.884073           1.818510             0.101764           14368.270538           1.236127             0.633042            830.390416            0.172208             0.102920           35480.317791           0.147547             0.078078      
        1.20               5.016308              43653             15450.294414           1.798995             0.095377           13336.573354           1.245972             0.612586             0.000000             0.000000             0.000000           36662.995050           0.152415             0.083773      
        1.30               5.016308              43651             15576.111144           1.780034             0.093194           13764.350235           1.210373             0.633197            780.063724            0.176909             0.101864           35329.337715           0.154999             0.085389      
        1.40               5.016308              43483             15752.254565           1.766287             0.090112           13537.880122           1.209274             0.626900             0.000000             0.000000             0.000000           36159.728131           0.160565             0.086396      
        1.50               5.016308              43215             15676.764527           1.753742             0.084076           13714.023543           1.204315             0.618850            780.063724            0.164089             0.083080           35279.011023           0.166189             0.085612      
        1.60               5.016308              43040             15777.417911           1.742300             0.078898           13940.493657           1.178007             0.626563             0.000000             0.000000             0.000000           35731.951250           0.170408             0.089356      
        1.70               5.016308              42737             15576.111144           1.735607             0.074409           14292.780500           1.169611             0.630381             0.000000             0.000000             0.000000           35580.971175           0.175628             0.088939      
        1.80               5.016308              42527             15500.621106           1.730898             0.069391           13537.880122           1.219836             0.608311            629.083649            0.162141             0.089866           35782.277942           0.183163             0.092587      
        1.90               5.016308              42349             15349.641030           1.733135             0.073611           14091.473732           1.181353             0.630351             0.000000             0.000000             0.000000           36008.748056           0.187454             0.094399      
        2.00               5.016308              42326             15274.150992           1.732469             0.068668           13965.657003           1.196507             0.627996             0.000000             0.000000             0.000000           36210.054823           0.188566             0.091205      
        2.10               5.016308              42342             15349.641030           1.734699             0.068353           14192.127116           1.170226             0.641840             0.000000             0.000000             0.000000           35908.094672           0.188398             0.090105      
        2.20               5.016308              42376             15425.131068           1.735739             0.065240           14217.290462           1.164005             0.639240             0.000000             0.000000             0.000000           35807.441288           0.186470             0.091010      
        2.30               5.016308              42364             15072.844225           1.734444             0.063829           14141.800424           1.206848             0.629165             0.000000             0.000000             0.000000           36235.218169           0.187387             0.094074      
        2.40               5.016308              42339             14921.864149           1.742276             0.069642           15676.764527           1.115473             0.660308             0.000000             0.000000             0.000000           34851.234142           0.186937             0.088821      
        2.50               5.016308              42151             14796.047419           1.743574             0.073268           14821.210765           1.174128             0.635555             0.000000             0.000000             0.000000           35832.604634           0.189771             0.092842      
        2.60               5.016308              42098             14519.250614           1.747611             0.070960           15450.294414           1.154282             0.646004             0.000000             0.000000             0.000000           35480.317791           0.191430             0.090317      
