        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              41510             8782.007737            1.640627             0.063066           20759.760409           1.339514             0.490458             0.000000             0.000000             0.000000           35908.094672           0.216776             0.070961      
        0.10               5.016308              41668             7146.390250            2.047047             0.175789           17916.302317           1.533631             0.724287             0.000000             0.000000             0.000000           40387.170251           0.195458             0.096022      
        0.20               5.016308              42238             6919.920136            2.143088             0.134852           18369.242544           1.521511             0.737466             0.000000             0.000000             0.000000           40160.700138           0.179803             0.091960      
        0.30               5.016308              42560             7297.370326            2.100757             0.122699           18495.059274           1.510890             0.702202             0.000000             0.000000             0.000000           39657.433219           0.169603             0.084605      
        0.40               5.016308              42787             8178.087434            2.050969             0.121849           17689.832203           1.508098             0.654111             0.000000             0.000000             0.000000           39581.943181           0.165454             0.085417      
        0.50               5.016308              42828             8857.497775            2.001355             0.113814           17941.465663           1.441688             0.658175             0.000000             0.000000             0.000000           38650.899381           0.165766             0.083357      
        0.60               5.016308              42825             9889.194959            1.954456             0.112298           17161.401938           1.414628             0.638742             0.000000             0.000000             0.000000           38399.265921           0.166540             0.086976      
        0.70               5.016308              42852             11424.159062           1.913489             0.108846           16003.888025           1.358982             0.638578             0.000000             0.000000             0.000000           38021.815732           0.168088             0.088025      
        0.80               5.016308              42665             12732.653051           1.882326             0.104687           14569.577306           1.336827             0.619012             0.000000             0.000000             0.000000           38147.632462           0.171859             0.085103      
        0.90               5.016308              42599             13034.613203           1.856288             0.096313           15072.844225           1.277463             0.641263             0.000000             0.000000             0.000000           37342.405391           0.175377             0.088992      
        1.00               5.016308              42434             13789.513581           1.835235             0.091532           14519.250614           1.245657             0.639833             0.000000             0.000000             0.000000           37141.098623           0.177889             0.089152      
        1.10               5.016308              42196             14091.473732           1.825075             0.089066           13638.533505           1.274917             0.605919             0.000000             0.000000             0.000000           37719.855580           0.182768             0.088070      
        1.20               5.016308              42004             14116.637078           1.815447             0.081914           13361.736700           1.281121             0.610956             0.000000             0.000000             0.000000           37971.489040           0.191038             0.093476      
        1.30               5.016308              41737             13890.166965           1.811137             0.085931           13688.860197           1.271253             0.612577             0.000000             0.000000             0.000000           37870.835656           0.196484             0.095643      
        1.40               5.016308              41599             14066.310387           1.804098             0.075877           13739.186889           1.242504             0.622831             0.000000             0.000000             0.000000           37644.365542           0.200614             0.096650      
        1.50               5.016308              41364             13839.840273           1.797925             0.083478           13839.840273           1.254422             0.611027            553.593611            0.236636             0.129317           37216.588661           0.204882             0.097990      
        1.60               5.016308              41026             13512.716776           1.794680             0.076851           15878.071295           1.141952             0.664084             0.000000             0.000000             0.000000           36059.074748           0.211237             0.097691      
        1.70               5.016308              40868             13361.736700           1.797296             0.085378           14645.067343           1.228332             0.618772             0.000000             0.000000             0.000000           37443.058775           0.213551             0.096524      
        1.80               5.016308              40685             13714.023543           1.800639             0.087110           13110.103240           1.281302             0.584983             0.000000             0.000000             0.000000           38625.736035           0.220268             0.099512      
        1.90               5.016308              40435             13059.776548           1.808836             0.090097           13940.493657           1.265809             0.605259             0.000000             0.000000             0.000000           38449.592613           0.227077             0.103798      
        2.00               5.016308              39969             11927.425981           1.824115             0.091309           16305.848176           1.199938             0.649418             0.000000             0.000000             0.000000           37216.588661           0.233149             0.110297      
        2.10               5.016308              39719             12380.366208           1.832498             0.089847           13714.023543           1.299254             0.600833             0.000000             0.000000             0.000000           39355.473067           0.241263             0.110432      
        2.20               5.016308              39490             12153.896094           1.843360             0.088260           14494.087268           1.246370             0.639747             0.000000             0.000000             0.000000           38801.879456           0.245632             0.108208      
        2.30               5.016308              39514             12757.816397           1.841303             0.086978           13311.410008           1.269062             0.621040             0.000000             0.000000             0.000000           39380.636413           0.244181             0.108610      
        2.40               5.016308              39698             12078.406056           1.842296             0.085549           14796.047419           1.249185             0.638864             0.000000             0.000000             0.000000           38575.409343           0.240179             0.107426      
        2.50               5.016308              39626             11952.589327           1.848804             0.093591           15123.170916           1.237505             0.646547             0.000000             0.000000             0.000000           38374.102575           0.239406             0.110198      
        2.60               5.016308              39720             12078.406056           1.850327             0.095643           14116.637078           1.294501             0.626257             0.000000             0.000000             0.000000           39254.819683           0.238875             0.109708      
        2.70               5.016308              39810             11902.262635           1.852421             0.097072           14921.864149           1.256009             0.658657             0.000000             0.000000             0.000000           38625.736035           0.238442             0.106808      
        2.80               5.016308              39920             12229.386132           1.854386             0.090720           14468.923922           1.263881             0.639358             0.000000             0.000000             0.000000           38751.552764           0.233152             0.108133      
        2.90               5.016308              39974             12153.896094           1.854303             0.091639           14972.190841           1.235891             0.655145             0.000000             0.000000             0.000000           38323.775883           0.233771             0.107498      
        3.00               5.016308              39986             12405.529554           1.852158             0.096113           14645.067343           1.233999             0.659267             0.000000             0.000000             0.000000           38399.265921           0.233103             0.107515      
        3.10               5.016308              40049             12657.163013           1.857051             0.087298           13588.206813           1.285821             0.631001             0.000000             0.000000             0.000000           39204.492991           0.230152             0.105707      
        3.20               5.016308              40152             12229.386132           1.854059             0.092445           14569.577306           1.268259             0.642888             0.000000             0.000000             0.000000           38650.899381           0.228921             0.103596      
        3.30               5.016308              40181             12506.182938           1.846367             0.089085           14267.617154           1.267556             0.629300             0.000000             0.000000             0.000000           38676.062726           0.228151             0.098846      
        3.40               5.016308              40009             12606.836321           1.845427             0.092721           13714.023543           1.288535             0.615365             0.000000             0.000000             0.000000           39129.002954           0.231644             0.103250      
        3.50               5.016308              40073             12028.079365           1.848425             0.092030           14418.597230           1.298947             0.622576             0.000000             0.000000             0.000000           39003.186224           0.231725             0.105364      
        3.60               5.016308              39910             12229.386132           1.851606             0.092224           14192.127116           1.282190             0.635853             0.000000             0.000000             0.000000           39028.349570           0.234676             0.106261      
