        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              28427             4781.035731            1.460562             0.123312           18646.039350           1.238923             0.383192             0.000000             0.000000             0.000000           42022.787738           0.473933             0.070063      
        0.10               5.016308              28309             4453.912233            1.692445             0.074431           16104.541409           1.337821             0.570348             0.000000             0.000000             0.000000           44891.409176           0.465947             0.146572      
        0.20               5.016308              28653             4026.135352            1.842213             0.126870           16532.318290           1.340284             0.610642             0.000000             0.000000             0.000000           44891.409176           0.454987             0.153912      
        0.30               5.016308              29098             4177.115428            1.860614             0.125465           18344.079198           1.243726             0.640354             0.000000             0.000000             0.000000           42928.668192           0.452215             0.156643      
        0.40               5.016308              29507             4730.709039            1.837568             0.125007           19249.959652           1.180886             0.628790             0.000000             0.000000             0.000000           41469.194127           0.447923             0.156267      
        0.50               5.016308              29970             4957.179152            1.796385             0.111395           18922.836155           1.203572             0.599179             0.000000             0.000000             0.000000           41569.847511           0.440704             0.158403      
        0.60               5.016308              30336             5636.589493            1.760994             0.095299           18016.955701           1.216299             0.562129             0.000000             0.000000             0.000000           41796.317624           0.434488             0.155164      
        0.70               5.016308              30678             8127.760742            1.714248             0.068868           17211.728630           1.087398             0.566201             0.000000             0.000000             0.000000           40110.373446           0.432581             0.151467      
        0.80               5.016308              31018             8480.047585            1.679472             0.064328           18243.425814           1.047172             0.561189            251.633460            0.453040             0.100850           38474.755959           0.429892             0.151544      
        0.90               5.016308              31310             10040.175034           1.646286             0.071333           15626.437835           1.058463             0.537912             0.000000             0.000000             0.000000           39783.249948           0.425581             0.149626      
        1.00               5.016308              31554             10040.175034           1.627262             0.077766           18495.059274           0.972963             0.543114             0.000000             0.000000             0.000000           36914.628510           0.424412             0.145554      
        1.10               5.016308              31847             11826.772597           1.601789             0.087103           14745.720727           1.003884             0.516497             0.000000             0.000000             0.000000           38877.369494           0.418058             0.151189      
        1.20               5.016308              32071             11826.772597           1.582511             0.091379           14821.210765           1.006328             0.510137            276.796805            1.604065             0.070426           38525.082651           0.413367             0.147266      
        1.30               5.016308              32299             12355.202862           1.571646             0.093184           15123.170916           0.984516             0.513267            402.613535            0.409822             0.161254           37568.875505           0.413321             0.147425      
        1.40               5.016308              32548             12606.836321           1.557250             0.096755           17513.688782           0.902551             0.521784             0.000000             0.000000             0.000000           35329.337715           0.412150             0.147570      
