        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              40320             7825.800591            1.618876             0.090093           21237.863983           1.336622             0.470544             0.000000             0.000000             0.000000           36386.198245           0.245807             0.071741      
        0.10               5.016308              40461             7096.063558            2.006465             0.133670           17589.178820           1.516046             0.711276             0.000000             0.000000             0.000000           40764.620440           0.223135             0.106009      
        0.20               5.016308              40898             6668.286677            2.118385             0.108250           18746.692733           1.467726             0.747453             0.000000             0.000000             0.000000           40034.883408           0.208793             0.102147      
        0.30               5.016308              41375             7070.900212            2.078802             0.107758           18721.529387           1.465906             0.708801             0.000000             0.000000             0.000000           39657.433219           0.198122             0.096561      
        0.40               5.016308              41745             8077.434050            2.023786             0.122743           17991.792355           1.452996             0.666456             0.000000             0.000000             0.000000           39380.636413           0.190728             0.093251      
        0.50               5.016308              42139             8882.661121            1.977335             0.120231           18167.935777           1.397627             0.657303             0.000000             0.000000             0.000000           38399.265921           0.183441             0.089944      
        0.60               5.016308              42394             10744.748721           1.926057             0.116828           16758.788403           1.343116             0.638725             0.000000             0.000000             0.000000           37946.325694           0.179095             0.087214      
        0.70               5.016308              42554             12355.202862           1.885198             0.119757           15601.274490           1.287395             0.621724             0.000000             0.000000             0.000000           37493.385467           0.176644             0.086969      
        0.80               5.016308              42653             12933.959819           1.852797             0.112550           15475.457760           1.257863             0.625166             0.000000             0.000000             0.000000           37040.445240           0.177374             0.091127      
        0.90               5.016308              42656             13663.696851           1.823591             0.107023           14770.884073           1.253209             0.607924             0.000000             0.000000             0.000000           37015.281894           0.177548             0.086158      
        1.00               5.016308              42615             15098.007571           1.793482             0.098578           13210.756624           1.231496             0.588775             0.000000             0.000000             0.000000           37141.098623           0.179128             0.088506      
        1.10               5.016308              42630             14871.537457           1.773657             0.090066           14645.067343           1.174389             0.619718            956.207146            0.191381             0.077283           34977.050872           0.178431             0.089152      
        1.20               5.016308              42580             15148.334262           1.758015             0.077965           15878.071295           1.077902             0.652671             0.000000             0.000000             0.000000           34423.457261           0.181678             0.089102      
        1.30               5.016308              42463             15198.660954           1.743180             0.072978           15525.784452           1.096499             0.642679             0.000000             0.000000             0.000000           34725.417412           0.186664             0.090302      
        1.40               5.016308              42276             15299.314338           1.725829             0.069261           13915.330311           1.200115             0.579235            956.207146            0.215434             0.096758           35279.011023           0.189631             0.094841      
