        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              42306             8480.047585            1.670745             0.033636           21338.517366           1.349813             0.505171             0.000000             0.000000             0.000000           35631.297866           0.197270             0.070046      
        0.10               5.016308              42487             7221.880288            2.124378             0.156857           17538.852128           1.568290             0.760211             0.000000             0.000000             0.000000           40689.130403           0.175772             0.093331      
        0.20               5.016308              42917             6995.410174            2.187005             0.127124           17865.975625           1.574893             0.746387             0.000000             0.000000             0.000000           40588.477019           0.161721             0.084335      
        0.30               5.016308              43311             7398.023710            2.138544             0.117558           18218.262468           1.542244             0.717175             0.000000             0.000000             0.000000           39833.576640           0.152685             0.079522      
        0.40               5.016308              43615             8203.250780            2.081248             0.120395           17991.792355           1.506965             0.686743             0.000000             0.000000             0.000000           39254.819683           0.148109             0.080830      
        0.50               5.016308              43663             8555.537623            2.032719             0.116009           18344.079198           1.471756             0.669839             0.000000             0.000000             0.000000           38550.245997           0.145550             0.078308      
        0.60               5.016308              43729             10241.481802           1.985064             0.118732           16708.461711           1.437655             0.640115             0.000000             0.000000             0.000000           38499.919305           0.146728             0.080513      
        0.70               5.016308              43727             11424.159062           1.943338             0.111385           15878.071295           1.395950             0.628816             0.000000             0.000000             0.000000           38147.632462           0.147689             0.080768      
        0.80               5.016308              43698             12883.633127           1.903500             0.107618           15047.680879           1.317745             0.651980             0.000000             0.000000             0.000000           37518.548813           0.150512             0.083647      
        0.90               5.016308              43494             13940.493657           1.877695             0.103167           13563.043468           1.321090             0.617288             0.000000             0.000000             0.000000           37946.325694           0.155641             0.081262      
        1.00               5.016308              43206             13764.350235           1.859223             0.102973           14141.800424           1.297006             0.626895             0.000000             0.000000             0.000000           37543.712159           0.161598             0.082091      
        1.10               5.016308              42945             13789.513581           1.844445             0.099955           16481.991598           1.134632             0.696579             0.000000             0.000000             0.000000           35178.357639           0.166722             0.086958      
        1.20               5.016308              42682             14116.637078           1.833156             0.095072           14468.923922           1.222413             0.656660             0.000000             0.000000             0.000000           36864.301818           0.174559             0.090212      
        1.30               5.016308              42391             14468.923922           1.827365             0.090801           13563.043468           1.238808             0.636893             0.000000             0.000000             0.000000           37417.895429           0.180609             0.093007      
        1.40               5.016308              42257             14343.107192           1.818713             0.088651           13663.696851           1.243880             0.642453           1006.533838            0.209630             0.107368           36436.524937           0.184074             0.089771      
        1.50               5.016308              42199             14317.943846           1.809478             0.088120           14141.800424           1.211232             0.659757           2315.027827            0.213820             0.104298           34675.090720           0.186532             0.092221      
        1.60               5.016308              42164             14720.557381           1.798981             0.083987           13865.003619           1.192715             0.658222             0.000000             0.000000             0.000000           36864.301818           0.189370             0.092326      
        1.70               5.016308              41966             14494.087268           1.792731             0.083795           14972.190841           1.144322             0.676077             0.000000             0.000000             0.000000           35983.584710           0.191282             0.095806      
        1.80               5.016308              41689             14594.740652           1.793865             0.086371           13084.939894           1.250216             0.629883             0.000000             0.000000             0.000000           37770.182272           0.197510             0.096036      
        1.90               5.016308              41767             13990.820349           1.798679             0.092912           15374.804376           1.158584             0.676722             0.000000             0.000000             0.000000           36084.238094           0.194600             0.095035      
        2.00               5.016308              41844             13135.266586           1.807805             0.096225           15802.581257           1.212523             0.671076             0.000000             0.000000             0.000000           36512.014975           0.194265             0.094183      
        2.10               5.016308              41792             13084.939894           1.814070             0.100000           15500.621106           1.232918             0.654045             0.000000             0.000000             0.000000           36864.301818           0.194009             0.093552      
        2.20               5.016308              41732             12481.019592           1.818281             0.094219           17060.748555           1.184415             0.679153             0.000000             0.000000             0.000000           35908.094672           0.197699             0.092188      
        2.30               5.016308              41512             12984.286511           1.825976             0.094075           14720.557381           1.268294             0.635025             0.000000             0.000000             0.000000           37745.018926           0.201907             0.097836      
        2.40               5.016308              41438             12959.123165           1.837856             0.093449           13915.330311           1.313300             0.604525             0.000000             0.000000             0.000000           38575.409343           0.205001             0.099533      
        2.50               5.016308              41259             12405.529554           1.836923             0.093542           14997.354187           1.282693             0.631583             0.000000             0.000000             0.000000           38046.979078           0.209609             0.100755      
        2.60               5.016308              41097             12682.326359           1.839016             0.094943           13965.657003           1.320024             0.616089             0.000000             0.000000             0.000000           38801.879456           0.212412             0.098901      
        2.70               5.016308              41237             12405.529554           1.842968             0.093715           15274.150992           1.263442             0.641086             0.000000             0.000000             0.000000           37770.182272           0.207545             0.098235      
        2.80               5.016308              41156             12481.019592           1.844801             0.089129           14871.537457           1.278886             0.641622             0.000000             0.000000             0.000000           38097.305770           0.208834             0.098216      
        2.90               5.016308              41258             12153.896094           1.849859             0.086108           16029.051371           1.238189             0.664211             0.000000             0.000000             0.000000           37266.915353           0.205813             0.094235      
        3.00               5.016308              41366             12833.306435           1.853458             0.088331           13940.493657           1.313296             0.619709             0.000000             0.000000             0.000000           38676.062726           0.204416             0.099087      
        3.10               5.016308              41340             12053.242710           1.858919             0.096785           15399.967722           1.284483             0.647360             0.000000             0.000000             0.000000           37996.652386           0.205623             0.099486      
        3.20               5.016308              41333             11977.752673           1.858445             0.094712           15601.274490           1.281306             0.651739             0.000000             0.000000             0.000000           37870.835656           0.204643             0.102916      
        3.30               5.016308              41352             12053.242710           1.864395             0.102612           15047.680879           1.309371             0.637126             0.000000             0.000000             0.000000           38348.939229           0.204047             0.100287      
        3.40               5.016308              41430             11776.445905           1.868306             0.103687           16909.768479           1.215215             0.689148             0.000000             0.000000             0.000000           36763.648434           0.202619             0.101219      
        3.50               5.016308              41570             12330.039516           1.870148             0.103992           15047.680879           1.285447             0.659158             0.000000             0.000000             0.000000           38072.142424           0.199568             0.095089      
