        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              28404             4655.219001            1.461800             0.124625           18847.346117           1.237309             0.383639             0.000000             0.000000             0.000000           41947.297700           0.473809             0.071027      
        0.10               5.016308              28439             4554.565617            1.682048             0.143795           15752.254565           1.364313             0.546091             0.000000             0.000000             0.000000           45143.042636           0.461821             0.148132      
        0.20               5.016308              28755             4227.442120            1.822379             0.125016           16683.298365           1.324259             0.601392             0.000000             0.000000             0.000000           44539.122333           0.453601             0.159201      
        0.30               5.016308              29083             4403.585541            1.845087             0.117769           16532.318290           1.332602             0.578016             0.000000             0.000000             0.000000           44513.958987           0.445793             0.154989      
        0.40               5.016308              29436             4604.892309            1.821975             0.115945           18067.282393           1.253703             0.597005             0.000000             0.000000             0.000000           42777.688116           0.443198             0.154653      
        0.50               5.016308              29798             4932.015806            1.786896             0.103473           18318.915852           1.240630             0.574358             0.000000             0.000000             0.000000           42198.931160           0.437452             0.153509      
        0.60               5.016308              30146             6139.856412            1.746621             0.105861           17211.728630           1.222713             0.555921            251.633460            0.433170             0.190132           41846.644316           0.433057             0.149984      
        0.70               5.016308              30364             9058.804542            1.708062             0.096002           14141.800424           1.156430             0.529110             0.000000             0.000000             0.000000           42249.257852           0.430138             0.150817      
        0.80               5.016308              30697             8782.007737            1.682303             0.094787           15651.601181           1.131705             0.529294             0.000000             0.000000             0.000000           41016.253900           0.426977             0.147058      
        0.90               5.016308              30891             10442.788570           1.655401             0.088491           13688.860197           1.115871             0.501603             0.000000             0.000000             0.000000           41318.214051           0.422041             0.145441      
        1.00               5.016308              31163             10090.501726           1.637679             0.085090           15525.784452           1.074535             0.520524            578.756957            0.475156             0.161736           39254.819683           0.420764             0.146195      
        1.10               5.016308              31241             10820.238759           1.621221             0.085749           13839.840273           1.109550             0.493812            402.613535            0.506689             0.189810           40387.170251           0.418400             0.143564      
        1.20               5.016308              31284             10241.481802           1.611778             0.082977           14947.027495           1.089113             0.500175           1610.454141            0.656958             0.479360           38650.899381           0.417998             0.140794      
        1.30               5.016308              31630             11071.872218           1.598555             0.086295           15173.497608           1.051702             0.500937           1182.677260            0.384720             0.142015           38021.815732           0.417865             0.144963      
        1.40               5.016308              31509             10920.892143           1.590255             0.089207           14997.354187           1.080324             0.486837           2038.231022            0.384647             0.145892           37493.385467           0.417327             0.142977      
        1.50               5.016308              31646             11122.198910           1.581432             0.087490           13965.657003           1.113947             0.473202            956.207146            0.419365             0.144354           39405.799759           0.417527             0.139655      
        1.60               5.016308              31554             10769.912067           1.576429             0.087962           17262.055322           1.008339             0.506504            402.613535            0.360147             0.152929           37015.281894           0.417963             0.141227      
        1.70               5.016308              31393             11122.198910           1.571811             0.088485           14569.577306           1.084108             0.481961             0.000000             0.000000             0.000000           39758.086602           0.420619             0.147194      
        1.80               5.016308              31498             10493.115262           1.565693             0.089941           16582.644982           1.024384             0.497226           2013.067676            0.724268             0.478619           36361.034899           0.415995             0.143852      
        1.90               5.016308              31386             11122.198910           1.562281             0.088235           16305.848176           1.019879             0.490277            251.633460            0.409326             0.109629           37770.182272           0.420729             0.139803      
        2.00               5.016308              31445             10316.971840           1.560148             0.089738           17161.401938           1.044728             0.490816            780.063724            0.412787             0.123080           37191.425315           0.420877             0.142108      
        2.10               5.016308              31369             10291.808494           1.560561             0.087624           16783.951749           1.058630             0.485363            729.737033            0.419329             0.143319           37644.365542           0.421444             0.148714      
        2.20               5.016308              31252             10895.728797           1.553912             0.088873           15727.091219           1.055631             0.481665           2969.274822            0.425020             0.144171           35857.767980           0.424036             0.148885      
        2.30               5.016308              31293             11097.035564           1.552397             0.091585           16834.278441           0.995944             0.497617            427.776881            0.444157             0.173082           37090.771932           0.426440             0.147400      
        2.40               5.016308              31117             10140.828418           1.549972             0.086448           16532.318290           1.050185             0.482966            629.083649            1.041197             0.601223           38147.632462           0.426370             0.146484      
        2.50               5.016308              31223             11373.832370           1.547939             0.088170           14091.473732           1.089453             0.455747            478.103573            0.420411             0.131055           39506.453143           0.426285             0.141860      
        2.60               5.016308              31181             11147.362256           1.546195             0.097695           15475.457760           1.048563             0.466540           1761.434217            0.440550             0.146823           37065.608586           0.425219             0.143250      
        2.70               5.016308              31092             10266.645148           1.545880             0.107056           16507.154944           1.062872             0.474786           2239.537790            0.457237             0.158416           36436.524937           0.427044             0.143143      
        2.80               5.016308              30966             11524.812445           1.543105             0.112076           12732.653051           1.132286             0.437916             0.000000             0.000000             0.000000           41192.397322           0.432094             0.149676      
        2.90               5.016308              31061             9562.071461            1.546631             0.112189           16456.828252           1.103493             0.471150           1987.904330            0.460787             0.172185           37443.058775           0.430921             0.149891      
        3.00               5.016308              30869             9838.868267            1.556277             0.106210           15399.967722           1.115002             0.469745            780.063724            0.479448             0.171283           39430.963105           0.434760             0.151569      
        3.10               5.016308              30768             9511.744769            1.557758             0.104827           17639.505512           1.049916             0.486590           1283.330643            0.476884             0.157198           37015.281894           0.433632             0.151593      
        3.20               5.016308              30714             8505.210931            1.557163             0.104444           20281.656836           1.026395             0.497695            327.123497            0.434087             0.163825           36335.871553           0.434749             0.148789      
        3.30               5.016308              30597             8958.151159            1.553892             0.121768           15676.764527           1.127656             0.461233           1685.944179            0.758032             0.513458           39129.002954           0.437629             0.148766      
        3.40               5.016308              30643             9008.477850            1.554203             0.127634           16406.501560           1.126078             0.473774           1308.493989            0.464656             0.177303           38726.389418           0.436808             0.148974      
        3.50               5.016308              30517             10165.991764           1.553119             0.096462           14619.903997           1.121895             0.471712            679.410341            0.373854             0.145618           39984.556716           0.439045             0.147798      
        3.60               5.016308              30355             9511.744769            1.557338             0.095779           15525.784452           1.122004             0.475762           1283.330643            0.458183             0.155883           39129.002954           0.439035             0.149745      
        3.70               5.016308              30322             9310.438002            1.561473             0.088150           15852.907949           1.123706             0.468387           3271.234974            0.455485             0.158591           37015.281894           0.436522             0.145382      
        3.80               5.016308              30541             10618.931991           1.555806             0.107460           13563.043468           1.135881             0.454733            704.573687            0.442821             0.139986           40563.313673           0.437859             0.150699      
        3.90               5.016308              30466             10342.135186           1.559833             0.101312           14519.250614           1.100952             0.478541             0.000000             0.000000             0.000000           40588.477019           0.440593             0.157183      
        4.00               5.016308              30457             9411.091386            1.566556             0.087692           16104.541409           1.103229             0.480986            251.633460            0.532521             0.118157           39682.596565           0.437371             0.147718      
        4.10               5.016308              30447             8429.720894            1.570871             0.082092           17413.035398           1.114108             0.483795            327.123497            0.507454             0.146351           39279.983029           0.437678             0.147413      
        4.20               5.016308              30590             8681.354353            1.568880             0.076729           16934.931825           1.116214             0.481813           1132.350568            0.476001             0.163637           38701.226072           0.437661             0.147974      
        4.30               5.016308              30509             8832.334429            1.568781             0.079127           16985.258517           1.103369             0.475650           1358.820681            0.470997             0.143776           38273.449191           0.437980             0.152560      
        4.40               5.016308              30457             8354.230856            1.572975             0.078481           17211.728630           1.121561             0.471705           1484.637411            0.471496             0.181518           38399.265921           0.438941             0.156765      
        4.50               5.016308              30190             8329.067510            1.571364             0.082838           16582.644982           1.149334             0.451700            578.756957            0.406043             0.132560           39959.393370           0.440898             0.150562      
        4.60               5.016308              30144             8429.720894            1.573243             0.078979           16431.664906           1.144558             0.459812            251.633460            0.401377             0.162353           40336.843559           0.442028             0.151122      
        4.70               5.016308              30409             8178.087434            1.577019             0.074310           17161.401938           1.133357             0.463988            528.430265            0.437144             0.155614           39581.943181           0.440150             0.151066      
        4.80               5.016308              30329             8706.517699            1.576520             0.078685           17262.055322           1.094366             0.483473            553.593611            0.475078             0.164063           38927.696186           0.439790             0.148537      
        4.90               5.016308              30446             8555.537623            1.579796             0.081479           17740.158895           1.088716             0.485701            301.960151            0.377533             0.164255           38852.206148           0.438997             0.150291      
        5.00               5.016308              30498             9562.071461            1.578319             0.080450           15274.150992           1.121634             0.460043             0.000000             0.000000             0.000000           40613.640365           0.437685             0.152828      
        5.10               5.016308              30558             9184.621272            1.579270             0.077838           16029.051371           1.113541             0.472698             0.000000             0.000000             0.000000           40236.190175           0.438560             0.149724      
        5.20               5.016308              30585             8782.007737            1.581984             0.079485           17614.342166           1.078326             0.489421            553.593611            0.505786             0.211030           38499.919305           0.437222             0.153716      
        5.30               5.016308              30528             8983.314504            1.584270             0.075295           17840.812279           1.056678             0.492490            855.553762            0.486235             0.144596           37770.182272           0.436853             0.151509      
        5.40               5.016308              30658             9008.477850            1.581621             0.078910           16783.951749           1.103554             0.473142            452.940227            0.415066             0.126520           39204.492991           0.434695             0.151310      
        5.50               5.016308              30513             9687.888191            1.577330             0.079589           15525.784452           1.106868             0.468326            377.450189            0.455689             0.164089           39858.739986           0.435588             0.149889      
