        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              16910              452.940227            1.421821             0.096942           13940.493657           1.213013             0.313863             0.000000             0.000000             0.000000           51056.428934           0.635493             0.114787      
        0.10               5.016308              16792             1182.677260            1.696997             0.078594           11977.752673           1.302498             0.500600             0.000000             0.000000             0.000000           52289.432886           0.619475             0.154100      
        0.20               5.016308              16980             1283.330643            1.800004             0.107414           11751.282559           1.319516             0.538348             0.000000             0.000000             0.000000           52415.249616           0.614020             0.170246      
        0.30               5.016308              17342             1383.984027            1.795541             0.105031           12908.796473           1.254803             0.547354             0.000000             0.000000             0.000000           51157.082318           0.612173             0.176134      
        0.40               5.016308              17644             1585.290795            1.751729             0.099206           13059.776548           1.247265             0.518905             0.000000             0.000000             0.000000           50804.795475           0.608880             0.180134      
        0.50               5.016308              17995             1761.434217            1.707699             0.080880           13915.330311           1.199253             0.508489             0.000000             0.000000             0.000000           49773.098291           0.608843             0.179305      
        0.60               5.016308              18310             1836.924254            1.677260             0.075562           14896.700803           1.159720             0.497463            301.960151            0.692144             0.227978           48414.277609           0.607961             0.180376      
        0.70               5.016308              18544             3120.254898            1.625829             0.083392           13764.350235           1.126897             0.478611            276.796805            0.671973             0.197218           48288.460880           0.605321             0.182327      
        0.80               5.016308              18871             3673.848509            1.595602             0.089872           15072.844225           1.053617             0.471585            276.796805            0.791194             0.133916           46426.373279           0.603924             0.188230      
        0.90               5.016308              19206             4177.115428            1.577165             0.090649           14443.760576           1.048688             0.460196            830.390416            0.609352             0.241764           45998.596398           0.603475             0.189588      
        1.00               5.016308              19411             4932.015806            1.556564             0.095987           14443.760576           1.007978             0.448382            905.880454            0.699872             0.234972           45168.205982           0.600644             0.187001      
        1.10               5.016308              19627             5661.752839            1.533094             0.097951           11877.099289           1.058171             0.434727             0.000000             0.000000             0.000000           47911.010690           0.600113             0.187686      
        1.20               5.016308              19573             5435.282725            1.521908             0.103214           13235.919970           1.032720             0.440247           2692.478017            0.589048             0.188196           44086.182106           0.600483             0.184639      
        1.30               5.016308              19871             5938.549644            1.504576             0.107110           13613.370159           0.990644             0.435287           3699.011855            0.645578             0.176730           42198.931160           0.596958             0.186876      
        1.40               5.016308              19962             6215.346450            1.488573             0.101816           15676.764527           0.924170             0.430268           3875.155276            0.611846             0.196857           39682.596565           0.602002             0.183582      
        1.50               5.016308              19995             5435.282725            1.479960             0.104497           16003.888025           0.971264             0.427787           4781.035731            0.631662             0.197188           39229.656337           0.596284             0.178858      
        1.60               5.016308              19995             6517.306601            1.470239             0.101664           12053.242710           1.028686             0.403940            704.573687            0.694037             0.197701           46174.739820           0.596213             0.185587      
        1.70               5.016308              20302             6341.163180            1.461877             0.100462           14645.067343           0.962304             0.419636           3925.481968            0.612918             0.191966           40538.150327           0.597733             0.181251      
