        tauB               sizeBin             clust_size           bulk_area            bulk_ndens         bulk_ndens_std          int_area            int_ndens          int_ndens_std           bub_area            bub_ndens          bub_ndens_std           gas_area            gas_ndens          gas_ndens_std    
        0.00               5.016308              40356             8102.597396            1.616519             0.088486           20961.067177           1.337480             0.465766             0.000000             0.000000             0.000000           36386.198245           0.243691             0.074588      
        0.10               5.016308              40425             7045.736866            2.014835             0.129925           17815.648933           1.497055             0.726761             0.000000             0.000000             0.000000           40588.477019           0.225015             0.103424      
        0.20               5.016308              40877             6768.940061            2.123818             0.101950           18142.772431           1.495141             0.736998             0.000000             0.000000             0.000000           40538.150327           0.209630             0.103537      
        0.30               5.016308              41303             7146.390250            2.079931             0.118603           18092.445739           1.497807             0.687662             0.000000             0.000000             0.000000           40211.026829           0.199871             0.098231      
        0.40               5.016308              41756             8077.434050            2.027253             0.128916           17941.465663           1.452557             0.664184             0.000000             0.000000             0.000000           39430.963105           0.191829             0.095145      
        0.50               5.016308              42204             8631.027661            1.976590             0.124795           18922.836155           1.374635             0.673724             0.000000             0.000000             0.000000           37895.999002           0.182816             0.090750      
        0.60               5.016308              42472             9964.684997            1.926704             0.118733           18394.405890           1.315998             0.663504             0.000000             0.000000             0.000000           37090.771932           0.177780             0.090992      
        0.70               5.016308              42719             14066.310387           1.873910             0.121936           13789.513581           1.238622             0.623198             0.000000             0.000000             0.000000           37594.038851           0.174522             0.088133      
        0.80               5.016308              42869             13613.370159           1.843702             0.114118           14871.537457           1.248761             0.613185             0.000000             0.000000             0.000000           36964.955202           0.171243             0.086736      
        0.90               5.016308              42934             14619.903997           1.812529             0.109168           14116.637078           1.219129             0.600067           1006.533838            0.159955             0.097541           35706.787904           0.171676             0.086808      
        1.00               5.016308              42987             15173.497608           1.784691             0.095139           14041.147041           1.192638             0.598446             0.000000             0.000000             0.000000           36235.218169           0.170387             0.081194      
        1.10               5.016308              42999             15274.150992           1.759967             0.086385           13789.513581           1.219550             0.586989            528.430265            0.228980             0.093324           35857.767980           0.172348             0.087779      
        1.20               5.016308              42971             15425.131068           1.741055             0.076340           15827.744603           1.090806             0.637139             0.000000             0.000000             0.000000           34196.987147           0.171916             0.087223      
        1.30               5.016308              42919             15701.927873           1.722782             0.074486           14066.310387           1.185101             0.582856             0.000000             0.000000             0.000000           35681.624558           0.175973             0.092251      
        1.40               5.016308              42687             16305.848176           1.702763             0.070024           13663.696851           1.155471             0.582915            629.083649            0.179626             0.071196           34851.234142           0.181744             0.091715      
        1.50               5.016308              42570             16356.174868           1.688842             0.071507           13965.657003           1.132063             0.588359             0.000000             0.000000             0.000000           35128.030947           0.186945             0.090420      
        1.60               5.016308              42369             16406.501560           1.677018             0.065553           13185.593278           1.177952             0.555439             0.000000             0.000000             0.000000           35857.767980           0.193933             0.098038      
        1.70               5.016308              41937             16280.684830           1.670999             0.065498           12757.816397           1.208906             0.533895            503.266919            0.204663             0.093432           35908.094672           0.202433             0.101928      
        1.80               5.016308              41850             15349.641030           1.668964             0.066225           17262.055322           1.027398             0.621431           1308.493989            0.194881             0.097112           31529.672476           0.202730             0.094640      
        1.90               5.016308              41635             16003.888025           1.670719             0.064453           12858.469781           1.208775             0.541405             0.000000             0.000000             0.000000           36587.505013           0.210974             0.103458      
        2.00               5.016308              41504             14745.720727           1.671604             0.072245           15072.844225           1.178610             0.578060            905.880454            0.230715             0.115794           34725.417412           0.212438             0.105881      
        2.10               5.016308              41211             14770.884073           1.677151             0.067208           13764.350235           1.248951             0.539984            603.920303            0.177176             0.094586           36310.708207           0.218365             0.103230      
        2.20               5.016308              41132             14393.433884           1.681809             0.062360           15752.254565           1.150248             0.592346           1132.350568            0.265819             0.110774           34171.823801           0.215763             0.099580      
        2.30               5.016308              40921             14343.107192           1.688337             0.060116           16632.971674           1.094092             0.615551             0.000000             0.000000             0.000000           34473.783953           0.220051             0.098325      
        2.40               5.016308              40838             14519.250614           1.695542             0.066803           15500.621106           1.127116             0.610218           1333.657335            0.248190             0.101217           34096.333763           0.222311             0.098786      
        2.50               5.016308              40795             14796.047419           1.696467             0.066854           14519.250614           1.153779             0.604706             0.000000             0.000000             0.000000           36134.564785           0.225463             0.101934      
        2.60               5.016308              40837             15098.007571           1.695853             0.061948           13915.330311           1.164615             0.595238             0.000000             0.000000             0.000000           36436.524937           0.224774             0.102585      
        2.70               5.016308              40949             15374.804376           1.693615             0.061817           15576.111144           1.048465             0.634818             0.000000             0.000000             0.000000           34498.947299           0.221166             0.099572      
        2.80               5.016308              41184             15223.824300           1.693333             0.064504           16507.154944           1.024707             0.645377             0.000000             0.000000             0.000000           33718.883574           0.216674             0.097959      
        2.90               5.016308              41398             15576.111144           1.688483             0.066450           14066.310387           1.140100             0.606984             0.000000             0.000000             0.000000           35807.441288           0.214006             0.095182      
        3.00               5.016308              41341             15450.294414           1.688253             0.058999           14166.963770           1.147458             0.595802             0.000000             0.000000             0.000000           35832.604634           0.213772             0.098100      
        3.10               5.016308              41330             14997.354187           1.686564             0.061575           14896.700803           1.148979             0.597244             0.000000             0.000000             0.000000           35555.807829           0.213467             0.093346      
        3.20               5.016308              41269             15450.294414           1.687541             0.059117           13865.003619           1.164082             0.586583             0.000000             0.000000             0.000000           36134.564785           0.215500             0.095809      
        3.30               5.016308              41261             15399.967722           1.690328             0.061847           14166.963770           1.147741             0.593114             0.000000             0.000000             0.000000           35882.931326           0.214838             0.098968      
        3.40               5.016308              41310             15500.621106           1.691158             0.065826           14242.453808           1.132319             0.596038             0.000000             0.000000             0.000000           35706.787904           0.214497             0.100149      
        3.50               5.016308              41298             15475.457760           1.689643             0.066644           13764.350235           1.164966             0.583680             0.000000             0.000000             0.000000           36210.054823           0.215879             0.095610      
        3.60               5.016308              41295             15500.621106           1.687739             0.061587           14393.433884           1.127528             0.594671             0.000000             0.000000             0.000000           35555.807829           0.214030             0.096957      
        3.70               5.016308              41207             15500.621106           1.684965             0.060247           14141.800424           1.145187             0.592346             0.000000             0.000000             0.000000           35807.441288           0.214676             0.102951      
        3.80               5.016308              41226             15399.967722           1.682471             0.057622           13965.657003           1.169369             0.583710             0.000000             0.000000             0.000000           36084.238094           0.215025             0.101221      
        3.90               5.016308              41316             15148.334262           1.684146             0.063265           15047.680879           1.128147             0.605438             0.000000             0.000000             0.000000           35253.847677           0.213083             0.096515      
        4.00               5.016308              41291             15173.497608           1.685636             0.065907           14846.374111           1.133139             0.605031             0.000000             0.000000             0.000000           35429.991099           0.214508             0.093435      
        4.10               5.016308              41294             15601.274490           1.685952             0.066564           13437.226738           1.177847             0.575798             0.000000             0.000000             0.000000           36411.361591           0.216141             0.097625      
        4.20               5.016308              41164             15349.641030           1.686228             0.062143           14166.963770           1.151411             0.588079             0.000000             0.000000             0.000000           35933.258018           0.217208             0.099163      
        4.30               5.016308              41168             14871.537457           1.684829             0.061063           14468.923922           1.180599             0.572676            729.737033            0.248035             0.098818           35379.664407           0.217102             0.100308      
        4.40               5.016308              41078             15525.784452           1.686227             0.060570           13865.003619           1.146700             0.585410             0.000000             0.000000             0.000000           36059.074748           0.219667             0.100074      
        4.50               5.016308              41103             14997.354187           1.691432             0.065936           14292.780500           1.166743             0.582495             0.000000             0.000000             0.000000           36159.728131           0.220051             0.101203      
        4.60               5.016308              41047             14871.537457           1.695655             0.059683           14896.700803           1.138306             0.598592             0.000000             0.000000             0.000000           35681.624558           0.219329             0.099952      
        4.70               5.016308              41034             14619.903997           1.697344             0.061012           14645.067343           1.175823             0.578265             0.000000             0.000000             0.000000           36184.891477           0.220119             0.101656      
        4.80               5.016308              40901             14670.230689           1.697042             0.059107           15802.581257           1.094441             0.618324             0.000000             0.000000             0.000000           34977.050872           0.223261             0.096818      
        4.90               5.016308              40887             14418.597230           1.695519             0.056633           15072.844225           1.162355             0.588863            880.717108            0.232765             0.126437           35077.704256           0.223162             0.097040      
        5.00               5.016308              40945             14544.413960           1.691921             0.062186           15324.477684           1.136156             0.607265           1107.187222            0.255603             0.122897           34473.783953           0.223300             0.096756      
        5.10               5.016308              40855             15500.621106           1.688577             0.060038           12984.286511           1.193212             0.557521             0.000000             0.000000             0.000000           36964.955202           0.225430             0.101079      
        5.20               5.016308              40888             15198.660954           1.686793             0.064218           14670.230689           1.116751             0.606713             0.000000             0.000000             0.000000           35580.971175           0.224277             0.103766      
        5.30               5.016308              40904             15274.150992           1.686248             0.064337           14141.800424           1.147096             0.596510             0.000000             0.000000             0.000000           36033.911402           0.222624             0.098599      
        5.40               5.016308              41004             15123.170916           1.685559             0.066558           14695.394035           1.132940             0.609252             0.000000             0.000000             0.000000           35631.297866           0.220593             0.096448      
        5.50               5.016308              41159             15198.660954           1.686728             0.061936           15274.150992           1.089815             0.626953             0.000000             0.000000             0.000000           34977.050872           0.220659             0.100828      
        5.60               5.016308              41302             15123.170916           1.687345             0.060594           15223.824300           1.110365             0.611686            503.266919            0.232481             0.107575           34599.600682           0.215638             0.097522      
        5.70               5.016308              41250             15022.517533           1.691927             0.068039           14368.270538           1.163118             0.585910             0.000000             0.000000             0.000000           36059.074748           0.218281             0.094995      
        5.80               5.016308              41089             15576.111144           1.690473             0.060862           13110.103240           1.188702             0.559082             0.000000             0.000000             0.000000           36763.648434           0.219918             0.099971      
        5.90               5.016308              40977             14544.413960           1.689240             0.063859           15827.744603           1.121891             0.601941             0.000000             0.000000             0.000000           35077.704256           0.218771             0.099783      
        6.00               5.016308              41067             14645.067343           1.692174             0.065265           15676.764527           1.114452             0.608606            754.900379            0.198702             0.100536           34373.130569           0.221016             0.099134      
        6.10               5.016308              41080             14947.027495           1.694317             0.060742           14066.310387           1.182329             0.571723             0.000000             0.000000             0.000000           36436.524937           0.220767             0.102046      
        6.20               5.016308              41109             14166.963770           1.698670             0.059996           15878.071295           1.145794             0.600250            427.776881            0.236104             0.111131           34977.050872           0.218458             0.096119      
        6.30               5.016308              40987             14393.433884           1.698761             0.061418           15123.170916           1.163050             0.589024             0.000000             0.000000             0.000000           35933.258018           0.221522             0.103206      
        6.40               5.016308              40888             14393.433884           1.701123             0.063479           14443.760576           1.200034             0.567656             0.000000             0.000000             0.000000           36612.668359           0.223475             0.105218      
