      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         44193           18584             0              425              0              5304            1413            6389           19723            763              0               0               0       
      0.10          5.016308         44458           17487             0              303              0              5273            1648            7486           19754            650              0               0               0       
      0.20          5.016308         44895           17865             0              310              0              4650            1625            7108           20377            666              0               0               0       
      0.30          5.016308         45316           18954             0              339              0              4213            1601            6019           20814            661              0               0               0       
      0.40          5.016308         45489           20462             0              377              0              4093            1586            4511           20934            638              0               0               0       
      0.50          5.016308         45494           21441             32             406              0              4033            1556            3532           20962            639              0               0               0       
      0.60          5.016308         45469           22552            167             441              0              4051            1529            2421           20809            631              0               0               0       
      0.70          5.016308         45247           24207            1150            503              0              4168            1510            766            19709            588              0               0               0       
      0.80          5.016308         45026           24531            1495            526              0              4421            1499            442            19111            576              0               0               0       
      0.90          5.016308         44721           24922            2719            568              0              4751            1500             51            17557            533              0               0               0       
      1.00          5.016308         44386           24695            1834            550              0              5038            1502            278            18155            549              0               0               0       
      1.10          5.016308         44202           24797            2064            560              0              5202            1507            176            17761            534              0               0               0       
      1.20          5.016308         44025           24713            1852            557              0              5233            1474            260            17942            570              0               0               0       
      1.30          5.016308         43764           24739            2030            564              0              5381            1451            234            17616            586              0               0               0       
      1.40          5.016308         43491           24432            1593            549              0              5655            1464            541            17779            588              0               0               0       
      1.50          5.016308         43341           24489            1766            553              0              5929            1498            484            17332            550              0               0               0       
      1.60          5.016308         43208           24425            1754            551              0              5765            1430            548            17239            555              0              269              65      
      1.70          5.016308         43209           24857            3069            589              0              6217            1529            116            15741            483              0               0               0       
      1.80          5.016308         43277           24687            2305            571              0              5904            1484            286            16818            546              0               0               0       
      1.90          5.016308         43436           24715            2799            584              0              5863            1500            258            16365            517              0               0               0       
      2.00          5.016308         43578           24614            2726            581              0              5732            1494            359            16569            526              0               0               0       
      2.10          5.016308         43635           24619            3442            597              0              5797            1513            354            15788            491              0               0               0       
      2.20          5.016308         43561           24467            2558            576              0              5611            1464            506            16858            561              0               0               0       
      2.30          5.016308         43392           24172            2254            564              0              5912            1494            801            16861            543              0               0               0       
      2.40          5.016308         42869           23795            1569            541              2              6294            1511            1176           17164            549              0               0               0       
      2.50          5.016308         42731           23749            1236            532              7              6260            1452            1217           17395            587              0              136              30      
      2.60          5.016308         42601           23756            1392            533              26             6696            1532            1191           16939            536              0               0               0       
      2.70          5.016308         42471           23268            1628            526              60             6832            1535            1645           16567            540              0               0               0       
      2.80          5.016308         42276           23325            1709            528              88             6691            1504            1560           16627            569              0               0               0       
      2.90          5.016308         42401           23072            1912            528             100             6713            1514            1801           16402            559              0               0               0       
      3.00          5.016308         42456           22485            2024            517              99             6704            1523            2389           16299            561              0               0               0       
      3.10          5.016308         42524           22504            1850            512             191             6512            1521            2278           16665            568              0               0               0       
      3.20          5.016308         42514           22606            2254            521             219             6574            1533            2148           16199            547              0               0               0       
      3.30          5.016308         42488           22745            2239            522             318             6593            1550            1910           16195            529              0               0               0       
