      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         45365           16274             0              356              0              4248            1423            8699           20779            822              0               0               0       
      0.10          5.016308         45710           17789             0              288              0              4024            1678            7184           21003            635              0               0               0       
      0.20          5.016308         46158           17830             0              296              0              3400            1639            7143           21627            666              0               0               0       
      0.30          5.016308         46442           18566             0              318              0              3181            1629            6407           21846            654              0               0               0       
      0.40          5.016308         46354           19234             0              340              0              3182            1604            5739           21845            657              0               0               0       
      0.50          5.016308         46265           20183             0              367              0              3338            1584            4790           21689            650              0               0               0       
      0.60          5.016308         45964           22029            268             417              0              3551            1558            2944           21208            626              0               0               0       
      0.70          5.016308         45575           23884            847             473              0              4007            1567            1089           20173            561              0               0               0       
      0.80          5.016308         45257           24578            1871            516              0              4256            1545            395            18900            540              0               0               0       
      0.90          5.016308         44974           24879            3211            558              0              4558            1554             94            17258            489              0               0               0       
      1.00          5.016308         44579           24643            2229            537              0              4839            1543            330            17959            521              0               0               0       
      1.10          5.016308         44216           24048            1576            513              0              5144            1530            925            18307            558              0               0               0       
      1.20          5.016308         43919           24377            2230            534              0              5498            1558            596            17299            509              0               0               0       
      1.30          5.016308         43883           24693            2827            554              0              5533            1553            280            16667            494              0               0               0       
      1.40          5.016308         44017           24681            2270            543              0              5421            1535            292            17336            523              0               0               0       
      1.50          5.016308         44074           24691            2075            539              0              5220            1506            282            17732            556              0               0               0       
      1.60          5.016308         43991           24423            1884            529              0              5227            1513            550            17916            559              0               0               0       
      1.70          5.016308         43889           24506            2359            540              0              5472            1547            467            17196            514              0               0               0       
      1.80          5.016308         43970           24376            2272            535              0              5389            1538            597            17366            528              0               0               0       
      1.90          5.016308         43734           24061            1648            518              0              5457            1513            912            17922            570              0               0               0       
      2.00          5.016308         43673           24104            1961            524              2              5727            1552            867            17339            525              0               0               0       
      2.10          5.016308         43541           23855            1992            519              8              5809            1554            1110           17226            528              0               0               0       
      2.20          5.016308         43435           23647            2061            516              15             5845            1546            1311           17121            539              0               0               0       
      2.30          5.016308         43255           23623            1951            515              21             5984            1546            1329           17092            540              0               0               0       
      2.40          5.016308         43316           23710            2332            525              24             6024            1552            1239           16671            524              0               0               0       
      2.50          5.016308         43299           23294            2028            511              38             5910            1535            1641           17089            555              0               0               0       
