      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         36510           17746             0              454              0             12376            1501            7227           12651            646              0               0               0       
      0.10          5.016308         36520           18473             0              472              0             12400            1501            6500           12627            628              0               0               0       
      0.20          5.016308         36780           19131             1              500              0             12089            1471            5842           12937            630              0               0               0       
      0.30          5.016308         36920           11426             0              293             171            11567            1419           12728           13460            871             648              0               18      
      0.40          5.016308         37082            4327             29             110              0             11190            1365           20646           13808            1126             0               0               0       
      0.50          5.016308         37072            862              0               21              80            10639            1302           24031           14388            1278             0               0               0       
      0.60          5.016308         37377            2130            398              63             238            10669            1314           22605           13960            1224             0               0               0       
      0.70          5.016308         37629            1135            2309             88             376            11401            1317           23462           11317            1196             0               0               0       
      0.80          5.016308         37860            1106            786              49             509            11295            1256           23358           12946            1296             0               0               0       
      0.90          5.016308         37976            424             1302             44             1062           10800            1247           23487           12925            1310             0               0               0       
      1.00          5.016308         38414            3186            2713            149             2138           11935            1351           19649           10379            1101             0               0               0       
      1.10          5.016308         38657            2767            430              79             3749           10748            1386           18457           13849            1136             0               0               0       
      1.20          5.016308         38721            1300            531              46             3354            9804            1196           20319           14692            1359             0               0               0       
      1.30          5.016308         26975            2166            2734            124             5592           10445            1349           17215           11848            1128             0               0               0       
      1.40          5.016308         25426            1404            2627            105             4761            8563            1172           18808           13837            1324             0               0               0       
      1.50          5.016308         28070            1154            3118            107             4568            6706            1060           19251           15203            1434             0               0               0       
      1.60          5.016308         28968            2337            5087            186             5537            6484            1171           10340           13453            1026            6759             3              218      
      1.70          5.016308         29701            2071            4704            166             5753            5904            1167           17149           14419            1268             0               0               0       
      1.80          5.016308         30321            1828            4295            152             4230            5085            972            18783           15633            1454            132              14              23      
      1.90          5.016308         31282            1847            4196            146             3947            4789            896            19179           16042            1559             0               0               0       
      2.00          5.016308         31829            2424            5200            185             5240            5118            1147           16901           14669            1198            408              40              71      
      2.10          5.016308         32760            2336            5435            188             5208            4436            1200           17429           15156            1213             0               0               0       
      2.20          5.016308         33535            1403            3173            109             4173            3459            1029           19397           18395            1463             0               0               0       
      2.30          5.016308         34111            1749            3707            131             4310            3835            1124           13200           17439            1045            5714             46             301      
      2.40          5.016308         34831            1433            3086            108             4174            3221            1082           19366           18720            1411             0               0               0       
      2.50          5.016308         35269            1222            2567             89             4279            3136            1138           14335           19276            1124            5137             48             250      
      2.60          5.016308         35348            1428            3902            127             4389            3390            1147           14060           17679            1041            5096             56             286      
      2.70          5.016308         36052            930             2747             87             3411            2660            946            20632           19620            1568             0               0               0       
      2.80          5.016308         36195            1405            3922            127             4580            3414            1223           14520           17648            1023            4468             43             228      
      2.90          5.016308         36722            1929            4467            152             4599            3550            1231           14508           16984            1037            3937             26             181      
      3.00          5.016308         37001            1288            3435            112             4306            3399            1150           15204           18137            1075            4175             56             264      
      3.10          5.016308         37174            1255            4039            128             4324            3015            1092           15884           17912            1161            3510             61             220      
      3.20          5.016308         37608            1633            4393            144             4116            2934            1133           15423           17568            1048            3801            132             276      
      3.30          5.016308         37711            1799            4233            144             5162            3426            1290           15656           17331            1039            2356             37             128      
      3.40          5.016308         37993            1695            3518            125             4137            2961            1068           16224           18463            1126            2917             85             282      
      3.50          5.016308         38226            3042            6733            235             5492            4089            1336           14392           14173            904             2047             32             126      
      3.60          5.016308         38249            2632            6069            209             4272            3546            1091           15254           15286            987             2815            126             314      
      3.70          5.016308         38583            2003            4744            160             3536            2806            928            19434           17477            1513             0               0               0       
      3.80          5.016308         38655            2727            6707            225             5045            2996            1145           15990           15222            995             1211            102             236      
      3.90          5.016308         38998            2499            5693            195             4317            2948            1086           16541           16295            1050            1616             91             270      
      4.00          5.016308         39260            3157            6880            236             4806            3108            1252           16201           15011            988             809              28             125      
      4.10          5.016308         39684            3914            8010            280             4728            3201            1252           15692           13776            927             639              40             142      
      4.20          5.016308         39871            3748            7916            272             4946            3087            1356           16279           14024            973              0               0               0       
      4.30          5.016308         40091            3287            7113            242             4553            2961            1310           17133           14953            1049             0               0               0       
      4.40          5.016308         40410            4073            8513            293             4272            3007            1320           16628           13507            988              0               0               0       
      4.50          5.016308         40545            3912            8380            286             3671            2751            1212           17283           13828            1062            107              68              41      
      4.60          5.016308         40636            3566            7830            266             3699            2937            1262           17708           14260            1073             0               0               0       
      4.70          5.016308         40823            3486            7700            261             3139            2722            1093           18264           14540            1213             84              65              34      
      4.80          5.016308         40908            3714            8331            281             3468            2969            1230           17791           13727            1090             0               0               0       
      4.90          5.016308         40928            3791            7850            271             3199            2892            1159           17907           14227            1149             76              58              22      
      5.00          5.016308         40862            4247            8476            296             3022            2845            1090           17470           13588            1116            234             118              99      
      5.10          5.016308         40918            4146            8590            297             3150            2998            1163           17524           13345            1091            153              94              50      
      5.20          5.016308         40617            4265            8482            297             3390            3315            1236           17266           13170            1046             52              60              22      
      5.30          5.016308         40480            4393            8280            295             3680            3537            1303           16838           13151            980              62              59              23      
      5.40          5.016308         40350            4777            8833            318             3863            3953            1363           16207           12145            879             126              96              41      
      5.50          5.016308         40339            4986            8621            319             3727            3639            1306           16260           12767            976              0               0               0       
      5.60          5.016308         40118            5737            9708            362             4211            4349            1422           15025           10970            817              0               0               0       
      5.70          5.016308         40051            4128            7284            267             3831            3900            1300           16879           13740            992             135             103              42      
      5.80          5.016308         39807            4826            8224            305             3779            3793            1259           16368           13010            1037             0               0               0       
      5.90          5.016308         39699            4632            8009            296             3667            3699            1213           16271           12911            966             403             408             126      
      6.00          5.016308         39355            5137            8618            322             4470            4556            1414           15366           11853            865              0               0               0       
      6.10          5.016308         39258            5420            8807            333             4283            4471            1388           15164           11671            854             106              78              26      
      6.20          5.016308         39430            5065            8320            314             4365            4609            1416           15543           12098            871              0               0               0       
      6.30          5.016308         39331            4920            8160            307             4240            4485            1391           15813           12382            903              0               0               0       
      6.40          5.016308         39283            4795            7783            295             4167            4558            1353           15920           12658            922              91              28              31      
      6.50          5.016308         38860            4921            7904            301             4115            4466            1310           15718           12411            917             219             246              73      
      6.60          5.016308         38642            4777            7596            290             4036            4341            1276           15906           12776            948             254             314              87      
      6.70          5.016308         38854            5486            8177            321             4382            4883            1370           15009           11853            877              96             114              33      
      6.80          5.016308         38480            4897            7779            297             4337            4912            1366           15581           12184            894             158             152              44      
      6.90          5.016308         38488            5302            8231            317             4267            4854            1332           15239           11808            897             165             134              55      
      7.00          5.016308         38415            4778            7815            295             4019            4469            1238           16033           12565            1017            143             178              51      
      7.10          5.016308         36826            4147            7238            266             3912            4347            1195           16782           13337            1095            132             105              45      
