      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         41129           18098             0              438              0              8149            1440            6875           16878            723              0               0               0       
      0.10          5.016308         41204           18650             0              432              0              8333            1497            6323           16694            672              0               0               0       
      0.20          5.016308         41382           18802             0              428              0              7972            1474            5506           17055            680             665              0               19      
      0.30          5.016308         41585           17886             0              411              0              7614            1438            7087           17413            752              0               0               0       
      0.40          5.016308         41631           11521             33             260              0              7353            1404           13452           17641            937              0               0               0       
      0.50          5.016308         41833           10374            179             241              0              7182            1392           14599           17666            968              0               0               0       
      0.60          5.016308         41804           11263            1460            293              45             7090            1373           13665           16477            935              0               0               0       
      0.70          5.016308         41683            9986            4215            328             189             7132            1386           14798           13680            887              0               0               0       
      0.80          5.016308         41442            8205            6229            337             370             6850            1344           16398           11948            920              0               0               0       
      0.90          5.016308         41984            6842            5679            291             365             6766            1334           17766           12582            976              0               0               0       
      1.00          5.016308         41854            4642            3236            186             878             6487            1336           19453           15304            1079             0               0               0       
      1.10          5.016308         41908            3531            2929            152             1148            5965            1283           20294           16133            1166             0               0               0       
      1.20          5.016308         41524            1819            2690            105             1698            5676            1239           21456           16661            1257             0               0               0       
      1.30          5.016308         40941            1335            2696             95             2154            5365            1198           21484           16966            1308             0               0               0       
      1.40          5.016308         41020            831             1101             45             2431            4247            1083           21711           19679            1473             0               0               0       
      1.50          5.016308         31369            1393            874              53             3646            4452            1177           19934           19701            1371             0               0               0       
      1.60          5.016308         36078            1252            1397             62             4538            4498            1210           18526           17591            1255            657             1541             74      
      1.70          5.016308         34339            1569            4658            146             5655            4669            1321           17354           15681            1114            395              19              20      
      1.80          5.016308         33861            1328            2420             87             4918            3661            1142           18151           18935            1354            576              11              18      
      1.90          5.016308         34838            607             834              33             4352            3737            1086           20014           20456            1482             0               0               0       
      2.00          5.016308         35575            1780            4241            139             6174            4457            1409           14000           16144            950             3019            185             103      
      2.10          5.016308         35777            671             1324             45             5866            4109            1388           15627           19414            1069            2809            180              99      
      2.20          5.016308         36459            578             1887             55             5663            3836            1366           16222           19147            1094            2510            157              86      
      2.30          5.016308         36966            445             1413             41             5220            3745            1319           17184           19739            1165            2124            130              76      
      2.40          5.016308         37630            733             1943             60             5053            3612            1352           17344           19319            1121            1843            153              68      
      2.50          5.016308         38202            811             2242             67             4860            3653            1326           17644           18988            1109            1658            144              99      
      2.60          5.016308         38523            1091            2900             87             5142            3982            1405           17551           18055            1069            1189             90              40      
      2.70          5.016308         38513            1004            2365             75             4651            3534            1289           18587           19026            1173            731             102              64      
      2.80          5.016308         39213            1082            2918             87             4605            3333            1286           18659           18671            1162            627             105              66      
      2.90          5.016308         39688            1132            2819             86             4048            2957            1205           19343           19140            1218            450             111              92      
      3.00          5.016308         36671            1845            3831            125             4167            3418            1282           18746           17684            1137            215              94              57      
      3.10          5.016308         40743            2622            4650            160             3983            3605            1367           18368           16772            1074             0               0               0       
      3.20          5.016308         40718            3371            5530            196             3845            3926            1370           17757           15571            1035             0               0               0       
      3.30          5.016308         36968            2945            4897            172             3445            3549            1257           18529           16534            1153             54              47              19      
      3.40          5.016308         36652            2394            4502            150             3258            3594            1186           19259           16882            1240             62              49              25      
      3.50          5.016308         40054            3017            4960            174             3808            4124            1353           18065           15824            1046             83             119              28      
      3.60          5.016308         39525            2745            4589            160             3985            4365            1349           18147           15948            1061             96             125              31      
      3.70          5.016308         39227            3578            5097            190             4176            4577            1355           17078           15223            1008            141             130              48      
      3.80          5.016308         38901            3018            4513            164             4099            4432            1295           17764           15960            1106             92             122              36      
      3.90          5.016308         38611            3600            5330            195             4505            5069            1419           16868           14628            987              0               0               0       
      4.00          5.016308         38418            3417            5237            189             4147            4793            1339           17409           14997            1073             0               0               0       
      4.10          5.016308         38361            3705            5385            197             4522            5479            1424           16746           14163            980              0               0               0       
      4.20          5.016308         37813            4200            5888            219             4728            5747            1462           16045           13392            920              0               0               0       
      4.30          5.016308         37810            3925            5607            207             4469            5620            1419           16579           13800            975              0               0               0       
      4.40          5.016308         37477            4167            5920            219             4528            5690            1432           16227           13357            938              51              60              12      
      4.50          5.016308         37653            4342            6213            229             4706            6171            1496           15925           12643            876              0               0               0       
      4.60          5.016308         37588            4843            6761            253             4615            6268            1502           15515           11998            846              0               0               0       
      4.70          5.016308         37517            5084            7047            265             4569            6206            1498           15320           11774            838              0               0               0       
      4.80          5.016308         37689            5540            7203            278             4415            6229            1497           15018           11595            826              0               0               0       
      4.90          5.016308         37979            6607            7980            318             4377            6483            1540           13989           10564            743              0               0               0       
      5.00          5.016308         37909            6311            7525            301             4382            6549            1539           14280           10953            761              0               0               0       
      5.10          5.016308         37827            6188            7391            296             4276            6497            1520           14509           11139            785              0               0               0       
      5.20          5.016308         37860            5734            6900            275             4067            6319            1484           15172           11808            842              0               0               0       
      5.30          5.016308         37698            6002            6952            282             4221            6527            1512           14750           11548            807              0               0               0       
      5.40          5.016308         37562            5984            6869            280             4244            6430            1479           14666           11617            822              79             111              20      
      5.50          5.016308         37351            6385            7244            297             4196            6435            1480           14392           11348            824              0               0               0       
      5.60          5.016308         37310            6926            7803            321             4351            6698            1520           13696           10526            760              0               0               0       
      5.70          5.016308         37517            7005            7853            324             4283            6763            1520           13685           10411            757              0               0               0       
      5.80          5.016308         37396            7695            8446            352             4304            6810            1520           12974            9771            729              0               0               0       
      5.90          5.016308         37536            7470            7953            337             4122            6629            1496           13381           10445            768              0               0               0       
      6.00          5.016308         37507            7570            8101            342             4172            6772            1519           13231           10154            740              0               0               0       
      6.10          5.016308         37313            8233            8723            369             4404            7133            1571           12336            9171            661              0               0               0       
      6.20          5.016308         36980            7679            8179            345             4400            7044            1543           12894            9804            713              0               0               0       
      6.30          5.016308         36970            8048            8495            361             4365            7022            1538           12560            9510            702              0               0               0       
      6.40          5.016308         36989            7866            8255            351             4275            6980            1526           12832            9792            724              0               0               0       
      6.50          5.016308         37248            8340            8632            370             4166            6905            1518           12467            9490            713              0               0               0       
      6.60          5.016308         37361            8154            8488            362             4179            6996            1539           12640            9543            700              0               0               0       
      6.70          5.016308         37081            8431            8553            371             4331            7116            1549           12211            9358            681              0               0               0       
      6.80          5.016308         37267            8486            8594            374             4234            6976            1525           12253            9457            702              0               0               0       
      6.90          5.016308         37258            8564            8648            377             4116            6898            1511           12293            9481            713              0               0               0       
      7.00          5.016308         37156            8582            8650            377             4186            7058            1532           12205            9319            692              0               0               0       
      7.10          5.016308         37388            8894            8775            387             4036            7041            1519           11988            9110            673              55             101              22      
      7.20          5.016308         37336            8767            8730            383             4065            7192            1551           12141            9105            667              0               0               0       
      7.30          5.016308         37253            9310            9076            403             4144            7286            1565           11519            8665            633              0               0               0       
      7.40          5.016308         37410            9243            8884            398             4054            7249            1554           11676            8894            649              0               0               0       
      7.50          5.016308         37339            9224            8980            401             4094            7332            1559           11655            8715            641              0               0               0       
      7.60          5.016308         37293            8721            8599            382             3990            7207            1530           12262            9221            689              0               0               0       
      7.70          5.016308         37144            8418            8362            369             4021            7155            1513           12534            9510            719              0               0               0       
      7.80          5.016308         36996            8492            8190            366             4041            7134            1496           12397            9642            725              43              61              14      
      7.90          5.016308         36804            8587            8296            370             4108            7285            1515           12233            9387            701              45              59              15      
      8.00          5.016308         36774            8279            8022            357             4268            7526            1555           12426            9479            689              0               0               0       
      8.10          5.016308         36633            8775            8590            381             4403            7730            1581           11795            8707            639              0               0               0       
      8.20          5.016308         36495            8847            8501            381             4479            7897            1593           11647            8629            627              0               0               0       
      8.30          5.016308         36373            8816            8404            379             4410            7845            1575           11747            8778            647              0               0               0       
      8.40          5.016308         36229            8982            8632            388             4482            8071            1600           11509            8324            613              0               0               0       
      8.50          5.016308         36188            9080            8722            393             4559            8155            1598           11334            8150            610              0               0               0       
      8.60          5.016308         36283            9152            8605            393             4379            8105            1585           11442            8317            623              0               0               0       
