      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         39980           17433             0              429              0              9144            1446            7540           15883            726              0               0               0       
      0.10          5.016308         39999           16818             0              410              0              9175            1445            7814           15852            736             341              0               10      
      0.20          5.016308         40007           15061             0              372             339             8905            1427            9573           16122            802              0               0               0       
      0.30          5.016308         40145            4936             0              122              0              8440            1331           20037           16587            1148             0               0               0       
      0.40          5.016308         39953            1852            168              46             200             8033            1283           22921           16826            1272             0               0               0       
      0.50          5.016308         39953            2744            739              85             720             7582            1264           21509           16706            1252             0               0               0       
      0.60          5.016308         40298            2125            3257            131             1055            7341            1232           21793           14429            1238             0               0               0       
      0.70          5.016308         30569            2534            4781            175             1406            7000            1170           21033           13246            1256             0               0               0       
      0.80          5.016308         31138            1241            4883            150             2563            6016            1135           21169           14128            1316             0               0               0       
      0.90          5.016308         19778            335             2331             65             2686            4697            973            21952           17999            1563             0               0               0       
      1.00          5.016308         28642            1199            2574             91             3762            4336            986            20012           18117            1524             0               0               0       
      1.10          5.016308         33230            1401            5758            170             4766            3856            1072           18806           15413            1359             0               0               0       
      1.20          5.016308         34258            687             4344            116             4763            3804            1057           19523           16879            1428             0               0               0       
      1.30          5.016308         35422            3643            8822            283             6730            4501            1412           13016           11704            862             1584             0               44      
      1.40          5.016308         36185            2500            6924            215             5578            4082            1241           16535           14005            1066            360              16              79      
      1.50          5.016308         37012            1225            4047            118             4773            3772            1059           18975           17208            1424             0               0               0       
      1.60          5.016308         37448            1385            4945            141             3955            3706            897            19633           16376            1563             0               0               0       
      1.70          5.016308         38034            854             3018             86             3560            3270            752            20559           18739            1763             0               0               0       
      1.80          5.016308         39281            1775            5000            152             3940            3096            912            19258           16931            1537             0               0               0       
      1.90          5.016308         40418            874             3167             89             3666            2827            884            20433           19033            1628             0               0               0       
      2.00          5.016308         40858            1784            4472            137             4897            3007            1280           18151           17544            1134            141              4               50      
      2.10          5.016308         41211            1852            4651            142             4501            2809            1365           18620           17567            1094             0               0               0       
      2.20          5.016308         41765            1521            4295            126             4131            2823            1366           19321           17909            1109             0               0               0       
      2.30          5.016308         41588            1932            4392            137             3789            2900            1348           19252           17735            1116             0               0               0       
      2.40          5.016308         42140            1619            3838            118             3397            2493            1301           19957           18696            1182             0               0               0       
      2.50          5.016308         41986            2000            4153            134             3547            2831            1366           19426           18043            1101             0               0               0       
      2.60          5.016308         41993            1691            3834            120             3131            2526            1271           20012           18587            1160            139              80              50      
      2.70          5.016308         42156            1403            3182            100             3040            2621            1244           20424           19168            1223            106              56              34      
      2.80          5.016308         41746            2323            4125            141             2980            2793            1232           19472           17894            1153            198             215              75      
      2.90          5.016308         41711            4432            6694            247             3602            3751            1396           16819           14443            907             120             139              51      
      3.00          5.016308         41880            4256            6385            235             3688            3997            1416           16974           14587            933              55              58              17      
      3.10          5.016308         41469            4846            7051            264             3746            4154            1436           16381           13822            901              0               0               0       
      3.20          5.016308         40944            3284            5063            185             2957            2665            1156           18732           17299            1260             0               0               0       
      3.30          5.016308         40543            4986            6482            255             3922            4356            1439           16010           14107            894              55              82              13      
      3.40          5.016308         39924            3347            4568            174             3902            4376            1396           17658           16015            1008             66              68              23      
      3.50          5.016308         39607            3380            4872            181             4215            4823            1430           17297           15231            959              81             101              31      
      3.60          5.016308         39234            2952            3949            151             3822            4226            1228           17897           16570            1127            302             282              95      
      3.70          5.016308         38603            3068            3836            151             3380            3688            1075           18449           17440            1350             76              63              25      
      3.80          5.016308         37735            3814            4878            190             4631            5177            1327           16102           14604            955             426             368             129      
      3.90          5.016308         37883            3736            4618            182             4242            4815            1225           16793           15403            1119            202             191              75      
      4.00          5.016308         37195            4457            5390            215             5104            5676            1436           15412           13961            950              0               0               0       
      4.10          5.016308         35066            4201            4827            196             4524            5211            1287           15785           14389            992             463             600             126      
      4.20          5.016308         35051            4461            5049            207             4420            5374            1261           15569           14083            993             523             521             140      
      4.30          5.016308         36710            5018            5292            227             4805            5884            1347           14322           13172            897             828             679             130      
      4.40          5.016308         36538            4775            5352            222             4437            5612            1288           15430           13792            993             331             271              98      
      4.50          5.016308         36570            4363            4646            197             4332            5696            1228           16100           14625            1124            178              60              52      
      4.60          5.016308         35518            4989            5487            228             5358            7033            1496           14254           12154            812             372             353              65      
      4.70          5.016308         33691            4918            5542            227             5199            6629            1359           14783           12750            1005             73             106              10      
      4.80          5.016308         33946            4814            5251            218             4781            6648            1231           14169           11819            820             1209            1309            332      
      4.90          5.016308         33962            5438            5786            242             5836            8003            1521           13349           10831            742             350             407              96      
      5.00          5.016308         33483            5736            6127            256             5640            7930            1525           13597           10970            820              0               0               0       
      5.10          5.016308         33838            5898            6338            264             5542            8117            1506           13059           10166            725             474             406             106      
      5.20          5.016308         33731            6178            6445            272             6057            8903            1652           12738            9679            677              0               0               0       
      5.30          5.016308         33265            6321            6566            277             5725            8658            1570           12711            9642            696             216             161              58      
      5.40          5.016308         32658            6833            7228            304             5981            9027            1646           12159            8772            651              0               0               0       
      5.50          5.016308         33135            7086            7303            313             5879            9013            1632           11892            8585            626             116             126              30      
      5.60          5.016308         33313            6606            6701            289             5208            8189            1461           12720            9619            717             439             518             134      
      5.70          5.016308         33694            6883            7054            302             5358            8631            1585           12639            9229            685              93             113              29      
      5.80          5.016308         33592            7246            7235            313             5540            9056            1638           12015            8503            629             172             233              21      
