      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         33379           17081             0              449              0             15071            1536            7892            9956            616              0               0               0       
      0.10          5.016308         33409           17936             0              471              0             15075            1537            7037            9952            593              0               0               0       
      0.20          5.016308         33733           17998             0              478             879            15007            1557            6096           10020            566              0               0               0       
      0.30          5.016308         33990           14458             0              385             1809           14496            1542            8229           10531            660             477              0               14      
      0.40          5.016308         34153            7030             0              191             1432           13426            1412           16511           11446            983              0              155              15      
      0.50          5.016308         34462            2946             26              77             1024           13286            1389           21003           11715            1135             0               0               0       
      0.60          5.016308         34540            2377             0               60             1149           14651            1421           21447           10177            1101             0              199              19      
      0.70          5.016308         34828            1745             0               45             1149           16651            1479           22079            8217            1063             0              159              14      
      0.80          5.016308         35304            1712             0               44             1817           16947            1481           21444            7942            1062             0              138              14      
      0.90          5.016308         35626            1853            196              54             2229           17512            1513           20891            7014            1005             0              305              29      
      1.00          5.016308         36018            163              0               4              1386           15036            1325           23424            9785            1252             0              206              20      
      1.10          5.016308         36072            1243             0               32             1919           15646            1355           21811            9381            1214             0               0               0       
      1.20          5.016308         35220            1216            380              41             4607           17739            1558           18811            6361            967             339             547              35      
      1.30          5.016308         21645            258              0               7              5181           17462            1568           19148            6893            983             386             672              43      
      1.40          5.016308         19814             0              151              4              4931           15515            1460           19432            8328            1075            610             1033             62      
      1.50          5.016308         14563             3              300              8              4525           14695            1371           20445           10032            1222             0               0               0       
      1.60          5.016308         16961            354             403              20             6052           15752            1485            1102            1669            124            17465            7203            972      
      1.70          5.016308         24239             64             392              12             7452           15944            1599            217             171              21            17240            8520            969      
      1.80          5.016308         23071            539             939              39             7672           13990            1561            5512            9467            594            11250            631             407      
      1.90          5.016308         13243            1041            1863             76             8383           14174            1613            4067            6945            443            11482            2045            469      
