      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         41138           17921             0              434              0              8148            1440            7052           16879            727              0               0               0       
      0.10          5.016308         41281           18135             0              375              0              8219            1563            6838           16808            663              0               0               0       
      0.20          5.016308         41728           18416             0              363              0              7777            1585            6557           17250            653              0               0               0       
      0.30          5.016308         42053           19854             0              394              0              7309            1566            5119           17718            641              0               0               0       
      0.40          5.016308         42409           20697             0              420              0              6880            1530            4276           18147            651              0               0               0       
      0.50          5.016308         42749           21915             15             455              0              6532            1503            3058           18480            643              0               0               0       
      0.60          5.016308         42907           23387            432             505              0              6274            1469            1586           18321            627              0               0               0       
      0.70          5.016308         43108           24047            849             538              0              6178            1476            926            18000            587              0               0               0       
      0.80          5.016308         43125           24457            1618            574              0              6143            1460            516            17266            567              0               0               0       
      0.90          5.016308         43131           24783            2155            603              0              5982            1419            190            16890            579              0               0               0       
      1.00          5.016308         43106           24703            2195            610              0              5943            1397            270            16889            594              0               0               0       
      1.10          5.016308         42936           24680            1922            608              0              6100            1392            293            16856            566              0              149              35      
      1.20          5.016308         42891           24682            2069            616              0              5854            1332            291            16890            604              0              214              49      
      1.30          5.016308         42902           24799            2984            644              0              6338            1418            174            15705            539              0               0               0       
      1.40          5.016308         42925           24436            1718            609              0              6088            1365            537            17120            602              0              101              25      
      1.50          5.016308         42805           24759            2514            639              0              6256            1378            214            16142            560              0              115              24      
      1.60          5.016308         42565           24409            2574            635              0              6608            1421            112            15845            533             452              0               12      
      1.70          5.016308         42494           22909            2351            597              0              6740            1422            2064           15936            582              0               0               0       
      1.80          5.016308         42379           24310            3801            670              0              6984            1440            114            14184            474             549              58              17      
      1.90          5.016308         42262           22169            2518            587              0              6969            1408            2415           15540            595             389              0               11      
      2.00          5.016308         42094           17789            1484            457              0              6808            1369            7184           16735            775              0               0               0       
      2.10          5.016308         41928           16109            1324            413              6              6954            1361            8858           16749            827              0               0               0       
      2.20          5.016308         41648           11931            973             304              26             7174            1368           13016           16880            929              0               0               0       
      2.30          5.016308         41390            9464            653             236              54             7048            1304           15455           17326            1061             0               0               0       
      2.40          5.016308         41131            9850            1104            255             109             7796            1401           15014           16127            945              0               0               0       
      2.50          5.016308         40738            9126            1028            236             262             8053            1415           15585           15946            950              0               0               0       
      2.60          5.016308         40498            8628            1330            231             389             8010            1388           15928           15531            957              28             156              25      
      2.70          5.016308         40194            7163            555             177             519             7571            1308           17273           16742            1091             18             159              25      
      2.80          5.016308         39891            7673            750             194             730             7996            1361           16570           16281            1046             0               0               0       
      2.90          5.016308         39472            8483            855             214             970             8182            1378           15500           15863            993              20             127              16      
      3.00          5.016308         39321            7879            641             194             1089            8084            1347           16005           16302            1060             0               0               0       
      3.10          5.016308         32312            7940            979             203             1417            8061            1380           15616           15987            1018             0               0               0       
      3.20          5.016308         32247            8264            1141            214             1470            7934            1367           15239           15952            1020             0               0               0       
      3.30          5.016308         32346            9360            1902            256             1719            8244            1419           13894           14881            926              0               0               0       
      3.40          5.016308         32278           10938            2015            295             1915            8134            1426           12120           14878            880              0               0               0       
      3.50          5.016308         32428           10655            1988            288             2072            8087            1426           12246           14952            887              0               0               0       
      3.60          5.016308         32544            9368            1491            247             1962            7671            1371           13643           15865            983              0               0               0       
      3.70          5.016308         32741            9768            1517            257             2053            7741            1390           13152           15769            954              0               0               0       
      3.80          5.016308         32870            9579            1505            252             2095            7557            1362           13299           15965            987              0               0               0       
      3.90          5.016308         33180            9845            1613            261             2094            7362            1341           13034           16052            999              0               0               0       
      4.00          5.016308         33471            9873            1660            264             2187            7328            1360           12913           16039            977              0               0               0       
      4.10          5.016308         33771           10494            1958            284             2197            7235            1377           10183           13009            775             2099            2825            165      
      4.20          5.016308         34048            9934            1508            260             2178            7154            1390           10730           13470            795             2131            2895            156      
      4.30          5.016308         34277           10056            1774            269             2217            6956            1379           10696           13527            798             2004            2770            155      
      4.40          5.016308         34346            9895            1317            255             2171            6706            1350           10756           13979            828             2151            3025            168      
      4.50          5.016308         34479            8982            1433            237             2241            6698            1345           13750           16896            1019             0               0               0       
      4.60          5.016308         34611           10487            2111            285             2412            6854            1403           10136           13295            761             1938            2767            152      
      4.70          5.016308         35072           11575            2775            325             2309            6527            1378            9218           13123            744             1871            2602            154      
      4.80          5.016308         35285           10990            1974            295             2223            6144            1344           11760           16909            962              0               0               0       
      4.90          5.016308         35327           11255            2068            304             2270            6255            1364           11448           16704            933              0               0               0       
      5.00          5.016308         35524           11840            2374            326             2356            6231            1376            8861           13717            753             1916            2705            146      
      5.10          5.016308         35604           11644            2188            317             2244            6090            1340            9204           14091            798             1881            2658            146      
      5.20          5.016308         35988           13264            3532            385             2366            6306            1404            7795           12953            698             1548            2236            114      
      5.30          5.016308         36157           12733            3335            370             2295            5965            1330            9945           15727            901              0               0               0       
      5.40          5.016308         36386           13518            3470            394             2291            5872            1341            9164           15685            866              0               0               0       
      5.50          5.016308         36512           13278            3674            394             2308            5757            1342            7759           13196            731             1628            2400            134      
      5.60          5.016308         36583           13391            3864            401             2471            5978            1396            7582           12902            684             1529            2283            120      
      5.70          5.016308         36732           12595            3595            375             2487            6029            1386            8476           13255            726             1415            2148            114      
      5.80          5.016308         36811           11893            3291            351             2353            5830            1335            9376           13851            803             1351            2055            112      
      5.90          5.016308         36950           12093            3438            358             2467            5946            1388            9061           13565            740             1352            2078            115      
      6.00          5.016308         36898           12096            3642            361             2530            6042            1398            9035           13343            732             1312            2000            110      
      6.10          5.016308         36980           11066            3353            329             2472            5896            1359           10156           13824            803             1279            1954            110      
      6.20          5.016308         37033           11808            3638            353             2498            5913            1371            9365           13510            763             1302            1966            114      
      6.30          5.016308         37107           11827            3887            359             2363            5672            1321            9450           13464            792             1333            2004            129      
      6.40          5.016308         37295           11959            4205            369             2398            5725            1347            9312           13213            774             1304            1884            111      
      6.50          5.016308         37399           11408            4126            355             2446            5724            1354            9887           13358            789             1232            1819            103      
      6.60          5.016308         37446           11697            4326            366             2616            6029            1423            9454           12924            712             1206            1748            100      
      6.70          5.016308         37424           10607            3952            331             2562            5752            1373           11804           15323            897              0               0               0       
      6.80          5.016308         37554           11491            4671            366             2662            5881            1399            9670           12839            739             1150            1636             97      
      6.90          5.016308         37616           11671            4846            374             2602            5797            1383            9578           12822            752             1122            1562             92      
      7.00          5.016308         37785           11370            4688            364             2494            5497            1338            9980           13287            804             1129            1555             95      
