      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         38509           17316             0              434              0             10483            1464            7657           14544            703              0               0               0       
      0.10          5.016308         38588           18221             0              434              0             10853            1538            6752           14174            629              0               0               0       
      0.20          5.016308         38907           18612             0              433              0             10376            1508            6361           14651            660              0               0               0       
      0.30          5.016308         39148           19154             0              445              0              9927            1474            5819           15100            682              0               0               0       
      0.40          5.016308         39341           19721             0              462              0              9331            1402            4627           15696            721             625              0               16      
      0.50          5.016308         39525           19549             8              463              0              9104            1392            3623           15915            699             1801             0               47      
      0.60          5.016308         39765           17066            116             411              0              8753            1352            2680           16158            703             5227             0              135      
      0.70          5.016308         39822           14323            334             355              0              8414            1322           10650           16070            898              0              209              26      
      0.80          5.016308         39927           10686            1287            292              69             8676            1354           14218           15064            955              0               0               0       
      0.90          5.016308         40005            9645            1475            276              0              8523            1316           15328           15029            1009             0               0               0       
      1.00          5.016308         40132           11003            2628            343              0              8811            1360           13970           13588            898              0               0               0       
      1.10          5.016308         40131            7208            2603            244              0              8583            1324           17765           13841            1033             0               0               0       
      1.20          5.016308         40227            6795            2905            239             299             8991            1337           17879           13131            1025             0               0               0       
      1.30          5.016308         40199            6546            4597            279             528             9501            1371           17899           10929            951              0               0               0       
      1.40          5.016308         39788            4406            2662            176             734             8787            1296           19833           13578            1129             0               0               0       
      1.50          5.016308         39423            2503            643              79             1023            8578            1226           21447           15806            1296             0               0               0       
      1.60          5.016308         38220            2049            824              70             1589            8153            1203           21309           15932            1313             26             118              15      
      1.70          5.016308         29968            2244            1191             86             2193            8278            1239           20536           15558            1276             0               0               0       
      1.80          5.016308         29711            425             408              20             1930            7659            1141           22618           16960            1440             0               0               0       
      1.90          5.016308         29439            980             237              29             2240            7119            1080           21753           17671            1492             0               0               0       
      2.00          5.016308         13559            682             271              23             3662            7683            1192           14896           15818            1153            5733            1255            233      
      2.10          5.016308         13348            389              0               9              3424            7265            1124           20613           16386            1397            547             1376             71      
      2.20          5.016308         13439             0               0               0              3571            6749            1118           20990           17343            1432            412             935              51      
