      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         28090           16383             0              445              0             19450            1615            8590            5577            541              0               0               0       
      0.10          5.016308         28567           17077             0              458              0             19543            1624            7896            5484            519              0               0               0       
      0.20          5.016308         29079           17621             0              470              0             18775            1575            7352            6089            544              0              163              12      
      0.30          5.016308         29520           18290             0              486              0             18630            1577            6683            6397            538              0               0               0       
      0.40          5.016308         30023           19223             0              512              0             17841            1529            5750            7186            560              0               0               0       
      0.50          5.016308         30337           18461             0              492              0             17569            1525            6512            7458            584              0               0               0       
      0.60          5.016308         30530           18398             0              490              0             16491            1441            6575            8422            658              0              114              12      
      0.70          5.016308         30914           18976             0              506              0             17176            1524            5997            7851            571              0               0               0       
      0.80          5.016308         31168           18632             0              497              0             16638            1491            6341            8389            613              0               0               0       
      0.90          5.016308         31339           18925             35             506              2             16220            1472            6046            8596            611              0              176              12      
      1.00          5.016308         31587           18528             0              495              4             15301            1393            6441            9340            681              0              386              32      
      1.10          5.016308         31776           18720             1              500              10            16049            1482            6243            8977            619              0               0               0       
      1.20          5.016308         31941           17790             1              475              18            14704            1363            7165            9921            729              0              401              34      
      1.30          5.016308         32114           17517             2              466              25            15477            1453            6544            9548            657             887              0               25      
      1.40          5.016308         32194           19220             11             514              32            15862            1501            5721            9154            586              0               0               0       
      1.50          5.016308         32297           18353             9              490              44            15838            1512            5828            9180            578             748              0               21      
      1.60          5.016308         32485           18309             4              489              57            15270            1464            5914            9452            606             693             301              42      
      1.70          5.016308         32659           18661             12             499              70            15036            1450            5545            9875            623             697             104              29      
      1.80          5.016308         32756           18260             4              488              68            13426            1311            5961           11145            746             684             452              56      
      1.90          5.016308         32826           19814             90             534             119            14151            1390            5040           10656            665              0              130              12      
      2.00          5.016308         33012           19909             24             535             131            14783            1464            4933           10220            602              0               0               0       
      2.10          5.016308         33244           19389             43             521             145            13938            1382            5438           10694            661              1              352              37      
      2.20          5.016308         33333           19664             71             529             180            14332            1435            5128           10340            612              1              284              25      
      2.30          5.016308         33371           19247             63             518             221            14035            1408            5504           10759            661              1              170              14      
      2.40          5.016308         33253           19516             72             526             229            13948            1405            5227           10697            646              1              310              24      
      2.50          5.016308         33429           19726            123             534             248            14296            1446            4999           10608            621              0               0               0       
      2.60          5.016308         33496           19548             88             529             256            13603            1383            5167           11131            668              2              205              21      
      2.70          5.016308         33548           19586             73             530             306            13841            1413            5080           10961            639              1              152              19      
      2.80          5.016308         33630           18663             25             504             319            13345            1372            5986           11115            671              5              542              54      
      2.90          5.016308         33636           18488             60             500             299            12605            1305            5806           11531            708             380             831              88      
      3.00          5.016308         33735           19630             99             533             328            13496            1403            5004           11139            637              11             293              28      
      3.10          5.016308         33772           19820             99             538             345            13004            1357            4804           11583            672              4              341              34      
      3.20          5.016308         34066           20125            142             548             368            13095            1379            4480           11790            674              0               0               0       
      3.30          5.016308         34161           20651            186             564             390            12983            1373            3925           11605            637              7              253              27      
      3.40          5.016308         34379           19589            330             540             380            12319            1316            4997           11900            701              7              478              44      
      3.50          5.016308         34438           21001            602             587             444            13650            1470            3528           10775            544              0               0               0       
      3.60          5.016308         34494           18444            337             510             419            12890            1388            5252           11579            654             858             221              49      
      3.70          5.016308         34589           20078            437             559             554            13365            1429            3814           11093            585             527             132              28      
      3.80          5.016308         34682           20664            594             580             454            13044            1411            3848           11205            590              7              184              20      
      3.90          5.016308         34807           18700            343             519             467            12180            1332            5346           12042            689             460             462              61      
      4.00          5.016308         34851           20528            490             574             446            12076            1327            3993           12292            684              6              169              16      
      4.10          5.016308         35014           17152            442             479             497            11652            1300            5929           12660            756             1395            273              66      
