      tauB          sizeBin        clust_size       Na_bulk         Nb_bulk        NBin_bulk         Na_gas          Nb_gas         NBin_gas         Na_int          Nb_int         NBin_int         Na_bub          Nb_bub         NBin_bub   
      0.00          5.016308         42651           18326             0              432              0              6673            1416            6647           18354            753              0               0               0       
      0.10          5.016308         42696           17855             0              402              0              6882            1476            6380           18145            701             738              0               22      
      0.20          5.016308         42807           17599             0              394              0              6577            1441            5362           18450            703             2012             0               63      
      0.30          5.016308         42792            9238             1              205              38             6270            1400           15697           18756            996              0               0               0       
      0.40          5.016308         42785            3678             17              79             133             5930            1347           21162           19080            1175             0               0               0       
      0.50          5.016308         42475            3072             48              67             144             5644            1277           21757           19335            1257             0               0               0       
      0.60          5.016308         42048            2950            962              85             496             5516            1250           21527           18549            1266             0               0               0       
      0.70          5.016308         41494            4110            7576            263             1609            5431            1296           19254           12020            1042             0               0               0       
      0.80          5.016308         40490            3246            8437            268             1913            4933            1192           19814           11657            1141             0               0               0       
      0.90          5.016308         40982            3641            8901            289             3368            4429            1272           17964           11288            1027             0              409              13      
      1.00          5.016308         26479            2178            5142            166             3451            2989            1175           19344           16896            1260             0               0               0       
      1.10          5.016308         41141            2532            4206            147             3954            2541            1206           18317           18161            1238            170             119              10      
      1.20          5.016308         23174            2118            3172            112             4591            2752            1269           18131           19095            1190            133              8               30      
      1.30          5.016308         23187            2038            2761            100             4785            2833            1293           18150           19433            1208             0               0               0       
      1.40          5.016308         23212            2064            2809            101             4764            2888            1357           18145           19330            1143             0               0               0       
      1.50          5.016308         40938            2649            4868            158             4192            3291            1324           17969           16839            1052            163              29              67      
      1.60          5.016308         22436            3157            5197            175             4009            3686            1327           17807           16144            1099             0               0               0       
      1.70          5.016308         39889            4050            6123            214             4402            4292            1395           16521           14612            992              0               0               0       
      1.80          5.016308         21339            3379            5673            187             4264            4388            1299           17330           14966            1115             0               0               0       
      1.90          5.016308         21355            2649            5002            157             3930            4227            1144           18394           15798            1300             0               0               0       
      2.00          5.016308         36973            2585            4749            150             4175            4283            1200           18213           15995            1251             0               0               0       
      2.10          5.016308         34631            3203            5243            173             5488            6363            1546           15189           12371            810             1093            1050             72      
      2.20          5.016308         21112            2924            4857            159             4662            5532            1394           17260           14414            1011            127             224              37      
      2.30          5.016308         21353            3462            5652            186             4890            6288            1480           15435           11968            828             1186            1119            107      
      2.40          5.016308         21491            2718            5122            159             4696            6148            1370           16339           12597            909             1220            1160            163      
      2.50          5.016308         35141            2855            5544            171             4907            6319            1437           16570           12543            941             641             621              52      
      2.60          5.016308         32785            3312            5721            184             5209            7018            1520           16310           12050            863             142             238              34      
      2.70          5.016308         33357            3602            6115            199             4909            7130            1518           16462           11782            884              0               0               0       
      2.80          5.016308         33758            3806            6045            202             4436            6956            1462           15308           10510            789             1423            1516            148      
      2.90          5.016308         34248            3482            5590            186             4032            6266            1332           17459           13171            1083             0               0               0       
      3.00          5.016308         34520            3791            6217            206             4692            7372            1513           15658           10443            792             832             995              90      
      3.10          5.016308         34520            3639            6002            198             4623            7387            1463           16196           11048            885             515             590              55      
      3.20          5.016308         34689            4049            6586            219             4867            7964            1527           15742           10096            789             315             381              66      
      3.30          5.016308         35063            3875            6474            214             4608            7840            1491           16490           10713            896              0               0               0       
      3.40          5.016308         35380            3845            6186            207             4450            7751            1477           16566           10933            880             112             157              37      
      3.50          5.016308         35467            4230            6414            220             4715            8239            1591           15993           10288            777              35              86              13      
      3.60          5.016308         35654            4213            5971            210             4631            8357            1608           16129           10699            783              0               0               0       
      3.70          5.016308         35807            5002            6657            240             4475            8420            1620           15496            9950            741              0               0               0       
      3.80          5.016308         36141            5101            6768            245             4322            8472            1622           15550            9787            734              0               0               0       
      3.90          5.016308         36105            4825            6470            234             4088            8327            1586           16060           10230            781              0               0               0       
      4.00          5.016308         36324            4706            6632            235             4006            8276            1574           16261           10119            792              0               0               0       
      4.10          5.016308         36189            4173            6126            213             3774            7956            1537           17026           10945            851              0               0               0       
      4.20          5.016308         36291            4652            6460            230             3866            8286            1581           16455           10281            790              0               0               0       
      4.30          5.016308         36296            4536            6236            224             3889            8251            1559           16548           10540            818              0               0               0       
      4.40          5.016308         36491            5091            6580            244             3836            8260            1565           16046           10187            792              0               0               0       
      4.50          5.016308         36340            5776            7338            275             3941            8591            1607           15256            9098            719              0               0               0       
      4.60          5.016308         36322            4872            6428            236             3885            8441            1593           16216           10158            772              0               0               0       
      4.70          5.016308         36142            5020            6357            239             3978            8404            1579           15975           10266            783              0               0               0       
      4.80          5.016308         36147            5495            6633            254             4083            8638            1609           15395            9756            738              0               0               0       
      4.90          5.016308         36063            5199            6217            239             4132            8807            1614           15642           10003            748              0               0               0       
