        tauB               sizeBin             clust_size      press_align
        0.00               5.016308              28111              637.953412     
        0.10               5.016308              28591              575.395138     
        0.20               5.016308              29113              556.227201     
        0.30               5.016308              29579              556.381421     
        0.40               5.016308              29935              475.456327     
        0.50               5.016308              30390              520.940049     
        0.60               5.016308              30685              462.016077     
        0.70               5.016308              31013              496.499349     
        0.80               5.016308              31258              511.124625     
        0.90               5.016308              31402              510.590217     
        1.00               5.016308              31660              501.585509     
        1.10               5.016308              31881              447.393982     
        1.20               5.016308              31917              383.797728     
        1.30               5.016308              32032              419.604171     
        1.40               5.016308              32186              393.895636     
        1.50               5.016308              32285              476.094381     
        1.60               5.016308              32391              528.858959     
        1.70               5.016308              32434              522.259085     
        1.80               5.016308              32632              532.427435     
        1.90               5.016308              32749              553.352055     
        2.00               5.016308              32772              480.269992     
        2.10               5.016308              32741              497.591106     
        2.20               5.016308              32910              442.861856     
        2.30               5.016308              33009              405.592851     
        2.40               5.016308              33148              452.141440     
        2.50               5.016308              33142              405.534678     
        2.60               5.016308              33316              368.905983     
        2.70               5.016308              33271              383.211254     
        2.80               5.016308              33521              445.060076     
        2.90               5.016308              33624              509.295932     
        3.00               5.016308              33746              447.844794     
        3.10               5.016308              33757              400.960902     
        3.20               5.016308              33846              521.740398     
        3.30               5.016308              33963              466.504518     
        3.40               5.016308              34102              434.304452     
        3.50               5.016308              34134              401.919407     
        3.60               5.016308              34219              399.458239     
        3.70               5.016308              34338              342.779440     
        3.80               5.016308              34238              381.298392     
        3.90               5.016308              34273              489.067819     
        4.00               5.016308              34313              429.752807     
        4.10               5.016308              34399              370.558543     
        4.20               5.016308              34367              322.687926     
        4.30               5.016308              34338              336.594464     
        4.40               5.016308              34366              274.595708     
        4.50               5.016308              34469              360.525876     
        4.60               5.016308              34504              410.234150     
        4.70               5.016308              34522              355.584283     
        4.80               5.016308              34656              368.640050     
        4.90               5.016308              34702              418.135425     
        5.00               5.016308              34792              543.885310     
        5.10               5.016308              34874              517.441830     
        5.20               5.016308              34920              500.673817     
        5.30               5.016308              35014              500.470217     
        5.40               5.016308              34883              439.413786     
        5.50               5.016308              34850              493.971125     
        5.60               5.016308              34753              607.999027     
        5.70               5.016308              34827              588.923583     
        5.80               5.016308              34742              578.785489     
        5.90               5.016308              34741              453.301052     
        6.00               5.016308              34594              489.375109     
        6.10               5.016308              34618              450.562800     
        6.20               5.016308              34663              422.560755     
        6.30               5.016308              34788              378.037076     
        6.40               5.016308              34841              427.987380     
        6.50               5.016308              34880              396.329354     
        6.60               5.016308              34944              396.628440     
        6.70               5.016308              34894              526.541916     
        6.80               5.016308              34850              578.850022     
        6.90               5.016308              35015              494.132329     
        7.00               5.016308              35048              432.983688     
        7.10               5.016308              35139              470.754041     
        7.20               5.016308              35251              469.284665     
        7.30               5.016308              35291              486.544597     
        7.40               5.016308              35290              475.869488     
        7.50               5.016308              35354              458.858148     
        7.60               5.016308              35311              484.900533     
        7.70               5.016308              35413              464.495442     
        7.80               5.016308              35391              461.269822     
        7.90               5.016308              35347              419.546456     
        8.00               5.016308              35497              257.449131     
        8.10               5.016308              35406              305.714304     
        8.20               5.016308              35382              305.096793     
        8.30               5.016308              35428              321.433776     
        8.40               5.016308              35400              342.946479     
        8.50               5.016308              35496              367.293527     
        8.60               5.016308              35400              349.451334     
        8.70               5.016308              35524              330.762164     
        8.80               5.016308              35589              287.614893     
        8.90               5.016308              35545              320.925133     
        9.00               5.016308              35620              384.465997     
        9.10               5.016308              35678              386.284284     
        9.20               5.016308              35665              388.803396     
        9.30               5.016308              35560              427.484402     
        9.40               5.016308              35523              338.563080     
        9.50               5.016308              35424              406.703741     
        9.60               5.016308              35503              388.709453     
        9.70               5.016308              35406              444.212324     
        9.80               5.016308              35448              500.223055     
        9.90               5.016308              35325              512.582918     
       10.00               5.016308              35289              386.287402     
       10.10               5.016308              35252              419.017561     
       10.20               5.016308              35249              426.178882     
       10.30               5.016308              35318              429.513646     
       10.40               5.016308              35442              388.105464     
       10.50               5.016308              35353              314.814547     
       10.60               5.016308              35239              264.996295     
       10.70               5.016308              35221              277.025481     
