        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              44897             17867.180070         -126.363201          17993.543270    
        0.10               5.016308              45274             16263.638695         -418.832743          16682.471438    
        0.20               5.016308              45817             12221.421033         -362.084413          12583.505447    
        0.30               5.016308              46135             9280.050637          -407.538092          9687.588729     
        0.40               5.016308              46112             6812.410553          -565.329030          7377.739583     
        0.50               5.016308              46055             5898.833783           14.128419           5884.705364     
        0.60               5.016308              45824             4639.633534          -133.388053          4773.021587     
        0.70               5.016308              45545             4048.038158           18.965605           4029.072553     
        0.80               5.016308              45178             3394.027500           -56.593823          3450.621323     
        0.90               5.016308              44773             3182.455600          -135.530788          3317.986387     
        1.00               5.016308              44410             2851.651809          -267.220841          3118.872649     
        1.10               5.016308              44090             3058.022676          -127.228218          3185.250893     
        1.20               5.016308              43868             2928.265248          -247.639874          3175.905122     
        1.30               5.016308              43628             3018.594426          -313.607742          3332.202168     
        1.40               5.016308              43500             3063.189830          -385.623973          3448.813803     
        1.50               5.016308              43564             3276.639194           -41.801304          3318.440497     
        1.60               5.016308              43754             3336.262914          -102.205236          3438.468150     
        1.70               5.016308              43889             3480.353759           48.908982           3431.444777     
        1.80               5.016308              44038             3593.667051           164.852406          3428.814646     
        1.90               5.016308              44123             3737.101250           344.635323          3392.465927     
        2.00               5.016308              44088             3387.999462           -10.021368          3398.020830     
        2.10               5.016308              44050             3431.810469           -75.280659          3507.091128     
        2.20               5.016308              44125             3369.597051           -66.780219          3436.377271     
        2.30               5.016308              44185             3250.168862          -162.915987          3413.084848     
        2.40               5.016308              44197             3164.972530           -49.475329          3214.447860     
        2.50               5.016308              43996             3128.977996          -222.261204          3351.239201     
        2.60               5.016308              43676             3344.412510           -73.867332          3418.279842     
        2.70               5.016308              43630             3226.276423          -179.844538          3406.120961     
        2.80               5.016308              43766             3342.587118           -94.990309          3437.577426     
        2.90               5.016308              43755             3434.275068           85.243088           3349.031980     
        3.00               5.016308              43885             3019.739057          -253.940635          3273.679691     
        3.10               5.016308              43688             3187.074113          -252.889360          3439.963473     
        3.20               5.016308              43619             3361.674947           -92.722865          3454.397812     
        3.30               5.016308              43568             3347.695395          -196.099021          3543.794416     
        3.40               5.016308              43590             3243.046906          -218.659911          3461.706817     
        3.50               5.016308              43654             3136.304748          -306.094450          3442.399198     
        3.60               5.016308              43699             3237.292987          -286.813650          3524.106637     
        3.70               5.016308              43974             3310.181296          -127.312945          3437.494240     
        3.80               5.016308              44190             3443.444816           54.357570           3389.087246     
        3.90               5.016308              44275             3611.017045           300.768775          3310.248270     
        4.00               5.016308              44314             3552.847618           322.796250          3230.051368     
        4.10               5.016308              44322             3268.748095           19.728952           3249.019143     
        4.20               5.016308              44264             3295.807150           90.548757           3205.258393     
        4.30               5.016308              44160             3338.910890           125.952508          3212.958382     
        4.40               5.016308              44116             2985.785612          -172.008387          3157.793999     
        4.50               5.016308              43966             3375.805327           207.875532          3167.929795     
        4.60               5.016308              43824             3440.803871           228.910517          3211.893354     
        4.70               5.016308              43916             3222.185580          -100.165024          3322.350604     
        4.80               5.016308              43890             3217.849925            1.394470           3216.455455     
        4.90               5.016308              43963             3336.364178           106.036997          3230.327180     
