        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              28099             1197.337839            0.000000           1197.337839     
        0.10               5.016308              28929             1488.390209            0.000000           1488.390209     
        0.20               5.016308              29941             1623.780096            0.000000           1623.780096     
        0.30               5.016308              30913             1745.489949            0.000000           1745.489949     
        0.40               5.016308              31789             1831.510797            0.000000           1831.510797     
        0.50               5.016308              32509             1863.005076            0.000000           1863.005076     
        0.60               5.016308              33296             1828.598157            0.000000           1828.598157     
        0.70               5.016308              34144             1777.949870            0.000000           1777.949870     
        0.80               5.016308              35027             1701.306948            0.000000           1701.306948     
        0.90               5.016308              35638             1688.996318            0.000000           1688.996318     
        1.00               5.016308              36326             1618.034696            0.000000           1618.034696     
        1.10               5.016308              36988             1617.898637            0.000000           1617.898637     
        1.20               5.016308              37689             1572.267731            0.000000           1572.267731     
        1.30               5.016308              38309             1537.214468            0.000000           1537.214468     
        1.40               5.016308              38758             1536.234813            0.000000           1536.234813     
        1.50               5.016308              39053             1439.236310            0.000000           1439.236310     
        1.60               5.016308              39602             1423.283752            0.000000           1423.283752     
        1.70               5.016308              40039             1350.006445            0.000000           1350.006445     
        1.80               5.016308              40235             1319.395212            0.000000           1319.395212     
        1.90               5.016308              40661             1274.143909            0.000000           1274.143909     
        2.00               5.016308              41016             1327.026217            0.000000           1327.026217     
        2.10               5.016308              41246             1310.417415            0.000000           1310.417415     
        2.20               5.016308              41429             1248.516450            0.000000           1248.516450     
        2.30               5.016308              41603             1236.180149            0.000000           1236.180149     
        2.40               5.016308              41779             1198.886212            0.000000           1198.886212     
        2.50               5.016308              41833             1166.160533            0.000000           1166.160533     
        2.60               5.016308              41985             1136.087297            0.000000           1136.087297     
        2.70               5.016308              42005             1069.340589            0.000000           1069.340589     
        2.80               5.016308              41975             1044.567529            0.000000           1044.567529     
        2.90               5.016308              41982             1043.990346            0.000000           1043.990346     
        3.00               5.016308              41974             1050.768067            0.000000           1050.768067     
        3.10               5.016308              41988             1050.169064            0.000000           1050.169064     
        3.20               5.016308              41877             1001.810441            0.000000           1001.810441     
        3.30               5.016308              41818             1008.541988            0.000000           1008.541988     
        3.40               5.016308              41600             1031.493575            0.000000           1031.493575     
        3.50               5.016308              41449             1050.470146            0.000000           1050.470146     
        3.60               5.016308              41370             1108.266718            0.000000           1108.266718     
        3.70               5.016308              41413             1083.347127            0.000000           1083.347127     
        3.80               5.016308              41468             1070.809978            0.000000           1070.809978     
        3.90               5.016308              41425             1062.705109            0.000000           1062.705109     
        4.00               5.016308              41365             1054.591049            0.000000           1054.591049     
        4.10               5.016308              41338             1036.558891            0.000000           1036.558891     
        4.20               5.016308              41315             1095.821707            0.000000           1095.821707     
        4.30               5.016308              41373             1117.221987            0.000000           1117.221987     
        4.40               5.016308              41433             1087.655409            0.000000           1087.655409     
        4.50               5.016308              41407             1043.276329            0.000000           1043.276329     
        4.60               5.016308              41458             1076.642752            0.000000           1076.642752     
        4.70               5.016308              41532             1120.331848            0.000000           1120.331848     
        4.80               5.016308              41446             1149.334443            0.000000           1149.334443     
        4.90               5.016308              41510             1175.383677            0.000000           1175.383677     
        5.00               5.016308              41639             1114.902850            0.000000           1114.902850     
        5.10               5.016308              41653             1115.092513            0.000000           1115.092513     
        5.20               5.016308              41535             1073.665541            0.000000           1073.665541     
        5.30               5.016308              41678             1080.430832            0.000000           1080.430832     
        5.40               5.016308              41639             1047.974049            0.000000           1047.974049     
        5.50               5.016308              41664             1098.660048            0.000000           1098.660048     
        5.60               5.016308              41729             1073.595660            0.000000           1073.595660     
        5.70               5.016308              41724             1085.264186            0.000000           1085.264186     
        5.80               5.016308              41881             1037.121948            0.000000           1037.121948     
        5.90               5.016308              41749              986.668339            0.000000            986.668339     
        6.00               5.016308              41752              998.329048            0.000000            998.329048     
        6.10               5.016308              41758             1045.264151            0.000000           1045.264151     
        6.20               5.016308              41749             1079.476035            0.000000           1079.476035     
        6.30               5.016308              41847             1085.780328            0.000000           1085.780328     
        6.40               5.016308              41617             1036.841234            0.000000           1036.841234     
        6.50               5.016308              41623             1111.854693            0.000000           1111.854693     
        6.60               5.016308              41610             1113.705570            0.000000           1113.705570     
        6.70               5.016308              41648             1102.886471            0.000000           1102.886471     
        6.80               5.016308              41683             1088.863549            0.000000           1088.863549     
        6.90               5.016308              41611             1044.718656            0.000000           1044.718656     
        7.00               5.016308              41672             1075.099577            0.000000           1075.099577     
        7.10               5.016308              41596             1109.417784            0.000000           1109.417784     
        7.20               5.016308              41447             1103.117767            0.000000           1103.117767     
        7.30               5.016308              41376             1108.907530            0.000000           1108.907530     
        7.40               5.016308              41354             1110.545064            0.000000           1110.545064     
        7.50               5.016308              41356             1141.017121            0.000000           1141.017121     
        7.60               5.016308              41413             1149.722568            0.000000           1149.722568     
        7.70               5.016308              41415             1111.539986            0.000000           1111.539986     
        7.80               5.016308              41437             1112.792096            0.000000           1112.792096     
        7.90               5.016308              41381             1083.545064            0.000000           1083.545064     
        8.00               5.016308              41360             1067.572047            0.000000           1067.572047     
        8.10               5.016308              41361             1099.101506            0.000000           1099.101506     
        8.20               5.016308              41450             1117.624627            0.000000           1117.624627     
        8.30               5.016308              41446             1125.691942            0.000000           1125.691942     
        8.40               5.016308              41396             1155.121014            0.000000           1155.121014     
        8.50               5.016308              41412             1106.150283            0.000000           1106.150283     
        8.60               5.016308              41621             1118.651773            0.000000           1118.651773     
        8.70               5.016308              41615             1085.205922            0.000000           1085.205922     
        8.80               5.016308              41514             1071.713782            0.000000           1071.713782     
        8.90               5.016308              41571             1082.964103            0.000000           1082.964103     
        9.00               5.016308              41580             1064.583257            0.000000           1064.583257     
        9.10               5.016308              41557             1055.947823            0.000000           1055.947823     
        9.20               5.016308              41702             1062.159894            0.000000           1062.159894     
        9.30               5.016308              41562             1042.763005            0.000000           1042.763005     
        9.40               5.016308              41520             1100.437169            0.000000           1100.437169     
        9.50               5.016308              41547             1080.104108            0.000000           1080.104108     
        9.60               5.016308              41622             1108.630249            0.000000           1108.630249     
        9.70               5.016308              41609             1085.047992            0.000000           1085.047992     
        9.80               5.016308              41674             1094.437780            0.000000           1094.437780     
        9.90               5.016308              41598             1112.374082            0.000000           1112.374082     
       10.00               5.016308              41729             1126.490597            0.000000           1126.490597     
       10.10               5.016308              41858             1102.279264            0.000000           1102.279264     
       10.20               5.016308              41942             1108.267410            0.000000           1108.267410     
       10.30               5.016308              41900             1022.187962            0.000000           1022.187962     
       10.40               5.016308              41841             1006.177664            0.000000           1006.177664     
       10.50               5.016308              41879             1013.373118            0.000000           1013.373118     
       10.60               5.016308              41870             1014.160103            0.000000           1014.160103     
       10.70               5.016308              41749             1065.421392            0.000000           1065.421392     
       10.80               5.016308              41628             1090.259788            0.000000           1090.259788     
       10.90               5.016308              41641             1084.229804            0.000000           1084.229804     
       11.00               5.016308              41696             1080.431340            0.000000           1080.431340     
       11.10               5.016308              41759             1134.029422            0.000000           1134.029422     
       11.20               5.016308              41674             1156.092053            0.000000           1156.092053     
       11.30               5.016308              41670             1115.144584            0.000000           1115.144584     
       11.40               5.016308              41736             1110.930430            0.000000           1110.930430     
       11.50               5.016308              41840             1094.533616            0.000000           1094.533616     
       11.60               5.016308              41724             1141.319431            0.000000           1141.319431     
       11.70               5.016308              41916             1136.825474            0.000000           1136.825474     
       11.80               5.016308              42011             1145.394470            0.000000           1145.394470     
       11.90               5.016308              42050             1111.383075            0.000000           1111.383075     
       12.00               5.016308              42035             1102.039466            0.000000           1102.039466     
       12.10               5.016308              42028             1058.841654            0.000000           1058.841654     
       12.20               5.016308              42033             1032.487094            0.000000           1032.487094     
       12.30               5.016308              42090             1044.339126            0.000000           1044.339126     
       12.40               5.016308              42153             1048.599386            0.000000           1048.599386     
       12.50               5.016308              42218             1074.941042            0.000000           1074.941042     
       12.60               5.016308              42132             1043.653635            0.000000           1043.653635     
       12.70               5.016308              42050             1053.809319            0.000000           1053.809319     
       12.80               5.016308              41967             1043.889642            0.000000           1043.889642     
       12.90               5.016308              41970             1055.549371            0.000000           1055.549371     
       13.00               5.016308              42096             1079.738878            0.000000           1079.738878     
       13.10               5.016308              42046             1095.722825            0.000000           1095.722825     
       13.20               5.016308              42012             1084.344115            0.000000           1084.344115     
       13.30               5.016308              42002             1066.805096            0.000000           1066.805096     
       13.40               5.016308              41957             1062.698127            0.000000           1062.698127     
       13.50               5.016308              41929             1041.944607            0.000000           1041.944607     
       13.60               5.016308              41914             1035.990730            0.000000           1035.990730     
       13.70               5.016308              41897             1004.933121            0.000000           1004.933121     
       13.80               5.016308              41756             1025.753813            0.000000           1025.753813     
       13.90               5.016308              41672             1017.016213            0.000000           1017.016213     
       14.00               5.016308              41673             1038.767355            0.000000           1038.767355     
       14.10               5.016308              41643             1067.245839            0.000000           1067.245839     
       14.20               5.016308              41554             1049.496982            0.000000           1049.496982     
       14.30               5.016308              41470             1003.171296            0.000000           1003.171296     
       14.40               5.016308              41356             1086.364482            0.000000           1086.364482     
       14.50               5.016308              41306             1115.266136            0.000000           1115.266136     
       14.60               5.016308              41303             1118.628382            0.000000           1118.628382     
       14.70               5.016308              41394             1094.390409            0.000000           1094.390409     
       14.80               5.016308              41413             1115.289016            0.000000           1115.289016     
       14.90               5.016308              41450             1073.957330            0.000000           1073.957330     
       15.00               5.016308              41528             1112.463714            0.000000           1112.463714     
       15.10               5.016308              41538             1132.566492            0.000000           1132.566492     
       15.20               5.016308              41660             1158.237195            0.000000           1158.237195     
       15.30               5.016308              41703             1171.757585            0.000000           1171.757585     
       15.40               5.016308              41764             1164.829014            0.000000           1164.829014     
       15.50               5.016308              41854             1174.746880            0.000000           1174.746880     
       15.60               5.016308              41824             1119.419545            0.000000           1119.419545     
       15.70               5.016308              41766             1090.289560            0.000000           1090.289560     
       15.80               5.016308              41691             1075.606234            0.000000           1075.606234     
       15.90               5.016308              41620             1001.071015            0.000000           1001.071015     
       16.00               5.016308              41575              978.829096            0.000000            978.829096     
       16.10               5.016308              41584              991.026866            0.000000            991.026866     
       16.20               5.016308              41457              979.491327            0.000000            979.491327     
       16.30               5.016308              41374             1012.824430            0.000000           1012.824430     
       16.40               5.016308              41370              990.627087            0.000000            990.627087     
       16.50               5.016308              41379             1062.459086            0.000000           1062.459086     
       16.60               5.016308              41444             1043.882252            0.000000           1043.882252     
       16.70               5.016308              41498             1049.341456            0.000000           1049.341456     
       16.80               5.016308              41525             1063.856516            0.000000           1063.856516     
       16.90               5.016308              41558             1027.932710            0.000000           1027.932710     
       17.00               5.016308              41465             1049.717367            0.000000           1049.717367     
       17.10               5.016308              41435             1098.914639            0.000000           1098.914639     
       17.20               5.016308              41454             1127.975443            0.000000           1127.975443     
       17.30               5.016308              41606             1097.279476            0.000000           1097.279476     
       17.40               5.016308              41581             1079.466705            0.000000           1079.466705     
       17.50               5.016308              41477             1022.570807            0.000000           1022.570807     
       17.60               5.016308              41340             1023.536654            0.000000           1023.536654     
       17.70               5.016308              41395             1014.373586            0.000000           1014.373586     
       17.80               5.016308              41396             1032.536239            0.000000           1032.536239     
       17.90               5.016308              41329             1036.415291            0.000000           1036.415291     
       18.00               5.016308              41166             1088.767112            0.000000           1088.767112     
       18.10               5.016308              41163             1076.740309            0.000000           1076.740309     
       18.20               5.016308              41172             1054.839221            0.000000           1054.839221     
       18.30               5.016308              41280             1087.947536            0.000000           1087.947536     
       18.40               5.016308              41401             1100.574321            0.000000           1100.574321     
       18.50               5.016308              41414             1071.857783            0.000000           1071.857783     
       18.60               5.016308              41417             1057.146138            0.000000           1057.146138     
       18.70               5.016308              41453             1077.495273            0.000000           1077.495273     
       18.80               5.016308              41482             1074.895831            0.000000           1074.895831     
       18.90               5.016308              41691             1053.272095            0.000000           1053.272095     
       19.00               5.016308              41784             1055.832999            0.000000           1055.832999     
       19.10               5.016308              41725             1065.417869            0.000000           1065.417869     
       19.20               5.016308              41581             1055.213079            0.000000           1055.213079     
       19.30               5.016308              41544             1074.540562            0.000000           1074.540562     
       19.40               5.016308              41453             1120.372663            0.000000           1120.372663     
       19.50               5.016308              41430             1116.071018            0.000000           1116.071018     
       19.60               5.016308              41471             1071.208201            0.000000           1071.208201     
       19.70               5.016308              41577             1040.973199            0.000000           1040.973199     
       19.80               5.016308              41606             1029.209902            0.000000           1029.209902     
       19.90               5.016308              41605              981.987439            0.000000            981.987439     
       20.00               5.016308              41678             1052.272867            0.000000           1052.272867     
       20.10               5.016308              41621             1096.630841            0.000000           1096.630841     
       20.20               5.016308              41546             1143.458585            0.000000           1143.458585     
       20.30               5.016308              41568             1133.087344            0.000000           1133.087344     
       20.40               5.016308              41565             1123.045076            0.000000           1123.045076     
       20.50               5.016308              41530             1139.814618            0.000000           1139.814618     
       20.60               5.016308              41670             1160.965652            0.000000           1160.965652     
       20.70               5.016308              41742             1158.459734            0.000000           1158.459734     
       20.80               5.016308              41613             1124.598738            0.000000           1124.598738     
       20.90               5.016308              41546             1091.223061            0.000000           1091.223061     
       21.00               5.016308              41526             1052.391681            0.000000           1052.391681     
       21.10               5.016308              41510             1095.972642            0.000000           1095.972642     
       21.20               5.016308              41613             1104.704371            0.000000           1104.704371     
       21.30               5.016308              41607             1096.170803            0.000000           1096.170803     
       21.40               5.016308              41522             1059.408679            0.000000           1059.408679     
       21.50               5.016308              41587             1105.221435            0.000000           1105.221435     
       21.60               5.016308              41444             1104.927275            0.000000           1104.927275     
       21.70               5.016308              41470             1079.266898            0.000000           1079.266898     
       21.80               5.016308              41554             1062.023375            0.000000           1062.023375     
       21.90               5.016308              41519             1048.041676            0.000000           1048.041676     
       22.00               5.016308              41445             1056.729594            0.000000           1056.729594     
       22.10               5.016308              41430             1055.574223            0.000000           1055.574223     
       22.20               5.016308              41314             1123.301243            0.000000           1123.301243     
       22.30               5.016308              41274             1161.283530            0.000000           1161.283530     
       22.40               5.016308              41288             1185.523426            0.000000           1185.523426     
       22.50               5.016308              41347             1155.432609            0.000000           1155.432609     
       22.60               5.016308              41383             1077.969896            0.000000           1077.969896     
       22.70               5.016308              41501             1069.214792            0.000000           1069.214792     
       22.80               5.016308              41501             1074.975886            0.000000           1074.975886     
       22.90               5.016308              41512             1023.211093            0.000000           1023.211093     
       23.00               5.016308              41512             1077.317285            0.000000           1077.317285     
       23.10               5.016308              41595             1052.854149            0.000000           1052.854149     
       23.20               5.016308              41624             1060.162196            0.000000           1060.162196     
       23.30               5.016308              41668             1042.070419            0.000000           1042.070419     
       23.40               5.016308              41805             1086.554324            0.000000           1086.554324     
       23.50               5.016308              41804             1093.989883            0.000000           1093.989883     
       23.60               5.016308              41809             1113.281048            0.000000           1113.281048     
       23.70               5.016308              41876             1066.687358            0.000000           1066.687358     
       23.80               5.016308              42028             1038.914609            0.000000           1038.914609     
       23.90               5.016308              42008             1017.870934            0.000000           1017.870934     
       24.00               5.016308              41940             1047.800887            0.000000           1047.800887     
       24.10               5.016308              41830             1072.893250            0.000000           1072.893250     
       24.20               5.016308              41771             1070.552111            0.000000           1070.552111     
       24.30               5.016308              41619             1102.112236            0.000000           1102.112236     
       24.40               5.016308              41550             1077.408772            0.000000           1077.408772     
       24.50               5.016308              41570             1062.451196            0.000000           1062.451196     
       24.60               5.016308              41535             1069.644632            0.000000           1069.644632     
       24.70               5.016308              41636             1026.195012            0.000000           1026.195012     
       24.80               5.016308              41742             1017.416139            0.000000           1017.416139     
       24.90               5.016308              41467              967.010042            0.000000            967.010042     
       25.00               5.016308              41417              982.936571            0.000000            982.936571     
       25.10               5.016308              41266              996.099270            0.000000            996.099270     
       25.20               5.016308              41191             1033.742165            0.000000           1033.742165     
       25.30               5.016308              41199             1068.137909            0.000000           1068.137909     
       25.40               5.016308              41046             1124.703539            0.000000           1124.703539     
       25.50               5.016308              41047             1161.681614            0.000000           1161.681614     
       25.60               5.016308              41020             1085.528212            0.000000           1085.528212     
       25.70               5.016308              41052             1123.402447            0.000000           1123.402447     
       25.80               5.016308              41178             1128.889133            0.000000           1128.889133     
       25.90               5.016308              41243             1143.639684            0.000000           1143.639684     
       26.00               5.016308              41235             1111.538031            0.000000           1111.538031     
       26.10               5.016308              41322             1077.209797            0.000000           1077.209797     
       26.20               5.016308              41401             1117.491169            0.000000           1117.491169     
       26.30               5.016308              41566             1126.771708            0.000000           1126.771708     
       26.40               5.016308              41604             1095.188482            0.000000           1095.188482     
       26.50               5.016308              41673             1088.881694            0.000000           1088.881694     
       26.60               5.016308              41800             1092.931086            0.000000           1092.931086     
       26.70               5.016308              41924             1060.191734            0.000000           1060.191734     
       26.80               5.016308              42022             1037.524538            0.000000           1037.524538     
       26.90               5.016308              41907             1001.124858            0.000000           1001.124858     
       27.00               5.016308              41780             1061.325190            0.000000           1061.325190     
       27.10               5.016308              41424             1084.779100            0.000000           1084.779100     
       27.20               5.016308              41367             1082.676010            0.000000           1082.676010     
       27.30               5.016308              41166             1076.103612            0.000000           1076.103612     
       27.40               5.016308              41118             1103.105870            0.000000           1103.105870     
       27.50               5.016308              41100             1122.911513            0.000000           1122.911513     
       27.60               5.016308              41043             1157.728351            0.000000           1157.728351     
       27.70               5.016308              40950             1136.096643            0.000000           1136.096643     
       27.80               5.016308              40801             1111.594833            0.000000           1111.594833     
       27.90               5.016308              40748             1094.936559            0.000000           1094.936559     
       28.00               5.016308              40860             1074.554858            0.000000           1074.554858     
       28.10               5.016308              40910             1077.471280            0.000000           1077.471280     
       28.20               5.016308              41027             1082.423581            0.000000           1082.423581     
       28.30               5.016308              40941             1056.743704            0.000000           1056.743704     
       28.40               5.016308              41117             1060.303607            0.000000           1060.303607     
       28.50               5.016308              41169             1113.408666            0.000000           1113.408666     
       28.60               5.016308              41272             1132.804936            0.000000           1132.804936     
       28.70               5.016308              41270             1116.598348            0.000000           1116.598348     
       28.80               5.016308              41359             1131.033394            0.000000           1131.033394     
       28.90               5.016308              41360             1087.759779            0.000000           1087.759779     
       29.00               5.016308              41380             1058.791949            0.000000           1058.791949     
       29.10               5.016308              41368             1040.468021            0.000000           1040.468021     
       29.20               5.016308              41388             1038.468344            0.000000           1038.468344     
       29.30               5.016308              41442             1020.462875            0.000000           1020.462875     
       29.40               5.016308              41486             1060.697368            0.000000           1060.697368     
       29.50               5.016308              41440             1038.662833            0.000000           1038.662833     
       29.60               5.016308              41446             1048.996272            0.000000           1048.996272     
       29.70               5.016308              41505             1061.316890            0.000000           1061.316890     
       29.80               5.016308              41492             1081.977076            0.000000           1081.977076     
       29.90               5.016308              41386             1039.358575            0.000000           1039.358575     
       30.00               5.016308              41277             1035.423001            0.000000           1035.423001     
       30.10               5.016308              41265             1052.961354            0.000000           1052.961354     
       30.20               5.016308              41244             1090.537314            0.000000           1090.537314     
       30.30               5.016308              41357             1092.101239            0.000000           1092.101239     
       30.40               5.016308              41272             1075.400488            0.000000           1075.400488     
       30.50               5.016308              41191             1017.538656            0.000000           1017.538656     
       30.60               5.016308              41234             1023.796047            0.000000           1023.796047     
       30.70               5.016308              41289             1039.833584            0.000000           1039.833584     
       30.80               5.016308              41199             1053.875609            0.000000           1053.875609     
       30.90               5.016308              41213             1076.783863            0.000000           1076.783863     
       31.00               5.016308              41282             1067.144599            0.000000           1067.144599     
       31.10               5.016308              41149             1104.598891            0.000000           1104.598891     
       31.20               5.016308              41165             1151.634688            0.000000           1151.634688     
       31.30               5.016308              41206             1158.922454            0.000000           1158.922454     
       31.40               5.016308              41188             1130.937633            0.000000           1130.937633     
       31.50               5.016308              41383             1146.711239            0.000000           1146.711239     
       31.60               5.016308              41451             1083.763053            0.000000           1083.763053     
       31.70               5.016308              41354             1075.173763            0.000000           1075.173763     
       31.80               5.016308              41263             1080.412977            0.000000           1080.412977     
       31.90               5.016308              41385             1097.901618            0.000000           1097.901618     
       32.00               5.016308              41509             1088.530846            0.000000           1088.530846     
       32.10               5.016308              41313             1068.368468            0.000000           1068.368468     
       32.20               5.016308              41228             1062.338729            0.000000           1062.338729     
       32.30               5.016308              41140             1059.710524            0.000000           1059.710524     
       32.40               5.016308              41120             1091.450163            0.000000           1091.450163     
       32.50               5.016308              41055             1072.984074            0.000000           1072.984074     
       32.60               5.016308              41125             1090.832104            0.000000           1090.832104     
       32.70               5.016308              41112             1108.364777            0.000000           1108.364777     
       32.80               5.016308              41020             1095.068142            0.000000           1095.068142     
