        tauB               sizeBin             clust_size          press_align          press_alignA     press_alignB
        0.00               5.016308              42653             15801.031303          -31.796093          15832.827396    
        0.10               5.016308              43169             15185.110674         -122.286802          15307.397476    
        0.20               5.016308              44097             11758.893186         -108.477073          11867.370259    
        0.30               5.016308              44764             9246.942038          -113.475001          9360.417039     
        0.40               5.016308              45118             7205.303744          -170.285903          7375.589647     
        0.50               5.016308              45386             5964.465329           -4.496154           5968.961483     
        0.60               5.016308              45442             4801.952782           -50.634152          4852.586934     
        0.70               5.016308              45336             4114.633936           -7.566224           4122.200161     
        0.80               5.016308              44980             3571.535427           -9.942712           3581.478139     
        0.90               5.016308              44761             3418.234504           -14.794553          3433.029057     
        1.00               5.016308              44638             3163.269195           -71.706291          3234.975486     
        1.10               5.016308              44366             3092.344503           -76.167261          3168.511764     
        1.20               5.016308              44070             3073.063902           -49.989093          3123.052996     
        1.30               5.016308              44128             3157.486454           -74.785433          3232.271887     
        1.40               5.016308              43975             3044.553005           -90.006959          3134.559964     
        1.50               5.016308              43793             3179.811801           -40.545875          3220.357676     
        1.60               5.016308              43573             3456.404789           -0.141435           3456.546224     
        1.70               5.016308              43530             3439.501044           11.031193           3428.469851     
        1.80               5.016308              43650             3682.118283           79.880898           3602.237385     
        1.90               5.016308              43853             3643.292326           132.221980          3511.070346     
        2.00               5.016308              43878             3530.345046           33.684208           3496.660838     
        2.10               5.016308              44159             3587.664315           12.363294           3575.301021     
        2.20               5.016308              44238             3488.487041           -8.275925           3496.762966     
        2.30               5.016308              44330             3300.469412           -60.407182          3360.876594     
        2.40               5.016308              44244             3216.470102           -24.315701          3240.785803     
        2.50               5.016308              44316             3173.922501           -68.171077          3242.093579     
        2.60               5.016308              44132             3222.440021           -6.343052           3228.783073     
        2.70               5.016308              43672             3228.054979           -28.014160          3256.069139     
        2.80               5.016308              43606             3421.977410           -6.056929           3428.034339     
        2.90               5.016308              43491             3418.156984           15.258412           3402.898572     
        3.00               5.016308              43479             3360.270275           -77.675611          3437.945886     
        3.10               5.016308              43630             3566.223519           -58.225730          3624.449249     
        3.20               5.016308              43861             3503.341440           -47.440333          3550.781774     
        3.30               5.016308              44000             3542.397278           -64.733491          3607.130769     
        3.40               5.016308              44153             3489.914033           -78.052992          3567.967026     
        3.50               5.016308              44161             3312.011266           -66.776039          3378.787306     
        3.60               5.016308              44269             3262.100898           -24.149536          3286.250434     
        3.70               5.016308              44213             3218.940490           -59.136762          3278.077252     
        3.80               5.016308              44293             3242.369612           15.231666           3227.137946     
        3.90               5.016308              44256             3371.311656           79.945888           3291.365768     
        4.00               5.016308              44007             3374.497037           75.716425           3298.780612     
        4.10               5.016308              43899             3207.872733           -61.550221          3269.422954     
        4.20               5.016308              43583             3477.315291           -55.120716          3532.436007     
        4.30               5.016308              43522             3534.680643           -36.489881          3571.170524     
        4.40               5.016308              43624             3461.503533          -144.484420          3605.987953     
        4.50               5.016308              43812             3506.774293           -15.187149          3521.961442     
        4.60               5.016308              43888             3470.668120            7.901780           3462.766340     
        4.70               5.016308              43913             3447.804619           -28.620605          3476.425224     
        4.80               5.016308              43889             3423.389566            5.276764           3418.112802     
        4.90               5.016308              43838             3499.278175           17.915795           3481.362379     
        5.00               5.016308              43748             3552.893898           213.354770          3339.539128     
        5.10               5.016308              43665             3351.340674           159.765368          3191.575306     
        5.20               5.016308              43710             3430.353654           142.972380          3287.381274     
        5.30               5.016308              43885             3496.233690           131.570631          3364.663059     
        5.40               5.016308              44006             3275.776546           48.509222           3227.267324     
        5.50               5.016308              43877             3248.341037           116.558115          3131.782922     
        5.60               5.016308              43813             3492.800417           134.052954          3358.747463     
        5.70               5.016308              43887             3473.412965           169.069572          3304.343393     
        5.80               5.016308              43748             3366.037403           142.351179          3223.686223     
        5.90               5.016308              43716             3238.707438           37.069828           3201.637610     
        6.00               5.016308              43741             3307.926148           30.925155           3277.000993     
        6.10               5.016308              43775             3484.787831           39.364045           3445.423785     
        6.20               5.016308              43832             3516.327595            0.184795           3516.142800     
        6.30               5.016308              44015             3223.991829           -59.441988          3283.433817     
        6.40               5.016308              44055             3237.167773           37.063925           3200.103848     
        6.50               5.016308              43967             3379.533855           61.625998           3317.907857     
        6.60               5.016308              44151             3324.429765           86.286779           3238.142987     
        6.70               5.016308              44227             3368.330624           148.371353          3219.959270     
        6.80               5.016308              44185             3502.369034           151.532282          3350.836751     
        6.90               5.016308              44151             3348.224201           60.369952           3287.854249     
        7.00               5.016308              43931             3123.870976           -80.900093          3204.771068     
        7.10               5.016308              43541             3234.870928            9.193175           3225.677753     
        7.20               5.016308              43308             3419.639037           12.038575           3407.600462     
        7.30               5.016308              43386             3422.204549           47.594450           3374.610099     
        7.40               5.016308              43583             3376.901982           -14.129066          3391.031049     
        7.50               5.016308              43667             3288.604928           -39.166371          3327.771300     
        7.60               5.016308              43661             3257.941825           -29.240523          3287.182348     
        7.70               5.016308              43637             3206.456845           -17.287388          3223.744233     
        7.80               5.016308              43754             3307.416536           -17.626495          3325.043031     
        7.90               5.016308              43700             3384.686794           -3.568885           3388.255679     
        8.00               5.016308              43998             3283.991875          -110.870639          3394.862514     
        8.10               5.016308              44193             3134.573818           -66.919931          3201.493749     
        8.20               5.016308              44185             3265.052127           -47.144889          3312.197017     
        8.30               5.016308              44219             3200.152277          -112.407817          3312.560093     
        8.40               5.016308              44278             3050.459946          -113.515808          3163.975753     
        8.50               5.016308              44223             3065.748296           -58.750536          3124.498832     
        8.60               5.016308              44209             3097.708255           -51.496550          3149.204805     
        8.70               5.016308              44214             3138.904170           -68.333018          3207.237188     
        8.80               5.016308              44188             3144.305909          -172.426320          3316.732229     
        8.90               5.016308              44002             3100.161827           -66.884832          3167.046658     
        9.00               5.016308              43944             3077.488938           -51.308021          3128.796959     
        9.10               5.016308              43875             3255.276772            8.391658           3246.885114     
        9.20               5.016308              43913             3313.289849           -51.726161          3365.016010     
